"Criminal Justice Information Services Division","Feedback |
Contact Us |
"Elsa","5,918","23","0","1","2","20","372","130","233","9","2"
"Ennis","19,184","62","2","2","23","35","865","136","696","33","3"
"Euless","53,228","95","0","10","38","47","1,588","324","1,123","141","2"
"Everman","6,342","34","0","2","12","20","196","63","119","14","1"
"Fairfield","2,974","5","0","0","3","2","35","12","23","0","0"
"Fair Oaks Ranch","6,254","1","0","0","0","1","44","30","13","1","0"
"Falfurrias","5,055","11","1","2","0","8","103","31","72","0","4"
"Farmers Branch","29,637","35","1","2","13","19","1,124","169","864","91","6"
"Farmersville","3,478","20","0","5","1","14","87","17","65","5","1"
"Farwell","1,393","1","0","0","0","1","7","2","4","1","0"
"Ferris","2,524","10","0","1","0","9","54","13","40","1","0"
"Flatonia","1,415","1","0","0","0","1","16","9","7","0","0"
"Florence","1,209","0","0","0","0","0","8","4","4","0","0"
"Floresville","6,672","9","0","2","2","5","240","30","202","8","0"
"Flower Mound","68,023","21","0","0","5","16","563","107","439","17","2"
"Floydada","3,058","13","0","2","1","10","55","15","37","3","2"
"Forest Hill","12,825","64","2","3","20","39","507","156","311","40","0"
"Forney1","15,174","21","0","5","5","11","","","237","21","1"
"Fort Stockton","8,530","47","1","4","2","40","278","60","216","2","1"
"Fort Worth","770,101","4,524","44","391","1,280","2,809","32,514","8,442","21,648","2,424","118"
"Frankston","1,243","3","0","1","0","2","45","17","27","1","0"
"Fredericksburg","10,802","7","0","0","2","5","224","19","192","13","0"
"Freeport","12,501","36","1","6","7","22","408","127","262","19","0"
"Freer","2,832","36","1","0","3","32","74","17","49","8","1"
"Friendswood","36,965","15","0","4","4","7","353","66","274","13","0"
"Friona","4,211","4","0","1","1","2","19","8","9","2","0"
"Frisco","123,205","98","0","8","24","66","2,527","440","2,033","54","4"
"Gainesville","16,223","89","1","7","13","68","971","256","675","40","5"
"Galveston","49,170","296","2","37","118","139","2,469","517","1,792","160","12"
"Ganado","2,028","0","0","0","0","0","0","0","0","0","0"
"Garden Ridge","3,413","0","0","0","0","0","38","12","25","1","0"
"Garland","234,984","540","7","47","236","250","8,675","2,218","5,866","591","51"
"Gatesville","16,224","17","0","3","2","12","183","46","132","5","0"
"Georgetown","50,304","66","0","14","5","47","920","147","755","18","8"
"Gilmer","5,030","30","0","2","7","21","198","27","164","7","0"
"Gladewater","6,612","39","0","7","7","25","280","68","201","11","1"
"Glenn Heights","11,683","49","0","4","5","40","292","97","176","19","1"
"Godley","1,036","2","0","0","0","2","37","10","25","2","0"
"Gonzales","7,381","77","2","9","3","63","300","72","219","9","1"
"Gorman","1,102","2","0","0","1","1","7","4","3","0","1"
"Graham","9,005","21","0","7","1","13","315","73","235","7","0"
"Granbury","8,170","19","0","3","1","15","572","48","514","10","2"
"Grand Prairie","181,782","499","1","50","160","288","5,246","1,298","3,316","632","33"
"Grand Saline","3,195","1","0","0","0","1","82","19","61","2","0"
"Granger","1,501","0","0","0","0","0","20","5","15","0","0"
"Granite Shoals","5,027","10","0","0","1","9","47","13","27","7","0"
"Grapeland","1,494","4","0","0","0","4","28","17","11","0","0"
"Grapevine","48,095","71","1","13","13","44","1,338","164","1,100","74","4"
"Greenville","26,061","166","0","11","40","115","1,208","249","885","74","8"
"Gregory","1,934","8","0","0","1","7","37","13","22","2","0"
"Groesbeck","4,431","8","0","4","1","3","42","21","18","3","1"
"Groves","16,423","73","1","7","8","57","538","124","399","15","0"
"Gruver","1,207","2","0","0","0","2","19","8","11","0","0"
"Gun Barrel City","5,777","21","0","0","2","19","299","81","201","17","0"
"Hale Center","2,301","5","1","1","0","3","22","8","12","2","0"
"Hallettsville","2,610","12","0","0","0","12","86","12","71","3","0"
"Hallsville","3,656","6","0","1","1","4","43","24","18","1","0"
"Haltom City","44,024","106","0","7","27","72","1,454","446","881","127","5"
"Hamlin","2,148","7","0","0","1","6","47","8","39","0","0"
"Harker Heights","27,542","123","0","13","20","90","887","293","569","25","2"
"Harlingen","67,112","271","4","23","62","182","3,272","606","2,555","111","20"
"Haskell","3,419","8","0","0","0","8","60","21","37","2","0"
"Hawk Cove","493","1","0","0","0","1","11","6","5","0","0"
"Hawkins","1,303","5","0","0","0","5","48","14","32","2","0"
"Hawley","639","1","0","1","0","0","9","6","2","1","0"
"Hearne","4,558","36","0","0","4","32","95","39","53","3","1"
"Hedwig Village","2,652","7","0","0","6","1","189","15","161","13","1"
"Helotes","7,636","4","1","1","1","1","122","15","104","3","0"
"Hemphill","1,206","0","0","0","0","0","42","7","33","2","0"
"Hempstead","5,968","18","0","0","4","14","171","48","112","11","2"
"Hereford","15,779","32","0","1","6","25","290","62","212","16","5"
"Hewitt","13,973","11","0","0","1","10","146","38","97","11","0"
"Hickory Creek","3,414","5","0","1","4","0","82","4","74","4","0"
"Hidalgo","11,706","12","0","0","3","9","194","38","139","17","3"
"Highland Park","8,871","3","0","0","2","1","248","17","224","7","2"
"Highland Village","15,836","6","0","0","3","3","178","7","169","2","0"
"Hill Country Village","1,024","2","0","1","1","0","52","7","41","4","0"
"Hillsboro","8,653","28","0","3","8","17","297","55","237","5","1"
"Hitchcock","7,174","22","1","1","6","14","215","71","133","11","1"
"Holliday","1,743","4","0","0","0","4","15","5","9","1","0"
"Hollywood Park","3,185","1","0","0","1","0","156","26","123","7","0"
"Hondo","8,992","34","0","5","0","29","238","28","200","10","1"
"Hooks","2,819","1","0","0","0","1","29","11","18","0","0"
"Horizon City","17,418","28","0","0","3","25","198","53","132","13","6"
"Horseshoe Bay","3,459","3","0","0","0","3","54","10","38","6","0"
"Houston","2,177,273","21,610","217","665","9,385","11,343","107,678","26,630","67,978","13,070","754"
"Howe","2,652","4","0","0","0","4","16","4","12","0","0"
"Hubbard","1,455","3","0","1","1","1","22","10","11","1","0"
"Hudson","4,849","18","0","1","0","17","84","27","55","2","0"
"Hudson Oaks","1,702","2","0","0","0","2","101","8","91","2","0"
"Hughes Springs","1,774","10","0","0","0","10","9","2","7","0","0"
"Humble1","15,684","106","1","25","51","29","","","1,301","104","1"
"Huntington","2,168","11","1","7","0","3","37","14","19","4","0"
"Huntsville","39,243","202","1","28","13","160","1,038","263","740","35","2"
"Hurst","38,756","217","0","12","33","172","1,899","266","1,581","52","5"
"Hutchins","5,484","6","0","0","1","5","202","36","125","41","0"
"Hutto","15,635","21","0","4","1","16","196","47","145","4","0"
"Idalou","2,326","4","0","0","0","4","36","9","25","2","0"
"Ingleside","9,516","34","1","14","2","17","208","60","142","6","6"
"Ingram","1,836","5","0","2","1","2","54","15","37","2","1"
"Iowa Park","6,407","19","0","2","0","17","93","18","68","7","2"
"Irving","224,007","507","3","27","135","342","6,307","1,277","4,466","564","18"
"Italy","1,930","10","0","1","0","9","34","5","28","1","1"
"Itasca","1,684","8","0","1","1","6","33","17","16","0","0"
"Jacinto City","10,941","29","0","1","15","13","436","126","255","55","0"
"Jacksboro","4,574","23","0","6","0","17","67","17","47","3","1"
"Jacksonville","14,856","159","1","19","22","117","707","200","480","27","4"
"Jamaica Beach","1,013","0","0","0","0","0","23","11","10","2","0"
"Jarrell","1,048","2","0","0","0","2","16","0","15","1","0"
"Jasper","7,830","65","0","10","4","51","411","54","350","7","1"
"Jefferson","2,132","16","0","2","2","12","53","19","33","1","0"
"Jersey Village","7,903","26","0","0","11","15","262","58","168","36","0"
"Johnson City","1,698","0","0","0","0","0","12","2","10","0","0"
"Jones Creek","2,095","0","0","0","0","0","7","2","4","1","0"
"Jonestown","1,935","7","0","0","2","5","51","18","33","0","0"
"Joshua","6,072","9","0","3","0","6","123","51","66","6","2"
"Jourdanton","3,988","4","0","0","1","3","18","11","7","0","0"
"Junction","2,627","3","0","0","0","3","49","9","39","1","0"
"Karnes City","3,114","9","1","1","1","6","65","6","54","5","1"
"Katy","14,642","30","0","1","8","21","663","67","562","34","2"
"Kaufman","6,934","17","0","0","4","13","109","28","73","8","0"
"Keene","6,259","6","0","0","0","6","134","38","91","5","0"
"Keller","41,137","15","0","2","4","9","388","72","303","13","0"
"Kemah","1,827","7","0","1","3","3","197","38","157","2","0"
"Kenedy","3,380","15","1","0","0","14","121","21","99","1","0"
"Kennedale","7,020","17","0","1","6","10","222","67","140","15","0"
"Kerens","1,608","7","0","1","1","5","25","9","16","0","0"
"Kermit","5,849","29","0","0","1","28","38","12","22","4","0"
"Kerrville","22,759","39","1","2","3","33","596","81","496","19","0"
"Kilgore","13,306","63","0","6","9","48","692","102","547","43","13"
"Killeen","131,965","851","12","82","236","521","4,986","1,498","3,296","192","36"
"Kingsville","26,716","142","0","5","17","120","1,018","312","690","16","3"
"Kirby","8,322","25","0","0","4","21","203","65","110","28","1"
"Kountze","2,179","8","0","0","1","7","42","6","34","2","0"
"Kress","720","0","0","0","0","0","11","7","4","0","0"
"Krugerville","1,745","1","0","1","0","0","19","5","13","1","0"
"Kyle","29,732","107","1","15","6","85","484","103","352","29","1"
"Lacy-Lakeview","6,692","43","0","11","4","28","233","72","149","12","2"
"La Feria","7,516","11","0","2","2","7","318","54","263","1","2"
"Lago Vista","6,369","11","0","4","1","6","63","9","53","1","1"
"La Grange","4,745","5","0","0","1","4","51","12","37","2","0"
"La Grulla","1,667","5","0","0","0","5","10","6","3","1","0"
"Laguna Vista","3,222","3","0","0","0","3","75","35","39","1","0"
"La Joya","4,166","5","0","0","1","4","24","5","19","0","1"
"Lake Dallas","7,473","9","0","0","1","8","164","21","137","6","1"
"Lake Jackson","27,862","24","0","4","9","11","575","88","474","13","4"
"Lakeside","1,357","1","0","0","0","1","17","5","12","0","0"
"Lakeview, Harris County","6,481","14","0","1","2","11","72","14","51","7","1"
"Lakeway","12,007","23","0","0","0","23","181","24","151","6","0"
"Lake Worth","4,755","21","0","0","7","14","588","140","430","18","0"
"La Marque","14,953","75","1","11","23","40","721","188","491","42","9"
"Lamesa","9,497","25","0","11","1","13","266","72","174","20","0"
"Lampasas","6,850","30","0","11","0","19","253","50","201","2","5"
"La Porte","35,054","61","1","25","8","27","604","127","439","38","8"
"Laredo","245,558","1,036","8","81","183","764","10,685","1,718","8,586","381","86"
"La Vernia","1,071","3","0","0","0","3","50","5","44","1","0"
"La Villa","2,023","2","0","0","2","0","10","5","4","1","0"
"Lavon","2,337","5","0","0","0","5","12","3","9","0","0"
"League City","86,127","79","0","16","28","35","1,734","299","1,366","69","0"
"Leander","28,244","41","0","2","3","36","352","53","291","8","2"
"Leon Valley","10,558","28","0","1","9","18","810","94","664","52","0"
"Levelland","13,719","86","1","11","8","66","579","186","385","8","2"
"Lexington","1,200","12","0","0","0","12","59","23","31","5","0"
"Liberty","8,282","90","0","4","8","78","572","88","451","33","0"
"Linden","2,004","3","0","0","0","3","41","11","30","0","0"
"Little Elm","27,246","25","0","2","8","15","267","55","205","7","1"
"Littlefield","6,560","27","1","0","3","23","255","84","165","6","2"
"Live Oak","13,657","27","0","1","6","20","686","77","568","41","0"
"Llano","3,261","0","0","0","0","0","82","25","57","0","0"
"Lockhart","13,013","61","0","9","8","44","402","101","281","20","0"
"Lockney","1,854","6","0","0","0","6","33","16","15","2","2"
"Lometa","879","1","0","0","0","1","14","5","9","0","0"
"Lone Star","1,594","5","0","0","1","4","58","23","35","0","0"
"Longview","82,554","463","7","28","131","297","4,212","950","2,946","316","5"
"Lorena","1,743","7","0","1","0","6","44","9","34","1","0"
"Lorenzo","1,171","0","0","0","0","0","13","6","6","1","0"
"Los Fresnos","5,737","13","0","2","1","10","158","21","134","3","1"
"Lubbock","237,241","1,962","11","104","325","1,522","12,273","3,099","8,429","745","46"
"Lufkin","35,956","221","2","12","43","164","2,231","456","1,711","64","9"
"Luling","5,549","40","0","4","4","32","142","32","106","4","2"
"Lumberton","12,258","14","0","3","2","9","227","41","176","10","1"
"Lyford","2,643","6","0","0","0","6","26","13","10","3","0"
"Lytle","2,562","12","0","0","2","10","126","12","112","2","0"
"Madisonville","4,494","15","0","1","4","10","129","33","87","9","0"
"Magnolia","1,464","12","0","0","3","9","34","16","18","0","0"
"Malakoff","2,367","4","0","3","0","1","30","8","22","0","0"
"Manor","5,313","22","0","2","4","16","145","40","103","2","1"
"Mansfield","58,490","74","2","23","22","27","916","169","700","47","0"
"Manvel","5,375","4","0","0","1","3","105","51","47","7","3"
"Marble Falls","6,222","25","0","8","3","14","273","35","228","10","0"
"Marlin","6,082","16","0","4","3","9","83","31","50","2","0"
"Marshall","24,109","146","2","10","13","121","934","299","587","48","7"
"Martindale","1,143","2","0","0","0","2","10","3","6","1","0"
"Mathis","5,010","34","0","3","0","31","80","25","49","6","0"
"McAllen","135,745","166","1","3","56","106","5,465","503","4,751","211","13"
"McGregor","5,142","12","1","0","4","7","82","29","53","0","0"
"McKinney","138,105","229","0","54","58","117","2,786","492","2,190","104","26"
"Meadows Place","4,904","4","0","0","4","0","145","43","94","8","0"
"Melissa","4,936","1","0","0","1","0","44","12","32","0","0"
"Memorial Villages","11,540","3","0","0","2","1","94","16","75","3","0"
"Memphis","2,341","5","0","0","0","5","46","16","25","5","0"
"Mercedes","16,417","108","0","10","17","81","879","168","672","39","7"
"Meridian","1,523","0","0","0","0","0","5","3","2","0","0"
"Merkel","2,653","7","0","1","0","6","44","17","26","1","1"
"Mesquite","144,811","442","2","14","183","243","6,285","1,568","4,030","687","19"
"Mexia","7,652","43","2","1","6","34","309","84","206","19","2"
"Midland","115,637","398","4","21","52","321","3,008","559","2,313","136","6"
"Midlothian","18,693","17","0","3","1","13","307","54","246","7","2"
"Milford","753","1","0","0","0","1","4","1","3","0","0"
"Mineola","4,590","8","0","0","1","7","121","19","100","2","3"
"Mineral Wells","17,045","60","1","5","11","43","978","173","770","35","4"
"Mission","80,557","104","3","6","46","49","2,370","423","1,788","159","18"
"Missouri City","70,819","86","0","8","34","44","879","219","613","47","2"
"Monahans","7,095","21","0","1","1","19","190","40","146","4","0"
"Mont Belvieu","3,942","16","0","5","3","8","179","21","131","27","0"
"Montgomery","653","1","0","1","0","0","22","2","20","0","0"
"Morgans Point Resort","4,302","6","0","2","0","4","55","10","45","0","0"
"Moulton","902","5","0","0","0","5","20","2","18","0","0"
"Mount Pleasant","15,941","32","0","0","3","29","637","149","458","30","3"
"Muleshoe","5,295","8","1","1","1","5","128","43","80","5","0"
"Munday","1,333","3","0","0","0","3","18","3","14","1","0"
"Murphy","18,662","5","0","1","0","4","127","16","110","1","0"
"Mustang Ridge","900","0","0","0","0","0","27","16","9","2","0"
"Nacogdoches","33,905","133","1","10","27","95","1,204","280","886","38","2"
"Naples","1,394","10","0","0","0","10","36","10","26","0","1"
"Nash","3,012","15","0","1","1","13","79","29","50","0","0"
"Nassau Bay","4,151","6","0","2","1","3","119","23","89","7","0"
"Navasota","7,312","70","0","4","6","60","241","60","166","15","0"
"Nederland","17,850","61","2","2","4","53","529","115","372","42","0"
"Needville","2,970","8","0","3","0","5","27","6","20","1","0"
"New Boston","4,630","29","0","1","2","26","229","42","173","14","0"
"New Braunfels","60,482","115","1","19","27","68","2,110","300","1,718","92","4"
"New Deal","821","0","0","0","0","0","0","0","0","0","0"
"Nixon","2,433","5","0","0","0","5","44","10","31","3","0"
"Nocona","3,077","3","0","2","0","1","39","12","20","7","0"
"Nolanville","4,394","22","0","2","0","20","78","18","60","0","0"
"Northlake","1,815","1","0","0","0","1","25","8","17","0","0"
"North Richland Hills","65,750","170","1","18","23","128","1,572","301","1,195","76","2"
"Oak Ridge","142","0","0","0","0","0","1","1","0","0","0"
"Oak Ridge North","3,203","8","0","0","5","3","99","13","76","10","0"
"Odessa","103,635","1,103","5","43","141","914","3,717","770","2,565","382","23"
"O'Donnell","838","0","0","0","0","0","1","1","0","0","1"
"Olmos Park","2,327","0","0","0","0","0","104","18","86","0","0"
"Olney","3,322","2","0","1","0","1","67","28","34","5","1"
"Olton","2,279","5","0","0","0","5","15","7","5","3","0"
"Omaha","1,039","0","0","0","0","0","18","9","9","0","0"
"Onalaska","1,784","1","0","0","0","1","38","10","27","1","0"
"Orange","19,025","112","0","2","31","79","587","256","290","41","3"
"Orange Grove","1,356","0","0","0","0","0","10","5","3","2","0"
"Overton","2,616","12","0","4","0","8","43","13","28","2","1"
"Ovilla","3,620","10","0","1","0","9","30","6","23","1","1"
"Oyster Creek","1,153","11","0","0","1","10","49","14","31","4","0"
"Paducah","1,199","0","0","0","0","0","4","3","1","0","0"
"Palacios","4,804","9","0","1","5","3","159","51","99","9","0"
"Palestine","18,936","162","2","18","21","121","878","211","616","51","4"
"Palmer","2,074","1","0","0","0","1","34","14","20","0","1"
"Palmhurst","2,725","3","0","0","0","3","227","11","214","2","1"
