"Criminal Justice Information Services Division","Feedback |
Contact Us |
"Talladega","15,631","107","1","9","21","76","1,272","373","838","61",""
"Tallassee","4,871","65","1","2","3","59","291","82","197","12",""
"Tarrant","6,427","15","0","1","8","6","395","172","217","6",""
"Thorsby","2,001","3","0","0","0","3","28","8","14","6",""
"Town Creek","1,098","7","0","0","0","7","33","11","20","2",""
"Triana","507","11","0","0","0","11","35","15","16","4",""
"Trinity","2,110","5","0","1","0","4","56","16","35","5",""
"Troy","18,097","115","3","5","18","89","890","251","592","47",""
"Tuscaloosa","91,973","478","4","37","170","267","4,349","1,182","2,965","202",""
"Tuscumbia","8,469","43","1","3","2","37","390","116","249","25",""
"Tuskegee","9,792","120","2","8","17","93","683","290","336","57",""
"Valley","9,486","60","0","5","8","47","590","156","386","48",""
"Vestavia Hills","34,195","22","0","0","10","12","505","101","384","20",""
"Warrior","3,192","14","0","1","1","12","83","23","57","3",""
"Weaver","3,017","20","0","2","2","16","140","40","92","8",""
"Wetumpka","6,618","47","0","1","10","36","377","69","298","10",""
"Winfield","4,720","15","0","2","1","12","134","35","93","6",""
"Woodstock","1,416","3","0","0","3","0","85","14","67","4",""
"York","2,495","26","0","1","2","23","74","25","46","3",""
