"Criminal Justice Information Services Division","Feedback |
Contact Us |
"Kingston","439","0","0","0","0","0","25","8","15","2","0"
"Kinross Township","7,595","2","0","0","0","2","16","3","13","0","0"
"Lake Odessa","2,023","6","0","0","0","6","26","6","19","1","0"
"Lake Orion","2,994","3","0","1","0","2","45","4","41","0","0"
"Lansing","114,688","1,078","13","92","203","770","3,774","1,307","2,203","264","39"
"Lapeer","8,825","30","0","7","2","21","393","41","346","6","0"
"Lapeer Township","5,047","0","0","0","0","0","27","2","24","1","0"
"Lathrup Village","4,104","5","0","1","1","3","52","14","27","11","0"
"Laurium","1,978","3","0","2","0","1","20","2","16","2","0"
"Lawton","1,897","5","0","2","0","3","52","9","43","0","1"
"Leslie","1,857","2","0","1","1","0","27","8","19","0","0"
"Lincoln Park","37,779","222","1","10","54","157","1,549","384","972","193","7"
"Lincoln Township","14,714","8","0","5","2","1","183","13","168","2","0"
"Linden","3,960","2","0","1","0","1","46","1","43","2","0"
"Litchfield","1,366","2","0","0","0","2","21","4","17","0","0"
"Livonia","96,028","146","3","19","32","92","2,124","323","1,601","200","13"
"Lowell","3,822","10","0","1","0","9","138","13","125","0","1"
"Luna Pier","1,434","2","0","0","0","2","53","7","44","2","0"
"Mackinac Island","489","1","0","1","0","0","258","2","255","1","0"
"Mackinaw City","808","1","0","1","0","0","37","2","34","1","0"
"Madison Heights","29,909","77","1","7","30","39","946","153","659","134","9"
"Madison Township","8,599","2","0","0","0","2","103","10","92","1","0"
"Mancelona","1,376","4","0","2","0","2","44","2","40","2","0"
"Manistique","3,100","8","0","5","1","2","91","18","72","1","2"
"Marenisco Township","1,722","0","0","0","0","0","7","5","2","0","0"
"Marine City","4,215","16","0","4","0","12","124","14","106","4","0"
"Marlette","1,855","14","0","4","0","10","36","5","31","0","0"
"Marquette","21,540","21","0","9","0","12","432","31","392","9","0"
"Marshall","7,058","9","0","0","0","9","194","19","173","2","1"
"Marysville","9,881","3","0","1","0","2","163","14","143","6","3"
"Mason","8,278","9","0","4","0","5","118","20","96","2","0"
"Mattawan","1,994","0","0","0","0","0","43","5","36","2","1"
"Mayville","945","0","0","0","0","0","9","1","8","0","0"
"Melvindale","10,612","40","0","4","12","24","392","88","253","51","3"
"Meridian Township","39,824","64","0","12","13","39","927","164","725","38","9"
"Metamora Township","4,241","4","0","1","0","3","51","13","34","4","0"
"Midland","42,106","38","1","15","5","17","457","56","400","1","3"
"Milan","5,870","16","1","1","1","13","143","22","114","7","2"
"Milford","15,848","7","0","3","1","3","152","35","110","7","1"
"Monroe","20,687","108","1","10","25","72","831","234","560","37","8"
"Montague","2,350","2","0","0","0","2","77","8","69","0","1"
"Montrose Township","7,818","7","0","0","2","5","135","56","75","4","0"
"Morenci","2,211","4","0","1","0","3","57","7","39","11","0"
"Mount Morris","3,061","17","0","1","3","13","139","37","96","6","3"
"Mount Morris Township","21,326","152","2","15","57","78","1,128","550","519","59","21"
"Mundy Township","14,960","23","0","6","6","11","342","101","222","19","1"
"Munising","2,331","3","0","0","0","3","36","4","30","2","0"
"Muskegon Heights","10,806","200","1","15","52","132","692","274","359","59","15"
"Napoleon Township","6,759","3","0","1","0","2","41","8","33","0","0"
"Nashville","1,619","2","0","0","0","2","33","4","27","2","0"
"Negaunee","4,615","9","0","2","0","7","115","17","91","7","0"
"Newaygo","1,975","4","0","2","0","2","115","15","94","6","2"
"New Baltimore","12,109","10","0","1","0","9","56","10","42","4","0"
"New Buffalo","1,885","3","0","2","0","1","63","13","48","2","1"
"New Era","450","0","0","0","0","0","11","2","9","0","0"
"New Haven","4,650","14","0","3","1","10","85","23","59","3","0"
"North Branch","1,031","7","0","1","0","6","9","3","6","0","0"
"Northfield Township","8,329","21","0","2","0","19","137","30","93","14","0"
"North Muskegon","3,769","6","0","0","1","5","110","5","103","2","0"
"Northville","5,968","2","0","1","0","1","78","11","65","2","1"
"Norton Shores","23,884","52","0","10","11","31","818","139","657","22","2"
"Novi","55,623","37","0","4","9","24","1,048","72","937","39","2"
"Oak Park","29,532","162","1","10","59","92","704","199","401","104","8"
"Olivet","1,609","1","0","1","0","0","10","0","9","1","0"
"Orchard Lake","2,391","1","0","1","0","0","34","7","27","0","0"
"Oscoda Township","6,907","18","0","4","1","13","270","109","159","2","1"
"Otsego","3,953","7","0","4","0","3","67","13","53","1","0"
"Ovid","1,607","1","0","0","0","1","14","5","9","0","0"
"Owendale","238","0","0","0","0","0","7","0","7","0","0"
"Owosso","15,035","61","1","13","4","43","500","90","400","10","4"
"Oxford","3,462","0","0","0","0","0","42","8","31","3","0"
"Paw Paw","3,532","7","0","0","1","6","142","14","126","2","0"
"Pentwater","856","3","0","3","0","0","9","0","9","0","0"
"Petoskey","5,700","4","0","1","0","3","83","9","70","4","0"
"Pinckney","2,439","5","0","0","1","4","27","4","23","0","0"
"Pinconning","1,300","1","0","0","1","0","18","7","11","0","0"
"Pittsfield Township","35,020","55","0","8","19","28","931","169","702","60","1"
"Plainwell","3,802","4","1","1","0","2","62","9","52","1","0"
"Pleasant Ridge","2,545","1","0","0","0","1","19","4","14","1","0"
"Plymouth","9,047","11","0","2","0","9","100","22","74","4","0"
"Portage","46,658","76","0","23","15","38","1,643","184","1,418","41","7"
"Port Austin","655","4","0","0","0","4","20","4","16","0","0"
"Potterville","2,627","3","0","0","0","3","64","10","54","0","0"
"Prairieville Township","3,387","1","0","1","0","0","12","2","10","0","0"
"Raisin Township","7,529","2","0","0","1","1","26","7","18","1","0"
"Reading","1,075","0","0","0","0","0","7","2","5","0","0"
"Reed City","2,425","10","0","1","0","9","68","6","62","0","1"
"Reese","1,447","0","0","0","0","0","6","3","3","0","0"
"Richfield Township, Genessee County","8,659","9","0","5","0","4","112","46","61","5","0"
"Richfield Township, Roscommon County","3,728","7","0","2","0","5","55","9","43","3","0"
"Richland","758","0","0","0","0","0","7","2","5","0","0"
"Richland Township, Saginaw County","4,124","0","0","0","0","0","32","15","14","3","1"
"Richmond","5,747","28","0","1","0","27","71","3","66","2","1"
"Riverview","12,371","11","0","0","5","6","92","10","78","4","0"
"Rochester","12,802","9","0","1","2","6","132","24","101","7","1"
"Rockwood","3,257","8","0","0","1","7","64","8","50","6","0"
"Rogers City","2,783","2","0","0","0","2","57","10","44","3","0"
"Romeo","3,605","0","0","0","0","0","45","3","40","2","1"
"Roseville","47,400","227","0","32","59","136","1,935","281","1,451","203","5"
"Rothbury","431","1","0","0","1","0","32","5","26","1","0"
"Royal Oak","57,649","72","0","9","12","51","1,008","179","742","87","4"
"Saginaw","51,267","1,211","27","65","167","952","1,765","1,042","618","105","26"
"Saginaw Township","40,642","85","1","6","33","45","820","119","678","23","9"
"Saline","8,899","18","0","1","3","14","148","22","121","5","1"
"Sand Lake","504","0","0","0","0","0","7","2","5","0","0"
"Sandusky","2,652","7","0","2","1","4","62","14","46","2","0"
"Saugatuck-Douglas","2,156","9","0","2","1","6","79","20","56","3","1"
"Sebewaing","1,736","2","0","1","0","1","20","3","16","1","1"
"Shelby Township","73,960","86","0","20","9","57","1,048","163","841","44","9"
"Shepherd","1,524","3","0","2","0","1","37","2","35","0","0"
"Somerset Township","4,609","0","0","0","0","0","27","5","22","0","0"
"Southfield","72,253","352","2","34","136","180","2,549","625","1,530","394","9"
"Southgate","29,761","82","1","4","24","53","1,193","153","930","110","6"
"South Haven","4,399","24","0","3","7","14","326","33","280","13","0"
"South Lyon","11,408","4","0","2","1","1","116","21","92","3","1"
"South Rockwood","1,676","4","0","0","1","3","34","7","26","1","0"
"Sparta","4,183","11","0","6","0","5","97","5","89","3","0"
"Spring Arbor Township","8,250","1","0","0","1","0","36","4","32","0","0"
"Springfield","5,238","23","0","1","3","19","124","28","87","9","1"
"Spring Lake-Ferrysburg","5,269","3","0","1","0","2","89","14","73","2","0"
"St. Charles","2,043","6","0","0","0","6","31","14","17","0","0"
"St. Clair","5,442","8","0","2","0","6","55","13","42","0","0"
"St. Clair Shores","59,841","151","0","20","13","118","1,185","281","815","89","4"
"Sterling Heights","129,974","232","4","16","30","182","2,578","357","2,059","162","9"
"St. Ignace","2,437","6","0","1","0","5","55","6","48","1","0"
"St. Johns","7,879","5","0","2","0","3","112","29","80","3","0"
"St. Joseph Township","10,043","15","0","1","3","11","147","32","111","4","0"
"Stockbridge","1,222","2","0","1","0","1","38","4","34","0","0"
"Sumpter Township","9,457","12","0","2","1","9","170","53","106","11","1"
"Suttons Bay","611","0","0","0","0","0","13","0","13","0","0"
"Swartz Creek","5,712","6","0","0","2","4","105","29","70","6","0"
"Sylvan Lake","1,732","2","0","0","1","1","30","7","23","0","0"
"Tawas","4,580","7","0","4","2","1","121","20","100","1","0"
"Taylor","62,534","303","1","31","60","211","2,398","563","1,581","254","27"
"Tecumseh","8,487","9","0","4","0","5","107","18","86","3","2"
"Thetford Township","6,991","10","1","0","0","9","40","21","15","4","0"
"Thomas Township","11,927","14","0","3","1","10","216","28","180","8","0"
"Tittabawassee Township","9,688","4","0","1","0","3","82","13","68","1","0"
"Trenton","18,676","21","0","3","4","14","229","57","162","10","1"
"Troy","81,567","60","2","9","13","36","1,664","181","1,376","107","14"
"Tuscarora Township","3,013","4","0","0","0","4","136","7","128","1","0"
"Unadilla Township","3,383","3","0","0","0","3","50","19","27","4","0"
"Union City","1,598","1","0","1","0","0","60","5","55","0","0"
"Utica","4,766","14","0","0","4","10","259","32","219","8","2"
"Van Buren Township","28,548","107","1","19","10","77","801","170","559","72","1"
"Vassar","2,685","2","0","0","0","2","26","2","24","0","0"
"Vicksburg","2,929","3","0","0","0","3","95","19","74","2","1"
"Walker","23,783","46","1","5","7","33","819","75","724","20","2"
"Walled Lake","7,049","12","0","2","0","10","104","18","83","3","1"
"Warren","134,340","715","0","91","148","476","3,787","999","2,049","739","53"
"Waterford Township","72,224","141","0","19","32","90","1,341","298","948","95","11"
"Watervliet","1,737","7","0","2","0","5","34","2","31","1","0"
"Wayne","17,427","119","0","18","23","78","557","141","341","75","9"
"West Bloomfield Township","65,157","36","2","2","9","23","690","148","530","12","4"
"West Branch","2,129","7","0","2","0","5","80","9","68","3","0"
"Westland","83,299","338","1","61","80","196","2,410","575","1,505","330","20"
"White Cloud","1,407","8","0","2","0","6","66","13","51","2","0"
"Whitehall","2,694","7","0","3","2","2","64","12","50","2","1"
"White Lake Township","30,236","24","0","6","2","16","434","57","359","18","2"
"White Pigeon","1,519","2","0","2","0","0","18","1","16","1","0"
"Williamston","3,868","4","0","2","1","1","29","7","21","1","0"
"Wixom","13,597","39","0","4","4","31","328","43","254","31","1"
"Wolverine Lake","4,343","1","0","0","1","0","33","8","25","0","1"
"Woodhaven","12,752","16","0","2","4","10","235","15","201","19","0"
"Woodland Township","2,037","0","0","0","0","0","0","0","0","0","0"
"Wyandotte","25,637","36","0","4","7","25","733","129","542","62","2"
"Ypsilanti","19,610","171","2","19","41","109","968","373","557","38","15"
"Zeeland","5,560","11","0","4","0","7","102","39","61","2","2"
"Zilwaukee","1,650","0","0","0","0","0","16","2","13","1","0"
