"Criminal Justice Information Services Division","Feedback |
Contact Us |
"Meigs","1,045","7","0","1","0","6","34","9","24","1","0"
"Metter","4,267","28","0","1","9","18","200","61","139","0","0"
"Midville","274","0","0","0","0","0","0","0","0","0","0"
"Midway","2,208","7","0","1","0","6","76","22","45","9","0"
"Milledgeville","17,686","52","0","7","10","35","726","193","522","11","3"
"Milton","34,071","15","1","2","6","6","352","48","304","0","0"
"Montezuma","3,408","18","1","0","3","14","150","44","99","7","0"
"Morrow","6,564","34","0","1","24","9","1,063","60","946","57","0"
"Moultrie","14,311","84","2","8","39","35","1,032","237","763","32","9"
"Mountain City","1,100","0","0","0","0","0","6","0","5","1","0"
"Mount Zion","1,725","0","0","0","0","0","9","5","4","0","0"
"Nahunta","1,062","1","0","0","0","1","19","14","5","0","0"
"Nashville","5,014","27","0","1","7","19","239","96","139","4","0"
"Nelson","1,338","0","0","0","0","0","9","5","4","0","0"
"Newington","272","1","0","0","1","0","11","0","11","0","0"
"Newnan","34,085","125","2","4","35","84","1,147","246","840","61","2"
"Newton","591","7","0","0","0","7","11","3","8","0","0"
"Nicholls","3,510","3","0","0","2","1","35","16","18","1","0"
"Norcross","9,440","79","5","6","36","32","618","183","394","41","2"
"Norman Park","991","2","0","0","1","1","21","3","16","2","0"
"Oakwood","4,089","17","0","0","6","11","291","30","252","9","0"
"Ocilla","3,606","23","0","6","0","17","141","25","109","7","2"
"Oglethorpe","1,308","5","0","0","1","4","37","10","23","4",""
"Omega","1,276","0","0","0","0","0","0","0","0","0","0"
"Oxford","2,170","1","0","0","1","0","49","13","36","0","0"
"Palmetto","4,674","23","0","2","1","20","99","33","52","14","0"
"Patterson","738","2","0","0","2","0","7","0","7","0","0"
"Pavo","630","0","0","0","0","0","2","1","1","0","0"
"Peachtree City","35,128","15","0","2","6","7","457","36","366","55","5"
"Pearson","2,150","18","1","1","2","14","62","21","39","2","0"
"Pelham","3,935","15","0","1","5","9","175","29","137","9","0"
"Pembroke","2,303","4","0","0","0","4","72","21","51","0","0"
"Perry","14,367","47","0","3","8","36","324","82","220","22","3"
"Pine Lake","746","0","0","0","0","0","8","3","4","1","0"
"Pine Mountain","1,327","7","0","1","1","5","107","17","89","1",""
"Pooler","19,850","27","1","4","11","11","510","112","367","31","1"
"Porterdale","1,457","34","0","1","1","32","103","31","68","4","0"
"Port Wentworth","5,551","14","0","1","4","9","112","26","78","8","1"
"Poulan","870","3","0","0","0","3","93","30","63","0","0"
"Powder Springs","14,284","77","0","0","17","60","401","169","214","18","0"
"Quitman","3,806","66","0","1","9","56","251","33","209","9","0"
"Ray City","1,106","0","0","0","0","0","0","0","0","0","0"
"Register","183","0","0","0","0","0","0","0","0","0","0"
"Remerton","1,163","4","0","3","1","0","43","7","35","1","0"
"Reynolds","1,070","0","0","0","0","0","0","0","0","0","0"
"Richland","1,441","0","0","0","0","0","0","0","0","0","0"
"Richmond Hill","9,731","9","0","3","4","2","246","45","183","18","0"
"Rincon","9,001","4","0","0","4","0","258","25","229","4","0"
"Ringgold","3,652","12","0","0","0","12","186","40","139","7","0"
"Riverdale","15,414","119","1","1","45","72","914","291","541","82","0"
"Roberta","1,014","5","0","0","2","3","34","7","26","1","0"
"Rockmart","4,230","23","0","4","7","12","301","75","219","7","0"
"Rome","36,567","190","2","15","45","128","2,241","490","1,667","84","27"
"Rossville","4,145","49","0","1","23","25","274","65","186","23","1"
"Roswell","92,141","132","1","7","63","61","1,721","399","1,228","94","3"
"Royston","2,594","0","0","0","0","0","73","0","73","0","0"
"Sandersville","5,952","19","0","1","8","10","264","59","200","5","0"
"Sandy Springs","97,890","187","3","5","98","81","2,750","709","1,871","170","5"
"Sardis","1,019","6","0","0","0","6","31","11","20","0","0"
"Savannah-Chatham Metropolitan","231,285","878","23","25","491","339","8,325","2,083","5,583","659","34"
"Screven","781","1","0","0","0","1","6","1","5","0","0"
"Senoia","3,402","3","0","0","1","2","41","10","30","1","0"
"Shiloh","453","0","0","0","0","0","4","2","1","1","0"
"Sky Valley","275","0","0","0","0","0","10","4","6","0","0"
"Smyrna","52,537","161","3","12","68","78","1,392","366","898","128","7"
"Snellville","18,885","34","0","3","9","22","860","70","760","30","1"
"Social Circle","4,349","9","2","0","4","3","114","19","81","14","1"
"Sparks","2,062","3","0","0","0","3","70","23","46","1","0"
"Sparta","1,388","7","0","0","2","5","48","24","22","2","0"
"Springfield","2,899","4","0","2","1","1","50","8","39","3","0"
"Statesboro","29,713","86","2","16","48","20","1,307","297","964","46","2"
"Statham","2,451","11","0","0","0","11","138","38","97","3","0"
"Stillmore","536","0","0","0","0","0","42","1","41","0","0"
"St. Marys","17,281","76","2","3","10","61","534","152","363","19","3"
"Stone Mountain","5,934","115","1","5","6","103","304","69","197","38","0"
"Summerville","4,529","0","0","0","0","0","64","4","60","0","0"
"Suwanee","15,902","22","0","4","7","11","336","64","259","13","0"
"Swainsboro","7,346","130","2","6","8","114","675","146","507","22","2"
"Sycamore","717","0","0","0","0","0","0","0","0","0","0"
"Sylvania","2,941","20","0","0","11","9","127","25","99","3","0"
"Sylvester","6,323","48","1","1","5","41","343","132","200","11","0"
"Talbotton","964","4","0","0","0","4","19","6","11","2","0"
"Tallapoosa","3,189","14","0","2","1","11","119","23","78","18","0"
"Tallulah Falls","170","0","0","0","0","0","1","0","0","1","0"
"Temple","4,297","35","0","3","7","25","220","38","167","15","0"
"Tennille","1,549","8","0","0","0","8","80","21","58","1","0"
"Thomaston","9,209","28","1","2","9","16","476","106","367","3","0"
"Thomasville","18,603","77","2","7","22","46","1,195","353","791","51","3"
"Thunderbolt","2,755","4","0","0","2","2","104","21","73","10","0"
"Tifton","17,049","123","0","9","33","81","1,205","216","955","34","8"
"Tignall","542","0","0","0","0","0","7","3","4","0","0"
"Toccoa","8,511","66","1","2","12","51","501","39","458","4","0"
"Toomsboro","472","1","0","0","0","1","0","0","0","0","0"
"Trenton","2,316","0","0","0","0","0","44","6","36","2","0"
"Trion","1,825","3","0","0","0","3","37","10","24","3","0"
"Tunnel Hill","870","2","0","0","1","1","32","3","27","2","0"
"Twin City","1,759","6","0","0","6","0","15","13","0","2","0"
"Tybee Island","3,096","4","0","0","0","4","115","14","98","3","0"
"Tyrone","7,033","2","0","0","0","2","106","23","78","5","0"
"Union City","20,293","166","5","5","72","84","1,642","458","927","257","5"
"Union Point","1,638","2","0","0","2","0","75","27","44","4","0"
"Uvalda","600","3","0","2","0","1","5","2","2","1","0"
"Valdosta","56,617","248","3","38","88","119","2,324","655","1,592","77","10"
"Vidalia","10,664","56","2","3","13","38","710","166","526","18","0"
"Vienna","3,952","31","0","1","0","30","97","27","69","1","0"
"Villa Rica","14,197","31","0","5","8","18","550","134","391","25","0"
"Wadley","2,053","23","0","1","9","13","84","18","63","3",""
"Warm Springs","422","0","0","0","0","0","8","3","5","0","0"
"Warner Robins","69,231","366","6","21","141","198","3,979","781","3,050","148","18"
"Warwick","433","0","0","0","0","0","14","5","9","0","0"
"Washington","4,103","48","0","0","1","47","154","41","108","5","0"
"Watkinsville","2,910","3","0","0","0","3","54","9","42","3","0"
"Waverly Hall","749","3","0","0","0","3","2","0","1","1","0"
"Waycross","14,875","61","2","3","32","24","910","115","777","18","8"
"Waynesboro","5,875","23","0","1","11","11","162","53","98","11","0"
"West Point","3,546","37","0","3","6","28","203","54","142","7","0"
"Whigham","480","0","0","0","0","0","0","0","0","0","0"
"Whitesburg","598","2","0","0","0","2","23","4","17","2",""
"Willacoochee","1,412","2","0","0","1","1","52","21","31","0","0"
"Winder","14,361","46","0","2","13","31","554","117","415","22","1"
"Winterville","1,139","3","0","0","0","3","12","0","10","2","0"
"Woodbury","955","8","0","0","1","7","40","15","25","0","0"
"Woodstock","24,606","42","0","5","7","30","601","61","527","13","0"
"Wrens","2,175","10","0","0","5","5","84","23","57","4",""
"Wrightsville","2,216","7","0","1","2","4","70","25","43","2","0"
"Zebulon","1,178","6","0","0","2","4","30","4","26","0","0"
