"Criminal Justice Information Services Division","Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home"
"City","Population","Violentcrime","Murder andnonnegligentmanslaughter","Forciblerape","Robbery","Aggravatedassault","Propertycrime","Burglary","Larceny-theft","Motorvehicletheft","Arson"
"North Hudson","3,803","0","0","0","0","0","17","1","16","0","0"
"North Prairie","2,150","1","0","0","0","1","23","3","20","0","0"
"Oak Creek","34,715","57","6","5","13","33","1,048","115","917","16","3"
"Oconomowoc","15,832","5","0","0","3","2","291","24","265","2","0"
"Oconomowoc Town","8,449","1","0","0","1","0","36","7","27","2","0"
"Oconto","4,502","4","0","0","1","3","187","34","146","7","0"
"Oconto Falls","2,883","2","0","0","0","2","91","12","74","5","0"
"Omro","3,540","5","0","0","0","5","66","10","55","1","0"
"Onalaska","17,945","10","0","1","2","7","504","61","439","4","0"
"Oregon","9,406","3","0","2","0","1","122","20","101","1","0"
"Osceola","2,564","10","0","0","1","9","51","6","44","1","0"
"Oshkosh","66,514","191","0","13","18","160","1,722","340","1,345","37","0"
"Osseo","1,715","1","0","0","0","1","70","5","65","0","0"
"Oxford","610","1","0","1","0","0","12","2","7","3","0"
"Park Falls","2,441","0","0","0","0","0","44","3","39","2","0"
"Pepin","833","0","0","0","0","0","37","2","35","0","0"
"Peshtigo","3,504","1","0","0","0","1","58","23","33","2","0"
"Pewaukee Village","8,204","10","0","1","2","7","174","14","156","4","0"
"Phillips","1,465","3","0","0","0","3","39","6","31","2","0"
"Plainfield","867","1","0","1","0","0","8","2","4","2","0"
"Platteville","11,255","6","0","4","0","2","340","25","313","2","0"
"Pleasant Prairie","19,873","11","0","0","3","8","505","40","453","12","0"
"Plymouth","8,441","3","0","0","0","3","226","29","192","5","3"
"Portage","10,362","21","0","2","3","16","79","26","48","5","0"
"Port Washington","11,301","10","0","0","2","8","149","17","131","1","0"
"Poynette","2,538","1","0","0","0","1","33","2","31","0","0"
"Prescott","4,266","16","0","0","0","16","107","12","93","2","2"
"Pulaski","3,585","5","0","0","0","5","32","5","27","0","0"
"Racine","79,055","374","4","31","211","128","3,181","1,101","1,950","130","24"
"Reedsburg","9,270","14","1","4","0","9","116","6","110","0","0"
"Rhinelander","7,776","15","0","2","0","13","268","28","235","5","1"
"Richland Center","5,195","5","0","0","0","5","78","12","66","0","0"
"Ripon","7,783","7","0","0","1","6","127","12","112","3","0"
"River Falls","14,927","47","3","4","4","36","389","41","336","12","5"
"River Hills","1,608","1","0","0","0","1","6","1","4","1","0"
"Rome Town","2,707","1","0","0","0","1","31","14","17","0","0"
"Rothschild","5,297","2","0","0","0","2","110","4","104","2","0"
"Sauk Prairie","4,583","6","0","2","1","3","166","12","153","1","0"
"Saukville","4,470","4","0","0","0","4","123","13","106","4","0"
"Seymour","3,481","8","0","0","0","8","8","0","8","0","0"
"Sheboygan","49,261","170","4","19","21","126","1,517","262","1,212","43","5"
"Sheboygan Falls","7,770","9","1","4","1","3","129","14","107","8","0"
"Shiocton","929","0","0","0","0","0","14","1","13","0","0"
"Shorewood","13,262","22","0","0","14","8","376","24","340","12","0"
"Shorewood Hills","1,595","0","0","0","0","0","39","1","38","0","0"
"Silver Lake","2,430","3","0","1","0","2","9","0","9","0","1"
"Siren","811","2","0","0","0","2","66","3","63","0","0"
"Slinger","5,101","5","0","0","4","1","71","1","70","0","0"
"South Milwaukee","21,316","37","0","4","12","21","431","76","344","11","8"
"Sparta","9,627","10","0","1","1","8","343","60","268","15","3"
"Spooner","2,688","10","0","1","0","9","53","4","48","1","0"
"Stanley","3,629","9","0","0","1","8","61","8","53","0","0"
"St. Croix Falls","2,131","1","0","0","1","0","79","6","70","3","0"
"Stevens Point","26,809","48","0","8","3","37","717","131","571","15","2"
"St. Francis","9,435","15","0","2","5","8","224","21","200","3","0"
"Stoughton","12,850","14","1","0","4","9","291","23","262","6","0"
"Strum","1,123","0","0","0","0","0","3","0","3","0","0"
"Sturgeon Bay","9,179","9","0","1","0","8","158","13","141","4","2"
"Sturtevant","6,988","2","0","0","0","2","70","20","44","6","1"
"Summit","4,696","2","0","1","0","1","15","4","8","3","0"
"Sun Prairie","29,925","41","0","2","8","31","737","72","656","9","2"
"Superior","27,281","83","1","9","22","51","1,309","221","1,016","72","21"
"Theresa","1,264","3","0","0","0","3","29","6","22","1","0"
"Thiensville","3,250","4","0","0","0","4","12","2","10","0","0"
"Three Lakes","2,125","2","0","0","0","2","27","5","20","2","0"
"Tomah","9,192","21","0","1","2","18","523","68","449","6","0"
"Tomahawk","3,390","3","0","0","0","3","55","14","36","5","1"
"Town of East Troy","4,046","6","0","0","1","5","40","6","32","2","0"
"Town of Madison","6,398","23","0","4","7","12","231","51","162","18","2"
"Town of Menasha","18,628","28","0","2","2","24","264","52","202","10","2"
"Trempealeau","1,542","1","0","0","1","0","15","0","14","1","0"
"Twin Lakes","6,036","7","0","2","1","4","97","21","74","2","0"
"Two Rivers","11,674","15","0","2","0","13","271","56","203","12","0"
"Valders","958","2","0","0","0","2","15","1","14","0","0"
"Verona","10,824","5","0","0","1","4","271","19","250","2","0"
"Viroqua","4,397","2","0","1","0","1","79","3","73","3","0"
"Walworth","2,833","4","0","0","0","4","17","3","14","0","0"
"Washburn","2,134","4","0","0","0","4","39","4","31","4","0"
"Waterloo","3,354","0","0","0","0","0","49","9","39","1","0"
"Waukesha","71,049","107","1","26","24","56","1,304","233","1,039","32","1"
"Waunakee","12,326","3","0","0","0","3","114","18","94","2","0"
"Waupaca","6,115","27","0","2","2","23","213","23","190","0","0"
"Waupun","11,379","9","0","3","0","6","163","24","137","2","1"
"Wausau","39,313","120","1","21","21","77","1,079","241","806","32","29"
"Wautoma","2,227","4","0","0","0","4","79","9","70","0","0"
"Wauwatosa","46,748","78","1","0","56","21","1,926","266","1,623","37","0"
"West Allis","60,870","191","0","11","97","83","2,918","552","2,234","132","19"
"West Bend","31,275","29","1","3","9","16","794","55","726","13","1"
"Westfield","1,259","1","0","0","1","0","21","3","18","0","0"
"West Milwaukee","4,239","24","0","1","11","12","430","61","343","26","1"
"West Salem","4,849","4","0","1","0","3","81","5","70","6","1"
"Whitefish Bay","14,218","11","0","1","5","5","191","14","170","7","0"
"Whitewater","14,807","17","0","5","1","11","265","44","219","2","0"
"Williams Bay","2,580","0","0","0","0","0","43","7","32","4","0"
"Winneconne","2,400","2","0","0","0","2","22","7","15","0","0"
"Wisconsin Dells","2,697","20","0","1","0","19","253","28","220","5","0"
"Wisconsin Rapids","18,424","15","0","6","6","3","845","136","697","12","0"
"Woodruff","2,049","2","0","0","0","2","15","2","12","1","0"
