"Criminal Justice Information Services Division","Feedback |
Contact Us |
"Stringtown","415","0","0","0","0","0","6","4","2","0","0"
"Stroud","2,696","11","0","0","1","10","59","25","31","3","1"
"Sulphur","4,986","7","0","0","0","7","70","23","46","1","0"
"Tahlequah","16,120","47","0","4","4","39","690","182","483","25","2"
"Talihina","1,127","3","0","0","0","3","29","10","18","1","0"
"Tecumseh","6,577","12","0","6","0","6","143","34","99","10","0"
"Texhoma","962","0","0","0","0","0","3","1","1","1","0"
"The Village","9,159","18","0","2","5","11","326","78","235","13","1"
"Tishomingo","3,100","5","0","1","0","4","62","16","43","3","0"
"Tonkawa","3,209","3","0","0","2","1","80","21","52","7","0"
"Tryon","493","1","0","0","0","1","11","4","6","1","2"
"Tulsa","398,904","3,949","42","316","1,062","2,529","20,807","6,235","12,162","2,410","238"
"Tushka","315","1","0","0","0","1","4","2","2","0","0"
"Tuttle","6,124","6","0","0","0","6","164","49","98","17","2"
"Valliant","761","1","0","0","0","1","10","2","8","0","0"
"Verdigris","4,055","2","0","1","0","1","32","20","11","1","4"
"Vian","1,474","4","0","0","0","4","28","7","21","0","1"
"Vinita","5,796","6","0","0","0","6","94","22","63","9","3"
"Wagoner","8,488","78","0","2","13","63","398","93","296","9","6"
"Walters","2,561","0","0","0","0","0","13","2","11","0","0"
"Warner","1,651","4","0","1","1","2","40","15","21","4","0"
"Warr Acres","10,301","71","1","4","23","43","507","122","322","63","2"
"Washington","635","3","0","0","0","3","5","2","2","1","0"
"Watonga","3,022","16","0","1","1","14","82","41","38","3","2"
"Waukomis","1,295","0","0","0","0","0","7","4","3","0","0"
"Waurika","2,088","0","0","0","0","0","0","0","0","0","0"
"Waynoka","921","1","0","0","0","1","3","1","1","1","0"
"Weatherford","11,006","44","0","7","2","35","256","65","170","21","1"
"Weleetka","1,017","6","0","0","0","6","51","19","30","2","2"
"Westville","1,645","4","0","0","0","4","32","15","14","3","1"
"Wetumka","1,274","2","0","0","1","1","18","12","6","0","0"
"Wewoka","3,427","9","0","2","1","6","95","32","55","8","1"
"Wilburton","2,860","2","0","0","0","2","1","0","1","0","0"
"Wilson","1,756","24","0","1","0","23","33","5","24","4","3"
"Wright City","769","0","0","0","0","0","5","3","2","0","0"
"Wyandotte","334","0","0","0","0","0","10","9","1","0","0"
"Wynnewood","2,217","4","0","0","0","4","23","8","10","5","1"
"Yale","1,245","2","0","0","0","2","13","2","11","0","1"
"Yukon","23,635","33","0","3","0","30","590","103","458","29","2"
