"Criminal Justice Information Services Division","Feedback |
Contact Us |
"Raleigh","420,594","1,780","17","113","665","985","13,779","3,036","9,812","931","59"
"Ramseur","1,716","2","0","0","1","1","71","21","50","0","1"
"Randleman","4,171","8","0","0","4","4","350","37","305","8","0"
"Red Springs","3,496","29","1","0","9","19","253","92","150","11","7"
"Reidsville","14,616","53","1","1","15","36","813","173","620","20","8"
"Richlands","1,554","2","0","0","0","2","32","8","22","2","0"
"River Bend","3,189","2","0","0","0","2","60","26","34","0","0"
"Roanoke Rapids","15,756","107","1","14","24","68","902","251","626","25","0"
"Robbins","1,123","0","0","0","0","0","36","14","22","0","0"
"Robersonville","1,484","10","0","1","3","6","85","39","46","0","0"
"Rockingham","9,648","37","1","4","14","18","1,071","237","820","14","7"
"Rockwell","2,122","2","0","0","0","2","72","19","52","1","0"
"Rocky Mount","58,002","749","8","13","128","600","3,383","1,046","2,192","145","15"
"Rolesville","3,950","9","0","0","2","7","116","55","60","1","0"
"Rose Hill","1,671","6","1","2","1","2","54","28","26","0","2"
"Rowland","1,057","3","0","0","3","0","52","33","16","3","0"
"Roxboro","8,480","57","0","3","11","43","413","106","298","9","2"
"Rutherfordton","4,240","2","0","1","1","0","111","0","110","1","0"
"Salisbury","33,919","212","1","9","95","107","1,935","488","1,346","101","10"
"Sanford","28,801","88","3","1","38","46","814","207","578","29","5"
"Scotland Neck","2,060","26","0","0","10","16","93","36","55","2","1"
"Selma","6,271","46","0","0","12","34","420","187","225","8","1"
"Shallotte","3,801","7","0","0","2","5","186","62","117","7","1"
"Shelby","20,402","156","4","14","36","102","887","304","546","37","2"
"Siler City","8,051","26","0","1","11","14","344","69","270","5","0"
"Smithfield","11,305","85","0","1","16","68","779","162","596","21","3"
"Southern Pines","12,611","86","1","4","26","55","510","148","342","20","1"
"Southern Shores","2,772","2","0","1","0","1","78","39","39","0","2"
"Southport","2,928","4","0","0","2","2","113","8","103","2","0"
"Spencer","3,290","20","0","2","0","18","179","54","112","13","2"
"Spring Hope","1,337","10","0","1","5","4","32","9","22","1","0"
"Spruce Pine","2,179","2","0","0","2","0","71","8","57","6","0"
"Stallings","14,263","10","0","1","1","8","205","39","157","9","1"
"Stanley","3,608","5","0","1","2","2","149","38","106","5","1"
"St. Pauls","2,077","11","0","0","6","5","87","32","55","0","1"
"Surf City","1,923","9","0","1","1","7","115","19","94","2","0"
"Swansboro","2,722","7","1","0","2","4","119","35","83","1","2"
"Sylva","2,614","18","0","0","2","16","188","64","117","7","1"
"Tabor City","2,520","24","0","1","4","19","159","23","133","3","0"
"Tarboro","11,427","51","0","2","8","41","434","101","331","2","1"
"Taylorsville","2,114","5","1","1","1","2","173","36","135","2","0"
"Thomasville","26,994","141","0","6","37","98","1,338","291","1,027","20","8"
"Trent Woods","4,250","1","0","0","1","0","93","35","55","3","0"
"Troutman","2,433","11","0","2","2","7","89","31","55","3","1"
"Troy","3,208","9","1","0","2","6","117","15","95","7","0"
"Tryon","1,641","4","0","2","1","1","69","30","35","4","0"
"Valdese","4,537","5","0","1","0","4","68","16","49","3","0"
"Vass","736","0","0","0","0","0","34","13","20","1","0"
"Wadesboro","5,797","74","1","2","16","55","439","138","287","14","0"
"Wake Forest","31,381","49","1","1","14","33","681","113","546","22","1"
"Wallace","3,988","24","1","2","4","17","180","37","130","13","0"
"Warrenton","864","7","0","3","0","4","27","2","24","1","0"
"Warsaw","3,136","12","0","0","3","9","169","71","97","1","0"
"Washington","9,826","86","1","3","25","57","718","158","553","7","2"
"Waxhaw","10,167","14","0","1","2","11","293","68","222","3","1"
"Waynesville","9,939","34","0","5","8","21","413","130","258","25","0"
"Weaverville","3,752","8","0","0","1","7","223","12","210","1","0"
"Weldon","1,651","8","0","0","3","5","71","14","55","2","0"
"West Jefferson","1,306","2","0","0","0","2","97","18","72","7","0"
"Whispering Pines","2,993","0","0","0","0","0","29","2","26","1","0"
"Whitakers","748","7","2","0","1","4","27","11","12","4","0"
"Whiteville","5,413","37","1","1","17","18","532","135","376","21","1"
"Wilkesboro","3,431","12","0","3","3","6","413","24","387","2","1"
"Williamston","5,494","81","2","2","22","55","534","178","343","13","2"
"Wilmington","109,370","618","8","23","261","326","5,910","1,694","3,843","373","9"
"Wilson","49,785","262","5","3","69","185","2,321","666","1,543","112","13"
"Wilson's Mills","2,349","5","0","1","1","3","54","33","20","1","0"
"Wingate","3,578","9","1","0","1","7","121","27","89","5","2"
"Winston-Salem","234,687","1,556","6","74","428","1,048","13,701","4,529","8,490","682","94"
"Winterville","9,533","11","0","1","3","7","114","19","90","5","0"
"Woodfin","6,257","7","0","1","2","4","120","67","49","4","0"
"Wrightsville Beach","2,546","18","0","2","1","15","199","49","147","3","2"
"Yadkinville","2,982","23","0","1","3","19","119","32","85","2","1"
"Youngsville","1,180","2","0","0","2","0","33","8","25","0","0"
