"Criminal Justice Information Services Division","Feedback |
Contact Us |
"Lake Success Village","2,958","2","0","0","1","1","39","9","30","0",""
"Lakewood-Busti","7,360","3","0","0","1","2","293","25","260","8",""
"Lancaster Town","35,821","15","0","1","7","7","516","60","446","10","0"
"Larchmont Village","5,940","2","0","0","0","2","107","17","89","1",""
"Le Roy Village","4,408","12","0","1","1","10","89","24","62","3",""
"Lewisboro Town","12,569","0","0","0","0","0","32","0","32","0",""
"Lewiston Town and Village","16,319","6","0","1","1","4","157","36","112","9",""
"Liberty Village","4,380","26","0","8","6","12","225","54","167","4",""
"Little Falls","4,945","23","0","1","1","21","140","26","111","3",""
"Lloyd Harbor Village","3,694","0","0","0","0","0","16","4","12","0","0"
"Lloyd Town","10,918","3","0","2","0","1","136","20","112","4","2"
"Lockport","21,233","60","0","2","15","43","730","127","584","19",""
"Long Beach","33,575","45","0","0","14","31","315","66","236","13",""
"Lowville Village","3,486","4","0","0","0","4","87","11","75","1",""
"Lynbrook Village","19,604","12","0","3","4","5","160","24","126","10",""
"Lyons Village","3,625","14","0","1","0","13","154","30","122","2",""
"Macedon Town and Village","9,164","2","0","0","2","0","31","2","27","2",""
"Malone Village","5,936","3","0","2","1","0","334","48","284","2",""
"Malverne Village","8,593","1","0","0","1","0","27","10","17","0","0"
"Mamaroneck Town","12,131","3","0","0","1","2","152","25","123","4","0"
"Mamaroneck Village","19,170","16","1","1","6","8","151","20","122","9",""
"Manchester Village","1,727","0","0","0","0","0","0","0","0","0","0"
"Manlius Town","24,678","25","0","0","4","21","474","61","400","13","0"
"Marcellus Village","1,823","1","0","0","0","1","15","1","14","0","0"
"Marlborough Town","8,853","3","0","0","1","2","155","40","108","7","0"
"Massena Village","10,969","34","0","2","4","28","419","56","357","6",""
"Mechanicville","5,255","12","0","1","1","10","94","23","67","4",""
"Medina Village","6,069","11","0","1","3","7","201","40","155","6",""
"Menands Village","4,002","8","0","1","4","3","163","37","121","5",""
"Middleport Village","1,846","1","0","0","0","1","36","1","33","2","0"
"Middletown","28,395","228","2","14","95","117","948","206","723","19","6"
"Monroe Village","8,458","24","0","3","6","15","163","21","140","2","1"
"Montgomery Town","8,992","7","0","2","0","5","83","17","63","3",""
"Montgomery Village","3,856","0","0","0","0","0","19","0","19","0","0"
"Monticello Village","6,706","52","0","10","8","34","264","79","182","3",""
"Moravia Village","1,285","1","0","0","0","1","14","1","13","0","0"
"Moriah Town","3,606","2","0","0","0","2","11","1","10","0","0"
"Mount Hope Town","7,086","0","0","0","0","0","29","4","24","1",""
"Mount Kisco Village","11,016","27","0","0","5","22","123","9","110","4","1"
"Mount Morris Village","2,985","5","0","1","0","4","72","15","53","4",""
"Mount Pleasant Town","26,504","14","0","3","3","8","240","52","182","6","2"
"Mount Vernon","68,146","613","10","14","225","364","1,345","324","886","135",""
"Newark Village","9,162","27","0","3","1","23","324","72","248","4",""
"New Berlin Town","1,650","0","0","0","0","0","2","0","2","0","0"
"Newburgh","29,183","544","5","19","214","306","1,217","341","814","62","9"
"Newburgh Town","30,132","31","0","2","13","16","1,508","131","1,338","39","1"
"New Hartford Town and Village","20,557","19","0","1","6","12","892","57","821","14",""
"New Paltz Town and Village","14,077","32","1","1","5","25","269","51","215","3",""
"New Rochelle","78,025","181","0","3","91","87","1,396","180","1,151","65",""
"New Windsor Town","25,523","37","0","1","6","30","637","93","531","13","2"
"New York","8,289,415","52,993","419","1,162","20,201","31,211","142,760","18,635","115,935","8,190",""
"New York Mills Village","3,339","1","0","0","0","1","60","6","52","2","0"
"Niagara Falls","50,356","619","3","26","171","419","2,963","750","2,083","130","34"
"Niagara Town","8,406","16","0","1","2","13","416","57","350","9",""
"Niskayuna Town","21,946","15","0","0","10","5","357","47","301","9",""
"Nissequogue Village","1,763","0","0","0","0","0","36","0","36","0","0"
"Norfolk Town","4,600","4","0","4","0","0","32","6","26","0","0"
"North Castle Town","11,994","3","0","0","1","2","94","10","84","0",""
"North Greenbush Town","12,138","11","0","1","1","9","204","31","170","3",""
"Northport Village","7,468","2","0","0","1","1","81","13","63","5","0"
"North Tonawanda","31,671","54","1","6","11","36","517","133","369","15",""
"Northville Village","1,102","1","0","0","0","1","4","1","3","0","0"
"Norwich","7,178","18","0","10","7","1","314","48","260","6","0"
"Ogdensburg","11,164","27","0","4","3","20","453","80","369","4","1"
"Ogden Town","19,990","10","0","0","2","8","231","46","173","12",""
"Old Brookville Village","2,153","2","1","0","0","1","68","17","45","6","0"
"Old Westbury Village","4,709","3","0","0","1","2","45","13","27","5","0"
"Olean","14,441","49","0","6","6","37","711","92","610","9",""
"Oneida","11,448","22","0","1","2","19","500","88","404","8",""
"Orangetown Town","37,425","46","0","2","14","30","379","50","298","31",""
"Orchard Park Town","29,179","12","0","5","3","4","430","67","347","16","1"
"Ossining Village","25,366","41","0","0","18","23","314","74","227","13","2"
"Oswego City","18,256","56","0","6","7","43","683","145","523","15",""
"Owego Village","3,911","5","0","0","4","1","157","34","119","4",""
"Painted Post Village","1,821","0","0","0","0","0","33","4","29","0","0"
"Palmyra Village","3,543","2","0","0","1","1","53","12","40","1",""
"Peekskill","23,883","37","2","4","9","22","221","31","182","8",""
"Pelham Manor Village","5,556","1","0","0","1","0","140","20","116","4",""
"Pelham Village","6,998","7","0","0","5","2","110","15","92","3",""
"Penn Yan Village","5,208","4","0","1","0","3","109","21","88","0","1"
"Perry Village","3,674","11","0","2","2","7","99","14","82","3",""
"Piermont Village","2,552","1","0","0","0","1","40","7","30","3",""
"Pine Plains Town","2,491","0","0","0","0","0","11","4","7","0","0"
"Plattekill Town","10,553","11","0","0","0","11","122","43","76","3",""
"Pleasantville Village","7,093","0","0","0","0","0","34","2","31","1","0"
"Port Byron Village","1,291","0","0","0","0","0","0","0","0","0","0"
"Port Chester Village","29,335","67","2","1","44","20","685","61","606","18","0"
"Port Dickinson Village","1,637","0","0","0","0","0","7","2","5","0","0"
"Port Jervis","8,926","35","1","4","8","22","271","66","194","11","3"
"Portville Village","1,012","0","0","0","0","0","2","0","2","0","0"
"Port Washington","18,978","2","0","0","2","0","115","8","103","4","0"
"Potsdam Village","9,467","8","0","0","2","6","258","42","209","7",""
"Poughkeepsie","32,967","342","3","12","87","240","986","247","690","49",""
"Poughkeepsie Town","42,698","54","0","2","26","26","1,387","85","1,291","11",""
"Pound Ridge Town","5,169","3","0","0","0","3","19","3","16","0",""
"Pulaski Village","2,380","2","0","0","0","2","72","10","60","2","0"
"Quogue Village","976","0","0","0","0","0","26","10","15","1","0"
"Ramapo Town","85,448","80","0","5","13","62","716","137","563","16",""
"Red Hook Village","1,975","0","0","0","0","0","40","7","33","0","0"
"Rensselaer City","9,442","11","0","3","3","5","185","39","141","5","2"
"Rhinebeck Village","2,673","0","0","0","0","0","54","8","46","0","1"
"Riverhead Town","33,809","76","0","4","30","42","980","122","835","23","1"
"Rochester","211,993","2,069","36","112","817","1,104","11,283","2,978","7,683","622","194"
"Rockville Centre Village","24,241","32","0","0","17","15","328","45","273","10","1"
"Rome","33,842","46","0","8","21","17","468","133","310","25","4"
"Rosendale Town","6,112","2","0","0","0","2","72","18","54","0",""
"Rotterdam Town","29,315","23","0","1","12","10","974","112","836","26","6"
"Rye Brook Village","9,465","1","0","0","0","1","67","6","59","2","0"
"Sag Harbor Village","2,189","0","0","0","0","0","47","7","38","2","0"
"Salamanca","5,811","25","0","0","3","22","232","54","169","9",""
"Sands Point Village","2,700","0","0","0","0","0","8","1","3","4","0"
"Saranac Lake Village","5,420","16","0","1","4","11","145","30","113","2",""
"Saratoga Springs","26,871","26","0","5","3","18","698","104","584","10","3"
"Saugerties Town","19,581","14","0","6","2","6","349","72","265","12","2"
"Scarsdale Village","17,386","2","0","0","1","1","144","24","116","4",""
"Schenectady","66,631","626","7","32","199","388","2,828","810","1,876","142","64"
"Schodack Town","11,316","8","0","0","4","4","113","30","81","2",""
"Schoharie Village","922","0","0","0","0","0","16","8","8","0","0"
"Scotia Village","7,788","6","0","1","1","4","164","21","137","6","1"
"Shandaken Town","3,103","2","0","0","0","2","92","24","67","1",""
"Shawangunk Town","14,406","3","0","0","0","3","116","29","86","1",""
"Shelter Island Town","2,414","0","0","0","0","0","53","17","36","0","0"
"Sherburne Village","1,365","0","0","0","0","0","13","4","9","0","0"
"Sherrill","3,082","4","0","0","0","4","35","9","26","0",""
"Shortsville Village","1,456","0","0","0","0","0","1","0","0","1","0"
"Sidney Village","3,886","16","0","2","4","10","169","29","139","1",""
"Silver Creek Village","2,660","1","0","0","0","1","49","2","46","1","0"
"Skaneateles Village","2,463","1","0","0","0","1","7","3","4","0","0"
"Sleepy Hollow Village","9,998","9","0","0","2","7","80","14","64","2","1"
"Sodus Village","1,823","0","0","0","0","0","25","3","22","0",""
"Solvay Village","6,620","20","0","1","3","16","213","38","166","9","0"
"Southampton Town","50,256","64","0","3","15","46","1,005","219","724","62","2"
"Southampton Village","3,137","1","0","0","0","1","120","11","107","2","0"
"South Glens Falls Village","3,558","9","0","1","3","5","89","22","64","3",""
"South Nyack Village","3,561","2","0","0","2","0","44","6","37","1",""
"Southold Town","19,951","21","0","1","5","15","441","93","342","6",""
"Spring Valley Village","31,872","209","0","7","65","137","497","91","376","30",""
"Stillwater Town","6,624","0","0","0","0","0","36","5","30","1","0"
"Stockport Town","2,805","1","0","0","1","0","9","7","2","0","1"
"Stony Point Town","15,312","4","0","0","0","4","87","16","66","5",""
"Suffern Village","10,902","3","0","0","3","0","59","6","53","0","0"
"Syracuse","145,934","1,372","14","75","454","829","5,976","1,896","3,698","382","45"
"Tarrytown Village","11,415","2","0","0","0","2","93","11","78","4","1"
"Ticonderoga Town","5,045","16","0","3","1","12","107","28","75","4",""
"Tonawanda","15,194","22","0","2","4","16","386","38","338","10","6"
"Tonawanda Town","58,393","118","1","12","32","73","1,071","198","848","25","3"
"Troy","50,391","335","7","15","111","202","2,372","593","1,677","102",""
"Tuckahoe Village","6,567","1","0","1","0","0","23","3","20","0","0"
"Tupper Lake Village","3,684","8","0","2","1","5","108","25","79","4",""
"Ulster Town","12,391","10","0","0","2","8","497","30","463","4",""
"Utica","62,445","411","1","23","126","261","2,704","591","2,014","99","25"
"Vernon Village","1,175","3","0","0","0","3","25","5","19","1",""
"Vestal Town","28,018","16","2","2","1","11","625","64","554","7",""
"Walden Village","7,056","15","0","2","2","11","136","17","117","2",""
"Wallkill Town","27,730","24","0","1","9","14","719","57","650","12","1"
"Walton Village","3,077","6","0","1","0","5","62","14","48","0",""
"Wappingers Falls Village","5,563","4","0","0","1","3","168","11","153","4","0"
"Warsaw Village","3,473","0","0","0","0","0","69","4","64","1","0"
"Warwick Town","19,563","18","0","3","1","14","230","34","190","6",""
"Waterford Town and Village","8,519","1","0","0","1","0","77","22","55","0","0"
"Waterloo Village","5,192","6","0","1","0","5","172","19","151","2",""
"Watertown","27,571","154","0","12","20","122","1,576","269","1,183","124",""
"Watervliet","10,285","26","0","3","14","9","237","53","173","11",""
"Watkins Glen Village","1,872","2","0","0","1","1","75","8","66","1",""
"Waverly Village","4,461","6","0","0","2","4","119","23","93","3",""
"Wayland Village","1,875","0","0","0","0","0","12","1","11","0",""
"Webster Town and Village","42,936","26","0","2","8","16","464","87","359","18",""
"Weedsport Village","1,819","0","0","0","0","0","16","3","12","1","0"
"Westhampton Beach Village","1,737","2","0","0","0","2","57","12","44","1","0"
"West Seneca Town","44,902","52","0","2","13","37","842","149","663","30","6"
"Whitehall Village","2,626","8","0","2","1","5","73","23","49","1",""
"White Plains","57,567","92","1","3","31","57","1,386","82","1,279","25",""
"Whitesboro Village","3,784","7","0","0","0","7","31","9","20","2","0"
"Whitestown Town","9,189","1","0","0","1","0","128","16","103","9","0"
"Woodbury Town","10,805","6","0","1","4","1","422","18","398","6",""
"Woodstock Town","5,915","2","0","0","1","1","46","15","31","0",""
"Yonkers","198,464","1,133","4","28","422","679","2,565","535","1,799","231","14"
"Yorktown Town","36,539","13","0","0","3","10","387","37","349","1","0"
