"Criminal Justice Information Services Division","Feedback |
Contact Us |
"Glasford","1,024","6","0","0","0","6","0","0","0","0","0"
"Glen Carbon","12,899","8","0","1","1","6","73","12","57","4","0"
"Glencoe","8,764","0","0","0","0","0","94","9","85","0","0"
"Glendale Heights","34,461","27","0","10","5","12","590","67","503","20","1"
"Glen Ellyn","27,661","16","0","5","6","5","363","37","321","5","4"
"Glenview","44,909","39","0","9","7","23","479","115","354","10","2"
"Glenwood","9,012","22","0","0","12","10","247","61","181","5","0"
"Godfrey","17,960","22","0","4","5","13","272","37","230","5","0"
"Godley","605","3","0","0","0","3","13","3","10","0","0"
"Goodfield","863","0","0","0","0","0","60","1","59","0","0"
"Grafton","672","0","0","0","0","0","16","1","15","0","0"
"Grandview","1,452","4","0","0","1","3","44","16","27","1","2"
"Granite City","29,772","172","7","17","29","119","840","311","509","20","16"
"Grantfork","335","0","0","0","0","0","0","0","0","0","0"
"Grant Park","1,335","0","0","0","0","0","14","0","13","1","0"
"Granville","1,418","0","0","0","0","0","10","1","9","0","1"
"Grayslake","21,052","32","0","9","8","15","410","67","338","5","5"
"Greenfield","1,064","1","0","0","0","1","10","1","9","0","0"
"Greenup","1,521","17","0","0","0","17","31","7","24","0","7"
"Greenville","6,990","2","0","0","1","1","119","25","90","4","1"
"Gurnee","31,439","27","0","5","8","14","1,446","103","1,312","31","1"
"Hampshire","5,619","10","0","1","2","7","77","15","59","3","0"
"Hampton","1,864","5","1","1","0","3","26","13","13","0","0"
"Hanover","845","3","0","1","0","2","9","2","7","0","0"
"Hanover Park","38,205","45","0","4","13","28","439","64","361","14","1"
"Harrisburg","9,043","53","0","3","4","46","186","127","55","4","2"
"Hartford","1,424","2","0","0","1","1","29","1","27","1","0"
"Harvard","9,457","12","0","2","1","9","132","19","113","0","0"
"Harvey","25,404","349","10","9","205","125","1,483","597","666","220","14"
"Harwood Heights","8,653","8","0","1","3","4","127","19","102","6","0"
"Havana","3,263","29","0","7","1","21","76","16","55","5","0"
"Hawthorn Woods","7,700","0","0","0","0","0","50","8","42","0","0"
"Hazel Crest","14,169","58","2","6","35","15","581","185","349","47","3"
"Henning","252","0","0","0","0","0","0","0","0","0","0"
"Herrin","12,576","161","0","0","3","158","425","213","201","11","0"
"Herscher","1,596","1","0","0","0","1","12","1","10","1","2"
"Heyworth","2,860","12","0","2","1","9","33","6","27","0","0"
"Hickory Hills","14,115","15","0","2","6","7","245","48","182","15","0"
"Highland","9,896","9","0","2","2","5","126","25","101","0","0"
"Highland Park","29,896","36","0","13","2","21","362","35","319","8","0"
"Highwood","5,429","7","0","3","0","4","57","2","54","1","0"
"Hillsboro","6,170","6","0","0","1","5","76","11","58","7","2"
"Hinsdale","16,931","2","0","0","1","1","181","29","150","2","0"
"Hodgkins","1,905","6","0","0","0","6","275","9","262","4","0"
"Hoffman Estates","52,148","66","0","13","26","27","710","129","560","21","4"
"Homer","1,197","1","0","0","0","1","7","0","7","0","0"
"Homer Glen","24,376","6","0","0","1","5","186","43","141","2","0"
"Hometown","4,370","2","0","0","2","0","62","3","55","4","0"
"Homewood","19,415","25","0","1","17","7","707","101","585","21","1"
"Hoopeston","5,345","31","0","3","2","26","205","40","162","3","0"
"Hopedale","866","0","0","0","0","0","7","1","6","0","0"
"Hudson","1,851","2","0","1","1","0","6","2","4","0","0"
"Huntley","24,369","6","1","0","1","4","214","33","181","0","0"
"Indian Head Park","3,827","6","0","0","0","6","29","5","22","2","5"
"Indianola","277","0","0","0","0","0","0","0","0","0","0"
"Inverness","7,436","0","0","0","0","0","34","17","17","0","0"
"Irving","491","0","0","0","0","0","11","4","7","0","0"
"Irvington","652","0","0","0","0","0","16","9","7","0","0"
"Island Lake","8,101","7","0","0","3","4","188","38","135","15","1"
"Itasca","8,714","2","0","0","1","1","91","10","77","4","0"
"Jacksonville","19,454","57","0","5","7","45","371","52","316","3","3"
"Jerseyville","8,441","30","0","12","0","18","295","49","242","4","0"
"Joliet","148,471","506","11","30","104","361","3,835","954","2,723","158","78"
"Justice","12,988","16","0","1","3","12","139","36","90","13","0"
"Kankakee","27,609","237","6","26","71","134","1,201","348","809","44","25"
"Kenilworth","2,524","0","0","0","0","0","30","7","22","1","0"
"Kewanee","12,882","41","0","12","0","29","492","41","444","7","2"
"Kildeer","3,985","0","0","0","0","0","32","8","23","1","0"
"Kincaid","1,510","4","0","0","0","4","6","1","4","1","0"
"Kingston","1,160","0","0","0","0","0","8","3","5","0","0"
"Knoxville","2,911","7","0","0","0","7","44","12","32","0","0"
"Lacon","1,921","3","0","0","0","3","19","5","14","0","0"
"La Grange","15,624","14","0","3","2","9","165","27","135","3","2"
"La Grange Park","13,642","4","1","1","0","2","107","1","98","8","0"
"Lake Bluff","5,748","0","0","0","0","0","63","12","51","0","0"
"Lake Forest","19,457","14","0","0","0","14","41","10","29","2","0"
"Lake Villa","8,778","10","0","0","0","10","93","13","77","3","1"
"Lakewood","3,855","0","0","0","0","0","31","6","25","0","0"
"Lake Zurich","19,718","8","0","0","1","7","282","28","253","1","3"
"Lansing","28,471","93","1","30","27","35","1,332","238","1,023","71","2"
"La Salle","9,580","6","0","0","1","5","191","25","160","6","3"
"Lawrenceville","4,322","7","1","0","0","6","95","19","71","5","5"
"Leland","973","6","0","0","0","6","11","3","8","0","0"
"Lemont","16,083","14","0","2","1","11","236","24","206","6","0"
"Libertyville","20,405","5","0","0","0","5","313","49","259","5","0"
"Lincoln","14,426","58","0","8","7","43","417","103","310","4","3"
"Lincolnshire","7,306","2","0","0","0","2","83","8","75","0","0"
"Lincolnwood","12,652","11","0","2","4","5","745","69","659","17","1"
"Lindenhurst","14,529","6","0","1","1","4","88","13","72","3","0"
"Lisle","22,550","18","0","4","5","9","256","25","218","13","1"
"Litchfield","6,880","11","0","2","1","8","219","27","185","7","1"
"Loami","750","0","0","0","0","0","12","3","9","0","0"
"Lockport","24,999","15","1","4","4","6","317","44","264","9","0"
"Lombard","43,482","54","1","2","18","33","1,142","118","1,008","16","3"
"Loves Park","23,915","55","0","14","7","34","811","131","655","25","1"
"Lovington","1,129","2","0","0","0","2","16","7","8","1","0"
"Lyons","10,780","18","0","4","4","10","191","35","142","14","2"
"Machesney Park","23,403","76","1","15","7","53","599","108","480","11","6"
"Macomb","19,289","48","0","9","2","37","418","66","344","8","0"
"Mahomet","7,285","4","0","0","0","4","98","30","63","5","2"
"Malta","1,159","0","0","0","0","0","10","3","6","1","0"
"Manhattan","7,096","5","0","0","0","5","57","18","37","2","1"
"Maple Park","1,316","2","0","0","0","2","7","0","6","1","0"
"Marine","958","2","0","0","0","2","5","2","3","0","0"
"Maroa","1,802","2","0","0","0","2","12","5","7","0","2"
"Marseilles","5,101","5","0","0","1","4","43","7","36","0","0"
"Martinsville","1,154","1","0","0","0","1","48","16","31","1","3"
"Maryville","7,468","12","0","0","0","12","38","14","23","1","0"
"Mascoutah","7,492","1","0","0","0","1","85","4","79","2","0"
"Matteson","19,102","35","0","0","23","12","775","103","617","55","0"
"Mattoon","18,579","65","2","12","9","42","364","84","276","4","16"
"Maywood","24,207","238","7","18","94","119","988","397","465","126","9"
"McCook","229","10","0","0","0","10","33","6","22","5","0"
"McHenry","27,023","35","0","17","2","16","417","28","383","6","1"
"McLean","834","0","0","0","0","0","5","2","3","0","0"
"Melrose Park","25,536","58","2","9","18","29","500","93","327","80","1"
"Mendota","7,349","13","0","0","0","13","157","70","87","0","6"
"Meredosia","1,045","2","0","0","0","2","23","10","13","0","0"
"Merrionette Park","1,909","4","0","0","2","2","55","10","42","3","0"
"Metropolis","6,557","55","0","11","3","41","262","22","233","7","0"
"Midlothian","14,891","42","0","4","25","13","272","76","182","14","3"
"Milan","5,101","11","0","1","2","8","151","35","114","2","0"
"Milledgeville","1,018","0","0","0","0","0","22","7","15","0","0"
"Millstadt","4,016","1","0","0","0","1","32","17","15","0","0"
"Minooka","10,963","4","0","0","0","4","146","6","140","0","0"
"Mokena","18,863","11","0","1","4","6","217","45","165","7","10"
"Moline","43,509","176","0","16","23","137","1,354","204","1,095","55","11"
"Momence","3,320","4","0","1","0","3","59","11","45","3","0"
"Monee","5,181","2","0","0","2","0","69","23","40","6","0"
"Monmouth","9,504","71","0","4","2","65","509","95","405","9","3"
"Montgomery","18,697","18","0","4","3","11","366","67","292","7","3"
"Monticello","5,533","7","0","1","0","6","33","15","17","1","0"
"Morris","13,660","23","1","1","1","20","505","77","427","1","5"
"Morrison","4,183","9","0","4","1","4","48","8","40","0","0"
"Morton","16,308","22","1","1","2","18","172","41","130","1","0"
"Morton Grove","23,384","4","0","1","0","3","408","85","315","8","2"
"Mount Carmel","7,219","22","0","2","0","20","234","35","191","8","1"
"Mount Carroll","1,694","0","0","0","0","0","32","4","28","0","0"
"Mount Morris","2,978","3","0","0","0","3","34","5","29","0","0"
"Mount Olive","2,103","2","0","0","0","2","16","5","11","0","0"
"Mount Prospect","54,428","32","0","0","6","26","745","83","632","30","2"
"Mount Pulaski","1,556","2","0","0","0","2","5","0","5","0","0"
"Mount Sterling","2,002","4","0","0","0","4","21","6","15","0","1"
"Mount Vernon","15,243","190","0","19","26","145","896","218","661","17","9"
"Mount Zion","5,833","6","0","0","0","6","42","17","23","2","0"
"Moweaqua","1,819","3","0","0","0","3","18","7","11","0","0"
"Mundelein","31,201","26","1","7","1","17","337","49","282","6","2"
"Murphysboro","7,994","48","0","1","6","41","456","74","382","0","6"
"Naperville","142,840","119","3","7","24","85","2,044","255","1,748","41","16"
"Neoga","1,643","3","0","0","0","3","19","7","11","1","0"
"New Athens","2,057","4","0","1","0","3","32","9","23","0","0"
"New Lenox","24,549","19","0","2","1","16","302","29","268","5","5"
"Newton","2,856","22","0","0","0","22","36","7","29","0","0"
"Niles","29,945","24","0","3","13","8","750","66","645","39","0"
"Nokomis","2,238","13","0","0","0","13","71","20","51","0","0"
"Normal","52,797","114","0","19","34","61","1,306","265","1,016","25","9"
"Norridge","14,642","20","0","0","13","7","791","49","714","28","1"
"Norris City","1,276","4","0","0","2","2","7","3","3","1","0"
"North Aurora","16,930","31","2","8","5","16","278","36","237","5","2"
"Northbrook","33,327","10","0","2","1","7","533","58","473","2","1"
"North Chicago","32,697","80","0","6","20","54","191","78","110","3","4"
"Northfield","5,446","2","0","0","1","1","71","9","61","1","0"
"Northlake","12,381","13","2","0","4","7","357","28","319","10","2"
"North Riverside","6,702","8","0","0","3","5","602","30","551","21","0"
"Norwood","479","0","0","0","0","0","0","0","0","0","0"
"Oak Brook","7,941","3","0","0","2","1","602","14","578","10","1"
"Oakbrook Terrace","2,150","5","0","2","1","2","116","20","92","4","0"
"Oak Forest","28,097","29","1","3","14","11","449","108","330","11","2"
"Oak Lawn","56,964","82","0","9","31","42","1,137","113","970","54","4"
"Oakwood","1,595","1","0","1","0","0","11","2","8","1","0"
"Oakwood Hills","2,085","7","0","1","0","6","14","1","13","0","0"
"Oblong","1,470","11","0","0","0","11","20","12","8","0","0"
"O'Fallon","28,372","31","0","10","7","14","665","114","535","16","2"
"Oglesby","3,779","6","0","3","0","3","93","15","75","3","1"
"Okawville","1,418","1","0","0","1","0","21","6","15","0","0"
"Olney","9,125","35","0","10","1","24","296","51","238","7","7"
"Olympia Fields","5,012","7","0","0","3","4","110","16","88","6","0"
"Oquawka","1,346","7","0","1","0","6","29","11","18","0","0"
"Orion","1,856","0","0","0","0","0","11","0","11","0","0"
"Orland Park","57,043","16","1","1","4","10","1,359","45","1,298","16","3"
"Oswego","30,870","16","0","5","1","10","502","50","448","4","0"
"Ottawa","18,708","25","0","0","2","23","428","63","363","2","2"
"Palatine","68,890","29","1","6","8","14","891","33","837","21","5"
"Palestine","1,373","5","0","0","0","5","12","0","12","0","0"
"Palos Heights","12,573","6","0","2","1","3","124","9","113","2","0"
"Palos Hills","17,569","6","0","0","3","3","140","19","110","11","1"
"Palos Park","4,871","4","1","0","1","2","40","4","34","2","0"
"Pana","5,860","5","0","0","0","5","107","31","66","10","0"
"Park Forest","22,086","66","1","8","27","30","698","366","307","25","4"
"Park Ridge","37,660","22","1","0","12","9","459","118","328","13","7"
"Pawnee","2,760","0","0","0","0","0","14","3","11","0","0"
"Paxton","4,443","4","0","0","0","4","56","17","37","2","0"
"Pekin","34,176","176","1","19","19","137","915","164","728","23","8"
"Peoria","115,288","919","10","25","324","560","5,022","1,420","3,370","232","52"
"Peoria Heights","6,170","18","1","1","2","14","208","50","155","3","2"
"Peotone","4,169","7","0","2","0","5","49","1","43","5","0"
"Peru","10,262","10","0","0","4","6","229","20","200","9","0"
"Phoenix","1,973","11","0","1","2","8","38","20","13","5","0"
"Pierron","599","0","0","0","0","0","1","0","1","0","0"
"Pinckneyville","5,637","10","0","3","0","7","23","8","15","0","0"
"Pingree Grove","4,578","4","0","0","0","4","22","2","19","1","0"
"Pittsfield","4,571","0","0","0","0","0","1","0","1","0","0"
"Plainfield","39,859","35","0","4","13","18","499","59","425","15","5"
"Plano","11,040","5","0","0","2","3","136","23","111","2","2"
"Pleasant Hill","965","0","0","0","0","0","18","6","12","0","0"
"Pleasant Plains","808","0","0","0","0","0","5","0","5","0","0"
"Polo","2,340","3","0","0","0","3","37","8","29","0","0"
"Pontoon Beach","5,821","3","0","0","3","0","113","19","85","9","0"
"Posen","6,016","13","0","1","8","4","161","43","97","21","1"
"Potomac","749","0","0","0","0","0","6","2","4","0","0"
"Princeton","7,585","13","0","0","1","12","176","31","144","1","0"
"Prospect Heights","16,335","14","0","3","2","9","142","42","89","11","0"
"Quincy","40,684","188","0","26","16","146","1,304","224","1,054","26","8"
"Raleigh","351","1","0","0","0","1","8","2","6","0","0"
"Ramsey","1,036","3","0","0","0","3","20","5","15","0","0"
"Rankin","560","1","0","0","0","1","4","2","2","0","0"
"Rantoul","12,990","112","0","17","9","86","270","106","157","7","3"
"Raymond","995","3","0","0","0","3","2","0","2","0","0"
"Red Bud","3,685","15","0","0","1","14","30","5","24","1","0"
"Richmond","1,877","0","0","0","0","0","36","11","24","1","0"
"Richton Park","13,711","47","0","7","22","18","353","118","213","22","2"
"Ridge Farm","879","1","0","0","1","0","9","2","7","0","0"
"Riverdale","13,615","178","1","15","101","61","492","226","238","28","2"
"River Forest","11,224","17","0","2","8","7","302","49","249","4","1"
"River Grove","10,277","9","0","1","2","6","226","52","159","15","2"
"Riverside","8,919","2","0","0","1","1","139","20","116","3","0"
"Riverton","3,482","16","1","0","1","14","106","20","83","3","1"
"Riverwoods","3,676","1","0","0","0","1","23","4","18","1","2"
"Robinson","7,730","32","0","6","0","26","144","25","114","5","4"
"Rockdale","1,989","2","0","0","0","2","27","7","18","2","0"
"Rock Falls","9,253","29","0","2","3","24","446","74","355","17","1"
"Rockford","152,293","2,083","9","124","499","1,451","7,608","2,224","5,003","381","72"
"Rock Island","39,038","222","4","6","39","173","1,124","217","856","51","13"
"Rockton","7,656","9","0","0","1","8","120","20","99","1","1"
"Rolling Meadows","24,216","21","0","3","6","12","361","51","303","7","3"
"Romeoville","39,931","30","0","2","11","17","830","94","721","15","0"
"Roselle","22,923","12","0","2","4","6","306","73","225","8","1"
"Rosemont","4,224","7","0","0","4","3","226","9","205","12","0"
"Round Lake","18,374","28","0","4","3","21","184","43","137","4","0"
"Round Lake Beach","28,302","35","0","9","7","19","758","122","628","8","1"
"Round Lake Park","7,540","0","0","0","0","0","8","1","7","0","0"
"Roxana","1,539","7","0","1","0","6","46","8","38","0","0"
"Ruma","316","1","0","0","0","1","3","1","2","0","0"
"Rushville","3,181","1","0","0","0","1","55","5","49","1","0"
"Salem","7,465","8","0","1","3","4","341","56","280","5","4"
"Sauget","160","14","1","7","4","2","83","5","67","11","0"
"Sauk Village","10,558","96","1","12","36","47","536","349","160","27","13"
"Schaumburg","74,585","68","0","13","18","37","2,487","199","2,226","62","4"
"Schiller Park","11,850","11","0","3","5","3","222","42","158","22","1"
"Seneca","2,364","14","0","0","0","14","64","8","56","0","0"
"Sherman","4,178","2","0","0","0","2","20","0","20","0","0"
"Shiloh","12,699","23","0","8","3","12","220","60","160","0","0"
"Shorewood","15,715","9","0","2","2","5","190","38","143","9","2"
"Sidell","616","1","0","0","0","1","1","0","1","0","1"
"Silvis","7,487","20","0","0","1","19","277","30","247","0","0"
"Skokie","65,096","134","0","17","37","80","1,577","284","1,232","61","8"
"Sleepy Hollow","3,339","2","0","0","0","2","32","1","31","0","0"
"Smithton","3,700","0","0","0","0","0","20","1","19","0","0"
"South Barrington","4,588","1","0","0","1","0","100","20","79","1","4"
"South Beloit","7,860","17","0","2","6","9","163","34","122","7","1"
"South Chicago Heights","4,160","10","1","0","4","5","162","19","135","8","1"
