"Criminal Justice Information Services Division","Feedback |
Contact Us |
"Harrison","13,841","61","0","1","23","37","412","70","281","61","1"
"Harrison Township","12,514","10","0","3","1","6","177","63","113","1","0"
"Harvey Cedars","341","0","0","0","0","0","29","12","13","4","0"
"Hasbrouck Heights","11,978","4","0","0","2","2","69","17","50","2","0"
"Haworth","3,420","1","0","1","0","0","10","4","6","0","0"
"Hawthorne","18,914","8","0","0","0","8","249","61","167","21","0"
"Hazlet Township","20,456","10","0","0","5","5","242","28","208","6","2"
"Helmetta","2,201","3","0","1","0","2","11","3","8","0","0"
"High Bridge","3,657","2","0","0","1","1","33","10","23","0","0"
"Highland Park","14,129","7","0","0","3","4","247","57","174","16","0"
"Highlands","5,035","12","0","1","2","9","71","17","50","4","0"
"Hillsborough Township","38,665","7","0","1","0","6","282","76","200","6","4"
"Hillsdale","10,337","2","0","1","0","1","76","11","65","0","0"
"Hillside Township","21,630","78","0","5","47","26","608","144","346","118","2"
"Hi-Nella","873","4","0","0","0","4","36","17","19","0","0"
"Hoboken","50,794","150","0","11","43","96","995","151","743","101","1"
"Ho-Ho-Kus","4,124","1","0","0","0","1","18","5","13","0","0"
"Holland Township","5,304","1","0","1","0","0","28","8","20","0","0"
"Holmdel Township","16,873","8","0","2","2","4","208","24","181","3","0"
"Hopatcong","15,144","7","0","0","1","6","110","26","83","1","0"
"Hopewell","1,935","2","0","0","0","2","16","5","11","0","0"
"Hopewell Township","17,430","8","0","0","2","6","163","42","119","2","1"
"Howell Township","51,379","41","0","1","9","31","638","171","455","12","3"
"Independence Township","5,671","5","0","0","0","5","54","11","40","3","0"
"Interlaken","825","1","0","1","0","0","16","9","7","0","0"
"Irvington","54,274","708","9","20","324","355","1,967","563","797","607","22"
"Island Heights","1,689","0","0","0","0","0","21","3","18","0","0"
"Jackson Township1","55,400","","0","6","9","","751","285","453","13","12"
"Jamesburg","5,977","10","0","4","2","4","63","15","46","2","0"
"Jefferson Township","21,539","5","0","0","0","5","229","83","142","4","0"
"Jersey City","251,554","1,847","11","45","880","911","5,479","1,426","3,291","762","24"
"Keansburg","10,166","31","2","0","8","21","314","56","251","7","3"
"Kearny","41,310","100","0","3","53","44","887","123","633","131","3"
"Kenilworth","7,998","9","0","2","3","4","172","16","148","8","0"
"Keyport","7,283","24","0","2","8","14","173","40","129","4","6"
"Kinnelon","10,355","7","0","0","0","7","53","14","36","3","0"
"Lacey Township","27,918","18","0","1","4","13","665","119","539","7","1"
"Lake Como","1,769","1","0","0","0","1","28","0","26","2","0"
"Lakehurst","2,681","2","0","0","0","2","52","5","45","2","0"
"Lakewood Township","93,742","110","2","1","46","61","1,103","274","785","44","4"
"Lambertville","3,915","1","0","0","0","1","78","17","59","2","0"
"Laurel Springs","1,916","2","0","0","1","1","75","29","44","2","0"
"Lavallette","1,893","3","0","0","0","3","64","21","42","1","0"
"Lawrence Township, Mercer County","33,483","37","0","5","19","13","786","95","668","23","3"
"Lebanon Township","6,605","2","0","0","0","2","38","12","22","4","0"
"Leonia","9,040","5","0","0","2","3","83","31","47","5","0"
"Lincoln Park","10,628","6","0","1","4","1","99","34","63","2","1"
"Linden","40,926","131","1","5","56","69","971","162","689","120","1"
"Lindenwold","17,685","133","1","5","58","69","705","269","379","57","7"
"Linwood","7,122","5","1","0","1","3","92","35","55","2","2"
"Little Egg Harbor Township","20,261","34","0","2","2","30","480","143","326","11","11"
"Little Falls Township","14,520","17","0","1","4","12","232","63","145","24","0"
"Little Ferry","10,749","11","0","0","2","9","120","20","86","14","0"
"Little Silver","5,985","5","0","0","0","5","83","22","60","1","0"
"Livingston Township","29,556","15","0","2","7","6","423","41","342","40","1"
"Loch Arbour","195","0","0","0","0","0","10","3","4","3","0"
"Lodi","24,415","43","0","0","23","20","420","102","271","47","0"
"Logan Township","6,089","7","0","0","1","6","115","31","72","12","0"
"Long Beach Township","3,081","8","0","2","0","6","181","79","100","2","0"
"Long Branch","30,902","124","0","6","39","79","803","204","567","32","0"
"Long Hill Township","8,794","1","0","1","0","0","66","16","49","1","0"
"Longport","898","1","0","1","0","0","4","1","3","0","0"
"Lopatcong Township","8,028","2","0","0","1","1","80","13","64","3","0"
"Lower Alloways Creek Township","1,773","1","0","0","0","1","28","6","19","3","0"
"Lower Township","22,819","28","2","1","7","18","615","163","441","11","0"
"Lumberton Township","12,645","14","0","1","4","9","326","45","269","12","2"
"Lyndhurst Township","20,791","13","1","0","6","6","281","51","213","17","0"
"Madison","16,002","7","0","0","1","6","106","18","85","3","1"
"Magnolia","4,359","15","0","0","4","11","120","38","74","8","0"
"Mahwah Township","26,170","3","1","0","0","2","120","13","99","8","0"
"Manalapan Township","39,105","23","0","0","9","14","353","98","235","20","3"
"Manasquan","5,932","13","0","4","1","8","190","28","160","2","1"
"Manchester Township","43,491","20","0","0","1","19","457","199","255","3","5"
"Mansfield Township, Burlington County","8,603","2","0","0","1","1","108","12","92","4","0"
"Mansfield Township, Warren County","7,739","6","0","0","0","6","242","30","211","1","0"
"Mantoloking","299","1","0","0","0","1","23","1","22","0","0"
"Mantua Township","15,334","12","0","1","2","9","252","53","192","7","0"
"Manville","10,443","5","0","0","3","2","208","31","164","13","0"
"Maple Shade Township","19,261","35","0","4","12","19","467","177","243","47","1"
"Maplewood Township","24,022","45","2","0","30","13","519","112","361","46","1"
"Margate City","6,380","1","0","0","0","1","187","21","165","1","0"
"Marlboro Township","40,430","17","0","1","5","11","321","84","227","10","2"
"Matawan","8,862","9","0","0","5","4","95","36","56","3","0"
"Maywood","9,665","5","0","1","2","2","114","43","66","5","0"
"Medford Lakes","4,173","0","0","0","0","0","30","12","18","0","0"
"Medford Township","23,191","17","0","7","1","9","267","59","201","7","2"
"Mendham","5,033","1","0","1","0","0","27","3","21","3","0"
"Mendham Township","5,931","1","0","0","0","1","19","12","6","1","0"
"Merchantville","3,837","6","0","0","2","4","101","29","66","6","0"
"Metuchen","13,715","11","0","0","5","6","197","38","149","10","1"
"Middlesex","13,778","4","0","0","3","1","131","29","99","3","0"
"Middle Township","18,875","47","0","4","12","31","898","184","677","37","1"
"Middletown Township","66,919","45","1","6","8","30","731","161","555","15","1"
"Midland Park","7,211","4","0","1","0","3","56","5","51","0","0"
"Millburn Township","20,279","8","0","0","2","6","566","66","485","15","1"
"Milltown","6,966","10","0","0","3","7","80","10","70","0","0"
"Millville","28,651","248","2","14","94","138","2,083","506","1,533","44","11"
"Mine Hill Township","3,690","1","0","1","0","0","46","12","31","3","0"
"Monmouth Beach","3,298","1","0","1","0","0","42","7","30","5","0"
"Monroe Township, Gloucester County","36,410","34","0","1","11","22","881","281","569","31","3"
"Monroe Township, Middlesex County","39,539","22","0","1","3","18","245","67","169","9","7"
"Montclair","37,912","49","2","4","26","17","680","220","419","41","3"
"Montgomery Township","22,464","3","0","1","0","2","132","29","99","4","0"
"Montvale","7,935","4","0","0","1","3","25","5","19","1","0"
"Montville Township","21,755","5","0","1","0","4","174","22","149","3","0"
"Moonachie","2,738","2","0","0","0","2","70","21","46","3","2"
"Morris Plains","5,588","1","0","0","0","1","70","9","59","2","0"
"Morristown","18,601","85","0","4","24","57","353","82","255","16","0"
"Morris Township","22,534","11","0","1","0","10","133","40","85","8","0"
"Mountain Lakes","4,205","0","0","0","0","0","35","6","26","3","0"
"Mountainside","6,754","1","0","0","0","1","65","16","42","7","0"
"Mount Arlington","5,103","1","0","0","0","1","35","2","32","1","0"
"Mount Ephraim","4,696","9","0","2","3","4","136","20","110","6","0"
"Mount Holly Township","9,602","34","0","0","11","23","300","54","228","18","2"
"Mount Laurel Township","42,150","33","0","3","18","12","711","135","552","24","3"
"Mount Olive Township","28,412","11","0","2","3","6","261","83","165","13","0"
"Mullica Township","6,174","5","1","0","0","4","129","65","59","5","0"
"National Park","3,060","13","0","1","4","8","84","23","57","4","2"
"Neptune City","4,897","8","1","0","2","5","157","22","132","3","0"
"Neptune Township","28,101","152","0","16","55","81","1,372","298","1,026","48","4"
"Netcong","3,266","4","0","0","0","4","79","14","61","4","0"
"Newark","278,906","3,220","96","55","1,976","1,093","10,199","2,144","4,093","3,962","62"
"New Brunswick","55,717","382","8","24","216","134","1,511","557","871","83","8"
"Newfield","1,566","1","0","0","0","1","22","7","14","1","2"
"New Hanover Township","7,432","0","0","0","0","0","9","4","5","0","0"
"New Milford","16,529","3","0","0","1","2","98","23","74","1","0"
"New Providence","12,298","2","0","0","1","1","85","17","64","4","0"
"Newton","7,999","8","1","0","5","2","154","33","120","1","0"
"North Arlington","15,570","9","0","0","2","7","194","26","146","22","0"
"North Bergen Township","61,747","89","2","7","36","44","731","124","496","111","3"
"North Brunswick Township","41,163","51","0","2","26","23","729","219","478","32","0"
"North Caldwell","6,223","1","0","0","0","1","17","4","10","3","0"
"Northfield","8,658","1","0","0","1","0","92","19","71","2","0"
"North Haledon","8,474","2","0","0","1","1","74","32","39","3","2"
"North Hanover Township","7,730","1","0","0","0","1","55","15","37","3","0"
"North Plainfield","22,143","49","1","2","20","26","409","114","282","13","1"
"Northvale","4,692","3","0","0","1","2","24","1","23","0","0"
"North Wildwood","4,033","23","0","1","3","19","351","80","271","0","1"
"Norwood","5,776","1","0","0","0","1","27","4","22","1","0"
"Nutley Township","28,554","22","0","1","6","15","301","82","196","23","1"
"Oakland","12,899","8","0","0","0","8","109","16","88","5","0"
"Oaklyn","4,055","4","0","0","3","1","128","34","89","5","1"
"Ocean City","11,676","15","0","1","1","13","478","88","388","2","0"
"Ocean Gate","2,032","0","0","0","0","0","72","19","52","1","0"
"Oceanport","5,866","11","0","1","2","8","61","15","45","1","1"
"Ocean Township, Monmouth County","27,454","39","0","3","14","22","547","105","419","23","2"
"Ocean Township, Ocean County","8,413","4","0","0","0","4","184","18","162","4","0"
"Ogdensburg","2,410","0","0","0","0","0","28","5","23","0","0"
"Old Bridge Township","66,057","56","2","2","15","37","912","143","710","59","2"
"Old Tappan","5,814","0","0","0","0","0","25","6","19","0","0"
"Oradell","8,071","2","0","0","1","1","50","14","36","0","0"
"Orange","30,329","262","3","17","138","104","806","264","336","206","6"
"Oxford Township","2,519","0","0","0","0","0","9","1","8","0","0"
"Palmyra","7,447","16","0","2","5","9","191","41","137","13","1"
"Paramus","26,638","29","0","2","19","8","1,373","54","1,291","28","2"
"Park Ridge","8,744","2","0","0","0","2","39","10","29","0","0"
"Parsippany-Troy Hills Township","53,793","39","2","5","14","18","496","137","329","30","0"
"Passaic","70,237","513","6","2","232","273","1,459","439","863","157","6"
"Paterson","147,148","1,552","21","22","854","655","4,640","1,619","2,114","907","3"
"Paulsboro","6,143","15","1","0","9","5","242","74","157","11","1"
"Peapack and Gladstone","2,606","1","0","0","0","1","13","3","10","0","0"
"Pemberton","1,419","5","0","1","2","2","38","6","30","2","0"
"Pemberton Township","28,104","102","1","29","27","45","696","259","406","31","18"
"Pennington","2,605","0","0","0","0","0","11","3","8","0","1"
"Pennsauken Township","36,033","111","0","5","62","44","1,247","255","826","166","0"
"Penns Grove","5,157","36","1","1","15","19","170","46","112","12","4"
"Pennsville Township","13,437","26","0","5","4","17","376","80","289","7","1"
"Pequannock Township","15,703","6","0","0","4","2","132","34","86","12","1"
"Perth Amboy","51,345","233","1","9","95","128","1,220","383","711","126","8"
"Phillipsburg","14,973","34","1","7","11","15","435","83","336","16","1"
"Pine Beach","2,149","2","0","0","0","2","25","3","22","0","0"
"Pine Hill","10,273","42","0","3","13","26","266","98","158","10","6"
"Pine Valley","12","0","0","0","0","0","4","4","0","0","0"
"Piscataway Township","56,593","64","0","1","21","42","526","133","366","27","6"
"Pitman","9,079","2","0","0","1","1","174","20","145","9","1"
"Plainfield","50,332","358","6","14","165","173","1,445","526","818","101","13"
"Plainsboro Township","23,240","5","0","0","0","5","171","33","131","7","0"
"Pleasantville","20,334","145","8","20","43","74","582","70","464","48","1"
"Plumsted Township","8,505","7","0","1","0","6","75","28","46","1","3"
"Pohatcong Township","3,343","0","0","0","0","0","139","5","132","2","0"
"Point Pleasant","18,572","13","0","1","4","8","320","64","252","4","1"
"Point Pleasant Beach","4,711","8","0","1","2","5","256","31","215","10","0"
"Pompton Lakes","11,169","13","0","1","1","11","88","18","67","3","1"
"Princeton Township","16,384","6","0","0","1","5","148","41","105","2","1"
"Prospect Park","5,903","8","0","0","3","5","110","31","67","12","0"
"Rahway","27,635","77","1","1","43","32","470","110","303","57","2"
"Ramsey","14,639","14","0","1","2","11","144","7","131","6","1"
"Randolph Township","26,004","4","0","0","1","3","211","46","152","13","0"
"Raritan","6,945","9","0","0","5","4","131","28","101","2","0"
"Raritan Township","22,239","3","0","0","0","3","199","31","163","5","2"
"Readington Township","16,165","6","0","0","0","6","157","28","127","2","0"
"Red Bank","12,278","36","1","3","22","10","237","32","198","7","0"
"Ridgefield","11,159","7","0","0","3","4","67","21","40","6","0"
"Ridgefield Park","12,875","12","0","0","5","7","136","32","90","14","0"
"Ridgewood","25,244","11","0","1","3","7","258","40","210","8","0"
"Ringwood","12,306","4","0","0","1","3","93","21","69","3","0"
"Riverdale","3,597","0","0","0","0","0","153","6","146","1","0"
"River Edge","11,470","3","2","0","1","0","97","25","67","5","0"
"Riverside Township","8,135","21","0","0","9","12","108","49","57","2","0"
"Riverton","2,798","2","0","0","0","2","55","8","46","1","0"
"River Vale Township","9,771","0","0","0","0","0","27","6","19","2","0"
"Robbinsville Township","13,741","7","0","0","1","6","150","30","112","8","0"
"Rochelle Park Township","5,593","6","0","0","3","3","69","20","47","2","0"
"Rockaway","6,506","4","0","0","2","2","70","15","52","3","0"
"Rockaway Township","24,410","12","0","0","9","3","448","58","384","6","0"
"Rockleigh","535","0","0","0","0","0","4","1","3","0","0"
"Roseland","5,857","5","0","0","0","5","46","16","24","6","0"
"Roselle","21,309","72","4","1","39","28","414","129","229","56","2"
"Roselle Park","13,438","8","0","0","4","4","127","52","67","8","0"
"Roxbury Township","23,569","10","0","2","4","4","334","46","278","10","0"
"Rumson","7,165","1","0","0","0","1","88","18","67","3","0"
"Runnemede","8,504","16","0","0","6","10","275","86","177","12","1"
"Rutherford","18,268","8","0","0","3","5","304","76","214","14","5"
"Saddle Brook Township","13,816","1","0","0","0","1","315","36","273","6","0"
"Saddle River","3,188","0","0","0","0","0","27","8","14","5","1"
"Salem","5,158","49","0","4","17","28","264","78","180","6","1"
"Sayreville","43,151","38","1","1","12","24","579","128","423","28","0"
"Scotch Plains Township","23,759","12","1","0","4","7","271","58","205","8","1"
"Sea Bright","1,421","5","0","0","0","5","61","12","43","6","0"
"Sea Girt","1,839","3","0","1","0","2","36","4","30","2","0"
"Sea Isle City","2,109","5","0","0","4","1","207","71","136","0","0"
"Seaside Heights","2,915","30","0","1","6","23","260","40","213","7","0"
"Seaside Park","1,595","6","0","3","1","2","76","10","64","2","0"
"Secaucus","16,517","16","0","0","16","0","462","36","377","49","0"
"Ship Bottom","1,165","1","1","0","0","0","66","9","57","0","0"
"Shrewsbury","3,832","5","0","1","2","2","74","13","60","1","0"
"Somerdale","5,172","17","0","1","11","5","330","46","276","8","0"
"Somers Point","10,840","28","0","0","9","19","351","66","275","10","4"
"Somerville","12,210","18","0","0","16","2","262","42","211","9","0"
"South Amboy","8,721","13","0","1","1","11","161","44","109","8","1"
"South Bound Brook","4,606","2","0","0","2","0","40","15","21","4","0"
"South Brunswick Township","43,875","34","0","2","7","25","518","108","372","38","2"
"South Hackensack Township","2,405","6","0","2","2","2","58","10","41","7","0"
"South Harrison Township","3,188","1","0","0","0","1","36","25","11","0","0"
"South Orange","16,301","40","0","0","31","9","365","95","227","43","0"
"South Plainfield","23,629","26","1","0","10","15","425","52","354","19","3"
"South River","16,176","22","0","2","2","18","206","46","151","9","0"
"South Toms River","3,719","9","0","0","4","5","92","35","54","3","0"
"Sparta Township","19,720","2","0","1","1","0","186","30","152","4","0"
"Spotswood","8,342","5","0","0","3","2","97","15","81","1","3"
"Springfield","15,985","4","0","1","3","0","201","29","162","10","0"
"Springfield Township","3,437","4","0","0","1","3","47","16","22","9","0"
"Spring Lake","3,012","0","0","0","0","0","75","10","65","0","0"
"Spring Lake Heights","4,741","2","0","0","0","2","15","4","11","0","0"
"Stafford Township","26,796","16","0","0","2","14","471","60","400","11","0"
"Stanhope","3,610","1","0","1","0","0","47","20","26","1","0"
"Stone Harbor","864","1","0","0","0","1","111","17","94","0","0"
"Stratford","7,070","16","0","0","5","11","158","36","121","1","1"
"Summit","21,684","12","0","0","3","9","193","29","163","1","0"
"Surf City","1,217","2","0","0","0","2","36","10","26","0","0"
"Swedesboro","2,604","3","0","1","0","2","27","7","20","0","0"
