"Criminal Justice Information Services Division","Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home"
"City","Population","Violentcrime","Murder andnonnegligentmanslaughter","Forciblerape","Robbery","Aggravatedassault","Propertycrime","Burglary","Larceny-theft","Motorvehicletheft","Arson"
"Pine Lawn","3,279","36","0","4","7","25","108","49","50","9","3"
"Pineville","793","0","0","0","0","0","0","0","0","0","0"
"Platte City","4,782","7","0","1","1","5","97","5","88","4","16"
"Platte Woods","393","2","0","0","1","1","10","2","8","0","0"
"Plattsburg","2,328","7","0","2","1","4","67","9","53","5","1"
"Pleasant Hill","8,176","6","0","1","0","5","96","14","81","1","1"
"Pleasant Hope","616","1","0","0","0","1","5","2","3","0","1"
"Pleasant Valley","3,008","2","0","1","0","1","53","20","33","0","0"
"Polo","568","0","0","0","0","0","8","1","5","2","0"
"Poplar Bluff","17,167","138","1","7","28","102","1,344","265","1,036","43","9"
"Portageville","3,203","1","0","0","1","0","22","0","22","0","0"
"Potosi","2,652","5","0","0","1","4","204","28","170","6","0"
"Purcell","414","0","0","0","0","0","0","0","0","0","0"
"Purdy","1,091","1","0","0","1","0","29","12","16","1","0"
"Puxico","878","1","0","0","0","1","3","1","1","1","1"
"Queen City","592","0","0","0","0","0","0","0","0","0","0"
"Qulin","463","0","0","0","0","0","25","3","21","1","1"
"Randolph","52","0","0","0","0","0","6","1","4","1","0"
"Raymore","19,354","19","0","1","5","13","393","35","346","12","3"
"Raytown","29,678","111","1","11","45","54","1,305","276","906","123","5"
"Reeds Spring","915","2","0","0","0","2","8","4","4","0","2"
"Republic","14,892","67","0","1","0","66","494","55","424","15","0"
"Rich Hill","1,396","5","0","0","0","5","40","8","31","1","1"
"Richland","1,900","4","0","1","0","3","48","11","36","1","0"
"Richmond","5,744","10","2","2","0","6","295","57","227","11","2"
"Richmond Heights","8,617","35","0","3","14","18","647","41","582","24","0"
"Risco","344","0","0","0","0","0","0","0","0","0","0"
"Riverside","2,994","11","0","1","0","10","171","12","150","9","0"
"Riverview","2,860","31","1","2","6","22","166","50","82","34","0"
"Rockaway Beach","860","2","0","1","1","0","6","4","2","0","0"
"Rock Hill","4,642","7","0","0","2","5","47","19","26","2","0"
"Rock Port","1,294","8","0","0","0","8","16","1","15","0","0"
"Rogersville","3,101","4","1","0","0","3","96","13","79","4","3"
"Rolla","19,543","55","1","4","10","40","781","108","648","25","3"
"Rosebud","408","0","0","0","0","0","0","0","0","0","0"
"Salem","4,965","14","0","2","1","11","184","18","161","5","0"
"Salisbury","1,600","1","0","0","0","1","19","10","9","0","3"
"Sarcoxie","1,344","5","0","1","0","4","55","9","43","3","0"
"Savannah","5,038","2","0","2","0","0","42","8","30","4","0"
"Scott City","4,565","15","0","1","0","14","119","29","86","4","0"
"Sedalia","21,416","101","0","5","15","81","1,612","378","1,173","61","8"
"Seligman","841","4","0","0","0","4","15","5","9","1","0"
"Senath","1,772","27","0","14","0","13","23","10","11","2","1"
"Seneca","2,352","1","0","0","0","1","82","20","56","6","0"
"Seymour","1,937","6","0","0","2","4","54","16","38","0","0"
"Shelbina","1,682","5","0","4","0","1","5","3","0","2","0"
"Shrewsbury","6,265","2","0","1","1","0","67","11","51","5","0"
"Sikeston","16,319","394","2","5","22","365","943","149","769","25","6"
"Silex","189","0","0","0","0","0","3","2","1","0","0"
"Slater","1,851","1","0","0","0","1","31","9","22","0","0"
"Smithville","8,563","16","0","3","0","13","102","19","78","5","0"
"Southwest City","967","4","0","0","0","4","9","2","7","0","0"
"Sparta","1,786","4","0","0","1","3","26","7","18","1","0"
"Springfield","160,962","1,596","16","141","353","1,086","14,504","2,215","11,238","1,051","61"
"St. Ann","13,040","85","0","5","6","74","399","75","272","52","2"
"St. Charles","66,723","101","1","7","23","70","1,949","222","1,663","64","16"
"St. Clair","4,754","38","1","3","4","30","328","46","270","12","0"
"Steele","2,162","43","0","0","1","42","78","22","51","5","0"
"Steelville","1,652","6","0","1","1","4","62","5","51","6","0"
"Ste. Genevieve","4,412","12","1","0","1","10","118","12","99","7","0"
"St. James","4,212","10","0","2","0","8","108","3","102","3","0"
"St. John","6,528","21","0","1","4","16","252","75","161","16","0"
"St. Joseph","77,330","323","1","22","91","209","4,708","993","3,344","371","25"
"St. Louis","318,667","5,661","113","199","1,778","3,571","21,995","4,986","13,520","3,489","196"
"St. Marys","361","0","0","0","0","0","3","0","3","0","0"
"Stover","1,093","2","0","0","0","2","41","11","28","2","0"
"St. Peters","53,364","119","0","6","14","99","1,389","114","1,249","26","9"
"Strafford","2,379","4","0","0","1","3","118","11","104","3","0"
"Strasburg","141","0","0","0","0","0","0","0","0","0","0"
"St. Robert","4,440","24","0","2","6","16","370","61","298","11","1"
"Sturgeon","890","0","0","0","0","0","0","0","0","0","0"
"Sugar Creek","3,362","10","0","3","0","7","205","54","133","18","0"
"Sullivan","7,135","15","0","4","4","7","413","61","334","18","0"
"Summersville","502","0","0","0","0","0","12","2","10","0","0"
"Sunset Hills","8,510","7","1","0","2","4","155","15","130","10","0"
"Sweet Springs","1,482","0","0","0","0","0","15","2","12","1","2"
"Tarkio","1,555","0","0","0","0","0","20","7","13","0","0"
"Terre du Lac","2,332","6","0","0","0","6","34","11","18","5","0"
"Thayer","2,274","0","0","0","0","0","19","2","16","1","0"
"Tipton","3,282","0","0","0","0","0","27","5","20","2","0"
"Town and Country","10,833","3","0","0","1","2","97","20","76","1","0"
"Tracy","212","0","0","0","0","0","6","0","6","0","0"
"Trenton","5,993","10","0","1","0","9","174","43","121","10","1"
"Trimble","649","3","0","0","0","3","6","2","4","0","1"
"Troy","10,661","14","0","1","7","6","369","23","335","11","0"
"Truesdale","733","0","0","0","0","0","12","3","9","0","0"
"Union","10,277","36","0","0","4","32","542","60","473","9","1"
"Unionville","1,867","0","0","0","0","0","24","3","19","2","0"
"University City","35,428","143","8","5","56","74","1,499","295","1,108","96","12"
"Uplands Park","446","6","0","0","0","6","18","8","8","2","0"
