"Criminal Justice Information Services Division","Feedback |
Contact Us |
"St. Francis","7,315","","0","","1","8","167","26","131","10","0"
"Stillwater","18,582","","1","","1","8","478","86","370","22","4"
"St. James","4,637","","0","","0","5","113","15","96","2","2"
"St. Louis Park","46,176","","0","","16","15","1,490","247","1,192","51","6"
"St. Paul","290,700","2,101","13","168","658","1,262","11,893","3,150","6,938","1,805","135"
"St. Paul Park","5,384","","0","","0","4","206","36","154","16","1"
"St. Peter","11,295","","0","","3","7","255","28","225","2","1"
"Thief River Falls","8,716","","0","","1","7","242","32","202","8","1"
"Tracy","2,180","","0","","0","0","0","0","0","0","0"
"Two Harbors","3,754","","0","","0","0","16","1","15","0","0"
"Vadnais Heights","12,533","","0","","5","15","396","46","298","52","7"
"Virginia","8,769","","0","","9","28","517","53","449","15","2"
"Wabasha","2,529","","0","","0","2","73","16","54","3","1"
"Waite Park","6,790","","0","","5","18","656","41","604","11","0"
"Warroad","1,781","","0","","0","3","34","3","30","1","0"
"Waseca","9,538","","0","","3","12","200","24","170","6","0"
"Wayzata","3,764","","0","","0","2","120","15","103","2","0"
"Wells","2,351","","0","","0","0","17","2","15","0","0"
"West Hennepin","5,380","","0","","0","0","60","13","44","3","0"
"West St. Paul","19,834","","0","","17","35","931","103","737","91","1"
"Wheaton","1,419","","0","","0","0","15","2","11","2","1"
"White Bear Lake","24,241","","0","","6","28","790","174","539","77","4"
"White Bear Township","11,155","","0","","1","3","154","30","112","12","3"
"Willmar","19,708","","0","","8","34","593","73","502","18","3"
"Windom","4,676","","0","","0","5","88","31","52","5","2"
"Winnebago","1,442","","0","","0","0","37","11","24","2","1"
"Winona","27,731","","0","","7","21","498","91","380","27","0"
"Winsted","2,357","","0","","0","2","34","5","27","2","0"
"Woodbury","63,190","","0","","7","11","1,448","193","1,207","48","4"
"Worthington","12,858","","0","","2","18","206","45","150","11","1"
"Wyoming","7,847","","0","","0","2","89","15","63","11","2"
"Zumbrota","3,277","","0","","0","4","57","13","36","8","2"
