"Criminal Justice Information Services Division","Feedback |
Contact Us |
"Madeira","8,704","0","0","0","0","0","43","8","31","4","0"
"Madison","3,182","0","0","0","0","0","40","14","25","1","1"
"Madison Township, Franklin County","18,270","15","0","0","7","8","283","118","158","7","0"
"Mansfield","47,480","178","1","27","93","57","3,205","1,016","2,104","85","51"
"Mariemont","3,393","0","0","0","0","0","49","2","47","0","0"
"Marietta","14,079","9","0","0","4","5","208","22","177","9","0"
"Marion","36,687","97","2","14","48","33","1,893","851","997","45","10"
"Martins Ferry","6,890","3","0","0","0","3","76","15","58","3","0"
"Mason","31,037","11","0","2","6","3","604","82","512","10","1"
"Massillon","32,104","66","0","14","31","21","1,097","353","713","31","14"
"Mayfield Heights","19,004","12","0","0","4","8","353","36","300","17","2"
"Mayfield Village","3,434","2","0","0","0","2","66","10","56","0","0"
"McArthur","1,691","0","0","0","0","0","45","7","35","3","0"
"Mentor","47,123","53","0","15","27","11","1,225","103","1,088","34","4"
"Mentor-on-the-Lake","7,439","4","0","0","0","4","86","21","59","6","0"
"Miamisburg","20,273","31","0","6","11","14","641","182","437","22","5"
"Miami Township, Clermont County","41,213","14","1","3","4","6","790","127","655","8","5"
"Miami Township, Montgomery County","29,265","39","1","9","21","8","1,157","152","963","42","0"
"Middlefield","2,690","0","0","0","0","0","44","0","44","0","0"
"Middleport","2,519","2","0","0","0","2","28","15","13","0","0"
"Middletown","48,959","359","1","31","82","245","4,027","1,135","2,792","100","12"
"Milan","1,363","0","0","0","0","0","22","4","18","0","0"
"Milford","6,768","16","0","0","3","13","347","24","322","1","0"
"Millersburg","3,052","3","0","2","0","1","117","9","107","1","0"
"Milton Township","2,562","1","0","0","1","0","84","48","35","1","0"
"Minerva","3,715","3","0","1","0","2","43","12","28","3","0"
"Minerva Park","1,288","1","0","0","1","0","37","9","28","0","0"
"Mingo Junction","3,409","11","0","1","0","10","60","27","33","0","0"
"Monroe","14,837","52","1","5","4","42","667","99","554","14","0"
"Montgomery","10,224","1","0","0","1","0","165","23","131","11","3"
"Montpelier","4,067","10","0","1","1","8","194","20","171","3","0"
"Montville Township","11,244","5","1","2","1","1","85","15","70","0","0"
"Moraine","6,336","29","0","5","16","8","725","76","634","15","2"
"Moreland Hills","3,294","0","0","0","0","0","14","3","11","0","0"
"Mount Gilead","3,662","1","0","0","1","0","197","21","172","4","0"
"Munroe Falls","4,994","0","0","0","0","0","35","10","25","0","0"
"Napoleon","8,701","14","1","6","3","4","410","68","334","8","0"
"Navarre","1,954","1","0","1","0","0","37","8","27","2","0"
"New Albany","7,834","2","0","0","0","2","110","21","88","1","0"
"Newark","47,787","69","0","20","32","17","2,292","501","1,705","86","38"
"New Boston","2,266","2","0","0","2","0","215","25","187","3","1"
"Newcomerstown","3,820","13","0","4","1","8","86","22","60","4","2"
"New Franklin","14,174","3","1","0","0","2","85","27","56","2","2"
"New Lebanon","4,013","6","0","4","0","2","124","27","83","14","0"
"New Lexington","4,791","5","0","0","0","5","114","17","95","2","2"
"New London","2,455","3","0","1","0","2","29","5","24","0","0"
"New Middletown","1,610","0","0","0","0","0","4","1","3","0","0"
"New Philadelphia","17,272","4","0","0","1","3","234","6","227","1","0"
"New Richmond","2,605","1","0","1","0","0","50","10","39","1","0"
"Newtown","2,665","0","0","0","0","0","38","7","28","3","1"
"Niles","19,167","46","0","4","25","17","992","217","739","36","1"
"North Canton","17,464","16","0","1","7","8","318","78","230","10","3"
"North Ridgeville","29,490","16","0","3","4","9","329","112","206","11","0"
"Northwood","5,304","8","0","3","2","3","266","55","203","8","1"
"Norwood","19,158","64","1","9","43","11","1,331","282","1,023","26","2"
"Oak Hill","1,551","4","1","0","1","2","29","2","23","4","0"
"Oberlin","8,291","13","0","4","7","2","269","73","194","2","2"
"Olmsted Falls","8,953","11","0","0","3","8","93","13","78","2","2"
"Olmsted Township","13,407","2","0","1","0","1","35","10","25","0","0"
"Ontario","6,175","12","0","0","6","6","582","41","533","8","0"
"Orange Village","3,297","2","0","0","1","1","13","3","9","1","1"
"Oregon","20,205","34","1","1","11","21","959","173","759","27","6"
"Orrville","8,386","12","0","6","6","0","143","41","98","4","2"
"Ottawa","4,438","1","0","1","0","0","14","0","13","1","0"
"Ottawa Hills","4,499","5","0","0","0","5","37","21","16","0","1"
"Oxford","21,443","63","0","11","2","50","626","161","457","8","13"
"Painesville","19,548","53","0","12","29","12","441","126","303","12","5"
"Parma","80,963","56","0","4","14","38","451","47","398","6","1"
"Parma Heights","20,557","33","0","13","8","12","428","81","323","24","0"
"Pataskala","15,030","3","0","3","0","0","240","50","184","6","1"
"Paulding","3,568","2","0","1","1","0","18","3","15","0","0"
"Payne","1,181","0","0","0","0","0","17","7","10","0","0"
"Peebles","1,776","1","0","0","0","1","45","11","31","3","1"
"Pemberville","1,382","0","0","0","0","0","7","1","6","0","0"
"Perkins Township","12,150","2","0","0","1","1","297","4","292","1","0"
"Perrysburg","20,771","16","0","3","2","11","419","53","349","17","0"
"Perry Township, Allen County","3,522","0","0","0","0","0","43","4","36","3","0"
"Perry Township, Franklin County","3,684","0","0","0","0","0","47","9","38","0","0"
"Perry Township, Montgomery County","3,372","0","0","0","0","0","49","20","23","6","0"
"Perry Township, Stark County","28,262","45","1","5","16","23","591","206","374","11","8"
"Pierce Township","11,313","7","0","1","4","2","165","30","130","5","2"
"Pioneer","1,379","1","0","1","0","0","47","6","39","2","1"
"Piqua","20,591","22","1","7","12","2","1,249","217","1,011","21","4"
"Plain City","4,229","0","0","0","0","0","15","2","13","0","0"
"Poland Township","12,327","4","0","0","1","3","112","33","77","2","1"
"Poland Village","2,537","0","0","0","0","0","30","2","28","0","0"
"Port Clinton","6,050","5","0","0","2","3","221","57","161","3","1"
"Powell","11,776","0","0","0","0","0","82","14","65","3","0"
"Powhatan Point","1,586","2","0","0","0","2","34","14","20","0","0"
"Reminderville","3,391","1","0","0","0","1","18","6","12","0","0"
"Reynoldsburg","36,291","89","2","7","58","22","1,051","178","838","35","11"
"Richfield","3,634","0","0","0","0","0","29","5","20","4","0"
"Richmond Heights","10,464","15","0","2","10","3","304","66","213","25","2"
"Richwood","2,252","0","0","0","0","0","39","12","24","3","0"
"Rio Grande","835","2","0","0","0","2","25","14","11","0","0"
"Rittman","6,497","4","0","0","0","4","139","50","83","6","0"
"Riverside","25,317","45","1","4","14","26","742","200","503","39","4"
"Rossford","6,338","1","0","1","0","0","141","25","114","2","1"
"Russell Township","5,180","0","0","0","0","0","15","6","9","0","0"
"Sabina","2,557","2","0","0","1","1","70","19","47","4","0"
"Sagamore Hills","10,906","2","0","0","1","1","44","13","28","3","1"
"Salem","12,269","4","0","1","1","2","260","23","228","9","1"
"Sebring","4,391","2","0","1","0","1","148","35","110","3","0"
"Seven Hills","11,718","1","0","0","0","1","38","15","21","2","0"
"Seville","2,307","4","0","1","1","2","20","6","14","0","0"
"Shawnee Township","8,686","4","0","0","2","2","131","32","97","2","0"
"Sheffield Lake","9,144","1","0","0","1","0","139","40","96","3","2"
"Shelby","9,241","11","0","5","3","3","410","101","298","11","0"
"Sidney","21,177","66","0","8","17","41","1,306","302","970","34","12"
"Silverton","4,769","6","0","0","5","1","89","27","60","2","0"
"Smith Township","4,441","6","0","1","1","4","72","16","51","5","1"
"Smithville","1,252","0","0","0","0","0","7","2","5","0","0"
"Solon","23,165","7","0","0","1","6","193","31","158","4","1"
"South Bloomfield","1,754","0","0","0","0","0","39","10","26","3","1"
"South Charleston","1,685","0","0","0","0","0","31","13","16","2","1"
"South Euclid","22,125","34","2","4","24","4","422","123","288","11","1"
"South Point","3,961","7","0","2","1","4","19","0","19","0","0"
"South Russell","3,803","1","0","0","0","1","13","0","13","0","0"
"South Vienna","381","0","0","0","0","0","16","2","14","0","0"
"Springboro","17,587","5","0","2","0","3","181","27","154","0","4"
"Springdale","11,194","41","0","4","26","11","735","58","667","10","2"
"Springfield","60,329","373","5","38","178","152","4,337","1,420","2,746","171","80"
"Springfield Township, Hamilton County","36,225","46","1","3","27","15","851","267","545","39","6"
"Springfield Township, Mahoning County","6,660","2","0","0","0","2","108","41","62","5","1"
"Springfield Township, Summit County","17,646","24","1","3","10","10","878","118","741","19","4"
"St. Clair Township","7,936","0","0","0","0","0","34","2","32","0","0"
"Stow","34,709","26","0","15","8","3","648","85","561","2","3"
"St. Paris","2,074","1","0","0","0","1","39","6","32","1","0"
"Strasburg","2,607","0","0","0","0","0","45","7","38","0","0"
"Streetsboro","16,049","5","0","0","0","5","91","2","89","0","0"
"Strongsville","44,397","13","0","6","5","2","796","83","700","13","4"
"Sugarcreek Township","8,104","5","0","1","0","4","322","22","299","1","0"
"Swanton","3,675","0","0","0","0","0","79","14","64","1","0"
"Sycamore","863","0","0","0","0","0","18","4","14","0","0"
"Sylvania Township","29,397","27","0","0","19","8","770","143","589","38","0"
"Tallmadge","17,472","18","0","13","0","5","401","72","312","17","0"
"Tipp City","9,720","6","0","1","4","1","221","34","180","7","1"
"Toledo1","286,020","3,352","39","172","1,126","2,015","","6,729","","1,334","529"
"Toronto","5,024","3","0","0","0","3","29","13","16","0","0"
"Trotwood","24,540","75","1","16","48","10","1,374","511","754","109","11"
"Troy","25,141","14","0","1","12","1","859","131","709","19","6"
"Twinsburg","18,726","10","0","4","2","4","139","12","117","10","0"
"Uhrichsville","5,408","7","0","0","4","3","164","41","111","12","0"
"Union","6,448","2","0","2","0","0","106","31","73","2","0"
"Uniontown","3,311","0","0","0","0","0","109","29","78","2","0"
"Union Township, Clermont County","46,833","36","1","9","17","9","1,653","231","1,387","35","6"
"University Heights","13,444","16","0","2","10","4","235","36","192","7","0"
"Upper Arlington","34,221","9","0","0","8","1","471","66","388","17","2"
"Urbana","11,706","17","1","3","3","10","464","73","379","12","2"
"Utica","2,142","3","0","0","1","2","75","8","65","2","0"
"Vandalia","15,316","21","0","4","5","12","405","94","294","17","7"
"Van Wert","10,792","18","0","2","1","15","433","90","343","0","2"
"Vermilion","10,568","10","0","0","6","4","204","104","88","12","0"
"Village of Leesburg","1,313","0","0","0","0","0","36","13","23","0","0"
"Wadsworth","21,682","11","0","6","0","5","453","66","384","3","1"
"Waite Hill","471","0","0","0","0","0","1","0","1","0","0"
"Walbridge","3,040","0","0","0","0","0","26","5","20","1","0"
"Walton Hills","2,263","0","0","0","0","0","17","2","15","0","0"
"Wapakoneta","9,842","7","0","0","1","6","224","28","193","3","0"
"Warren","41,355","279","4","16","102","157","2,010","812","1,086","112","12"
"Warrensville Heights","13,436","47","0","5","32","10","446","174","188","84","3"
"Washington Court House","14,168","20","0","4","5","11","544","146","386","12","1"
"Waterville","5,500","0","0","0","0","0","27","5","22","0","0"
"Wauseon","7,301","6","0","2","1","3","205","16","188","1","0"
"Waverly","4,395","2","0","0","2","0","103","10","93","0","0"
"Weathersfield","8,357","17","0","4","4","9","270","97","158","15","3"
"Wells Township","2,799","1","0","1","0","0","48","18","28","2","0"
"West Alexandria","1,352","3","0","1","0","2","48","10","36","2","0"
"West Carrollton","13,203","25","0","7","10","8","415","133","262","20","2"
"West Chester Township","58,897","54","0","28","12","14","1,316","215","1,078","23","4"
"Westerville","36,663","13","0","3","9","1","890","105","768","17","14"
"West Jefferson","4,217","7","1","0","2","4","106","19","82","5","0"
"West Liberty","1,798","3","0","2","1","0","16","5","11","0","1"
"West Salem","1,468","1","0","1","0","0","16","1","15","0","0"
"Whitehall","18,305","164","1","13","107","43","1,695","316","1,306","73","13"
"Wickliffe","12,741","5","0","0","0","5","207","23","178","6","0"
"Williamsburg","2,512","0","0","0","0","0","92","13","77","2","0"
"Willoughby","22,251","20","0","3","14","3","507","62","427","18","4"
"Willoughby Hills","9,477","5","1","0","1","3","178","41","126","11","0"
"Wilmington","12,487","8","0","3","3","2","690","79","608","3","1"
"Wintersville","3,875","6","0","0","1","5","68","7","58","3","0"
"Woodlawn","3,286","10","0","0","4","6","125","24","96","5","1"
"Woodmere Village","876","3","0","0","0","3","35","2","32","1","1"
"Wooster","26,137","42","1","15","10","16","851","143","679","29","8"
"Worthington","13,754","4","0","0","2","2","389","116","265","8","9"
"Wyoming","8,407","7","0","0","0","7","139","33","103","3","0"
"Xenia","25,923","59","0","14","20","25","1,163","224","911","28","4"
"Yellow Springs","3,516","3","0","0","1","2","37","4","32","1","0"
"Youngstown","66,567","684","22","39","244","379","3,636","1,739","1,621","276","263"
"Zanesville","25,529","85","1","7","31","46","1,677","267","1,361","49","10"
