"Criminal Justice Information Services Division","Feedback |
Contact Us |
"Oak Bluffs","4,631","14","0","0","2","12","147","22","117","8","0"
"Oakham","1,926","1","0","0","0","1","20","11","8","1","0"
"Orleans","5,939","17","0","0","0","17","178","38","138","2","0"
"Oxford","13,880","47","1","4","11","31","215","43","161","11","3"
"Palmer","12,257","47","0","4","3","40","259","116","126","17","3"
"Paxton","4,864","3","0","1","0","2","36","16","19","1","0"
"Peabody","52,113","121","0","11","12","98","1,102","155","893","54","3"
"Pelham","1,329","0","0","0","0","0","7","2","5","0","0"
"Pepperell","11,719","18","0","1","3","14","177","50","121","6","0"
"Pittsfield","44,868","191","0","34","38","119","1,166","372","751","43","5"
"Plainville","8,396","8","0","2","3","3","155","26","125","4","0"
"Plympton","2,862","2","0","0","0","2","73","34","38","1","2"
"Princeton","3,454","1","0","0","0","1","43","28","14","1","0"
"Provincetown","2,966","27","0","0","0","27","117","13","104","0","0"
"Quincy","93,736","401","0","31","84","286","1,554","495","943","116","13"
"Randolph","32,624","125","1","8","18","98","552","150","379","23","4"
"Raynham","13,518","19","0","2","5","12","339","48","272","19","0"
"Reading","25,223","10","0","0","6","4","189","44","136","9","0"
"Rehoboth","11,724","14","0","1","0","13","181","46","129","6","1"
"Revere","52,926","269","1","12","72","184","1,245","230","844","171","2"
"Rochester","5,308","6","0","0","1","5","62","23","37","2","0"
"Rockport","7,068","3","0","0","0","3","15","2","12","1","0"
"Rowley","5,955","4","0","0","0","4","17","7","9","1","0"
"Rutland","8,073","19","0","6","0","13","61","31","28","2","0"
"Salem2","42,025","159","0","7","17","135","955","148","754","53",""
"Salisbury","8,422","36","0","5","1","30","226","47","165","14","0"
"Sandwich","20,848","39","0","5","3","31","315","115","193","7","1"
"Saugus","27,075","84","2","5","24","53","796","113","641","42","1"
"Scituate","18,395","23","0","2","1","20","208","34","169","5","6"
"Seekonk","13,862","34","0","4","6","24","396","53","323","20","3"
"Sharon","17,892","15","0","0","2","13","109","43","62","4","0"
"Shelburne","1,915","1","0","0","0","1","16","6","10","0","0"
"Sherborn","4,199","2","0","0","0","2","28","9","18","1","0"
"Shirley","7,337","18","0","3","0","15","42","23","18","1","1"
"Shrewsbury","36,048","6","1","0","2","3","273","75","185","13","1"
"Somerset","18,349","35","0","1","6","28","298","69","217","12","2"
"Somerville","77,200","269","0","23","82","164","1,724","348","1,248","128","3"
"Southampton","5,832","3","0","1","0","2","67","16","49","2","0"
"Southborough","9,887","3","0","0","0","3","69","32","37","0","0"
"Southbridge","16,924","63","0","2","13","48","428","183","234","11","5"
"South Hadley","17,642","42","1","10","2","29","334","90","235","9","2"
"Southwick","9,594","15","0","1","0","14","147","56","83","8","0"
"Spencer","11,832","23","1","3","0","19","212","48","159","5","2"
"Springfield","154,518","1,606","11","39","542","1,014","7,024","2,317","3,947","760","68"
"Sterling","7,904","14","0","0","0","14","89","31","56","2","1"
"Stockbridge","1,953","6","0","1","0","5","54","23","29","2","0"
"Stoneham","21,852","29","0","1","9","19","259","111","138","10","0"
"Stoughton","27,392","89","0","2","16","71","603","100","459","44","4"
"Stow","6,717","2","0","0","0","2","63","26","33","4","0"
"Sturbridge","9,383","29","0","1","3","25","177","30","140","7","0"
"Sudbury","18,002","1","0","0","0","1","75","24","50","1","0"
"Sutton","9,075","10","0","1","1","8","115","55","51","9","0"
"Swansea","16,025","42","0","7","6","29","382","89","275","18","3"
"Taunton","56,438","268","0","18","62","188","851","380","437","34","2"
"Templeton","8,111","11","0","1","1","9","69","29","36","4","0"
"Tewksbury","29,518","98","0","15","9","74","615","152","428","35","1"
"Tisbury","4,040","7","0","0","1","6","113","12","90","11","2"
"Truro","2,020","4","0","0","0","4","40","10","29","1","0"
"Upton","7,636","8","0","2","0","6","75","21","53","1","0"
"Uxbridge","13,623","19","0","4","1","14","150","51","90","9","1"
"Wakefield","25,415","67","0","3","8","56","309","70","223","16","0"
"Wales","1,855","1","0","0","0","1","5","0","5","0","0"
"Walpole","24,450","13","0","6","1","6","374","37","326","11","0"
"Waltham","61,725","146","0","12","24","110","849","191","610","48","1"
"Ware","9,942","41","0","3","2","36","194","46","145","3","6"
"Wareham","22,136","152","1","15","26","110","893","244","629","20","6"
"Watertown","32,535","56","0","3","6","47","528","66","442","20","0"
"Wayland","13,248","8","0","0","1","7","50","17","29","4","0"
"Webster","16,974","112","0","6","23","83","554","111","418","25","4"
"Wellesley","28,402","12","0","1","1","10","211","46","161","4","0"
"Wellfleet","2,772","6","0","0","1","5","53","19","32","2","1"
"Wenham","4,948","3","0","0","0","3","33","4","27","2","0"
"Westborough","18,496","18","0","5","3","10","200","42","148","10","1"
"West Boylston","7,759","6","0","0","1","5","102","25","76","1","1"
"West Bridgewater","7,016","9","0","0","2","7","149","31","110","8","1"
"Westfield","41,485","76","0","8","14","54","770","201","551","18","2"
"Westford","22,378","11","0","2","1","8","160","32","121","7","1"
"Westminster","7,367","10","0","0","2","8","140","16","124","0","0"
"West Newbury","4,306","11","0","0","0","11","24","5","18","1","1"
"Weston","11,472","1","0","0","0","1","51","15","34","2","0"
"Westport","15,688","20","1","2","1","16","264","129","122","13","0"
"West Springfield","28,663","156","0","16","33","107","1,365","267","989","109","7"
"West Tisbury","2,803","2","0","0","0","2","17","4","13","0","0"
"Westwood","14,852","27","0","5","2","20","136","36","95","5","0"
"Weymouth","54,597","188","0","9","42","137","805","210","551","44","9"
"Whately","1,514","0","0","0","0","0","23","5","18","0","0"
"Whitman","14,699","43","0","2","7","34","189","31","150","8","0"
"Wilbraham","14,356","25","0","2","4","19","251","70","165","16","2"
"Williamsburg","2,499","2","0","0","0","2","32","11","20","1","0"
"Wilmington","22,758","28","0","2","3","23","275","58","213","4","3"
"Winchendon","10,427","34","0","4","1","29","258","24","223","11","0"
"Winchester","21,786","12","0","1","3","8","202","40","154","8","1"
"Winthrop","17,895","39","0","2","6","31","184","41","125","18","2"
"Woburn","38,863","96","0","4","19","73","668","105","544","19","0"
"Worcester","183,247","1,758","8","33","419","1,298","6,432","2,040","3,927","465","6"
"Wrentham","11,125","6","0","0","1","5","85","8","71","6","0"
"Yarmouth","23,991","147","0","5","6","136","724","287","422","15","7"
