"Criminal Justice Information Services Division","Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home"
"City","Population","Violentcrime","Murder andnonnegligentmanslaughter","Forciblerape","Robbery","Aggravatedassault","Propertycrime","Burglary","Larceny-theft","Motorvehicletheft","Arson1"
"Irwin","4,031","3","0","0","0","3","5","0","5","0","0"
"Ivyland","852","0","0","0","0","0","12","1","11","0","0"
"Jackson Township, Butler County","3,782","5","0","0","0","5","50","14","35","1","0"
"Jackson Township, Luzerne County","4,742","1","0","0","0","1","13","2","11","0","0"
"Jamestown","628","0","0","0","0","0","13","1","12","0","0"
"Jeannette","9,824","11","0","0","1","10","97","23","74","0","1"
"Jefferson Hills Borough","9,862","14","0","0","1","13","91","25","62","4","0"
"Jefferson Township, Mercer County","2,315","0","0","0","0","0","7","6","1","0","0"
"Jenkins Township","4,949","4","0","0","1","3","108","18","84","6","1"
"Jenkintown","4,334","4","0","0","3","1","45","22","23","0","0"
"Jennerstown","685","0","0","0","0","0","2","1","1","0","0"
"Jermyn","2,227","23","0","0","0","23","46","17","27","2","0"
"Jim Thorpe","4,915","23","0","3","0","20","144","15","124","5","0"
"Johnsonburg","2,625","2","0","0","0","2","55","12","43","0","1"
"Johnstown","22,900","105","3","6","43","53","786","256","502","28","15"
"Juniata Valley Region","2,684","2","0","0","0","2","7","0","7","0","0"
"Kennett Square","5,339","15","0","0","7","8","120","20","93","7","2"
"Kidder Township","1,490","6","0","1","1","4","139","21","115","3","1"
"Kilbuck Township","626","0","0","0","0","0","14","0","14","0","0"
"Kingston","12,912","17","0","0","7","10","339","42","285","12","0"
"Kingston Township","7,086","6","0","0","1","5","63","4","56","3","2"
"Kiskiminetas Township","4,731","2","0","0","0","2","90","21","67","2","0"
"Kittanning","4,261","5","0","0","1","4","48","15","30","3","1"
"Kline Township","1,492","1","0","0","0","1","23","3","20","0","0"
"Knox","1,072","10","0","0","0","10","17","3","14","0","0"
"Kulpmont","2,752","2","0","0","0","2","56","11","45","0","0"
"Kutztown","5,159","7","0","2","3","2","118","17","96","5","0"
"Laflin Borough","1,493","3","0","1","0","2","14","3","11","0","0"
"Lake City","2,916","7","0","0","1","6","52","8","44","0","0"
"Lamar Township","2,388","0","0","0","0","0","15","2","13","0","0"
"Lancaster","55,582","511","5","55","214","237","2,857","583","2,160","114","35"
"Lancaster Township","14,950","20","0","1","12","7","578","66","496","16","2"
"Lanesboro","545","0","0","0","0","0","0","0","0","0","0"
"Langhorne Manor","1,068","0","0","0","0","0","7","0","7","0","0"
"Lansdale","15,622","33","0","8","9","16","249","39","200","10","1"
"Lansdowne","10,737","28","0","1","13","14","212","63","136","13","0"
"Lansford","4,152","2","0","0","0","2","72","24","47","1","1"
"Larksville","4,437","2","0","0","2","0","98","20","71","7","1"
"Latimore Township","2,915","4","0","0","1","3","32","4","27","1","0"
"Latrobe","8,307","45","1","5","3","36","225","29","192","4","1"
"Laureldale","3,772","0","0","0","0","0","21","5","12","4","0"
"Lawrence Park Township","3,690","3","0","0","1","2","56","5","51","0","0"
"Lawrence Township, Clearfield County","7,424","61","0","3","1","57","250","30","212","8","2"
"Lawrence Township, Tioga County","1,711","12","0","0","0","12","0","0","0","0","0"
"Lebanon","24,357","98","4","10","31","53","678","169","473","36","3"
"Leetsdale","1,111","5","0","0","0","5","26","5","19","2","0"
"Lehighton","5,450","14","0","2","4","8","186","36","141","9","2"
"Lehigh Township, Northampton County","11,215","13","2","0","0","11","121","26","90","5","1"
"Lewisburg","5,515","11","0","0","1","10","59","12","47","0","0"
