"Criminal Justice Information Services Division","Feedback |
Contact Us |
"Louisville","9,481","7","0","0","2","5","217","40","174","3","2"
"Madison","3,159","3","0","2","0","1","32","3","26","3","1"
"Madison Township, Franklin County","18,751","11","0","1","3","7","141","45","84","12","1"
"Madison Township, Lake County","17,187","29","0","4","5","20","471","77","370","24","2"
"Mansfield","49,069","159","3","35","73","48","2,933","905","1,966","62","15"
"Mariemont","3,169","0","0","0","0","0","80","6","72","2","0"
"Marietta1","14,007","20","0","9","6","5","328","62","261","5","2"
"Marion","35,540","91","1","18","35","37","1,935","551","1,336","48","7"
"Marysville","18,580","14","0","9","2","3","398","46","341","11","3"
"Mason","30,805","7","0","2","2","3","463","64","394","5","0"
"Massillon","32,768","39","3","4","21","11","833","210","601","22","6"
"Mayfield Heights","17,396","19","0","0","8","11","300","35","250","15","1"
"McArthur","2,011","3","0","1","1","1","111","35","74","2","2"
"Medina Township","9,182","0","0","0","0","0","76","11","62","3","0"
"Mentor","51,924","40","0","5","21","14","1,200","125","1,010","65","5"
"Mentor-on-the-Lake","8,392","7","1","0","2","4","93","23","68","2","0"
"Miamisburg","19,679","35","0","4","15","16","561","156","376","29","3"
"Miami Township, Clermont County","40,101","22","0","4","11","7","876","144","723","9","5"
"Miami Township, Montgomery County","24,822","42","1","8","20","13","1,170","152","973","45","4"
"Middlefield","2,515","1","0","0","0","1","47","0","47","0","1"
"Middleport","2,448","3","0","0","1","2","11","6","5","0","0"
"Middletown","51,464","344","2","23","98","221","3,999","1,142","2,712","145","6"
"Milford","6,324","18","0","3","5","10","372","37","333","2","0"
"Millersburg","3,675","3","0","1","1","1","62","8","52","2","0"
"Minerva","3,900","0","0","0","0","0","75","19","55","1","1"
"Mingo Junction","3,233","34","0","0","0","34","71","30","38","3","0"
"Monroe","15,513","56","0","8","7","41","702","97","598","7","1"
"Montgomery","10,606","4","0","1","1","2","204","24","175","5","0"
"Montpelier","3,928","14","0","6","0","8","144","27","114","3","2"
"Moraine","6,376","22","1","5","9","7","864","90","760","14","3"
"Moreland Hills","3,010","1","0","1","0","0","10","2","7","1","0"
"Mount Gilead","3,558","2","0","2","0","0","164","32","131","1","0"
"Mount Healthy","6,062","28","1","4","15","8","277","89","174","14","0"
"Munroe Falls","5,119","0","0","0","0","0","41","10","31","0","0"
"Napoleon","8,664","14","0","6","5","3","374","76","292","6","1"
"Navarre","1,883","3","0","0","2","1","33","11","21","1","0"
"Nelsonville","5,717","9","0","4","3","2","260","96","158","6","1"
"New Albany","7,766","1","0","0","1","0","67","11","56","0","0"
"Newark","47,409","103","1","29","39","34","2,197","482","1,645","70","23"
"New Boston","2,131","10","0","3","5","2","223","68","144","11","0"
"New Franklin","14,976","2","0","2","0","0","122","43","76","3","1"
"New Lebanon","4,059","7","0","1","2","4","135","46","87","2","0"
"New Lexington","4,539","0","0","0","0","0","64","6","56","2","0"
"New Middletown","1,494","0","0","0","0","0","7","1","6","0","0"
"New Philadelphia","17,238","5","0","1","1","3","136","6","129","1","2"
"New Richmond","2,545","5","0","0","3","2","166","33","131","2","0"
"Newtown","4,153","1","0","0","0","1","22","6","16","0","1"
"New Washington","901","2","0","0","0","2","14","3","11","0","0"
"Niles","18,906","45","0","8","22","15","1,122","196","845","81","1"
"North Canton","16,737","10","0","2","7","1","312","72","234","6","3"
"North College Hill","9,515","39","1","1","28","9","409","93","295","21","1"
"Northfield","3,616","0","0","0","0","0","15","3","11","1","0"
"North Olmsted","30,689","23","0","3","8","12","397","94","293","10","1"
"North Ridgeville","29,437","26","1","5","2","18","226","46","170","10","2"
"Northwood","5,542","13","0","2","6","5","255","32","215","8","1"
"Norton","11,451","5","0","1","2","2","272","60","196","16","1"
"Norwood","20,240","112","0","12","83","17","1,284","292","953","39","0"
"Oberlin","8,447","13","0","5","5","3","213","30","180","3","3"
"Olmsted Falls","8,092","5","0","0","0","5","65","14","48","3","1"
"Ontario1","5,157","12","0","4","3","5","515","36","475","4","0"
"Orange Village","3,222","2","0","0","0","2","16","3","12","1","0"
"Oregon","18,912","25","0","2","10","13","877","125","726","26","5"
"Orrville","8,367","1","0","1","0","0","157","34","120","3","1"
"Ottawa Hills","4,578","5","0","0","0","5","52","10","37","5","1"
"Oxford","23,202","80","0","11","9","60","576","122","438","16","9"
"Painesville","19,084","35","0","13","11","11","364","100","252","12","9"
"Parma Heights","19,343","27","0","8","4","15","337","67","241","29","5"
"Pepper Pike","5,667","3","0","1","0","2","45","9","35","1","1"
"Perrysburg","17,658","14","0","2","2","10","405","56","340","9","0"
"Perry Township, Allen County","3,565","2","0","0","0","2","61","7","54","0","1"
"Perry Township, Franklin County","3,719","0","0","0","0","0","53","12","40","1","1"
"Perry Township, Montgomery County","3,812","1","0","1","0","0","48","19","26","3","0"
"Pickerington","18,801","17","0","3","9","5","342","38","300","4","0"
"Pierce Township","11,189","10","0","4","5","1","444","94","349","1","3"
"Piqua","20,478","18","0","8","10","0","1,120","232","862","26","3"
"Plain City","3,630","0","0","0","0","0","36","14","22","0","0"
"Poland Township","10,929","4","0","0","1","3","33","17","15","1","1"
"Poland Village","2,620","0","0","0","0","0","19","1","17","1","0"
"Pomeroy","1,940","3","0","0","0","3","9","0","6","3","0"
"Port Clinton","6,087","5","0","1","2","2","207","37","167","3","0"
"Portsmouth","20,254","117","3","12","78","24","2,340","642","1,642","56","2"
"Powell","14,121","0","0","0","0","0","87","22","65","0","0"
"Powhatan Point","1,642","4","0","0","0","4","19","7","12","0","0"
"Reading","10,469","24","0","7","11","6","412","80","313","19","1"
"Reminderville","2,864","0","0","0","0","0","11","4","7","0","0"
"Reynoldsburg","34,208","92","0","5","47","40","1,155","264","848","43","5"
"Richfield","3,611","1","0","0","0","1","32","6","21","5","1"
"Richmond Heights","10,048","12","0","0","7","5","234","31","198","5","0"
"Rio Grande","849","0","0","0","0","0","24","3","21","0","0"
"Rittman","6,257","5","0","0","4","1","195","47","146","2","1"
"Riverside","24,938","51","0","8","16","27","712","183","489","40","12"
"Russells Point","1,518","0","0","0","0","0","32","7","24","1","0"
"Russell Township","5,840","1","0","0","0","1","9","5","4","0","0"
"Sabina","2,764","1","0","1","0","0","44","9","34","1","0"
"Salem","11,676","3","0","2","0","1","315","30","282","3","1"
"Sandusky1","25,380","150","0","7","20","123","1,273","310","960","3","3"
"Sebring","4,451","2","0","1","0","1","89","21","67","1","1"
"Seville","2,438","3","0","0","1","2","55","10","41","4","0"
"Shaker Heights","25,852","35","0","0","26","9","592","199","350","43","0"
"Sharonville","13,337","21","0","6","15","0","562","100","445","17","0"
"Shawnee Township","8,742","7","0","1","2","4","113","37","71","5","0"
"Sheffield Lake","8,848","6","0","0","2","4","164","31","131","2","1"
"Shelby","9,195","3","0","0","1","2","378","87","282","9","2"
"Sidney","19,809","59","0","15","15","29","1,060","210","827","23","10"
"Silverton","5,134","6","0","2","1","3","118","29","80","9","2"
"Smith Township","4,774","3","0","1","0","2","73","13","55","5","2"
"Smithville","1,294","1","0","0","0","1","37","6","30","1","1"
"Solon","21,837","11","0","0","5","6","188","22","156","10","0"
"Somerset","1,558","2","0","0","0","2","61","3","58","0","0"
"South Bloomfield","1,682","0","0","0","0","0","38","5","31","2","0"
"South Charleston","1,762","0","0","0","0","0","12","0","11","1","0"
"South Euclid","20,750","36","0","5","24","7","491","147","315","29","2"
"South Point","4,058","8","0","0","0","8","52","52","0","0","0"
"South Russell","4,059","2","0","0","1","1","5","1","4","0","0"
"Spencerville","2,130","2","0","2","0","0","56","10","45","1","0"
"Springboro","18,460","9","0","2","3","4","228","41","177","10","0"
"Springdale","10,436","35","0","6","17","12","674","74","569","31","3"
"Springfield","61,540","480","4","37","216","223","4,494","1,501","2,723","270","28"
"Springfield Township, Hamilton County","39,931","61","1","6","36","18","723","220","466","37","3"
"Springfield Township, Mahoning County","5,985","5","0","0","0","5","111","52","58","1","1"
"Springfield Township, Summit County","18,150","28","0","4","11","13","1,022","147","857","18","6"
"St. Bernard","4,623","7","0","0","7","0","132","21","107","4","0"
"St. Clair Township","7,560","0","0","0","0","0","59","0","59","0","0"
"Steubenville","18,522","75","2","5","34","34","1,098","190","872","36","3"
"Stow","33,938","25","0","9","6","10","622","101","512","9","1"
"St. Paris","1,957","0","0","0","0","0","34","7","27","0","0"
"Strasburg","2,744","3","0","0","0","3","94","13","79","2","1"
"Streetsboro","14,937","3","0","0","1","2","46","2","44","0","0"
"Strongsville","42,134","11","0","2","6","3","767","76","670","21","1"
"Struthers","10,548","16","0","7","7","2","408","134","253","21","3"
"Sugarcreek Township","6,821","8","0","4","2","2","237","29","202","6","1"
"Swanton","3,639","11","0","2","0","9","94","15","74","5","1"
"Sycamore","862","0","0","0","0","0","2","0","2","0","0"
"Sylvania Township","25,964","29","0","1","12","16","737","113","607","17","2"
"Tallmadge","17,397","38","0","5","8","25","431","88","333","10","2"
"Tipp City","9,238","5","0","1","2","2","213","42","168","3","0"
"Toledo2","315,647","2,854","23","140","1,097","1,594","","7,287","","1,197","492"
"Trotwood","25,685","98","0","10","50","38","1,114","460","556","98","11"
"Twinsburg","17,325","5","0","2","0","3","138","25","105","8","2"
"Uhrichsville","5,437","5","0","1","1","3","181","48","125","8","1"
"Union","6,309","12","0","1","1","10","135","20","109","6","5"
"Union Township, Clermont County","44,619","20","0","6","13","1","1,682","233","1,427","22","13"
"University Heights","12,396","28","0","3","11","14","260","52","199","9","2"
"Upper Arlington","32,111","21","2","2","11","6","508","99","398","11","2"
"Upper Sandusky","6,327","0","0","0","0","0","16","0","16","0","0"
"Utica","2,103","2","0","1","0","1","66","8","51","7","0"
"Vandalia","14,015","13","0","4","3","6","422","102","294","26","3"
"Van Wert","10,022","30","1","6","4","19","454","97","349","8","4"
"Vermilion","10,708","21","0","1","6","14","269","73","185","11","3"
"Village of Leesburg","1,293","3","0","1","0","2","38","11","27","0","1"
"Wadsworth","21,212","11","0","7","1","3","492","85","398","9","1"
"Waite Hill","575","0","0","0","0","0","3","3","0","0","0"
"Walbridge","3,110","2","0","0","2","0","67","17","50","0","1"
"Walton Hills","2,244","0","0","0","0","0","22","8","11","3","0"
"Wapakoneta","9,433","4","0","0","1","3","137","21","115","1","0"
"Warren","42,850","262","4","22","123","113","2,313","1,068","1,099","146","4"
"Warrensville Heights","13,341","48","0","4","38","6","452","223","176","53","4"
"Warren Township","5,940","6","0","0","1","5","73","28","43","2","0"
"Washington Court House","13,468","17","0","3","4","10","465","109","348","8","1"
"Wauseon","7,209","8","0","3","2","3","245","21","222","2","4"
"Waverly","4,459","0","0","0","0","0","72","4","68","0","0"
"Wells Township","2,764","2","0","2","0","0","54","21","32","1","0"
"West Alexandria","1,275","1","0","1","0","0","17","2","15","0","1"
"West Carrollton","12,556","29","0","9","11","9","455","128","292","35","3"
"West Chester Township","56,305","71","0","21","21","29","1,520","334","1,160","26","11"
"Westerville","36,966","19","0","5","9","5","903","124","769","10","7"
"West Jefferson","4,255","4","0","2","0","2","139","37","98","4","0"
"West Lafayette","2,424","0","0","0","0","0","38","8","29","1","0"
"West Liberty","1,719","0","0","0","0","0","24","1","22","1","0"
"West Salem","1,471","1","0","1","0","0","30","3","27","0","0"
"West Union","3,076","3","1","0","0","2","175","53","120","2","0"
"Whitehall","18,332","146","1","15","97","33","1,433","272","1,092","69","0"
"Willard","6,553","7","0","3","2","2","210","25","167","18","4"
"Williamsburg","2,390","4","0","0","1","3","82","16","64","2","1"
"Willoughby","22,909","18","0","3","8","7","374","64","299","11","0"
"Willowick","13,802","12","1","5","4","2","149","31","112","6","1"
"Wilmington","12,578","15","0","0","8","7","623","71","548","4","1"
"Woodlawn","2,636","13","0","1","6","6","159","34","119","6","1"
"Woodsfield","2,362","0","0","0","0","0","14","0","12","2","0"
"Wooster","26,244","45","1","23","13","8","884","194","673","17","12"
"Worthington","13,401","15","0","2","8","5","355","72","275","8","4"
"Wyoming","8,331","0","0","0","0","0","132","25","106","1","0"
"Xenia","27,702","44","0","4","15","25","1,134","182","928","24","0"
"Yellow Springs","3,223","4","0","0","0","4","81","10","67","4","0"
"Youngstown","71,380","694","25","28","235","406","4,431","2,101","1,806","524","242"
"Zanesville","24,776","82","2","16","42","22","1,668","296","1,319","53","26"
