"Criminal Justice Information Services Division","Feedback |
Contact Us |
"Inlet Town","363","0","0","0","0","0","10","4","6","0","0"
"Irondequoit Town","49,101","93","0","2","32","59","1,482","251","1,181","50","1"
"Irvington Village","6,615","0","0","0","0","0","29","6","23","0","0"
"Ithaca","29,791","60","0","4","23","33","1,143","152","963","28","0"
"Jamestown","28,785","180","0","24","35","121","1,281","342","895","44","9"
"Johnson City Village","14,384","65","1","5","11","48","885","119","759","7","1"
"Johnstown","8,354","14","0","4","2","8","301","45","253","3","1"
"Jordan Village","1,297","0","0","0","0","0","3","1","2","0","0"
"Kenmore Village","14,652","27","0","4","11","12","339","49","279","11","0"
"Kensington Village","1,193","2","0","0","1","1","2","0","2","0","0"
"Kent Town","13,999","5","0","0","1","4","91","19","66","6","0"
"Kings Point Village","5,351","1","0","0","0","1","18","8","9","1","0"
"Kingston","22,012","81","1","5","29","46","611","142","451","18","4"
"Lackawanna","17,202","115","0","7","24","84","469","125","310","34","0"
"Lake Placid Village","2,700","0","0","0","0","0","71","18","51","2","0"
"Lake Success Village","2,869","3","0","0","1","2","42","8","31","3","0"
"Lakewood-Busti","7,273","5","0","1","3","1","275","22","248","5","0"
"Lancaster Town","23,380","21","0","3","4","14","507","73","430","4","5"
"Larchmont Village","6,517","2","0","0","2","0","81","7","72","2","0"
"Le Roy Village","4,057","12","0","1","5","6","110","25","85","0","0"
"Lewisboro Town","12,425","0","0","0","0","0","40","2","37","1","0"
"Lewiston Town and Village","16,604","4","0","0","2","2","204","43","142","19","3"
"Liberty Village","3,804","20","0","3","0","17","174","35","135","4","1"
"Little Falls","4,751","30","0","0","0","30","151","16","134","1","3"
"Liverpool Village","2,305","0","0","0","0","0","33","10","23","0","0"
"Lloyd Harbor Village","3,722","1","0","0","0","1","16","1","14","1","0"
"Lloyd Town","10,623","9","0","2","0","7","117","23","92","2","1"
"Lockport","20,175","61","0","3","15","43","761","151","587","23","6"
"Lowville Village","3,077","5","0","0","1","4","89","15","71","3","0"
"Lynbrook Village","19,656","26","0","1","11","14","164","16","141","7","1"
"Lyons Village","3,334","24","0","1","4","19","151","36","112","3","0"
"Macedon Town and Village","8,770","5","0","2","1","2","60","8","52","0","0"
"Malone Village","5,649","7","0","5","1","1","262","50","207","5","0"
"Malverne Village","8,785","2","0","0","1","1","47","6","41","0","0"
"Mamaroneck Town","11,466","8","0","0","5","3","144","21","121","2","0"
"Mamaroneck Village","18,309","15","1","1","1","12","135","30","101","4","0"
"Manchester Village","1,411","0","0","0","0","0","0","0","0","0","0"
"Manlius Town","24,597","16","0","1","6","9","444","67","369","8","0"
"Marcellus Village","1,792","0","0","0","0","0","11","3","8","0","0"
"Marlborough Town","8,178","17","0","0","0","17","142","29","110","3","0"
"Massena Village","10,286","19","0","3","7","9","397","64","328","5","3"
"Mechanicville","4,827","5","0","0","2","3","105","21","78","6","0"
"Medina Village","5,933","22","0","0","2","20","238","53","177","8","0"
"Menands Village","3,734","6","0","0","2","4","169","27","141","1","1"
"Middleport Village","1,746","0","0","0","0","0","36","2","34","0","0"
"Middletown","25,701","150","1","7","63","79","1,171","194","949","28","3"
"Monroe Village","8,172","19","0","6","7","6","348","37","303","8","0"
"Montgomery Village","4,977","0","0","0","0","0","11","0","11","0","0"
"Monticello Village","6,240","59","1","3","17","38","168","60","103","5","1"
"Moravia Village","1,263","1","0","0","0","1","12","2","8","2","0"
"Moriah Town","3,400","5","0","0","0","5","7","1","6","0","0"
"Mount Hope Town","7,540","2","0","0","0","2","29","4","23","2","0"
"Mount Kisco Village","10,314","27","0","1","6","20","164","25","134","5","4"
"Mount Morris Village","2,804","5","0","1","0","4","102","7","93","2","0"
"Mount Pleasant Town","26,257","9","0","1","4","4","186","29","155","2","0"
"Mount Vernon","68,081","678","2","12","330","334","1,584","354","1,052","178","5"
"Nassau Village","1,098","4","0","0","0","4","29","2","25","2","0"
"Newark Village","8,871","41","0","3","1","37","293","64","228","1","3"
"New Berlin Town","1,672","3","0","0","0","3","55","24","30","1","0"
"Newburgh","27,836","522","11","7","195","309","1,132","342","724","66","14"
"Newburgh Town","31,293","31","2","0","11","18","1,259","101","1,126","32","1"
"New Castle Town","17,598","3","0","0","2","1","107","29","75","3","0"
"New Hartford Town and Village","18,875","12","0","0","4","8","716","47","662","7","0"
"New Paltz Town and Village","14,279","55","0","4","7","44","244","41","197","6","0"
"New Rochelle","73,648","217","1","5","93","118","1,216","140","1,021","55","2"
"New Windsor Town","25,211","24","1","0","8","15","472","85","372","15","1"
"New York","8,336,002","48,489","536","1,036","19,608","27,309","139,615","17,926","111,370","10,319",""
"New York Mills Village","3,245","3","0","1","1","1","50","6","44","0","1"
"Niagara Falls","50,321","610","5","23","185","397","2,924","956","1,834","134","18"
"Niskayuna Town","21,735","13","0","1","5","7","394","56","332","6","0"
"Nissequogue Village","1,608","0","0","0","0","0","9","1","8","0","0"
"Norfolk Town","4,469","0","0","0","0","0","48","16","30","2","0"
"North Castle Town","12,173","1","0","0","0","1","71","16","51","4","0"
"North Greenbush Town","11,833","14","0","3","2","9","255","27","217","11","0"
"Northport Village","7,633","1","0","0","0","1","75","18","57","0","0"
"North Syracuse Village","6,477","6","0","0","0","6","79","10","64","5","1"
"North Tonawanda","30,564","54","0","8","12","34","583","147","422","14","2"
"Northville Village","1,146","0","0","0","0","0","11","0","11","0","0"
"Norwich","6,778","9","0","4","2","3","285","35","243","7","0"
"Nunda Town and Village","2,892","0","0","0","0","0","15","1","12","2","0"
"Ocean Beach Village","147","0","0","0","0","0","55","1","54","0","0"
"Ogdensburg","10,814","31","1","4","3","23","564","95","455","14","1"
"Ogden Town","19,177","18","0","2","2","14","380","42","331","7","1"
"Old Brookville Village","2,310","0","0","0","0","0","72","11","59","2","0"
"Old Westbury Village","5,329","2","0","0","0","2","25","4","21","0","0"
"Olean","13,778","73","1","5","4","63","556","92","460","4","1"
"Oneida","10,508","13","1","0","3","9","462","47","411","4","2"
"Oneonta City","12,785","75","0","3","5","67","353","84","259","10","4"
"Orangetown Town","36,021","43","0","0","18","25","472","68","386","18","0"
"Orchard Park Town","28,384","14","0","1","4","9","370","55","305","10","0"
"Oriskany Village","1,373","0","0","0","0","0","22","4","18","0","0"
"Ossining Town","5,678","0","0","0","0","0","15","2","12","1","0"
"Ossining Village","23,687","39","0","0","20","19","248","54","191","3","1"
"Oswego City","16,897","64","0","8","11","45","729","155","561","13","2"
"Oxford Village","1,493","0","0","0","0","0","4","0","4","0","0"
"Oyster Bay Cove Village","2,290","0","0","0","0","0","8","2","6","0","0"
"Painted Post Village","1,738","2","0","0","1","1","74","6","63","5","0"
"Peekskill","24,699","30","1","1","6","22","232","57","172","3","1"
"Pelham Village","6,418","20","0","0","10","10","100","19","79","2","0"
"Penn Yan Village","5,025","4","0","1","0","3","177","36","140","1","0"
"Perry Village","3,571","5","0","1","0","4","85","16","67","2","1"
"Phelps Village","1,879","0","0","0","0","0","1","0","1","0","0"
"Piermont Village","2,541","2","0","0","0","2","26","2","24","0","0"
"Pine Plains Town","2,676","0","0","0","0","0","14","4","10","0","0"
"Plattekill Town","10,755","17","0","0","1","16","120","38","77","5","1"
"Plattsburgh City","19,219","30","0","8","7","15","601","112","477","12","6"
"Pleasantville Village","7,069","2","0","0","1","1","3","0","3","0","0"
"Port Byron Village","1,207","0","0","0","0","0","0","0","0","0","0"
"Port Chester Village","27,939","51","0","2","28","21","678","92","558","28","0"
"Port Dickinson Village","1,557","3","0","0","1","2","13","1","12","0","0"
"Port Jervis","9,061","29","0","5","7","17","309","57","247","5","3"
"Portville Village","927","1","0","0","0","1","3","0","3","0","0"
"Port Washington","18,808","2","0","0","1","1","121","9","109","3","0"
"Poughkeepsie","29,175","398","7","21","142","228","1,055","273","729","53","4"
"Poughkeepsie Town","42,538","39","1","0","25","13","1,330","120","1,202","8","3"
"Pound Ridge Town","4,915","0","0","0","0","0","97","7","90","0","0"
"Pulaski Village","2,244","0","0","0","0","0","66","10","56","0","0"
"Quogue Village","1,174","0","0","0","0","0","40","5","32","3","0"
"Ramapo Town","77,482","80","1","2","16","61","758","94","648","16","0"
"Red Hook Village","1,991","3","0","0","0","3","53","6","47","0","0"
"Rensselaer City","7,760","19","1","2","7","9","213","34","160","19","0"
"Rhinebeck Village","2,982","4","0","0","0","4","44","7","37","0","0"
"Riverhead Town","36,120","82","0","2","28","52","1,062","155","879","28","0"
"Rochester","203,802","2,229","41","99","816","1,273","11,820","3,448","7,620","752","176"
"Rockville Centre Village","24,188","31","0","0","23","8","291","56","221","14","0"
"Rome","32,930","40","1","5","8","26","648","158","464","26","5"
"Rosendale Town","6,138","1","0","0","0","1","55","9","46","0","0"
"Rotterdam Town","30,025","26","0","0","9","17","781","119","645","17","2"
"Rouses Point Village","2,265","0","0","0","0","0","10","0","10","0","0"
"Rye Brook Village","9,575","2","0","0","2","0","92","11","79","2","0"
"Sag Harbor Village","2,423","1","0","0","0","1","32","5","27","0","0"
"Salamanca","5,521","33","0","5","6","22","244","56","182","6","1"
"Sands Point Village","2,848","0","0","0","0","0","13","0","12","1","0"
"Saranac Lake Village","4,689","9","0","2","0","7","158","34","119","5","0"
"Saratoga Springs","29,080","31","0","2","9","20","599","92","498","9","0"
"Saugerties Town","19,375","4","0","2","1","1","278","71","203","4","5"
"Scarsdale Village","17,530","5","0","0","2","3","215","43","167","5","0"
"Schenectady","60,751","679","8","53","256","362","3,387","856","2,347","184","35"
"Schodack Town","11,453","9","0","0","2","7","91","24","64","3","0"
"Schoharie Village","957","2","0","0","0","2","8","0","8","0","0"
"Scotia Village","7,978","8","0","0","4","4","219","26","187","6","3"
"Seneca Falls Village","6,539","11","0","2","0","9","61","11","50","0","1"
"Shandaken Town","2,990","5","0","0","0","5","101","20","78","3","0"
"Shawangunk Town","12,570","12","0","0","0","12","121","26","93","2","1"
"Shelter Island Town","2,555","0","0","0","0","0","51","10","38","3","0"
"Sherburne Village","1,374","1","0","0","0","1","30","0","30","0","0"
"Sherrill","3,077","0","0","0","0","0","21","7","14","0","0"
"Shortsville Village","1,301","0","0","0","0","0","0","0","0","0","0"
"Sidney Village","3,541","13","0","2","0","11","181","23","155","3","1"
"Silver Creek Village","2,757","6","0","0","0","6","33","3","30","0","1"
"Skaneateles Village","2,544","2","0","0","0","2","3","0","3","0","0"
"Sleepy Hollow Village","10,212","11","0","0","3","8","102","20","80","2","10"
"Sodus Point Village","1,091","2","0","0","0","2","8","3","5","0","0"
"Sodus Village","1,572","1","0","0","0","1","47","9","37","1","0"
"Solvay Village","6,318","21","0","1","8","12","197","36","151","10","1"
"Southampton Town","52,425","55","0","4","10","41","1,140","248","837","55","3"
"Southampton Village","4,502","2","0","0","0","2","154","19","131","4","0"
"South Glens Falls Village","3,371","8","0","2","0","6","85","25","60","0","2"
"South Nyack Village","3,306","2","0","0","1","1","47","7","40","0","1"
"Southold Town","20,444","0","0","0","0","0","272","48","222","2","1"
"Spring Valley Village","24,965","139","1","4","43","91","623","106","491","26","0"
"Stillwater Town","6,556","0","0","0","0","0","27","2","25","0","0"
"St. Johnsville Village","1,574","0","0","0","0","0","7","1","6","0","0"
"Stockport Town","2,750","0","0","0","0","0","14","4","9","1","0"
"Stony Point Town","15,050","9","0","0","2","7","97","23","71","3","0"
"Suffern Village","10,917","4","0","0","1","3","56","5","45","6","0"
"Syracuse","136,284","1,291","15","68","377","831","5,708","2,174","3,167","367","54"
"Tarrytown Village","11,047","7","0","0","6","1","80","8","70","2","1"
"Ticonderoga Town","4,853","10","0","4","0","6","67","16","46","5","2"
"Tonawanda","14,475","21","0","1","2","18","312","32","271","9","0"
"Tonawanda Town","55,706","129","2","4","33","90","1,115","231","830","54","0"
"Troy","46,861","423","2","22","137","262","2,352","656","1,551","145","10"
"Tuckahoe Village","6,196","4","0","0","1","3","8","1","7","0","0"
"Tupper Lake Village","3,740","4","0","0","0","4","106","25","80","1","1"
"Tuxedo Park Village","713","0","0","0","0","0","0","0","0","0","0"
"Tuxedo Town","2,960","1","0","1","0","0","2","0","2","0","0"
"Ulster Town","12,469","8","0","0","7","1","482","29","443","10","0"
"Utica","57,153","416","2","25","146","243","2,717","577","2,059","81","10"
"Vernon Village","1,125","0","0","0","0","0","19","7","12","0","0"
"Vestal Town","27,146","14","0","0","8","6","546","41","500","5","2"
"Walden Village","6,991","29","0","3","1","25","51","7","42","2","0"
"Wallkill Town","27,941","27","0","0","15","12","858","100","745","13","2"
"Walton Village","2,739","5","1","1","0","3","53","14","37","2","0"
"Wappingers Falls Village","6,072","8","0","0","4","4","163","14","148","1","0"
"Warsaw Village","3,527","2","0","0","0","2","76","11","65","0","0"
"Washingtonville Village","6,122","8","0","1","0","7","74","4","67","3","0"
"Waterford Town and Village","8,520","4","0","1","1","2","91","18","67","6","0"
"Waterloo Village","4,905","13","0","4","2","7","160","22","137","1","1"
"Watertown","27,267","118","3","14","20","81","1,166","171","972","23","10"
"Watervliet","9,320","23","0","0","2","21","259","42","200","17","1"
"Watkins Glen Village","1,951","0","0","0","0","0","95","12","82","1","0"
"Waverly Village","4,216","3","0","0","0","3","127","30","97","0","0"
"Wayland Village","1,746","0","0","0","0","0","27","3","24","0","0"
"Webster Town and Village","41,839","19","0","4","4","11","531","121","399","11","0"
"Weedsport Village","1,867","0","0","0","0","0","28","2","26","0","0"
"Wellsville Village","4,728","36","0","1","3","32","143","18","123","2","1"
"West Carthage Village","2,175","2","0","0","0","2","18","3","15","0","0"
"Westfield Village","3,303","5","0","0","0","5","43","8","34","1","0"
"Westhampton Beach Village","2,009","7","0","1","2","4","53","9","43","1","0"
"West Seneca Town","43,061","48","0","3","11","34","976","194","754","28","1"
"Whitehall Village","2,518","5","0","0","1","4","34","6","28","0","4"
"White Plains","57,254","110","2","2","40","66","1,094","48","1,017","29","0"
"Whitesboro Village","3,661","6","0","0","0","6","35","7","28","0","0"
"Whitestown Town","9,088","4","0","1","1","2","77","19","53","5","0"
"Windham Town","1,880","0","0","0","0","0","58","18","39","1","0"
"Woodbury Town","10,242","3","0","1","2","0","363","8","352","3","0"
"Woodstock Town","6,009","5","0","0","2","3","65","16","46","3","0"
"Yonkers","199,296","895","9","29","455","402","2,851","521","2,086","244","27"
"Yorktown Town","37,684","26","1","0","5","20","462","62","399","1","1"
"Yorkville Village","2,503","5","0","0","3","2","51","2","49","0","0"
"Youngstown Village","1,832","0","0","0","0","0","5","1","4","0","0"
