"Criminal Justice Information Services Division","Feedback |
Contact Us |
"Newport","7,556","77","0","4","16","57","784","120","633","31","0"
"New Tazewell","2,845","3","0","0","1","2","63","15","48","0","0"
"Niota","811","1","0","0","0","1","8","5","2","1","0"
"Nolensville","3,178","1","0","0","0","1","50","12","36","2","0"
"Norris","1,490","0","0","0","0","0","16","10","6","0","0"
"Oakland","5,878","4","0","0","0","4","123","16","107","0","0"
"Oak Ridge","27,728","133","1","8","31","93","1,232","365","825","42","4"
"Obion","1,074","5","0","0","1","4","47","8","36","3","0"
"Oliver Springs","3,346","4","0","2","0","2","107","10","89","8","0"
"Oneida","3,812","12","0","0","0","12","251","50","194","7","0"
"Paris","9,946","56","1","2","8","45","490","107","377","6","0"
"Parsons","2,480","6","0","0","0","6","35","9","26","0","0"
"Petersburg","610","0","0","0","0","0","8","2","5","1","0"
"Pigeon Forge","6,532","72","1","6","15","50","598","150","410","38","3"
"Pikeville","1,863","3","0","0","0","3","32","7","22","3","0"
"Piperton","1,508","6","0","0","2","4","19","6","12","1","0"
"Pittman Center","716","0","0","0","0","0","14","8","6","0","0"
"Plainview","2,062","2","0","1","0","1","30","9","17","4","0"
"Pleasant View","4,304","3","0","0","0","3","57","13","42","2","0"
"Portland","11,682","73","0","3","2","68","267","75","182","10","1"
"Powells Crossroads","1,246","0","0","0","0","0","0","0","0","0","0"
"Pulaski","7,790","33","0","5","2","26","398","84","303","11","1"
"Puryear","676","2","0","0","0","2","13","1","10","2","1"
"Red Bank","11,680","59","0","4","14","41","544","149","366","29","8"
"Red Boiling Springs","1,114","3","0","0","1","2","30","11","19","0","0"
"Ridgely","1,486","7","0","2","0","5","34","20","14","0","0"
"Ridgetop","1,796","2","0","0","0","2","20","5","12","3","0"
"Ripley","7,473","120","0","5","18","97","508","209","286","13","0"
"Rockwood","5,536","38","0","2","2","34","334","69","251","14","2"
"Rogersville","4,340","29","0","0","9","20","375","65","299","11","2"
"Rossville","637","0","0","0","0","0","17","2","15","0","0"
"Rutherford","1,248","2","0","1","0","1","18","7","11","0","0"
"Rutledge","1,294","4","0","1","0","3","45","9","34","2","0"
"Samburg","249","0","0","0","0","0","3","0","3","0","0"
"Savannah","7,330","55","1","4","12","38","618","163","427","28","1"
"Scotts Hill","932","1","0","0","0","1","7","0","7","0","0"
"Selmer","4,699","19","0","0","4","15","241","59","179","3","0"
"Sevierville","17,854","78","1","7","17","53","966","186","711","69","0"
"Sewanee","2,634","0","0","0","0","0","53","14","38","1","1"
"Sharon","901","0","0","0","0","0","31","2","28","1","0"
"Shelbyville","20,527","123","1","13","11","98","662","143","487","32","4"
"Signal Mountain","7,217","3","0","1","1","1","58","9","49","0","0"
"Smithville","4,465","19","0","1","4","14","226","39","178","9","2"
"Smyrna","41,071","87","1","4","6","76","828","345","451","32","10"
"Sneedville","1,282","14","0","3","0","11","65","14","51","0","0"
"Soddy-Daisy","12,967","50","0","2","3","45","493","74","379","40","0"
"Somerville","2,970","40","0","1","2","37","107","17","86","4","0"
"South Carthage","1,355","7","0","0","0","7","40","9","31","0","0"
"South Fulton","2,373","14","0","1","2","11","79","25","49","5","0"
"South Pittsburg","3,079","16","0","0","2","14","72","10","58","4","0"
"Sparta","5,012","18","0","1","5","12","384","114","254","16","2"
"Spencer","1,687","1","0","0","0","1","25","10","14","1","0"
"Spring City","2,140","4","0","0","0","4","41","6","35","0","0"
"Springfield","17,903","208","1","22","40","145","606","88","485","33","8"
"Spring Hill","30,829","39","0","5","2","32","406","73","328","5","0"
"St. Joseph","864","0","0","0","0","0","17","2","13","2","1"
"Surgoinsville","1,834","1","0","0","0","1","16","3","12","1","0"
"Sweetwater","6,740","34","0","1","7","26","291","80","192","19","0"
"Tazewell","2,185","15","0","0","6","9","145","36","100","9","0"
"Tellico Plains","973","2","0","0","0","2","24","7","17","0","0"
"Tiptonville","3,959","5","0","0","0","5","24","9","15","0","0"
"Toone","344","3","0","1","0","2","6","3","3","0","0"
"Townsend","549","4","0","1","0","3","12","4","6","2","0"
"Tracy City","1,605","16","0","0","3","13","47","20","26","1","0"
"Trenton","4,480","54","0","0","2","52","250","36","208","6","3"
"Trezevant","868","4","0","0","0","4","19","9","9","1","0"
"Trimble","721","1","0","0","0","1","5","3","2","0","0"
"Troy","1,201","0","0","0","0","0","32","5","26","1","0"
"Tullahoma","18,535","127","3","2","20","102","784","181","582","21","3"
"Tusculum","2,317","1","0","0","1","0","19","2","16","1","0"
"Union City","10,486","60","0","2","9","49","606","125","464","17","7"
"Vonore","1,516","10","0","0","2","8","83","14","66","3","0"
"Wartburg","912","1","0","0","0","1","17","4","13","0","0"
"Wartrace","614","1","0","0","0","1","2","0","2","0","0"
"Watauga","428","0","0","0","0","0","1","0","1","0","0"
"Watertown","1,422","4","0","1","0","3","30","10","19","1","1"
"Waverly","4,192","2","0","0","0","2","73","14","57","2","0"
"Waynesboro","2,090","4","0","0","0","4","28","11","16","1","0"
"Westmoreland","2,243","5","0","1","1","3","40","5","31","4","0"
"White Bluff","2,570","12","0","1","3","8","41","5","34","2","0"
"White House","10,626","18","0","1","3","14","186","23","152","11","1"
"White Pine","2,202","9","1","0","2","6","125","20","101","4","0"
"Whiteville","4,480","11","0","0","1","10","65","18","44","3","0"
"Whitwell","1,572","11","0","1","1","9","66","17","44","5","1"
"Winchester","7,911","80","0","5","7","68","341","84","249","8","2"
"Winfield","994","3","0","0","0","3","41","27","13","1","2"
"Woodbury","2,619","13","0","2","0","11","80","21","53","6","0"
