"Criminal Justice Information Services Division","Feedback |
Contact Us |
"Newnan","32,623","131","2","1","32","96","1,216","302","859","55",""
"Newton","729","1","0","0","1","0","3","0","3","0","0"
"Nicholls","2,787","5","0","0","1","4","45","13","32","0","0"
"Norcross","10,870","54","0","7","28","19","354","94","228","32","2"
"Oakwood","5,414","19","0","0","2","17","214","33","168","13",""
"Omega","1,367","0","0","0","0","0","0","0","0","0","0"
"Oxford","2,548","3","0","0","0","3","36","11","24","1","0"
"Palmetto","5,178","26","1","1","2","22","87","29","48","10","0"
"Patterson","675","4","0","1","1","2","20","3","16","1","0"
"Pavo","664","2","0","0","1","1","4","1","3","0","0"
"Peachtree City","33,956","12","0","2","3","7","475","44","365","66","8"
"Pembroke","2,575","3","0","0","0","3","67","16","48","3",""
"Pine Lake","636","0","0","0","0","0","15","5","10","0","0"
"Pine Mountain","1,301","8","0","1","2","5","84","23","59","2","0"
"Plains","576","1","0","0","0","1","10","2","8","0","0"
"Pooler","17,306","15","0","0","7","8","632","123","468","41",""
"Porterdale","1,835","4","0","0","0","4","54","22","28","4","1"
"Port Wentworth","4,928","17","0","1","3","13","131","26","90","15","0"
"Poulan","843","3","0","0","0","3","22","5","17","0",""
"Powder Springs","15,768","36","1","1","7","27","355","137","191","27","0"
"Quitman","4,173","83","1","4","7","71","263","80","165","18",""
"Reidsville","2,412","15","0","0","3","12","131","26","101","4","2"
"Reynolds","994","0","0","0","0","0","0","0","0","0","0"
"Richmond Hill","11,455","15","0","1","7","7","188","27","155","6",""
"Rincon","8,354","4","1","0","3","0","184","22","157","5",""
"Ringgold","2,777","24","0","3","0","21","196","24","167","5","0"
"Riverdale","15,112","125","1","3","59","62","1,017","338","606","73",""
"Rockmart","4,489","33","0","7","3","23","166","52","105","9","0"
"Rome","34,896","233","1","17","90","125","1,990","447","1,439","104","7"
"Rossville","3,268","38","0","1","5","32","195","58","119","18","1"
"Roswell","85,461","131","0","16","65","50","1,862","429","1,334","99","5"
"Royston","2,640","1","0","0","0","1","56","0","56","0","0"
"Sandersville","5,890","29","0","3","8","18","322","99","214","9",""
"Sandy Springs","82,898","189","7","18","115","49","2,666","718","1,756","192",""
"Savannah-Chatham Metropolitan","210,744","843","20","30","454","339","9,202","2,552","6,026","624","43"
"Screven","770","2","0","0","0","2","10","5","5","0","1"
"Senoia","3,866","4","0","1","0","3","63","15","45","3","0"
"Shiloh","432","0","0","0","0","0","3","0","3","0","0"
"Sky Valley","208","0","0","0","0","0","5","0","5","0","0"
"Snellville","20,323","61","0","1","19","41","749","75","652","22","0"
"Social Circle","4,858","3","0","0","0","3","74","22","47","5",""
"Sparta","1,193","11","0","1","1","9","75","41","34","0","0"
"Springfield","2,353","4","0","1","0","3","68","16","47","5","0"
"Statesboro","26,413","251","0","6","47","198","1,457","288","1,118","51","1"
"Statham","3,041","16","0","1","4","11","85","33","45","7","0"
"St. Marys","16,424","59","0","2","9","48","519","133","377","9",""
"Suwanee","17,028","21","3","0","3","15","388","51","320","17","1"
"Sylvania","2,610","12","0","0","3","9","150","37","109","4","1"
"Sylvester","5,540","17","0","1","2","14","332","79","240","13","0"
"Tallapoosa","3,006","1","0","1","0","0","142","29","99","14","1"
"Tallulah Falls","158","0","0","0","0","0","2","1","1","0","0"
"Temple","4,620","27","0","0","5","22","136","28","102","6","0"
"Tennille","1,386","17","0","1","2","14","44","11","32","1","0"
"Thomaston","8,804","57","0","2","16","39","455","120","312","23","1"
"Thunderbolt","2,575","4","0","0","3","1","105","30","66","9","0"
"Tifton","17,012","185","1","5","64","115","1,285","328","916","41","4"
"Tignall","591","1","0","0","0","1","5","1","4","0","0"
"Toomsboro","598","0","0","0","0","0","0","0","0","0","0"
"Trenton","2,325","3","0","0","0","3","35","4","25","6","1"
"Tunnel Hill","1,199","10","0","0","2","8","46","12","30","4","0"
"Tybee Island","3,817","6","0","0","1","5","107","12","94","1","0"
"Tyrone","6,653","2","0","0","1","1","93","29","55","9","0"
"Union City","17,584","347","2","6","43","296","1,404","329","879","196",""
"Union Point","1,467","1","0","1","0","0","63","17","42","4","0"
"Valdosta","51,089","270","3","17","81","169","2,633","856","1,665","112","9"
"Vidalia","10,973","108","1","5","35","67","819","200","568","51","3"
"Villa Rica","13,906","109","0","5","6","98","514","88","380","46","2"
"Warner Robins","61,332","341","4","19","95","223","3,575","810","2,589","176","23"
"Washington","3,851","42","0","2","3","37","96","20","74","2",""
"Watkinsville","2,941","3","0","0","1","2","72","16","55","1","1"
"Waverly Hall","773","4","0","0","0","4","7","0","7","0","0"
"Waycross","14,182","58","1","5","26","26","1,084","177","880","27","5"
"Waynesboro","5,602","41","3","1","13","24","314","76","211","27","0"
"West Point","3,368","35","0","3","6","26","286","62","204","20","2"
"Whigham","561","3","0","0","0","3","0","0","0","0","0"
"Winder","14,658","116","0","4","8","104","705","162","527","16","2"
"Winterville","1,177","3","0","0","0","3","18","4","14","0","0"
"Woodbury","1,023","0","0","0","0","0","55","19","32","4","0"
"Woodstock","24,370","48","0","7","8","33","518","77","432","9",""
"Wrens","2,111","13","0","0","2","11","139","24","109","6","0"
"Zebulon","1,192","3","0","0","0","3","36","4","30","2",""
