"Criminal Justice Information Services Division","Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home"
"City","Population","Violentcrime","Murder andnonnegligentmanslaughter","Forciblerape","Robbery","Aggravatedassault","Propertycrime","Burglary","Larceny-theft","Motorvehicletheft","Arson"
"Lake Como","1,784","5","0","0","2","3","37","4","31","2","0"
"Lakehurst","2,743","2","0","0","0","2","42","7","34","1","0"
"Lakewood Township","72,960","113","4","5","51","53","1,048","247","746","55","6"
"Lambertville","3,802","8","0","0","0","8","50","4","44","2","0"
"Laurel Springs","1,912","4","0","1","3","0","48","9","38","1","0"
"Lavallette","2,802","3","0","0","0","3","71","26","45","0","0"
"Lawnside","2,870","23","1","0","11","11","67","9","56","2","0"
"Lawrence Township, Mercer County","32,104","41","0","3","19","19","823","93","715","15","9"
"Lebanon Township","6,291","0","0","0","0","0","31","5","23","3","0"
"Leonia","8,636","2","0","0","1","1","54","19","33","2","0"
"Lincoln Park","10,663","2","0","0","0","2","91","27","63","1","0"
"Linden","39,680","117","2","0","84","31","1,380","201","1,034","145","2"
"Lindenwold","17,875","140","2","6","55","77","657","225","400","32","5"
"Linwood","7,275","4","0","1","0","3","128","37","87","4","2"
"Little Egg Harbor Township","21,508","41","2","6","7","26","423","62","351","10","11"
"Little Falls Township","11,703","17","0","1","3","13","185","33","137","15","1"
"Little Ferry","10,510","7","0","0","1","6","118","31","74","13","0"
"Little Silver","6,175","0","0","0","0","0","79","22","57","0","0"
"Livingston Township","27,775","12","0","0","7","5","386","46","329","11","0"
"Loch Arbour","274","1","0","0","0","1","13","4","9","0","0"
"Lodi","23,895","30","0","0","11","19","320","69","227","24","0"
"Logan Township","6,352","13","0","1","5","7","154","32","117","5","0"
"Long Beach Township","3,628","5","0","0","0","5","124","18","106","0","0"
"Long Branch","33,368","112","1","5","47","59","820","224","565","31","1"
"Long Hill Township","8,676","3","0","0","2","1","67","15","50","2","1"
"Longport","1,104","0","0","0","0","0","21","1","20","0","0"
"Lopatcong Township","8,744","5","0","0","1","4","94","13","80","1","0"
"Lower Alloways Creek Township","1,908","1","0","0","1","0","12","6","5","1","0"
"Lower Township","20,114","17","0","2","4","11","464","113","336","15","0"
"Lumberton Township","12,184","19","0","1","8","10","284","44","237","3","9"
"Lyndhurst Township","19,403","11","0","1","2","8","307","59","233","15","1"
"Madison","15,849","5","0","2","0","3","118","35","83","0","0"
"Magnolia","4,353","26","0","0","6","20","109","27","73","9","0"
"Mahwah Township","24,346","3","0","0","1","2","106","7","87","12","0"
"Manalapan Township","40,301","19","0","0","12","7","386","93","281","12","1"
