"Criminal Justice Information Services Division","Feedback |
Contact Us |
"Northfield","3,003","3","0","0","0","3","45","12","33","0","1"
"North Reading","14,417","21","0","2","1","18","128","41","84","3","0"
"Norton","19,217","3","0","0","1","2","98","35","59","4","0"
"Norwell","10,279","14","1","3","2","8","115","44","67","4","0"
"Norwood","28,130","29","0","7","5","17","493","110","346","37","4"
"Oak Bluffs","3,948","17","1","3","2","11","145","28","112","5","0"
"Orleans","6,177","10","0","2","1","7","222","51","164","7","0"
"Oxford","13,690","40","0","3","8","29","198","27","146","25","2"
"Palmer","13,021","51","0","2","4","45","190","53","121","16","2"
"Paxton","4,820","5","0","0","1","4","22","12","10","0","1"
"Peabody","51,517","111","0","15","15","81","1,216","136","1,025","55","1"
"Pelham","1,377","0","0","0","0","0","9","3","6","0","0"
"Pembroke","18,843","31","0","2","2","27","281","86","184","11","2"
"Pepperell","11,418","36","0","1","3","32","122","38","75","9","1"
"Pittsfield","41,666","281","1","26","17","237","1,183","375","749","59","10"
"Plainville","8,271","9","0","1","2","6","105","34","68","3","1"
"Plymouth2","56,751","","1","3","22","","1,115","283","810","22","2"
"Plympton","2,787","4","0","0","0","4","37","11","21","5","1"
"Princeton","3,504","1","0","0","0","1","38","24","13","1","1"
"Provincetown","3,378","21","0","0","0","21","215","19","196","0","0"
"Quincy","90,304","414","11","22","112","269","1,782","505","1,152","125","8"
"Randolph","30,701","113","1","8","16","88","605","106","462","37","1"
"Raynham","13,601","26","0","0","4","22","333","62","262","9","2"
"Reading","23,233","13","0","0","8","5","256","90","156","10","0"
"Rehoboth","11,516","14","2","2","0","10","159","57","88","14","4"
"Revere","51,597","308","0","10","86","212","1,599","361","1,048","190","3"
"Rochester","5,304","1","0","0","0","1","54","22","32","0","3"
"Rockland","17,932","52","1","1","13","37","442","101","322","19",""
"Rockport","7,580","5","0","2","0","3","13","5","7","1","0"
"Rowley","5,795","7","0","1","0","6","30","6","20","4","0"
"Rutland","8,189","21","0","2","0","19","52","22","26","4","0"
"Salem","41,017","188","1","15","26","146","1,015","213","729","73",""
"Salisbury","8,612","36","0","7","4","25","189","79","98","12","2"
"Sandwich","19,721","41","0","7","2","32","273","76","190","7","3"
"Saugus","27,830","57","0","5","18","34","1,124","229","832","63","1"
"Scituate","18,143","32","0","2","0","30","223","49","158","16","0"
"Seekonk","13,635","35","0","0","9","26","401","65","320","16","2"
"Sharon","17,903","4","0","0","1","3","115","36","77","2","0"
"Sherborn","4,251","0","0","0","0","0","37","17","17","3","0"
"Shirley","8,073","15","1","1","2","11","73","28","37","8","0"
"Shrewsbury2","33,796","","1","2","3","","316","84","216","16","0"
"Somerset","18,364","42","0","4","5","33","217","47","156","14","2"
"Somerville","75,585","238","0","12","71","155","1,925","486","1,274","165","5"
"Southampton","5,957","7","0","3","0","4","57","17","39","1","3"
"Southbridge","17,305","102","0","10","9","83","362","118","231","13","4"
"South Hadley","17,138","37","0","1","6","30","288","73","198","17","4"
"Southwick","9,673","24","0","2","3","19","166","58","97","11","3"
"Spencer","11,909","40","1","1","2","36","213","49","157","7","1"
"Springfield","154,314","2,090","16","129","587","1,358","7,547","2,660","4,015","872","66"
"Sterling","7,745","11","0","3","0","8","89","44","41","4","2"
"Stockbridge","2,164","7","0","1","1","5","116","58","56","2","0"
"Stoneham","21,285","35","0","2","17","16","358","134","204","20","1"
"Stoughton","26,866","111","2","5","21","83","601","179","388","34","1"
"Stow","6,678","3","0","0","1","2","33","10","23","0","0"
"Sturbridge","8,865","26","0","2","2","22","165","45","110","10","2"
"Sudbury","17,552","4","0","1","0","3","89","13","75","1","0"
"Sutton","9,161","11","0","2","0","9","110","60","43","7","3"
"Swampscott","13,883","19","0","0","4","15","269","44","216","9","1"
"Swansea","16,012","37","0","4","2","31","301","45","244","12","1"
"Taunton","55,156","304","2","13","60","229","940","410","487","43","5"
"Tewksbury","30,447","88","0","8","16","64","625","127","466","32","5"
"Tisbury","3,901","9","0","2","0","7","120","21","89","10","1"
"Townsend","9,630","11","0","4","0","7","93","54","35","4","0"
"Truro","2,104","0","0","0","0","0","24","6","17","1","0"
"Tyngsboro","11,952","19","0","1","2","16","170","35","127","8","3"
"Upton","6,745","5","0","0","0","5","74","22","49","3","0"
"Uxbridge","12,909","16","0","2","1","13","185","70","108","7","2"
"Wakefield","24,973","61","0","3","9","49","301","76","209","16","4"
"Walpole","23,257","18","0","3","4","11","454","43","401","10","0"
"Waltham","60,106","151","2","13","24","112","1,032","200","759","73","2"
"Ware","9,748","44","0","4","11","29","191","53","132","6","3"
"Wareham","21,218","165","0","7","20","138","729","174","515","40","6"
"Warren","5,279","18","0","2","0","16","81","27","46","8","0"
"Watertown","32,780","64","0","4","13","47","534","69","436","29","0"
"Wayland","13,396","4","0","0","1","3","37","16","21","0","0"
"Webster","16,721","96","0","7","19","70","436","93","317","26","7"
"Wellesley","27,143","21","0","1","3","17","210","40","164","6","3"
"Wellfleet","2,820","8","0","0","1","7","62","16","45","1","0"
"Wenham","4,705","4","0","0","0","4","33","3","27","3","0"
"Westborough","18,214","16","1","3","1","11","261","42","207","12","1"
"West Boylston","8,085","10","0","3","1","6","156","32","116","8","1"
"Westfield","41,899","95","1","11","8","75","809","194","576","39","4"
"Westford","22,582","24","2","2","4","16","167","42","121","4","5"
"Westhampton","1,581","0","0","0","0","0","6","2","4","0","0"
"Westminster","7,447","8","0","0","1","7","101","35","62","4","0"
"West Newbury","4,393","6","0","0","0","6","32","4","26","2","0"
"Weston","11,815","5","1","0","0","4","56","12","42","2","1"
"Westport","15,496","24","0","4","0","20","235","92","126","17","2"
"West Springfield","27,861","154","0","12","34","108","1,337","269","947","121","9"
"West Tisbury","2,652","8","1","2","0","5","29","14","12","3","0"
"Westwood","14,190","15","0","1","1","13","170","34","128","8","1"
"Weymouth","53,400","180","0","7","47","126","1,032","277","698","57","3"
"Whately","1,554","2","0","0","0","2","17","4","11","2","0"
"Whitman","14,062","51","0","3","13","35","247","67","170","10","3"
"Wilbraham","14,070","12","0","0","2","10","249","47","178","24","3"
"Williamstown","7,902","3","0","1","0","2","202","40","159","3","1"
"Wilmington","22,230","35","0","4","6","25","334","105","213","16","1"
"Winchendon","10,261","52","0","5","2","45","245","24","205","16","1"
"Winchester","21,331","10","4","0","0","6","329","62","257","10","0"
"Woburn","38,731","86","1","9","22","54","754","105","602","47","1"
"Worcester","181,908","1,744","7","19","368","1,350","6,190","1,910","3,687","593","10"
"Wrentham","11,166","5","0","0","0","5","225","48","173","4","0"
"Yarmouth2","23,498","","1","12","22","","813","408","390","15","5"
