"Criminal Justice Information Services Division","Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home"
"City","Population","Violentcrime","Murder andnonnegligentmanslaughter","Forciblerape","Robbery","Aggravatedassault","Propertycrime","Burglary","Larceny-theft","Motorvehicletheft","Arson"
"Keene","6,516","2","0","0","1","1","94","26","64","4","0"
"Keller","41,396","18","0","5","0","13","506","94","406","6","1"
"Kemah","2,527","11","0","3","5","3","140","7","127","6","0"
"Kemp","1,380","5","0","1","0","4","28","4","21","3","0"
"Kenedy","3,262","11","0","0","0","11","192","78","114","0","0"
"Kennedale","7,403","25","0","0","7","18","230","76","146","8","0"
"Kerens","1,827","10","0","1","2","7","24","11","11","2","0"
"Kermit","5,251","7","0","1","0","6","46","13","33","0","0"
"Kerrville","22,998","44","0","0","8","36","629","67","541","21","7"
"Kilgore","12,229","51","0","9","7","35","688","78","574","36","1"
"Killeen","122,557","993","11","91","259","632","5,837","2,062","3,536","239","36"
"Kingsville","24,421","266","1","19","15","231","1,232","403","791","38","4"
"Kirby","8,669","18","0","1","3","14","169","52","100","17","0"
"Kirbyville","1,922","4","0","0","0","4","24","7","15","2","1"
"Kountze","2,227","5","0","1","2","2","42","15","21","6","0"
"Kress","735","0","0","0","0","0","4","3","1","0","0"
"Kyle","33,362","51","1","6","2","42","426","94","315","17","4"
"Lacy-Lakeview","5,947","42","1","8","6","27","244","73","145","26","0"
"La Feria","7,139","2","0","1","1","0","324","75","247","2","1"
"Lago Vista","6,637","9","0","1","2","6","101","20","80","1","0"
"La Grange","4,751","6","0","0","5","1","57","11","44","2","0"
"La Grulla","1,868","2","0","0","0","2","14","5","8","1","0"
"Laguna Vista","4,275","6","0","1","0","5","69","15","51","3","1"
"La Joya","4,977","1","0","0","1","0","38","14","22","2","0"
"Lake Dallas","8,333","13","0","4","1","8","190","35","136","19","1"
"Lake Jackson","29,037","49","2","7","13","27","685","120","547","18","3"
"Lakeside","1,377","1","0","1","0","0","25","8","16","1","0"
"Lakeview, Harris County","6,433","8","0","0","2","6","87","20","65","2","2"
"Lakeway","11,829","20","0","3","2","15","196","38","150","8","0"
"Lake Worth","4,901","18","0","0","7","11","619","148","459","12","0"
"La Marque","14,199","138","2","15","35","86","704","202","475","27","3"
"Lamesa","8,684","27","1","1","2","23","214","59","146","9","3"
"Lampasas","7,897","20","0","9","0","11","190","33","152","5","0"
"La Porte","34,304","47","0","6","14","27","706","165","487","54","7"
"Laredo","230,674","1,142","9","78","209","846","11,464","1,821","8,740","903","72"
"La Vernia","1,259","3","0","0","0","3","42","7","34","1","0"
"La Villa","1,450","12","0","0","0","12","63","12","48","3","0"
"Lavon","437","5","0","0","0","5","35","9","26","0","0"
"League City","74,776","69","1","18","21","29","2,021","340","1,604","77","0"
"Leander","29,325","29","0","4","2","23","291","35","249","7","0"
"Leon Valley","11,181","38","0","3","19","16","857","129","667","61","0"
"Levelland","12,389","92","0","13","3","76","486","148","324","14","3"
"Lewisville","107,968","238","3","24","80","131","3,513","659","2,472","382","2"
"Lexington","1,225","3","0","0","0","3","4","0","4","0","0"
"Liberty","8,307","19","0","0","6","13","516","78","408","30","0"
"Lindale","5,028","12","0","1","4","7","182","28","146","8","0"
"Linden","2,076","7","0","0","1","6","39","16","21","2","0"
"Little Elm","30,854","11","0","0","2","9","309","46","254","9","0"
"Littlefield","5,654","35","0","1","1","33","258","95","151","12","2"
"Live Oak","15,079","21","0","6","7","8","590","67","501","22","0"
"Livingston","6,199","29","0","5","8","16","292","40","245","7","3"
"Llano","3,151","3","0","1","0","2","79","32","46","1","1"
"Lockhart","14,468","77","0","4","5","68","377","68","291","18","4"
"Lockney","1,634","1","0","0","0","1","51","23","24","4","1"
"Lone Star","1,537","6","0","0","1","5","79","42","37","0","0"
"Longview","78,319","581","10","41","134","396","4,290","857","3,073","360","30"
"Lorena","1,704","3","0","1","0","2","42","6","34","2","1"
"Lorenzo","1,149","1","0","0","0","1","9","8","1","0","2"
"Los Fresnos","5,704","17","0","0","0","17","119","49","66","4","3"
"Lott","660","2","0","0","1","1","13","8","5","0","0"
"Lubbock","227,867","2,001","10","91","328","1,572","12,391","3,083","8,802","506","54"
"Lufkin","34,611","183","3","12","52","116","2,272","577","1,622","73","5"
"Luling","5,526","34","0","3","7","24","225","64","149","12","3"
"Lumberton","10,832","11","0","1","2","8","225","47","173","5","0"
"Lyford","2,509","2","0","0","1","1","49","27","21","1","1"
"Lytle","2,941","8","0","0","4","4","89","14","73","2","0"
"Madisonville","4,343","21","0","3","7","11","193","33","150","10","1"
"Magnolia","1,298","4","0","0","0","4","54","9","42","3","0"
"Malakoff","2,328","10","0","0","1","9","79","14","52","13","0"
"Manor","4,107","21","0","0","3","18","170","46","116","8","0"
"Mansfield","49,677","79","0","13","19","47","991","214","711","66","5"
"Manvel","6,874","7","0","0","1","6","93","27","57","9","3"
"Marble Falls","7,765","7","0","3","0","4","314","37","262","15","1"
"Marlin","5,650","17","0","2","2","13","127","66","58","3","3"
"Marshall","24,038","150","2","10","28","110","1,102","308","729","65","8"
"Mart","2,507","8","0","1","0","7","35","10","25","0","1"
"Martindale","1,201","3","0","0","0","3","12","4","8","0","0"
"Mathis","5,216","22","0","1","7","14","186","59","121","6","3"
"McAllen","134,623","299","5","14","115","165","7,398","711","6,283","404","9"
"McGregor","4,912","19","0","2","1","16","93","39","54","0","0"
"McKinney","138,306","222","1","31","40","150","3,103","643","2,322","138","22"
"Meadows Place","6,529","7","0","0","4","3","144","31","107","6","1"
"Melissa","5,122","4","0","0","0","4","70","25","41","4","0"
"Memorial Villages","12,016","3","0","0","2","1","112","25","82","5","0"
"Memphis","2,115","12","0","1","0","11","53","27","22","4","0"
"Mercedes","15,488","88","0","5","7","76","808","191","567","50","6"
"Meridian","1,429","1","0","0","0","1","13","6","6","1","0"
"Merkel","2,619","4","0","0","0","4","48","10","36","2","0"
"Mesquite","133,964","482","7","8","165","302","6,516","1,457","4,345","714","20"
"Mexia","6,509","37","2","1","4","30","378","86","281","11","0"
"Midland1","109,791","407","2","44","65","296","3,599","893","2,558","148","13"
"Midlothian","19,220","35","0","3","3","29","363","53","296","14","0"
"Miles","746","4","0","0","0","4","31","8","22","1","0"
"Milford","767","6","0","1","0","5","7","2","5","0","0"
"Mineola","5,274","6","0","0","1","5","140","27","110","3","1"
"Mineral Wells","16,799","94","2","23","11","58","762","160","558","44","4"
"Mission","71,556","92","2","7","37","46","3,243","482","2,454","307","6"
"Missouri City","77,181","186","5","13","41","127","1,186","297","820","69","3"
"Monahans","6,442","52","0","1","2","49","171","64","99","8","0"
"Mont Belvieu","2,968","14","0","4","6","4","143","30","94","19","2"
"Montgomery","613","4","0","0","0","4","21","12","8","1","0"
"Morgans Point Resort","4,536","1","0","0","0","1","44","10","31","3","0"
"Mount Pleasant","15,309","50","0","0","8","42","674","204","452","18","2"
"Muleshoe","4,208","17","2","4","0","11","127","58","63","6","2"
"Munday","1,154","1","0","1","0","0","17","4","13","0","1"
"Murphy","17,848","8","0","2","0","6","138","23","110","5","0"
"Mustang Ridge","973","1","0","0","0","1","2","2","0","0","0"
"Nacogdoches","33,402","329","2","9","44","274","1,406","330","1,035","41","2"
