"Criminal Justice Information Services Division","Feedback |
Contact Us |
"Onalaska","17,367","14","0","2","2","10","438","37","395","6","0"
"Oregon","9,715","6","0","0","1","5","184","36","146","2","0"
"Osceola","2,712","13","0","0","1","12","38","5","33","0","0"
"Oshkosh","64,428","206","1","10","24","171","1,715","313","1,360","42","6"
"Osseo","1,579","5","0","0","0","5","67","8","59","0",""
"Oxford","538","1","0","1","0","0","6","1","5","0","0"
"Park Falls","2,238","0","0","0","0","0","37","1","35","1","0"
"Pepin","903","1","0","1","0","0","23","2","20","1","0"
"Peshtigo","3,248","2","0","0","1","1","46","13","33","0","0"
"Pewaukee Village","8,998","8","0","0","2","6","146","10","135","1",""
"Phillips","1,465","6","0","0","0","6","65","0","63","2","0"
"Plainfield","836","0","0","0","0","0","19","6","13","0","0"
"Pleasant Prairie","20,314","5","0","0","2","3","309","33","271","5","0"
"Plover","12,429","7","0","0","1","6","216","23","192","1","0"
"Plymouth","8,344","8","0","1","2","5","202","23","178","1","0"
"Portage3","9,815","27","0","2","2","23","","23","","6",""
"Port Washington","11,242","5","0","1","3","1","110","13","93","4","0"
"Poynette","2,504","1","0","0","0","1","28","1","27","0",""
"Prescott","3,933","3","0","0","0","3","122","17","104","1",""
"Pulaski","3,554","5","1","1","0","3","48","6","41","1",""
"Racine","82,059","387","8","19","201","159","3,406","971","2,279","156",""
"Reedsburg","8,761","12","0","5","1","6","169","2","165","2","0"
"Rhinelander","7,471","17","0","1","0","16","373","40","329","4","0"
"Rice Lake","8,356","34","0","16","0","18","332","31","293","8","1"
"Richland Center","4,969","2","0","1","0","1","102","11","91","0","0"
"Ripon","7,481","9","0","1","0","8","124","25","96","3","0"
"River Falls","14,745","36","0","5","0","31","407","37","361","9","5"
"River Hills","1,684","1","0","0","0","1","6","1","5","0","0"
"Rome Town","2,972","3","0","0","0","3","40","16","23","1",""
"Rothschild","5,330","6","0","0","1","5","141","5","132","4","0"
"Sauk Prairie","4,190","7","1","0","2","4","264","33","231","0","0"
"Saukville","4,386","5","0","0","0","5","88","1","83","4",""
"Seymour","3,396","8","0","3","0","5","33","6","27","0","0"
"Shawano","8,875","22","0","6","1","15","237","23","200","14","0"
"Sheboygan Falls","7,911","0","0","0","0","0","70","3","67","0","0"
"Shorewood","13,285","15","0","1","9","5","399","33","358","8",""
"Shorewood Hills","1,675","1","0","0","0","1","54","6","47","1",""
"Silver Lake","2,526","2","0","0","0","2","21","3","17","1","2"
"Slinger","4,913","0","0","0","0","0","77","6","68","3","0"
"Sparta","9,107","24","0","3","2","19","345","71","264","10","5"
"Spencer","1,812","0","0","0","0","0","26","2","24","0",""
"Spooner","726","1","0","0","0","1","82","8","71","3","0"
"Stanley","3,575","4","0","0","0","4","94","8","86","0",""
"St. Croix Falls","2,111","0","0","0","0","0","52","6","45","1","0"
"Stevens Point","25,235","37","0","2","5","30","694","99","584","11","5"
"St. Francis","9,985","9","0","1","4","4","284","32","240","12","0"
"Strum","1,001","0","0","0","0","0","17","5","12","0","0"
"Sturgeon Bay","8,916","4","0","0","0","4","120","18","99","3","0"
"Sturtevant","7,132","9","0","0","0","9","73","14","48","11",""
"Sun Prairie","30,122","36","0","2","9","25","725","93","616","16","2"
"Superior","26,726","74","2","14","18","40","1,668","297","1,301","70","8"
"Theresa","1,284","0","0","0","0","0","61","11","50","0","0"
"Thiensville","3,187","3","0","0","0","3","12","2","9","1","0"
"Three Lakes","2,229","3","0","0","0","3","26","3","23","0","0"
"Tomah","8,908","36","1","4","2","29","451","41","397","13","0"
"Tomahawk","3,580","5","0","0","0","5","110","14","86","10","0"
"Town of East Troy","3,872","1","0","0","0","1","45","14","31","0","0"
"Town of Madison","6,048","43","0","10","21","12","286","65","204","17",""
"Town of Menasha","17,512","21","0","3","0","18","250","57","182","11","0"
"Twin Lakes","5,726","6","0","1","0","5","132","21","111","0","0"
"Two Rivers","11,597","17","0","0","1","16","149","22","124","3","0"
"Valders","966","0","0","0","0","0","3","0","3","0","0"
"Verona","11,715","7","0","1","1","5","227","29","197","1","1"
"Viroqua","4,288","1","0","0","1","0","66","8","55","3","1"
"Washburn","2,051","3","0","0","0","3","27","3","24","0",""
"Waterloo","3,226","3","0","0","0","3","43","4","38","1","0"
"Watertown","23,069","112","0","16","9","87","539","127","400","12","6"
"Waukesha","68,680","93","1","16","18","58","1,075","176","854","45","1"
"Waunakee","11,920","9","0","0","2","7","116","18","95","3","0"
"Waupaca","5,868","18","0","0","1","17","229","15","207","7","1"
"Waupun","10,564","17","0","8","0","9","225","69","150","6","0"
"Wausau","38,429","102","0","19","14","69","1,187","267","894","26","6"
"Wautoma","2,047","5","0","0","0","5","68","9","59","0","0"
"Wauwatosa","45,229","76","1","6","42","27","1,840","263","1,526","51",""
"West Allis","60,502","190","1","13","90","86","2,975","481","2,319","175","22"
"West Bend","30,362","37","0","0","7","30","816","40","769","7","1"
"Westfield","1,158","0","0","0","0","0","21","1","18","2","0"
"West Milwaukee","4,038","18","0","0","6","12","304","34","250","20","0"
"West Salem","4,889","0","0","0","0","0","85","20","62","3","1"
"Whitefish Bay","13,695","4","0","0","4","0","237","28","202","7",""
"Whitehall","1,575","1","0","0","0","1","48","5","43","0","0"
"Whitewater","14,211","19","0","2","3","14","339","42","293","4","1"
"Williams Bay","2,630","1","0","1","0","0","29","3","26","0","0"
"Winneconne","2,520","3","0","0","0","3","17","5","12","0","0"
"Wisconsin Dells","2,432","31","0","4","2","25","287","24","260","3","0"
"Wisconsin Rapids","17,396","10","0","3","3","4","828","143","665","20","2"
"Woodruff","2,000","1","0","0","0","1","38","7","31","0","0"
