"Criminal Justice Information Services Division","Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home"
"City","Population","Violentcrime","Murder andnonnegligentmanslaughter","Forciblerape","Robbery","Aggravatedassault","Propertycrime","Burglary","Larceny-theft","Motorvehicletheft","Arson2"
"Huntley","26,256","7","0","0","2","5","206","22","181","3","1"
"Indianola","217","0","0","0","0","0","0","0","0","0","0"
"Irving","468","1","0","0","0","1","7","4","3","0","0"
"Itasca","8,573","4","0","0","0","4","126","14","109","3","0"
"Jacksonville","18,937","75","0","14","5","56","514","165","343","6","11"
"Jerseyville","8,285","37","0","10","0","27","235","21","205","9","0"
"Johnsburg","6,887","1","0","0","0","1","128","18","108","2","0"
"Joliet","150,723","543","11","31","126","375","4,190","957","3,058","175","25"
"Kankakee","26,481","245","4","42","99","100","1,132","339","746","47","12"
"Kenilworth","2,354","0","0","0","0","0","38","5","33","0","0"
"Kewanee","12,042","50","0","12","4","34","538","76","455","7","2"
"Kildeer","4,131","1","0","0","0","1","40","5","35","0","0"
"Kincaid","1,430","5","0","0","0","5","11","4","6","1","8"
"Kingston","1,067","0","0","0","0","0","6","2","4","0","0"
"Knoxville","2,860","1","0","0","0","1","58","16","39","3","0"
"Lacon","1,797","1","0","0","0","1","18","5","12","1","0"
"La Grange","14,987","11","0","0","8","3","202","46","150","6","0"
"La Grange Park","12,119","7","0","0","3","4","119","5","111","3","0"
"Lake Bluff","6,173","0","0","0","0","0","31","11","19","1","0"
"Lake in the Hills","30,023","32","0","0","3","29","238","41","189","8","5"
"Lakemoor","6,129","12","0","0","1","11","79","37","41","1","0"
"Lake Villa","8,922","13","0","1","2","10","97","7","87","3","0"
"Lake Zurich","20,408","8","0","2","2","4","301","25","271","5","3"
"La Salle","9,359","17","0","1","2","14","160","38","118","4","1"
"Lawrenceville","4,201","15","0","1","0","14","60","23","31","6","3"
"Leland Grove","1,408","0","0","0","0","0","22","7","14","1","0"
"Lemont","16,379","5","0","0","0","5","170","18","148","4","2"
"Le Roy","3,551","6","0","1","0","5","74","27","46","1","3"
"Libertyville","21,709","17","0","10","2","5","360","40","312","8","0"
"Lincoln","14,291","68","0","1","1","66","667","141","511","15","6"
"Lincolnshire","8,080","3","0","0","2","1","108","9","99","0","1"
"Lincolnwood","11,560","13","0","3","3","7","484","71","398","15","1"
"Lindenhurst","14,743","4","0","3","0","1","76","10","66","0","0"
"Lisle","22,976","16","0","0","8","8","314","34","264","16","1"
"Litchfield","6,482","21","0","1","1","19","229","33","193","3","0"
"Loami","777","0","0","0","0","0","4","1","3","0","0"
