"Criminal Justice Information Services Division","Feedback |
Contact Us |
"Lawton","1,780","4","0","3","0","1","45","9","32","4","0"
"Leslie","2,280","2","0","1","0","1","22","1","21","0","0"
"Lexington","1,009","0","0","0","0","0","18","4","14","0","1"
"Lincoln Park","33,702","146","1","13","39","93","1,607","358","1,047","202","5"
"Linden","3,341","1","0","1","0","0","59","16","43","0","0"
"Litchfield","1,351","3","0","0","0","3","33","4","24","5","0"
"Livonia","87,434","152","2","14","36","100","2,039","315","1,503","221","10"
"Lowell","4,156","8","0","0","0","8","45","6","36","3","0"
"Luna Pier","1,507","9","0","1","1","7","61","10","49","2","0"
"Mackinac Island","449","4","0","2","1","1","251","4","246","1","0"
"Mackinaw City","830","5","0","3","0","2","46","3","43","0","0"
"Madison Heights","29,174","78","0","8","17","53","947","235","600","112","6"
"Mancelona","1,318","0","0","0","0","0","23","6","15","2","0"
"Manistee","5,985","9","0","3","2","4","151","25","124","2","0"
"Manistique","2,969","11","0","1","0","10","115","29","83","3","3"
"Manton","1,145","0","0","0","0","0","29","8","20","1","2"
"Marquette","20,849","21","0","11","2","8","377","39","330","8","0"
"Marshall","7,005","10","0","3","1","6","182","23","158","1","1"
"Mason","8,169","8","0","2","0","6","143","15","125","3","2"
"Mattawan","2,846","2","0","0","0","2","31","5","25","1","0"
"Mayville","952","2","0","0","0","2","53","1","52","0","3"
"Melvindale","9,443","53","0","9","19","25","343","74","226","43","3"
"Mendon","887","4","0","1","0","3","2","1","1","0","0"
"Meridian Township","38,105","83","0","9","22","52","922","155","753","14","9"
"Metamora Township","4,540","4","0","2","0","2","48","14","33","1","1"
"Midland","40,346","52","1","14","2","35","729","121","606","2","10"
"Milan","5,752","16","0","2","2","12","155","23","123","9","1"
"Milford","16,562","12","0","3","1","8","174","49","119","6","0"
"Monroe","21,062","115","0","16","33","66","869","190","586","93","7"
"Montague","2,251","1","0","1","0","0","41","7","34","0","0"
"Montrose Township","7,508","15","0","3","0","12","103","34","62","7","2"
"Mount Morris","3,091","11","0","0","4","7","99","28","65","6","0"
"Mount Morris Township","21,614","178","0","14","52","112","1,082","517","472","93","17"
"Mount Pleasant","26,580","63","1","18","8","36","519","99","407","13","3"
"Mundy Township","13,810","20","0","4","7","9","469","104","347","18","0"
"Munising","2,280","3","0","2","0","1","14","2","12","0","0"
"Muskegon","38,829","371","1","46","90","234","2,234","528","1,609","97","23"
"Muskegon Township","18,159","32","0","8","8","16","787","165","602","20","3"
"Napoleon Township","6,871","8","0","1","0","7","85","17","64","4","0"
"Nashville","1,620","9","0","0","0","9","49","3","45","1","0"
"Negaunee","4,405","1","0","0","0","1","109","29","76","4","1"
"Newaygo","1,668","6","0","0","0","6","84","11","73","0","0"
"New Baltimore","11,701","17","0","4","1","12","245","26","210","9","0"
"New Haven","5,368","6","0","1","0","5","16","3","13","0","0"
"Niles","11,084","52","0","17","5","30","370","72","281","17","2"
"North Branch","951","3","0","1","0","2","21","0","21","0","1"
"Northfield Township","8,484","30","0","4","1","25","172","60","101","11","1"
"North Muskegon","3,842","5","0","0","1","4","105","3","101","1","0"
"Northville","5,839","1","0","0","0","1","114","11","99","4","0"
"Northville Township","23,641","23","0","1","8","14","437","70","350","17","1"
"Norton Shores","23,127","50","1","9","6","34","723","96","609","18","3"
"Novi","54,857","36","1","4","3","28","1,000","96","856","48","0"
"Oak Park","30,131","182","0","22","52","108","969","282","553","134","5"
"Olivet","1,819","3","0","0","1","2","30","7","21","2","0"
"Onaway","871","3","0","1","1","1","23","2","20","1","0"
"Orchard Lake","2,205","9","0","0","0","9","42","5","36","1","0"
"Oscoda Township","6,668","16","0","5","1","10","219","87","128","4","2"
"Otsego","3,762","7","0","3","1","3","70","11","55","4","0"
"Ovid","1,376","1","0","0","0","1","12","1","11","0","0"
"Owendale","256","0","0","0","0","0","2","1","1","0","0"
"Owosso","14,526","85","0","11","13","61","582","111","464","7","4"
"Oxford","3,498","2","0","1","0","1","55","10","44","1","0"
"Parchment","1,791","7","0","1","1","5","40","12","26","2","2"
"Paw Paw","3,179","7","0","2","1","4","140","27","111","2","0"
"Perry","1,966","0","0","0","0","0","16","2","14","0","0"
"Petoskey","5,971","5","0","1","0","4","104","9","93","2","2"
"Pinckney","2,429","3","0","2","0","1","65","13","50","2","4"
"Pinconning","1,295","0","0","0","0","0","17","4","12","1","0"
"Pittsfield Township","34,681","81","0","18","20","43","1,091","180","817","94","1"
"Plainwell","3,801","11","0","8","1","2","127","7","119","1","3"
"Pleasant Ridge","2,436","4","0","0","0","4","20","1","18","1","0"
"Plymouth","8,297","7","0","3","2","2","171","22","134","15","3"
"Plymouth Township","24,291","19","0","2","5","12","363","53","283","27","1"
"Pontiac","65,517","1,113","9","67","239","798","2,055","1,074","765","216","31"
"Portage","46,192","102","1","19","16","66","1,815","235","1,534","46","10"
"Port Huron","30,132","199","3","9","54","133","1,185","335","784","66","13"
"Potterville","2,121","5","0","1","0","4","51","7","44","0","0"
"Prairieville Township","3,438","1","0","0","0","1","21","2","19","0","0"
"Raisin Township","7,294","2","0","1","0","1","19","9","10","0","0"
"Reading","1,037","0","0","0","0","0","15","2","13","0","0"
"Redford Township","43,827","224","2","12","85","125","1,739","604","846","289","21"
"Reed City","2,266","11","0","7","1","3","83","13","69","1","0"
"Richfield Township, Genesee County","8,408","14","0","5","2","7","88","31","50","7","0"
"Richfield Township, Roscommon County","3,971","16","0","3","0","13","61","14","46","1","0"
"Richland","770","0","0","0","0","0","5","0","5","0","1"
"Richland Township, Saginaw County","4,190","4","0","0","0","4","42","19","23","0","0"
"Richmond","5,615","18","0","1","0","17","130","19","108","3","1"
"River Rouge","8,036","60","1","1","13","45","373","146","141","86","11"
"Riverview","11,306","10","0","0","3","7","204","14","147","43","0"
"Rochester","10,982","18","0","3","0","15","139","29","108","2","3"
"Rockford","5,525","9","0","0","1","8","113","24","83","6","1"
"Rockwood","3,026","2","0","0","0","2","34","3","29","2","0"
"Rogers City","2,921","3","0","3","0","0","42","11","30","1","0"
"Romulus","22,214","147","1","16","32","98","968","298","550","120","6"
"Roseville","46,221","210","1","19","46","144","1,931","293","1,415","223","7"
"Rothbury","430","2","0","1","1","0","21","2","19","0","0"
"Royal Oak","56,408","88","1","19","17","51","887","176","620","91","7"
"Saginaw","54,155","1,209","4","61","192","952","2,195","1,310","763","122","23"
"Saginaw Township","37,872","87","0","13","23","51","1,026","146","856","24","1"
"Saline","8,942","13","0","0","1","12","176","17","149","10","1"
"Sand Lake","514","0","0","0","0","0","8","1","7","0","1"
"Sault Ste. Marie","13,849","83","0","10","8","65","659","113","514","32","1"
"Shelby Township","71,589","89","2","17","9","61","945","182","691","72","2"
"Somerset Township","4,584","1","0","1","0","0","51","9","41","1","0"
"Southfield","74,587","396","5","27","111","253","2,760","660","1,690","410","11"
"Southgate","26,575","67","1","8","20","38","1,133","213","803","117","7"
"South Haven","5,112","19","0","4","3","12","247","36","208","3","2"
"South Lyon","10,983","15","1","2","2","10","139","17","121","1","0"
"South Rockwood","1,678","1","0","0","0","1","17","2","14","1","0"
"Sparta","4,021","4","0","0","0","4","97","14","82","1","0"
"Spaulding Township","2,132","1","0","0","0","1","10","2","8","0","0"
"Spring Arbor Township","8,397","2","0","0","0","2","66","12","51","3","1"
"Springfield","4,968","28","0","0","5","23","173","50","121","2","0"
"Spring Lake-Ferrysburg","5,419","6","0","4","1","1","85","22","62","1","0"
"Standish","1,774","0","0","0","0","0","6","0","6","0","0"
"St. Charles","1,967","10","0","2","0","8","44","12","32","0","1"
"St. Clair","5,646","8","0","4","0","4","163","32","127","4","1"
"St. Clair Shores","59,522","152","0","9","28","115","1,086","194","805","87","6"
"Sterling Heights","126,291","199","1","31","35","132","2,415","364","1,931","120","9"
"St. Ignace","2,270","0","0","0","0","0","77","9","62","6","0"
"St. Johns","7,191","4","0","2","0","2","132","20","109","3","1"
"St. Louis","6,895","5","0","3","0","2","63","3","57","3","0"
"Stockbridge","1,265","2","0","0","0","2","51","5","45","1","0"
"Sturgis","10,544","35","0","5","1","29","293","44","238","11","1"
"Sumpter Township","10,737","21","0","0","0","21","225","70","139","16","4"
"Swartz Creek","5,118","6","0","1","0","5","149","42","98","9","2"
"Sylvan Lake","1,616","0","0","0","0","0","17","7","9","1","0"
"Taylor","58,158","348","2","29","78","239","2,500","629","1,640","231","27"
"Thetford Township","7,657","2","0","1","0","1","21","11","9","1","0"
"Thomas Township","12,096","17","0","2","0","15","216","28","178","10","1"
"Three Rivers","6,974","62","0","7","6","49","327","107","206","14","2"
"Tittabawassee Township","8,754","10","0","2","0","8","73","13","56","4","0"
"Traverse City","14,012","37","1","10","7","19","463","64","386","13","1"
"Trenton","17,217","41","0","1","3","37","256","48","185","23","1"
"Troy","79,794","59","1","9","9","40","1,728","292","1,327","109","1"
"Tuscarora Township","2,946","6","0","0","0","6","134","13","113","8","0"
"Unadilla Township","3,420","2","0","0","0","2","59","11","45","3","1"
"Union City","1,679","1","0","0","0","1","74","14","58","2","0"
"Utica","4,911","21","0","2","4","15","204","18","172","14","1"
"Van Buren Township","25,627","100","0","27","20","53","799","167","533","99","4"
"Vassar","2,578","7","0","0","0","7","32","6","25","1","0"
"Vicksburg","2,178","2","0","0","0","2","101","7","93","1","0"
"Walled Lake","6,833","15","0","1","1","13","161","27","126","8","1"
"Warren","132,266","770","5","69","171","525","3,703","953","2,035","715","35"
"Waterford Township","70,013","228","1","45","56","126","1,467","360","1,028","79","7"
"Waterloo Township","2,933","4","1","0","0","3","22","9","12","1","0"
"Watervliet","1,719","6","0","1","0","5","26","6","19","1","0"
"Wayne","16,454","120","1","17","33","69","537","119","368","50","7"
"West Bloomfield Township","63,345","33","1","8","1","23","778","146","604","28","8"
"West Branch","1,799","4","0","1","2","1","82","12","70","0","0"
"Westland","75,726","367","3","42","83","239","2,353","607","1,427","319","16"
"White Cloud","1,365","6","0","0","0","6","86","22","63","1","0"
"Whitehall","2,756","6","0","0","2","4","197","129","68","0","0"
"White Lake Township","29,890","23","0","3","3","17","531","90","419","22","1"
"Williamston","3,781","4","0","1","0","3","28","6","22","0","0"
"Wixom","13,344","18","0","2","4","12","297","54","227","16","0"
"Wolverine Lake","4,263","7","0","1","0","6","66","8","56","2","0"
"Woodhaven","12,239","12","0","2","7","3","240","20","197","23","0"
"Wyandotte","23,607","46","0","5","8","33","658","143","437","78","3"
"Wyoming","70,160","230","1","39","46","144","1,586","515","911","160","8"
"Ypsilanti","21,245","217","0","16","54","147","953","311","558","84","2"
"Zeeland","5,383","11","0","2","0","9","102","20","79","3","0"
"Zilwaukee","1,610","0","0","0","0","0","19","2","17","0","0"
