"Criminal Justice Information Services Division","Feedback |
Contact Us |
"Union Gap","5,782","7","0","2","2","3","735","92","611","32","1"
"University Place","30,655","111","0","14","31","66","914","226","617","71","8"
"Vancouver","167,264","671","0","112","173","386","6,544","939","4,682","923","48"
"Walla Walla","31,265","117","0","19","23","75","1,291","229","1,005","57","6"
"Wapato","4,570","23","0","2","11","10","271","96","140","35","1"
"Warden","2,651","3","0","0","0","3","65","9","49","7","0"
"Washougal","14,405","23","0","3","3","17","331","56","262","13","5"
"Wenatchee","30,287","80","1","16","10","53","1,181","150","971","60","2"
"Westport","2,668","1","0","0","0","1","98","43","50","5","1"
"West Richland","11,840","14","0","4","2","8","162","22","134","6","1"
"White Salmon","2,420","0","0","0","0","0","55","11","38","6","0"
"Wilbur","859","0","0","0","0","0","13","4","9","0","0"
"Winlock","1,235","2","0","0","0","2","34","13","21","0","0"
"Winthrop","397","0","0","0","0","0","12","5","5","2","0"
"Woodinville","11,558","18","0","1","9","8","369","66","283","20","2"
"Woodland","5,476","18","0","7","1","10","162","24","124","14","1"
"Woodway","1,163","2","0","2","0","0","14","5","9","0","0"
"Yakima","85,802","490","12","46","144","288","5,555","1,464","3,501","590","37"
"Yarrow Point","953","0","0","0","0","0","4","3","1","0","0"
"Yelm","6,642","10","0","5","4","1","234","45","172","17","0"
"Zillah","2,852","7","0","1","1","5","103","23","69","11","1"
