"City","Population","Violentcrime","Murder andnonnegligentmanslaughter","Rape(reviseddefinition)1","Rape(legacydefinition)2","Robbery","Aggravatedassault","Propertycrime","Burglary","Larceny-theft","Motorvehicletheft","Arson"
"Rochelle Park Township","5,983","5","0","","1","4","0","98","12","83","3","0"
"Rockaway","6,519","2","0","","0","1","1","53","12","40","1","0"
"Rockaway Township","24,574","11","0","","1","4","6","426","46","374","6","1"
"Rockleigh","537","0","0","","0","0","0","3","2","1","0","0"
"Roseland","5,803","3","0","","0","1","2","38","14","21","3","0"
"Roselle","21,564","65","0","","0","32","33","376","105","232","39","1"
"Roselle Park","13,596","11","0","","1","5","5","121","25","86","10","0"
"Roxbury Township","23,640","4","1","","0","3","0","284","30","249","5","0"
"Rumson","6,980","4","0","","0","0","4","42","9","32","1","0"
"Runnemede","8,442","21","0","","1","6","14","310","78","220","12","0"
"Rutherford","18,451","8","0","","0","2","6","259","33","218","8","4"
"Saddle Brook Township","13,972","10","0","","3","2","5","288","14","248","26","1"
"Saddle River","3,214","0","0","","0","0","0","20","4","13","3","0"
"Salem","4,996","67","1","","2","18","46","277","79","193","5","5"
"Sayreville","44,915","36","0","","0","12","24","465","95","339","31","1"
"Scotch Plains Township","24,118","19","1","","0","11","7","234","52","177","5","0"
"Sea Bright","1,347","1","0","","0","0","1","26","0","25","1","0"
"Sea Girt","1,806","4","0","","0","1","3","20","5","15","0","0"
"Sea Isle City","2,091","0","0","","0","0","0","187","25","160","2","0"
"Seaside Heights","2,910","35","0","","0","5","30","203","38","163","2","0"
"Seaside Park","1,594","1","0","","1","0","0","48","14","33","1","0"
"Secaucus","18,890","37","0","","0","15","22","509","25","461","23","0"
"Ship Bottom","1,160","2","0","","0","1","1","25","2","23","0","0"
"Shrewsbury","3,970","2","0","","0","0","2","68","14","54","0","0"
"Somerdale","5,298","9","0","","1","5","3","320","33","281","6","0"
"Somers Point","10,782","24","0","","0","9","15","334","60","273","1","0"
"Somerville","12,184","20","1","","1","13","5","186","25","151","10","2"
"South Amboy","8,861","13","0","","0","5","8","145","29","104","12","0"
"South Bound Brook","4,602","1","0","","0","1","0","35","8","27","0","0"
"South Brunswick Township","45,096","10","0","","3","3","4","387","114","258","15","5"
"South Hackensack Township","2,458","11","0","","0","0","11","28","2","24","2","1"
"South Harrison Township","3,227","0","0","","0","0","0","32","24","7","1","0"
"South Orange","16,323","24","0","","1","19","4","253","36","190","27","0"
"South Plainfield","23,911","19","0","","0","9","10","381","50","322","9","1"
"South River","16,315","24","0","","4","7","13","155","27","127","1","0"
"South Toms River","3,725","15","0","","4","7","4","110","27","81","2","0"
"Sparta Township","19,373","9","0","","2","0","7","79","12","66","1","0"
"Spotswood","8,450","1","0","","0","0","1","61","8","49","4","2"
