"City","Population","Violentcrime","Murder andnonnegligentmanslaughter","Rape(reviseddefinition)1","Rape(legacydefinition)2","Robbery","Aggravatedassault","Propertycrime","Burglary","Larceny-theft","Motorvehicletheft","Arson"
"Warrenville","13,400","11","0","6","","1","4","100","13","83","4","0"
"Warsaw","1,550","2","1","0","","1","0","2","2","0","0","0"
"Washington","15,836","9","0","2","","1","6","166","62","99","5","1"
"Washington Park","4,046","87","4","0","","25","58","142","31","86","25","5"
"Watseka","5,109","9","0","1","","1","7","171","60","109","2","3"
"Waukegan","88,747","390","6","27","","151","206","2,576","654","1,837","85","22"
"Waverly","1,271","0","0","0","","0","0","5","1","3","1","0"
"Wayne","2,458","0","0","0","","0","0","7","6","1","0","0"
"Westchester","16,849","5","0","0","","1","4","158","27","123","8","2"
"West Chicago","27,636","25","0","7","","5","13","346","55","273","18","1"
"West City","652","10","0","0","","0","10","96","11","85","0","0"
"West Dundee","7,375","1","0","1","","0","0","181","11","168","2","0"
"Western Springs","13,217","2","0","0","","2","0","44","8","35","1","0"
"West Frankfort","8,092","6","0","0","","6","0","155","40","100","15","1"
"Westmont","25,047","19","0","2","","10","7","279","35","235","9","1"
"Westville","3,147","7","0","1","","1","5","49","17","29","3","1"
"Wheaton","53,806","28","0","5","","12","11","370","48","311","11","2"
"Wheeling","38,095","46","0","8","","14","24","498","99","389","10","3"
"White Hall","2,465","8","0","1","","0","7","28","13","14","1","1"
"Willowbrook","8,675","5","0","0","","3","2","120","8","106","6","0"
"Willow Springs","5,722","6","1","0","","2","3","28","5","22","1","0"
"Wilmette","27,427","10","0","3","","2","5","352","57","290","5","0"
"Wilmington","5,709","7","0","4","","1","2","48","14","32","2","0"
"Winfield","9,582","0","0","0","","0","0","42","8","32","2","0"
"Winnebago","3,043","0","0","0","","0","0","46","6","40","0","0"
"Winnetka","12,477","2","0","1","","0","1","101","16","81","4","0"
"Winthrop Harbor","6,726","10","1","6","","0","3","46","5","40","1","0"
"Wood Dale","14,016","9","0","1","","7","1","150","22","119","9","0"
"Woodridge","33,510","37","1","6","","12","18","373","29","334","10","1"
"Wood River","10,370","28","0","3","","10","15","455","77","367","11","1"
"Woodstock","25,222","34","0","8","","5","21","359","55","301","3","1"
"Worth","10,859","10","0","1","","4","5","131","22","101","8","0"
"Yorkville","17,929","9","0","5","","2","2","166","23","136","7","1"
"Zion","24,316","170","1","20","","38","111","817","275","491","51","2"
