"City","Population","Violent crime","Murder and nonnegligent manslaughter","Forcible rape","Robbery","Aggravated assault","Property crime","Burglary","Larceny-theft","Motor vehicle theft","Arson1"
"Hamilton Township, Atlantic County","23,751","77","1","7","18","51","1,036","124","857","55","18"
"Hamilton Township, Mercer County","90,255","170","2","9","92","67","1,688","387","1,122","179","3"
"Hammonton","13,309","32","0","1","8","23","236","62","161","13","3"
"Hanover Township","13,586","7","0","0","2","5","176","27","137","12","1"
"Harding Township","3,299","0","0","0","0","0","28","2","26","0","1"
"Hardyston Township","7,608","2","0","1","0","1","77","19","52","6","0"
"Harrington Park","4,906","0","0","0","0","0","22","2","20","0","0"
"Harrison","14,195","67","1","1","29","36","384","56","225","103","1"
"Harrison Township","10,927","10","0","0","0","10","234","35","195","4","5"
"Harvey Cedars","381","0","0","0","0","0","15","2","13","0","0"
"Hasbrouck Heights","11,705","4","0","0","4","0","190","22","148","20","1"
