"City","Population","Violent crime","Murder and nonnegligent manslaughter","Forcible rape","Robbery","Aggravated assault","Property crime","Burglary","Larceny-theft","Motor vehicle theft","Arson1"
"Versailles","2,660","3","0","0","1","2","152","19","132","1","0"
"Viburnum","817","3","0","0","0","3","11","5","6","0","0"
"Vienna","630","0","0","0","0","0","11","3","7","1","0"
"Vinita Park","1,873","8","0","0","4","4","65","17","43","5","0"
"Walnut Grove","633","1","0","0","0","1","16","5","10","1","2"
"Wardell","267","0","0","0","0","0","6","1","4","1","0"
"Warrensburg","17,591","41","0","4","7","30","551","119","404","28","0"
"Warrenton","6,331","18","0","1","0","17","274","32","231","11","0"
"Warsaw","2,194","20","0","0","0","20","92","19","67","6","0"
"Warson Woods","1,933","0","0","0","0","0","23","0","23","0","0"
"Washburn","467","0","0","0","0","0","2","1","1","0","0"
"Washington","14,066","25","0","1","2","22","358","46","301","11","0"
"Waverly","817","2","0","0","0","2","6","2","3","1","0"
"Waynesville","3,533","18","0","2","4","12","84","16","59","9","0"
"Weatherby Lake","1,898","4","0","0","0","4","22","3","19","0","0"
"Webb City","10,637","27","0","5","1","21","347","37","287","23","1"
"Webster Groves","23,259","15","0","1","4","10","335","62","252","21","0"
"Wellington","793","0","0","0","0","0","0","0","0","0","1"
"Wellsville","1,409","2","0","0","0","2","21","3","16","2","0"
"Wentzville","14,717","30","1","7","5","17","447","34","392","21","0"
"Weston","1,665","1","0","0","0","1","35","1","32","2","0"
"West Plains","11,200","22","0","5","7","10","779","153","573","53","3"
"Westwood","296","0","0","0","0","0","1","0","1","0","0"
"Wheaton","733","0","0","0","0","0","0","0","0","0","0"
"Willard","3,314","38","0","0","0","38","29","7","20","2","0"
"Willow Springs","2,119","5","0","1","0","4","8","1","6","1","0"
"Winfield","830","2","0","0","0","2","6","2","3","1","2"
"Winona","1,325","2","0","0","0","2","7","7","0","0","2"
"Wood Heights","778","0","0","0","0","0","7","1","5","1","0"
"Woodson Terrace","4,171","15","0","4","8","3","177","39","111","27","0"
"Wright City","2,212","15","1","0","0","14","76","22","48","6","0"
