"City","Population","Violent crime","Murder and nonnegligent manslaughter","Forcible rape","Robbery","Aggravated assault","Property crime","Burglary","Larceny-theft","Motor vehicle theft","Arson1"
"De Funiak Springs","5,257","130","0","3","6","121","346","71","248","27","2"
"Deland","23,373","185","3","11","48","123","1,467","305","1,061","101","3"
"Delray Beach","65,598","658","6","26","132","494","3,207","595","2,293","319","10"
"Doral","30,969","165","1","29","39","96","2,584","246","2,086","252","3"
"Dundee","3,076","17","2","1","0","14","250","20","211","19","0"
"Dunedin","37,459","135","0","15","16","104","1,069","222","788","59","4"
"Dunnellon","1,995","22","0","1","5","16","65","25","40","0","0"
"Eagle Lake","2,549","5","0","0","1","4","78","19","44","15","0"
"Eatonville","2,441","47","0","13","2","32","85","31","30","24","1"
"Edgewater","21,189","67","0","5","9","53","653","174","423","56","2"
"Edgewood","2,143","5","0","0","1","4","109","40","64","5","0"
"El Portal","2,524","10","0","0","3","7","143","58","73","12","0"
"Eustis","17,624","71","1","7","22","41","419","88","301","30","3"
"Fellsmere","4,763","16","0","1","1","14","101","49","41","11","1"
"Fernandina Beach","11,495","55","0","8","6","41","355","73","270","12","1"
"Flagler Beach","5,346","14","0","0","3","11","126","30","90","6","0"
"Florida City","8,552","274","0","5","61","208","1,193","155","955","83","2"
"Fort Lauderdale","168,293","1,503","15","67","741","680","11,216","2,555","7,564","1,097","48"
"Fort Meade","5,891","31","0","0","6","25","222","50","160","12","0"
"Fort Myers","54,095","964","13","32","309","610","3,059","592","1,848","619","21"
"Fort Pierce","38,816","736","10","36","195","495","2,877","872","1,629","376","13"
"Fort Walton Beach","20,443","106","1","8","28","69","833","155","608","70","2"
"Frostproof","3,021","7","0","0","0","7","107","18","78","11","0"
"Fruitland Park","3,646","18","0","0","0","18","111","15","85","11","0"
"Gainesville","111,313","973","5","99","168","701","4,870","1,178","3,262","430","6"
"Golden Beach","942","1","0","0","0","1","17","10","6","1","0"
"Graceville","2,446","2","0","0","0","2","111","25","80","6","0"
"Greenacres City","32,742","256","1","14","41","200","1,136","242","811","83","2"
"Green Cove Springs","6,125","56","0","1","6","49","261","101","144","16","2"
"Greensboro","629","7","0","0","4","3","15","15","0","0","0"
"Gretna","1,739","19","0","0","4","15","38","20","12","6","0"
"Groveland","4,693","10","0","0","0","10","102","33","61","8","0"
"Gulf Breeze","6,476","10","0","0","1","9","141","28","108","5","0"
"Gulfport","13,028","90","0","5","27","58","555","144","348","63","0"
"Gulf Stream","763","0","0","0","0","0","28","3","24","1","0"
"Haines City","14,858","112","2","7","37","66","996","201","704","91","1"
"Hallandale","37,169","367","1","9","99","258","1,472","349","963","160","2"
"Havana","1,741","20","0","0","2","18","63","29","31","3","0"
"Hialeah","229,590","1,348","8","38","387","915","8,772","1,542","5,698","1,532","31"
"Hialeah Gardens","20,420","52","0","0","18","34","883","161","608","114","1"
"Highland Beach","4,219","2","0","0","0","2","30","8","22","0","0"
"Hillsboro Beach","2,365","2","0","1","0","1","23","6","16","1","0"
"Holly Hill","12,870","88","0","7","36","45","750","184","456","110","1"
"Hollywood","147,798","773","6","60","330","377","6,498","1,314","4,366","818","23"
"Holmes Beach","5,215","11","0","0","0","11","158","33","120","5","0"
"Homestead","38,814","818","5","8","328","477","3,055","782","1,980","293","3"
"Howey-in-the-Hills","1,176","1","0","0","0","1","6","0","5","1","0"
"Hypoluxo","2,658","2","0","2","0","0","71","16","46","9","0"
"Indialantic","3,038","5","0","0","0","5","126","25","90","11","0"
"Indian Creek Village","39","0","0","0","0","0","0","0","0","0","0"
"Indian Harbour Beach","8,695","15","0","2","2","11","106","26","72","8","0"
"Indian River Shores","3,661","0","0","0","0","0","32","7","25","0","0"
"Indian Rocks Beach","5,374","14","0","2","2","10","148","33","106","9","3"
"Indian Shores","3,909","2","0","0","1","1","70","35","27","8","0"
"Inglis","1,626","10","0","1","0","9","40","13","22","5","1"
"Jacksonville","795,259","6,600","91","189","2,253","4,067","43,517","8,998","29,583","4,936","182"
"Jacksonville Beach","21,835","148","3","8","45","92","1,278","184","980","114","6"
"Jennings","862","8","0","0","1","7","18","8","6","4","0"
"Juno Beach","3,468","1","0","0","0","1","84","16","60","8","0"
"Jupiter","47,807","162","1","8","59","94","1,352","316","963","73","5"
"Jupiter Inlet Colony","397","0","0","0","0","0","3","1","2","0","1"
"Jupiter Island","668","0","0","0","0","0","15","7","6","2","0"
"Kenneth City","4,520","14","0","0","3","11","191","39","143","9","0"
"Key Biscayne","10,557","10","0","0","3","7","296","22","255","19","0"
"Key Colony Beach","831","1","0","0","0","1","17","0","17","0","0"
"Key West","25,327","153","1","27","48","77","1,454","250","1,044","160","0"
"Kissimmee","57,421","541","1","30","131","379","2,652","716","1,732","204","8"
"Lady Lake","13,336","30","0","4","1","25","264","69","186","9","0"
"Lake Alfred","4,033","3","0","0","1","2","138","54","74","10","0"
"Lake City","10,941","184","1","10","31","142","858","107","710","41","4"
"Lake Clarke Shores","3,553","1","0","0","1","0","42","15","15","12","0"
"Lake Hamilton","1,438","11","0","0","0","11","84","30","40","14","0"
"Lake Helen","2,871","4","0","0","0","4","77","27","44","6","0"
"Lakeland","90,351","437","6","26","140","265","5,045","912","3,755","378","12"
"Lake Mary","14,232","27","1","1","7","18","267","76","170","21","0"
"Lake Park","9,285","101","0","12","40","49","837","205","463","169","6"
"Lake Placid","1,792","20","0","1","3","16","137","22","108","7","0"
"Lake Worth","36,286","540","4","14","276","246","3,083","919","1,843","321","8"
"Lantana","10,624","91","1","11","31","48","545","95","394","56","0"
"Largo","73,323","349","4","26","77","242","2,556","468","1,860","228","6"
"Lauderdale-by-the-Sea","6,103","13","0","0","4","9","208","48","143","17","0"
"Lauderdale Lakes","32,353","415","4","17","113","281","1,388","399","773","216","7"
"Lauderhill","60,886","561","3","30","157","371","2,027","608","1,072","347","9"
"Lawtey","688","0","0","0","0","0","9","3","6","0","0"
"Leesburg","18,487","257","2","5","55","195","1,306","372","874","60","4"
"Lighthouse Point","11,465","15","0","5","4","6","249","39","189","21","0"
"Live Oak","6,982","48","0","2","6","40","312","136","163","13","1"
"Longboat Key","7,794","0","0","0","0","0","100","12","84","4","0"
"Longwood","13,877","100","0","3","13","84","587","137","409","41","2"
"Lynn Haven","14,994","38","0","1","4","33","368","76","265","27","0"
"Madeira Beach","4,593","38","0","5","8","25","376","62","296","18","1"
"Madison","3,267","42","2","2","11","27","295","90","198","7","0"
"Maitland","14,417","33","0","0","4","29","448","118","285","45","0"
"Manalapan","348","0","0","0","0","0","24","8","16","0","0"
"Mangonia Park","1,318","106","2","2","35","67","361","66","228","67","3"
"Marco Island","16,185","22","0","2","0","20","229","37","188","4","0"
"Margate","56,397","192","0","4","39","149","1,115","209","799","107","2"
"Marianna","6,340","83","4","10","5","64","266","50","195","21","2"
"Mascotte","4,461","15","1","1","0","13","62","27","29","6","0"
"Medley","1,100","15","1","0","4","10","259","76","157","26","1"
"Melbourne","77,067","684","1","30","124","529","3,657","884","2,557","216","15"
"Melbourne Beach","3,430","3","0","0","0","3","34","17","13","4","0"
"Melbourne Village","723","1","0","0","0","1","20","0","20","0","0"
"Mexico Beach","1,056","4","0","0","1","3","50","17","31","2","0"
"Miami","388,295","6,134","54","62","2,019","3,999","23,321","5,377","13,930","4,014","143"
"Miami Beach","91,115","1,173","3","62","515","593","8,121","1,463","5,681","977","12"
"Miami Gardens","103,164","1,913","11","57","540","1,305","6,598","1,395","4,235","968","21"
"Miami Lakes","23,200","96","1","5","17","73","1,034","149","772","113","4"
"Miami Shores","10,425","79","1","4","33","41","718","272","375","71","1"
"Miami Springs","13,725","66","0","2","36","28","518","108","355","55","0"
"Milton","8,226","54","0","1","4","49","386","68","299","19","2"
"Miramar","103,777","486","3","35","152","296","3,212","939","1,831","442","14"
"Monticello","2,630","22","0","1","1","20","38","22","12","4","0"
"Mount Dora","10,899","92","1","14","14","63","432","84","317","31","2"
"Mulberry","3,301","22","0","7","5","10","224","54","157","13","3"
"Naples","21,965","40","0","4","4","32","732","101","615","16","0"
"Neptune Beach","7,281","11","0","2","3","6","214","51","153","10","0"
"New Port Richey","17,051","162","1","8","27","126","879","283","534","62","2"
"New Smyrna Beach","21,949","97","0","8","21","68","746","168","523","55","5"
"Niceville","12,797","13","0","3","0","10","124","20","90","14","0"
"North Bay Village","6,973","15","0","0","8","7","244","52","152","40","0"
"North Lauderdale","35,180","321","0","17","68","236","1,110","226","758","126","1"
"North Miami","60,076","687","6","25","339","317","4,091","1,025","2,538","528","12"
"North Miami Beach","40,822","493","1","26","201","265","2,328","593","1,412","323","12"
"North Palm Beach","12,930","33","0","1","12","20","312","92","189","31","0"
"North Port","36,068","149","0","11","18","120","1,097","248","789","60","5"
"North Redington Beach","1,560","3","0","2","0","1","37","7","29","1","0"
"Oak Hill","1,487","15","0","0","0","15","25","15","8","2","0"
"Oakland","1,081","15","0","0","2","13","56","30","15","11","0"
"Oakland Park","32,223","476","3","23","139","311","2,047","451","1,357","239","6"
"Ocala","50,005","587","4","43","157","383","3,416","804","2,408","204","9"
"Ocean Ridge","1,740","0","0","0","0","0","40","7","31","2","0"
"Ocoee","28,886","166","0","6","39","121","1,493","294","1,091","108","2"
"Okeechobee","5,915","42","0","1","7","34","344","57","265","22","0"
"Oldsmar","14,015","52","1","7","1","43","540","123","388","29","6"
"Opa Locka","15,673","352","8","4","176","164","1,529","703","626","200","0"
"Orange City","7,334","91","0","5","18","68","634","102","485","47","0"
"Orange Park","9,452","40","0","2","9","29","239","45","180","14","2"
"Orlando","210,290","3,801","22","165","1,204","2,410","18,226","3,882","12,175","2,169","42"
"Ormond Beach","38,785","88","0","4","17","67","1,065","181","834","50","1"
"Oviedo","29,452","104","0","8","9","87","567","94","445","28","6"
"Pahokee","6,605","47","0","2","15","30","259","94","160","5","0"
"Palatka","11,040","247","1","15","12","219","1,090","180","841","69","1"
"Palm Bay","90,762","482","2","42","79","359","3,269","1,032","1,999","238","13"
"Palm Beach","10,083","10","0","0","3","7","185","19","151","15","0"
"Palm Beach Gardens","45,315","113","1","10","37","65","1,879","377","1,319","183","4"
"Palm Beach Shores","1,545","6","0","0","4","2","95","11","65","19","0"
"Palmetto","13,428","218","0","5","44","169","775","159","559","57","3"
"Palmetto Bay","25,465","112","1","2","42","67","954","144","707","103","2"
"Palm Springs","15,022","116","2","7","45","62","880","206","535","139","2"
"Panama City","37,916","336","2","19","76","239","2,074","363","1,607","104","6"
"Panama City Beach","10,429","101","1","8","32","60","806","155","640","11","0"
"Parker","4,794","14","0","0","6","8","98","22","53","23","0"
"Parkland","21,020","21","0","1","2","18","251","38","202","11","1"
"Pembroke Park","5,537","80","0","3","22","55","354","79","215","60","3"
"Pembroke Pines","153,492","353","6","25","95","227","4,471","743","3,295","433","14"
"Pensacola","55,970","448","1","37","89","321","2,424","423","1,824","177","16"
"Perry","6,854","105","0","4","6","95","330","136","183","11","2"
"Pinellas Park","48,231","296","1","26","46","223","2,784","483","2,153","148","12"
"Plantation","87,427","226","4","15","114","93","3,508","587","2,586","335","5"
"Plant City","31,604","262","3","13","96","150","1,540","231","1,118","191","2"
"Pompano Beach","90,880","1,382","5","57","420","900","5,248","958","3,676","614","17"
"Ponce Inlet","3,250","1","0","0","0","1","40","19","15","6","0"
"Port Orange","53,985","35","4","2","9","20","1,084","181","849","54","5"
"Port Richey","3,368","33","0","0","10","23","446","51","380","15","0"
"Port St. Joe","3,720","20","0","1","3","16","75","32","42","1","0"
"Port St. Lucie","121,069","287","1","17","27","242","2,697","770","1,783","144","11"
"Punta Gorda","17,604","51","1","3","3","44","436","139","273","24","1"
"Quincy","7,132","122","0","8","13","101","524","218","303","3","3"
"Redington Beaches","1,569","5","0","0","0","5","54","5","46","3","1"
"Riviera Beach","33,256","655","12","11","240","392","2,902","891","1,435","576","20"
"Rockledge","23,821","70","0","1","12","57","716","141","539","36","1"
"Royal Palm Beach","31,057","86","0","5","23","58","1,180","211","867","102","2"
"Safety Harbor","17,946","43","0","6","2","35","312","68","231","13","1"
"Sanford","46,486","316","5","25","130","156","3,601","759","2,393","449","0"
"Sanibel","6,240","3","0","0","0","3","122","60","57","5","0"
"Sarasota","54,553","522","5","37","154","326","3,562","769","2,535","258","15"
"Satellite Beach","10,062","38","0","5","4","29","248","68","176","4","1"
"Sea Ranch Lakes","778","1","0","0","1","0","12","0","11","1","0"
"Sebastian","19,092","45","0","4","3","38","481","125","330","26","3"
"Sebring","10,303","119","1","5","31","82","630","159","444","27","6"
"Seminole","18,637","77","0","10","16","51","672","80","551","41","1"
"Sewall's Point","2,099","0","0","0","0","0","28","6","21","1","0"
"Shalimar","755","4","0","1","1","2","11","5","6","0","0"
"South Bay","4,128","79","1","2","13","63","180","70","103","7","1"
"South Miami","11,528","62","0","2","23","37","766","126","596","44","0"
"South Palm Beach","1,571","0","0","0","0","0","13","3","9","1","0"
"South Pasadena","5,875","11","0","1","2","8","217","35","175","7","0"
"Southwest Ranches","7,508","14","0","1","2","11","166","23","126","17","2"
"Springfield","9,193","131","0","1","14","116","377","128","230","19","2"
"Starke","5,899","52","0","1","2","49","159","4","140","15","0"
"St. Augustine","12,431","102","0","8","21","73","948","123","778","47","0"
"St. Augustine Beach","5,778","13","0","1","0","12","153","25","118","10","0"
"St. Cloud","22,890","170","0","17","22","131","1,129","278","787","64","7"
"St. Pete Beach","10,253","35","0","1","11","23","603","238","353","12","0"
"St. Petersburg","254,713","3,937","30","101","959","2,847","16,323","3,534","10,395","2,394","84"
"Stuart","16,083","111","1","5","20","85","740","119","563","58","1"
"Sunny Isles Beach","15,747","47","0","2","15","30","520","145","319","56","0"
"Sunrise","92,264","381","1","22","128","230","3,148","554","2,288","306","4"
"Surfside","4,910","24","0","0","4","20","167","24","129","14","1"
"Sweetwater","14,308","37","0","3","11","23","260","57","166","37","1"
"Tallahassee","160,147","1,646","9","132","386","1,119","8,519","2,614","5,191","714","11"
"Tamarac","60,616","194","1","4","65","124","1,229","268","818","143","1"
"Tampa","329,035","4,707","20","210","1,160","3,317","20,271","4,914","12,564","2,793","49"
"Tarpon Springs","23,063","248","0","4","13","231","695","164","498","33","4"
"Tavares","11,625","28","0","2","1","25","250","47","186","17","0"
"Temple Terrace","22,184","89","0","7","26","56","931","164","633","134","1"
"Tequesta","5,960","12","0","1","0","11","91","15","70","6","0"
"Titusville","43,576","346","4","21","79","242","1,512","417","909","186","11"
"Treasure Island","7,691","17","1","1","4","11","294","35","241","18","3"
"Umatilla","2,558","27","0","2","0","25","119","26","79","14","0"
"Valparaiso","6,479","2","0","0","0","2","151","17","134","0","0"
"Venice","20,441","31","0","3","2","26","481","153","308","20","2"
"Vero Beach","17,597","86","0","6","16","64","740","145","551","44","1"
"Village of Pinecrest","19,871","67","0","2","14","51","659","113","502","44","0"
"Waldo","802","1","0","0","0","1","4","2","2","0","0"
"Wauchula","4,541","43","0","1","5","37","194","57","131","6","0"
"Webster","837","4","0","0","2","2","31","6","24","1","0"
"Welaka","618","0","0","0","0","0","7","3","4","0","0"
"Wellington","51,104","148","2","24","18","104","1,472","326","1,019","127","8"
"West Melbourne","14,108","56","1","1","8","46","608","90","489","29","2"
"West Miami","6,059","16","0","0","2","14","154","40","102","12","0"
"Weston","64,968","131","0","4","18","109","773","141","599","33","10"
"West Palm Beach","97,496","1,221","22","71","528","600","7,182","1,605","4,610","967","23"
"White Springs","847","4","0","0","1","3","23","5","16","2","0"
"Wildwood","3,679","47","0","3","2","42","180","56","119","5","2"
"Williston","2,523","77","0","0","2","75","164","29","125","10","0"
"Wilton Manors","13,134","75","0","2","32","41","649","160","417","72","1"
"Windermere","2,002","0","0","0","0","0","34","13","21","0","0"
"Winter Garden","22,568","218","0","1","43","174","1,006","323","603","80","4"
"Winter Haven","28,484","222","2","21","54","145","2,057","392","1,514","151","4"
"Winter Park","27,209","47","0","6","20","21","841","194","545","102","3"
"Winter Springs","32,694","58","0","5","4","49","639","139","472","28","2"
"Zephyrhills","12,122","54","2","3","15","34","674","148","490","36","1"
