"City","Population","Violent crime","Murder and nonnegligent manslaughter","Forcible rape","Robbery","Aggravated assault","Property crime","Burglary","Larceny-theft","Motor vehicle theft","Arson1"
"Ilwaco","965","0","0","0","0","0","58","9","48","1","2"
"Issaquah","15,781","12","0","2","2","8","1,092","143","767","182","2"
"Kalama","1,922","5","0","0","0","5","150","19","123","8","1"
"Kelso","11,980","73","0","17","15","41","1,195","214","859","122","7"
"Kenmore","19,615","23","1","4","6","12","594","153","359","82","10"
"Kennewick","60,932","215","4","26","35","150","3,150","523","2,410","217","27"
"Kent","82,736","479","3","57","165","254","6,153","1,187","3,492","1,474","42"
"Kettle Falls","1,587","1","0","0","0","1","79","15","61","3","0"
"Kirkland","46,174","74","0","21","20","33","1,757","297","1,215","245","8"
"Kittitas","1,092","2","0","1","0","1","55","5","46","4","0"
"La Center","1,856","2","0","1","0","1","32","3","25","4","0"
"Lacey","33,427","91","1","6","33","51","1,756","235","1,405","116","10"
"Lake Forest Park","12,643","11","0","2","2","7","362","84","230","48","1"
"Lake Stevens","7,336","8","0","1","0","7","227","39","165","23","2"
"Lakewood","58,856","491","3","61","124","303","3,918","872","2,488","558","27"
"Langley","1,042","1","0","0","0","1","53","10","36","7","0"
"Liberty Lake","5,029","2","0","0","0","2","110","16","86","8","0"
"Long Beach","1,378","8","0","1","2","5","121","30","84","7","1"
"Longview","36,430","147","3","24","32","88","3,136","748","2,076","312","20"
"Lynden","10,598","6","0","2","1","3","227","34","183","10","1"
"Lynnwood","33,870","93","1","7","45","40","2,856","308","2,028","520","8"
"Maple Valley","14,479","21","0","6","4","11","389","108","209","72","3"
"Marysville","29,194","57","1","16","16","24","1,283","244","725","314","5"
"McCleary","1,497","11","0","1","1","9","39","18","16","5","0"
"Medical Lake","4,140","14","0","5","3","6","75","9","59","7","3"
"Medina","3,055","0","0","0","0","0","77","25","48","4","0"
"Mercer Island","22,482","7","0","0","2","5","451","70","343","38","2"
"Mill Creek","13,689","21","0","2","3","16","684","80","470","134","5"
"Milton","6,322","27","1","6","6","14","382","64","246","72","2"
"Monroe","15,383","26","0","7","3","16","615","69","460","86","3"
"Montesano","3,412","5","0","2","0","3","211","21","182","8","0"
"Morton","1,090","4","0","1","0","3","68","9","58","1","0"
"Moses Lake","16,676","77","0","20","13","44","1,420","263","1,075","82","8"
"Mountlake Terrace","20,585","27","0","3","8","16","867","116","518","233","12"
"Mount Vernon","29,211","76","0","23","17","36","2,618","330","2,107","181","10"
"Moxee","915","0","0","0","0","0","39","10","23","6","1"
"Mukilteo","19,697","17","0","4","6","7","549","109","356","84","7"
"Napavine","1,456","7","0","1","1","5","68","5","62","1","0"
"Newcastle","9,137","6","0","1","3","2","289","69","176","44","3"
"Newport","2,157","9","0","0","1","8","140","23","114","3","2"
"Normandy Park","6,284","3","0","0","0","3","168","39","112","17","0"
"North Bend","4,664","11","0","1","1","9","229","52","144","33","1"
"North Bonneville","663","2","1","0","0","1","19","7","11","1","0"
"Oakesdale","409","0","0","0","0","0","9","6","2","1","0"
"Oak Harbor","21,953","36","0","12","3","21","497","89","385","23","4"
"Oakville","683","4","0","0","1","3","43","9","31","3","0"
"Ocean Shores","4,372","2","1","0","1","0","231","61","158","12","0"
"Odessa","965","5","0","1","0","4","19","5","13","1","0"
"Olympia","44,577","115","0","24","26","65","2,549","467","1,849","233","4"
"Omak","4,783","20","0","1","3","16","313","77","224","12","3"
"Oroville","1,621","8","0","2","0","6","83","14","66","3","1"
"Othello","6,189","21","0","8","7","6","373","55","289","29","4"
"Pacific","5,725","20","0","6","8","6","221","43","101","77","3"
"Pasco","42,862","98","0","19","29","50","2,015","413","1,389","213","6"
"Pe Ell","684","0","0","0","0","0","2","0","2","0","1"
"Port Angeles","18,887","63","0","23","7","33","1,010","178","747","85","28"
"Port Orchard","8,091","60","0","13","2","45","453","79","321","53","3"
"Port Townsend","8,929","19","0","4","3","12","492","67","415","10","2"
"Poulsbo","7,536","31","1","6","3","21","241","45","187","9","1"
"Pullman","25,361","38","2","13","3","20","549","102","431","16","3"
"Puyallup","35,976","128","0","17","39","72","3,188","362","2,288","538","8"
"Quincy","5,417","29","0","8","6","15","340","84","232","24","0"
"Rainier","1,659","1","0","0","0","1","41","6","23","12","0"
"Raymond","3,005","4","0","1","0","3","58","5","51","2","0"
"Reardan","622","2","0","2","0","0","20","4","14","2","0"
"Redmond","47,601","86","0","21","16","49","1,788","203","1,393","192","4"
"Renton","55,549","223","2","24","95","102","5,311","680","3,670","961","19"
"Republic","1,010","3","0","1","0","2","10","0","8","2","0"
"Richland","44,015","120","0","17","11","92","1,467","240","1,140","87","10"
"Ridgefield","2,321","1","0","0","0","1","92","17","66","9","0"
"Ritzville","1,730","1","0","0","0","1","71","17","49","5","0"
"Rosalia","621","0","0","0","0","0","2","2","0","0","0"
"Royal City","1,955","6","0","0","1","5","57","13","34","10","0"
"Ruston","755","0","0","0","0","0","18","1","14","3","0"
"Sammamish","34,733","16","0","8","1","7","537","96","404","37","4"
"SeaTac","25,495","130","1","22","42","65","2,206","346","1,172","688","9"
"Seattle","579,215","4,109","25","138","1,607","2,339","43,471","6,761","27,147","9,563","217"
"Sedro Woolley","9,990","24","0","9","10","5","964","166","713","85","12"
"Selah","6,807","2","0","1","1","0","312","51","231","30","0"
"Sequim","4,995","12","0","2","1","9","289","43","235","11","4"
"Shelton","9,067","63","1","12","13","37","1,218","189","876","153","5"
"Shoreline","52,653","124","0","21","42","61","2,354","468","1,358","528","28"
"Snohomish","8,712","23","0","3","6","14","445","56","323","66","6"
"Snoqualmie","5,328","8","0","2","0","6","170","26","105","39","1"
"Soap Lake","1,848","3","0","0","0","3","78","36","42","0","0"
"South Bend","1,836","4","0","1","0","3","78","15","50","13","0"
"Spokane","199,384","1,120","13","78","286","743","12,170","2,436","7,932","1,802","94"
"Spokane Valley","82,288","331","1","33","55","242","3,900","629","2,708","563","34"
"Stanwood","4,851","6","0","0","0","6","323","57","239","27","4"
"Steilacoom","6,227","14","0","2","1","11","142","28","99","15","1"
"Sultan","3,839","5","0","1","0","4","148","33","96","19","1"
"Sumas","1,063","4","0","0","1","3","68","13","51","4","0"
"Sumner","9,244","53","0","2","6","45","633","145","358","130","9"
"Sunnyside","14,408","31","5","1","6","19","1,197","305","729","163","13"
"Tacoma","198,748","2,014","13","120","690","1,191","16,802","3,255","9,989","3,558","101"
"Tenino","1,568","6","0","1","0","5","84","21","58","5","0"
"Tieton","1,188","3","0","1","0","2","17","5","9","3","0"
"Toledo","681","6","0","1","2","3","45","16","25","4","0"
"Tonasket","976","1","0","0","0","1","80","5","74","1","0"
"Toppenish","9,329","57","1","9","10","37","976","261","565","150","5"
"Tukwila","17,222","197","2","22","89","84","3,662","342","2,504","816","13"
"Tumwater","13,360","49","0","12","15","22","534","109","353","72","4"
"Union Gap","5,781","29","0","10","10","9","1,087","129","892","66","1"
"University Place","30,810","97","0","12","26","59","1,128","235","737","156","5"
"Vader","616","2","0","1","0","1","8","3","4","1","0"
"Vancouver","157,152","626","8","111","161","346","7,943","1,218","5,573","1,152","25"
"Walla Walla","30,682","175","0","64","13","98","1,370","237","1,064","69","9"
"Wapato","4,668","32","0","9","11","12","365","96","179","90","7"
"Warden","2,636","4","0","2","0","2","94","18","67","9","0"
"Washougal","10,271","24","0","2","3","19","408","80","290","38","9"
"Wenatchee","29,415","105","1","19","16","69","1,751","287","1,348","116","9"
"Westport","2,312","7","0","2","1","4","95","17","72","6","1"
"West Richland","9,639","9","0","2","0","7","169","41","114","14","2"
"White Salmon","2,308","1","0","0","1","0","94","32","53","9","0"
"Wilbur","923","0","0","0","0","0","3","1","2","0","0"
"Wilkeson","404","5","0","1","2","2","32","12","12","8","0"
"Winthrop","356","2","0","1","1","0","15","8","7","0","0"
"Woodinville","9,720","19","0","7","5","7","587","129","379","79","8"
"Woodland","4,315","15","0","3","4","8","255","64","169","22","4"
"Woodway","1,206","0","0","0","0","0","37","8","28","1","0"
"Yakima","81,986","452","10","62","149","231","7,532","1,451","5,021","1,060","77"
"Yarrow Point","1,023","1","0","0","0","1","17","4","13","0","0"
"Yelm","4,469","10","1","4","1","4","256","46","193","17","0"
"Zillah","2,579","4","0","1","0","3","249","45","182","22","2"
