"City","Population","Violent crime","Murder and nonnegligent manslaughter","Forcible rape","Robbery","Aggravated assault","Property crime","Burglary","Larceny-theft","Motor vehicle theft","Arson1"
"New Haven","4,425","5","0","1","0","4","1","0","0","1","0"
"Niles","11,886","113","0","14","27","72","493","67","395","31","4"
"North Branch","1,015","6","0","0","0","6","39","3","35","1","0"
"Northfield Township","8,462","27","0","1","0","26","205","49","136","20","2"
"North Muskegon","4,012","1","0","1","0","0","65","5","60","0","0"
"Northville","6,389","1","0","0","0","1","75","17","57","1","0"
"Northville Township","24,449","24","0","2","9","13","470","111","327","32","1"
"Norton Shores","23,306","35","0","5","5","25","1,013","129","854","30","7"
"Norvell Township","3,040","0","0","0","0","0","20","11","8","1","0"
"Norway","2,908","2","0","0","0","2","67","10","56","1","0"
"Novi","51,976","61","0","2","11","48","1,259","197","993","69","3"
"Oakley-Brady","2,335","2","0","0","0","2","2","1","0","1","1"
"Oak Park","29,098","173","0","18","71","84","1,257","300","655","302","19"
"Orchard Lake","2,262","2","0","0","0","2","52","8","44","0","0"
"Oscoda Township","7,090","17","0","7","2","8","225","71","142","12","1"
"Otsego","3,987","23","0","9","1","13","151","22","125","4","0"
"Ovid","1,454","2","0","0","0","2","5","0","5","0","0"
"Owosso","15,545","82","0","17","8","57","681","118","525","38","14"
"Oxford","3,564","2","0","1","0","1","71","14","55","2","0"
"Parchment","1,833","4","0","1","0","3","52","2","50","0","0"
"Parma-Sandstone","6,831","2","0","0","0","2","59","9","47","3","0"
"Paw Paw","3,353","13","0","4","0","9","129","16","107","6","0"
"Peck","591","0","0","0","0","0","5","1","4","0","0"
"Perry","2,062","2","0","1","0","1","19","4","15","0","0"
"Petoskey","6,232","5","1","0","0","4","182","19","158","5","2"
"Pinckney","2,436","4","0","0","1","3","70","7","62","1","0"
"Pinconning","1,367","1","0","1","0","0","81","14","65","2","0"
"Pittsfield Township","32,482","86","0","12","15","59","1,091","158","822","111","6"
"Plainwell","4,014","5","0","3","2","0","109","3","102","4","0"
"Pleasant Ridge","2,526","4","0","0","1","3","36","4","29","3","0"
"Plymouth","8,884","8","0","1","0","7","176","32","125","19","0"
"Plymouth Township","28,221","29","0","4","9","16","401","85","278","38","3"
"Pontiac","67,637","1,255","9","82","253","911","2,799","1,117","1,194","488","39"
"Portage","45,247","127","1","15","28","83","1,955","287","1,604","64","14"
"Port Austin","701","0","0","0","0","0","13","2","11","0","0"
"Port Huron","31,736","199","2","24","34","139","1,344","275","976","93","13"
"Portland","3,809","7","0","2","1","4","108","21","81","6","1"
"Prairieville Township","3,458","0","0","0","0","0","20","6","14","0","0"
"Raisin Township","7,063","3","0","0","0","3","21","5","15","1","0"
"Reading","1,121","1","0","0","0","1","6","0","5","1","0"
"Redford Township","50,205","200","2","5","90","103","2,171","443","1,193","535","7"
"Richfield Township, Genesee County","8,661","9","0","4","0","5","129","59","58","12","1"
"Richfield Township, Roscommon
County","4,239","7","0","1","0","6","60","7","49","4","2"
"Richmond","5,543","36","0","3","0","33","156","25","123","8","2"
"Riverview","12,920","10","0","1","0","9","252","25","205","22","1"
"Rochester","11,226","8","0","1","2","5","134","20","105","9","1"
"Rockford","4,958","8","0","3","1","4","133","21","110","2","0"
"Rockwood","3,460","7","0","0","2","5","39","4","31","4","1"
"Rogers City","3,214","2","0","1","0","1","58","7","51","0","2"
"Romeo","3,845","4","0","0","0","4","93","16","62","15","0"
"Romulus","23,628","163","2","20","28","113","1,142","290","685","167","6"
"Roosevelt Park","3,822","11","0","2","8","1","170","10","154","6","0"
"Roseville","47,999","153","3","21","35","94","2,302","237","1,722","343","5"
"Rothbury","445","1","0","0","0","1","4","0","4","0","0"
"Royal Oak","58,621","127","1","20","34","72","1,421","278","954","189","8"
"Saginaw","59,093","1,606","17","44","212","1,333","2,610","1,286","948","376","91"
"Saginaw Township","40,147","89","0","4","27","58","1,171","214","886","71","7"
"Saline","8,866","10","0","3","3","4","141","17","122","2","2"
"Sand Lake","510","4","0","1","0","3","12","2","9","1","0"
"Sandusky","2,710","3","0","1","0","2","159","25","130","4","0"
"Sault Ste. Marie","14,169","34","0","4","4","26","539","77","432","30","0"
"Scottville","1,274","7","0","3","0","4","36","4","31","1","0"
"Shelby Township","68,390","143","0","23","19","101","1,249","214","937","98","7"
"Somerset Township","4,585","2","0","1","0","1","58","6","51","1","1"
"Southfield","77,554","939","4","22","159","754","3,747","748","2,149","850","8"
"Southgate","29,943","104","0","8","27","69","1,388","161","1,000","227","10"
"South Haven","5,148","35","2","2","6","25","277","33","237","7","1"
"South Lyon","11,026","14","0","1","2","11","130","20","101","9","1"
"Sparta","4,076","4","0","2","0","2","116","13","97","6","2"
"Spring Arbor Township","8,058","2","0","0","0","2","71","25","44","2","0"
"Springfield","5,241","28","0","7","4","17","222","39","166","17","1"
"Spring Lake-Ferrysburg","5,419","6","0","2","0","4","121","15","104","2","1"
"St. Charles","2,163","11","0","0","0","11","102","12","86","4","0"
"St. Clair Shores","61,914","161","0","11","35","115","1,455","266","942","247","13"
"Sterling Heights","127,580","282","0","19","46","217","2,840","314","2,287","239","7"
"St. Ignace","2,488","2","0","0","0","2","58","6","51","1","0"
"St. Johns","7,499","6","0","1","2","3","160","18","131","11","0"
"St. Joseph","8,708","35","0","4","3","28","436","48","377","11","5"
"St. Joseph Township","10,030","13","0","0","2","11","181","25","149","7","1"
"St. Louis","5,430","1","1","0","0","0","62","7","52","3","0"
"Sturgis","11,129","38","0","9","4","25","383","71","303","9","3"
"Summit Township","22,061","25","0","2","4","19","297","55","208","34","1"
"Sumpter Township","11,979","46","1","7","3","35","252","71","151","30","2"
"Swartz Creek","5,304","14","0","2","1","11","164","42","113","9","1"
"Taylor","65,436","233","1","26","67","139","3,043","455","2,117","471","16"
"Tecumseh","8,780","9","0","3","0","6","111","21","87","3","0"
"Thomas Township","12,509","43","0","5","3","35","386","42","335","9","0"
"Three Rivers","7,132","98","1","12","4","81","492","82","390","20","3"
"Tittabawassee Township","8,781","7","0","1","1","5","161","43","104","14","0"
"Traverse City","14,520","59","0","13","2","44","421","39","365","17","4"
"Trenton","19,484","9","0","1","1","7","137","12","115","10","1"
"Troy","81,498","72","1","8","19","44","1,991","277","1,578","136","5"
"Tuscarora Township","3,155","12","0","2","0","10","122","13","101","8","0"
"Unadilla Township","3,366","7","0","2","0","5","74","29","43","2","1"
"Utica","4,698","9","0","0","3","6","282","35","223","24","1"
"Van Buren Township","26,467","34","0","4","14","16","512","78","357","77","4"
"Vassar","2,788","4","0","1","0","3","49","5","42","2","3"
"Vernon","830","1","0","0","0","1","4","1","3","0","1"
"Vicksburg","2,209","5","0","0","0","5","19","6","13","0","0"
"Walker","23,334","58","0","14","24","20","1,007","123","852","32","3"
"Walled Lake","6,883","16","0","1","0","15","160","25","122","13","0"
"Warren3","136,229","862","5","67","223","567"," ","812","2,251"," ","37"
"Waterford Township","72,066","181","3","27","47","104","1,966","481","1,314","171","12"
"Waterloo Township","3,035","3","0","0","0","3","39","19","20","0","1"
"Wayland","3,993","0","0","0","0","0","80","5","72","3","0"
"Wayne","18,795","121","0","26","31","64","673","127","447","99","18"
"West Bloomfield Township","65,546","22","0","2","11","9","807","125","648","34","6"
"West Branch","1,914","4","0","0","1","3","70","9","61","0","0"
"Westland","86,386","303","0","54","72","177","2,619","533","1,621","465","44"
"White Cloud","1,437","7","0","1","0","6","86","16","69","1","0"
"Whitehall","2,830","5","0","0","1","4","164","23","134","7","0"
"White Lake Township","29,655","40","0","5","5","30","677","139","509","29","2"
"White Pigeon","1,612","2","0","2","0","0","55","6","49","0","0"
"Williamston","3,787","5","0","2","0","3","55","12","41","2","0"
"Wixom","13,525","28","0","3","4","21","445","53","354","38","1"
"Wolverine Lake","4,310","4","0","2","0","2","53","13","37","3","0"
"Wyandotte","27,269","46","0","9","8","29","786","107","592","87","3"
"Wyoming","70,357","295","0","32","72","191","1,997","568","1,218","211","20"
"Yale","2,009","2","0","1","0","1","38","11","25","2","0"
"Ypsilanti","22,232","247","5","18","64","160","1,233","279","799","155","6"
"Zeeland","5,593","7","0","4","0","3","79","8","69","2","0"
