"City","Population","Violent crime","Murder and nonnegligent manslaughter","Forcible rape","Robbery","Aggravated assault","Property crime","Burglary","Larceny-theft","Motor vehicle theft","Arson1"
"Reynoldsville","2,656","1","0","0","0","1","13","2","11","0","0"
"Rice Township","2,599","2","0","0","0","2","19","6","11","2","0"
"Richland Township, Bucks County","12,058","14","0","1","5","8","230","16","201","13","0"
"Richland Township, Cambria County","12,593","17","0","3","2","12","376","51","322","3","1"
"Ridgway","4,390","34","0","0","1","33","153","18","129","6","1"
"Ridley Park","7,082","3","0","0","0","3","64","9","48","7","1"
"Ridley Township","30,373","84","0","2","15","67","481","77","356","48","1"
"Riverside","1,832","1","0","0","0","1","13","6","6","1","0"
"Roaring Spring","2,345","4","0","0","2","2","43","5","37","1","0"
"Robesonia","2,056","2","0","0","0","2","18","0","17","1","0"
"Robeson Township","7,339","6","1","0","1","4","48","9","37","2","5"
"Robinson Township, Allegheny County","13,678","32","0","2","4","26","404","35","358","11","1"
"Rochester","3,867","16","2","2","6","6","242","25","206","11","0"
"Rockledge","2,557","3","0","0","0","3","30","7","23","0","1"
"Rosslyn Farms","443","0","0","0","0","0","3","1","2","0","0"
"Ross Township","31,495","42","0","1","14","27","948","81","831","36","0"
"Royersford","4,333","8","0","0","0","8","103","13","82","8","0"
"Salisbury Township","13,759","8","1","2","2","3","332","39","286","7","0"
"Sandy Township","11,547","9","0","0","2","7","262","24","229","9","1"
"Sayre","5,653","18","0","6","2","10","108","6","100","2","1"
"Schuylkill Haven","5,346","3","1","1","0","1","148","15","127","6","3"
"Schuylkill Township, Chester County","7,801","4","0","0","0","4","102","11","89","2","2"
"Scottdale","4,625","12","0","3","4","5","115","11","101","3","2"
"Scranton","74,067","452","1","47","89","315","2,371","630","1,569","172","19"
"Selinsgrove","5,384","61","0","9","1","51","250","37","208","5","1"
"Seward","471","0","0","0","0","0","0","0","0","0","0"
"Sewickley","3,743","6","0","0","1","5","101","6","92","3","1"
"Shaler Township","29,075","17","0","0","5","12","321","60","233","28","0"
"Shamokin","7,666","49","2","3","2","42","28","13","6","9","0"
"Sharon Hill","5,369","32","0","2","18","12","162","20","129","13","0"
"Sharpsburg","3,428","4","0","0","3","1","46","16","15","15","0"
"Shenandoah","5,364","17","0","0","3","14","192","54","128","10","1"
"Shenango Township, Lawrence County","7,721","8","0","0","4","4","237","43","189","5","0"
"Shippingport","231","1","0","0","0","1","3","0","3","0","0"
"Shiremanstown","1,491","0","0","0","0","0","1","1","0","0","0"
"Shohola Township","2,338","0","0","0","0","0","14","9","5","0","0"
"Silver Lake Township","1,758","1","0","0","0","1","17","2","14","1","0"
"Sinking Spring","3,345","2","0","0","0","2","118","23","86","9","0"
"Slatington","4,416","0","0","0","0","0","22","0","22","0","0"
"Slippery Rock","3,136","0","0","0","0","0","60","11","49","0","0"
"Smethport","1,639","1","0","0","0","1","47","6","40","1","1"
"Solebury Township","8,835","5","1","0","0","4","59","7","50","2","1"
"South Buffalo Township","2,834","0","0","0","0","0","7","2","5","0","0"
"South Coatesville","1,011","5","0","0","0","5","11","6","4","1","1"
"Southern Regional, Lancaster County","3,811","2","0","0","0","2","52","11","38","3","0"
"Southern Regional, York County","9,429","18","0","4","6","8","237","42","190","5","0"
"South Fayette Township","13,001","52","0","1","2","49","101","16","76","9","0"
"South Fork","1,084","2","0","1","0","1","8","4","4","0","1"
"South Greensburg","2,284","9","0","0","2","7","59","10","44","5","0"
"South Heidelberg Township","6,480","5","0","0","0","5","57","11","42","4","0"
"South Lebanon Township","8,580","4","0","1","0","3","128","36","88","4","0"
"South Londonderry Township","6,347","4","0","0","2","2","59","3","52","4","0"
"South Park Township","14,364","8","0","1","1","6","52","11","31","10","0"
"South Pymatuning Township","2,858","3","0","0","0","3","21","5","16","0","0"
"South Strabane Township","8,293","16","0","3","7","6","454","19","419","16","0"
"Southwest Greensburg","2,315","13","0","1","1","11","43","9","28","6","0"
"Southwest Mercer County Regional","7,694","30","0","1","11","18","349","81","241","27","0"
"South Whitehall Township","18,711","67","0","6","10","51","667","35","616","16","6"
"South Williamsport","6,240","13","0","0","1","12","127","23","97","7","1"
"Spring City","3,294","8","0","1","1","6","73","21","52","0","0"
"Springdale","3,661","6","0","0","1","5","63","13","48","2","0"
"Springettsbury Township","24,014","46","0","4","28","14","1,042","66","954","22","8"
"Springfield Township, Bucks County","5,033","8","0","0","0","8","42","7","33","2","0"
"Springfield Township, Delaware
              County","23,206","25","1","5","8","11","697","37","615","45","0"
"Springfield Township, Montgomery
              County","19,449","19","0","1","5","13","204","31","166","7","0"
"Spring Garden Township","12,201","27","0","5","8","14","401","53","323","25","0"
"Spring Township, Berks County","23,371","13","0","3","6","4","435","53","353","29","0"
"Spring Township, Centre County","6,484","1","0","0","0","1","74","9","63","2","0"
"State College","52,843","32","0","4","6","22","884","138","726","20","4"
"St. Clair Boro","3,103","14","0","0","0","14","117","7","109","1","0"
"Steelton","5,718","32","0","2","19","11","223","54","148","21","1"
"Stewartstown","2,013","0","0","0","0","0","25","3","18","4","0"
"Stowe Township","6,394","31","0","5","6","20","142","40","85","17","0"
"Strasburg","2,767","2","0","0","1","1","31","3","27","1","0"
"Stroud Area Regional","33,532","93","0","9","37","47","965","133","772","60","12"
"Sugarcreek","5,177","22","0","4","3","15","118","14","103","1","2"
"Sugarloaf Township, Luzerne County","3,813","5","0","0","1","4","146","5","138","3","0"
"Summerhill Township","2,653","7","0","0","1","6","34","9","24","1","0"
"Sunbury","10,190","68","0","7","6","55","314","53","246","15","11"
"Susquehanna Township, Dauphin
              County","22,672","58","0","5","26","27","499","89","388","22","3"
"Swarthmore","6,184","11","0","0","1","10","70","13","55","2","0"
"Swatara Township","22,486","55","3","5","29","18","1,064","117","902","45","8"
"Swissvale","9,209","41","0","1","12","28","220","48","138","34","2"
"Swoyersville","4,980","31","0","1","2","28","144","45","98","1","0"
"Sykesville","1,221","1","0","0","0","1","13","1","12","0","0"
"Tamaqua","6,840","23","0","6","4","13","205","27","170","8","0"
"Tatamy","1,024","0","0","0","0","0","9","0","9","0","0"
"Telford","4,654","14","0","1","2","11","71","7","61","3","0"
"Tidioute","761","0","0","0","0","0","7","2","5","0","0"
"Tinicum Township, Bucks County","4,247","2","0","0","0","2","35","8","27","0","0"
"Tinicum Township, Delaware County","4,275","20","0","2","1","17","226","14","177","35","0"
"Titusville","5,906","6","0","0","1","5","149","18","121","10","0"
"Towamencin Township","18,043","22","0","1","3","18","242","38","192","12","1"
"Towanda","2,941","5","0","1","3","1","25","7","17","1","0"
"Trainer","1,870","25","0","3","3","19","94","20","61","13","0"
"Tredyffrin Township","29,115","29","0","1","4","24","428","31","381","16","0"
"Troy","1,486","2","0","1","0","1","19","3","15","1","1"
"Tullytown","2,005","2","0","0","1","1","66","7","56","3","0"
"Tunkhannock","1,852","10","0","1","0","9","41","8","30","3","0"
"Tunkhannock Township, Wyoming
              County","4,351","3","0","1","0","2","76","13","56","7","1"
"Union City","3,396","4","0","0","0","4","24","11","13","0","2"
"Uniontown","12,088","52","0","2","25","25","500","100","344","56","0"
"Union Township, Lawrence County","5,222","2","0","0","0","2","194","18","172","4","0"
"Upper Chichester Township","17,049","70","1","1","27","41","519","63","409","47","9"
"Upper Darby Township","80,104","278","5","16","168","89","2,033","286","1,467","280","2"
"Upper Dublin Township","26,600","63","1","0","6","56","414","54","340","20","0"
"Upper Gwynedd Township","14,576","18","0","0","2","16","206","35","170","1","6"
"Upper Leacock Township","8,327","13","0","2","7","4","173","28","128","17","1"
"Upper Makefield Township","8,208","7","1","1","1","4","65","13","50","2","1"
"Upper Merion Township","27,083","46","4","0","18","24","1,397","82","1,255","60","1"
"Upper Moreland Township","24,958","32","0","4","9","19","403","70","316","17","3"
"Upper Nazareth Township","5,131","7","0","0","0","7","81","3","77","1","0"
"Upper Perkiomen","8,761","25","0","1","7","17","106","17","78","11","1"
"Upper Pottsgrove Township","4,798","10","0","1","1","8","49","11","36","2","0"
"Upper Providence Township, Delaware
              County","11,186","3","0","1","1","1","36","18","18","0","0"
"Upper Providence
              Township, Montgomery County ","17,873","4","1","1","0","2","191","30","154","7","0"
"Upper Saucon Township","13,527","7","0","2","1","4","133","20","110","3","0"
"Upper Southampton Township","15,620","9","0","0","3","6","171","14","150","7","2"
"Upper St. Clair Township","19,540","2","0","0","1","1","114","22","81","11","0"
"Upper Uwchlan Township","7,648","1","0","0","0","1","97","21","72","4","0"
"Uwchlan Township","18,311","21","0","1","2","18","216","36","177","3","4"
"Vandergrift","5,260","26","0","1","1","24","42","14","25","3","3"
"Vandling","712","0","0","0","0","0","5","1","3","1","0"
"Vernon Township","5,430","0","0","0","0","0","85","2","79","4","0"
"Walnutport","2,119","5","0","1","0","4","75","5","67","3","0"
"Warminster Township","32,356","51","3","8","16","24","565","71","452","42","2"
"Warren","9,798","70","2","3","1","64","133","17","115","1","1"
"Warwick Township, Bucks County","14,371","7","0","0","0","7","78","15","61","2","2"
"Warwick Township, Lancaster County","17,024","6","2","1","1","2","85","11","72","2","0"
"Washington Township, Fayette County","4,296","9","0","1","1","7","47","19","25","3","1"
"Washington Township, Franklin
              County","11,919","12","0","3","2","7","273","45","216","12","4"
"Washington Township, Westmoreland
              County","7,508","8","0","1","2","5","55","12","39","4","0"
"Watsontown","2,170","15","0","1","0","14","46","11","32","3","1"
"Waynesboro","9,706","23","0","4","6","13","257","22","218","17","0"
"Waynesburg","4,103","5","0","0","2","3","99","22","72","5","2"
"Weatherly","2,631","8","0","0","0","8","46","14","30","2","1"
"Weissport","434","1","0","0","0","1","8","2","6","0","0"
"Wellsboro","3,381","1","0","0","0","1","63","8","52","3","1"
"Wernersville","2,282","1","0","0","1","0","48","8","39","1","0"
"West Alexander","313","1","0","0","0","1","4","0","4","0","0"
"West Chester","17,734","139","1","22","44","72","505","90","373","42","6"
"West Cocalico Township","7,111","3","0","0","0","3","50","7","40","3","0"
"West Conshohocken","1,454","6","0","0","0","6","45","3","40","2","1"
"West Cornwall Township","1,963","23","0","2","2","19","21","1","19","1","0"
"West Earl Township","7,020","2","0","0","2","0","105","18","79","8","0"
"West Fallowfield Township","2,585","0","0","0","0","0","11","2","9","0","0"
"Westfall Township","2,778","2","0","0","1","1","140","20","114","6","2"
"West Goshen Township","21,214","44","0","4","9","31","511","69","422","20","2"
"West Hempfield Township","15,779","10","0","0","4","6","274","43","212","19","2"
"West Hills Regional","8,304","6","0","2","1","3","102","16","81","5","0"
"West Kittanning","1,516","0","0","0","0","0","22","0","21","1","0"
"West Lampeter Township","14,839","6","0","1","3","2","181","27","143","11","1"
"West Lebanon Township","841","9","0","0","1","8","39","1","35","3","0"
"West Manchester Township","17,583","39","1","7","18","13","736","47","679","10","3"
"West Manheim Township","6,359","0","0","0","0","0","51","15","34","2","0"
"West Norriton Township","14,904","33","1","3","4","25","305","36","258","11","2"
"West Pikeland Township","3,919","0","0","0","0","0","11","2","8","1","1"
"West Pittston","4,886","5","0","0","0","5","100","19","76","5","0"
"West Pottsgrove Township","3,813","43","0","0","4","39","92","6","76","10","0"
"West Reading","4,012","27","0","3","6","18","227","35","168","24","1"
"West Sadsbury Township","2,499","7","0","2","1","4","113","0","111","2","0"
"West Shore Regional","6,630","49","0","5","10","34","109","29","66","14","2"
"West View","6,982","5","0","0","3","2","187","10","171","6","1"
"West Whiteland Township","18,252","15","0","1","8","6","564","39","507","18","1"
"West York","4,240","17","0","4","7","6","120","15","101","4","1"
"Whitehall","13,949","12","0","1","1","10","68","6","59","3","0"
"Whitehall Township","25,696","67","0","7","38","22","1,236","128","1,069","39","5"
"White Haven Borough","1,164","2","0","0","0","2","11","2","9","0","0"
"Wilkes-Barre","41,637","207","3","30","112","62","1,602","338","1,143","121","20"
"Wilkes-Barre Township","3,115","12","0","0","7","5","433","18","402","13","2"
"Wilkins Township","6,739","9","1","0","3","5","166","13","146","7","3"
"Williamsport","30,232","134","3","16","64","51","1,202","219","917","66","13"
"Willistown Township","10,766","5","0","0","0","5","60","13","44","3","0"
"Windber","4,184","2","0","1","0","1","32","11","19","2","0"
"Yardley","2,537","0","0","0","0","0","16","1","15","0","0"
"Yeadon","11,557","96","2","4","27","63","342","38","250","54","5"
"York","40,118","413","13","39","242","119","2,314","400","1,703","211","10"
"York Area Regional","53,927","100","2","12","13","73","766","180","557","29","6"
"York Springs-Latimore Township","3,369","4","0","0","0","4","41","5","36","0","0"
"Youngsville","1,758","7","0","0","0","7","15","2","13","0","0"
"Zelienople","4,033","9","0","1","0","8","133","14","115","4","1"
