"City","Population","Violent crime","Murder and nonnegligent manslaughter","Forcible rape","Robbery","Aggravated assault","Property crime","Burglary","Larceny-theft","Motor vehicle theft","Arson1"
"Rowley","5,704","4","0","1","0","3","26","5","18","3","1"
"Royalston","1,350","6","0","0","0","6","9","4","4","1","0"
"Rutland","7,225","14","0","0","0","14","53","25","26","2","0"
"Salem","41,796","98","0","2","27","69","973","171","735","67","0"
"Salisbury","8,136","49","0","6","4","39","168","63","88","17","3"
"Sandwich","20,768","51","0","1","2","48","212","83","119","10","6"
"Saugus2","26,688"," ","0","5","39"," ","1,071","321","654","96","4"
"Scituate","18,145","20","0","0","0","20","158","32","114","12","1"
"Seekonk","13,692","50","0","3","9","38","589","77","480","32","1"
"Sharon","17,299","4","0","1","1","2","90","17","69","4","0"
"Shelburne","2,055","0","0","0","0","0","9","2","6","1","0"
"Sherborn","4,218","2","0","0","0","2","40","28","12","0","0"
"Shirley","7,580","4","0","0","0","4","22","7","15","0","0"
"Shrewsbury","33,069","21","0","4","7","10","480","73","376","31","1"
"Somerset","18,640","70","0","6","5","59","328","46","263","19","4"
"Somerville","75,412","262","1","7","139","115","1,673","521","833","319","3"
"Southampton","5,756","17","0","3","0","14","30","7","19","4","0"
"Southborough","9,523","3","0","0","0","3","39","8","29","2","0"
"Southbridge","17,266","83","0","9","10","64","270","117","137","16","5"
"South Hadley","17,133","19","0","1","2","16","220","41","161","18","1"
"Southwick","9,402","16","0","1","2","13","145","38","99","8","2"
"Spencer","11,981","40","0","5","2","33","180","53","115","12","1"
"Springfield","151,670","2,691","18","109","771","1,793","8,703","2,141","4,974","1,588","59"
"Sterling","7,721","10","0","4","0","6","56","18","30","8","1"
"Stockbridge","2,244","7","1","0","0","6","83","20","58","5","0"
"Stoneham","21,721","45","0","0","18","27","405","94","293","18"," "
"Stow","6,102","11","0","0","0","11","40","15","20","5","0"
"Sturbridge","8,668","20","0","4","2","14","166","33","122","11","1"
"Sudbury","17,116","2","0","0","1","1","96","14","82","0","0"
"Sunderland","3,793","7","0","1","1","5","32","7","25","0","0"
"Sutton","8,853","16","0","2","1","13","91","32","49","10","0"
"Swampscott","14,393","7","0","0","4","3","277","40","230","7","0"
"Swansea","16,272","69","1","2","9","57","273","49","202","22","2"
"Taunton","56,491","280","2","12","59","207","1,237","322","748","167","6"
"Templeton","7,302","14","0","0","3","11","62","23","26","13","1"
"Tewksbury","29,049","14","0","1","6","7","401","70","298","33","0"
"Tisbury","3,840","9","0","0","0","9","135","27","97","11","0"
"Topsfield","6,211","1","0","0","1","0","32","5","24","3","0"
"Townsend","9,300","8","0","4","1","3","57","17","39","1","0"
"Truro","2,174","1","0","0","0","1","19","0","19","0","0"
"Tyngsboro","11,355","30","1","3","1","25","195","30","154","11","1"
"Upton","6,245","4","0","1","0","3","28","8","17","3","2"
"Uxbridge","12,209","23","0","4","2","17","104","35","59","10","2"
"Wales","1,793","0","0","0","0","0","3","0","3","0","0"
"Walpole","22,456","13","0","4","1","8","273","27","223","23","1"
"Waltham","59,068","77","0","7","15","55","661","85","498","78","4"
"Ware","9,994","45","1","5","3","36","119","26","78","15","3"
"Wareham2","21,165"," ","0","10","12"," ","583","194","341","48"," "
"Watertown","32,513","62","0","1","15","46","669","116","518","35","0"
"Wayland","13,027","4","0","0","0","4","96","14","75","7","2"
"Webster","16,833","69","0","3","8","58","329","106","188","35","5"
"Wellesley","26,442","20","0","0","1","19","239","61","174","4","0"
"Wellfleet","2,833","4","0","0","0","4","56","9","47","0","0"
"Wenham","4,441","3","0","0","1","2","27","7","16","4","0"
"Westborough","18,685","24","0","6","2","16","264","70","177","17","3"
"West Boylston","7,595","13","0","1","3","9","162","6","147","9","2"
"West Bridgewater","6,825","8","0","1","3","4","148","26","110","12","0"
"West Brookfield","3,887","11","0","1","2","8","40","10","27","3","0"
"Westfield2","40,447"," ","2","16","13"," ","646","243","333","70","7"
"Westford","21,416","2","0","0","1","1","150","11","137","2","0"
"Westhampton","1,559","3","0","0","0","3","12","5","5","2","0"
"West Newbury","4,285","3","0","0","0","3","23","5","18","0","1"
"Westport","14,700","46","0","3","0","43","196","68","106","22","1"
"West Springfield","27,970","125","2","4","32","87","1,259","195","934","130","3"
"West Tisbury","2,663","1","0","1","0","0","7","1","6","0","0"
"Westwood","13,981","11","0","2","2","7","131","19","106","6","0"
"Weymouth","54,052","109","0","6","26","77","907","202","637","68"," "
"Whately","1,582","6","0","0","0","6","26","5","15","6","1"
"Wilbraham","13,899","22","0","3","4","15","214","35","165","14","2"
"Williamsburg","2,436","3","0","0","0","3","24","10","13","1","0"
"Williamstown","8,249","6","0","2","0","4","198","5","191","2","0"
"Wilmington","21,508","43","0","5","3","35","382","67","284","31"," "
"Winchendon","10,009","72","0","6","2","64","198","64","117","17","2"
"Winchester","21,108","14","0","1","7","6","230","45","169","16","0"
"Woburn","37,344","64","1","3","16","44","842","116","622","104","4"
"Worcester","175,479","1,390","6","143","389","852","6,078","1,248","3,673","1,157","11"
"Wrentham","11,055","8","0","2","2","4","98","12","85","1","0"
"Yarmouth","24,903","157","0","10","8","139","587","237","320","30","2"
