"City","Population","Violent crime","Murder and nonnegligent manslaughter","Forcible rape","Robbery","Aggravated assault","Property crime","Burglary","Larceny-theft","Motor vehicle theft","Arson1"
"Calhoun","520","7","0","0","0","7","18","2","14","2","0"
"Camden","3,784","9","0","1","0","8","157","38","106","13","0"
"Carthage","2,297","5","0","0","1","4","50","11","36","3","0"
"Caryville","2,410","9","0","2","3","4","86","18","63","5","0"
"Celina","1,386","1","0","0","0","1","25","9","16","0","1"
"Centerville","4,053","8","0","1","0","7","104","31","70","3","0"
"Chapel Hill","1,032","4","0","0","2","2","30","13","16","1","0"
"Charleston","652","4","0","0","1","3","24","6","18","0","0"
"Chattanooga","156,730","1,935","17","118","532","1,268","12,275","2,273","8,876","1,126","10"
"Church Hill","6,451","20","1","0","0","19","141","32","101","8","0"
"Clarksburg","380","0","0","0","0","0","4","1","3","0","0"
"Clarksville","114,314","1,023","6","50","195","772","4,242","1,348","2,611","283","21"
"Cleveland","38,672","361","1","26","34","300","2,122","456","1,523","143","10"
"Clifton","2,713","4","0","0","0","4","22","10","10","2","0"
"Clinton","9,500","45","0","0","9","36","384","79","285","20","7"
"Collegedale","7,307","8","0","3","2","3","222","42","175","5","0"
"Collierville","38,042","60","0","4","22","34","798","111","627","60","4"
"Collinwood","1,058","0","0","0","0","0","11","5","5","1","0"
"Columbia","34,207","380","2","18","39","321","1,700","400","1,191","109","6"
"Cookeville","28,096","133","0","18","30","85","1,339","280","981","78","1"
"Coopertown","3,262","6","0","0","0","6","71","24","40","7","0"
"Copperhill","488","1","0","0","0","1","23","3","15","5","0"
"Cornersville","949","1","0","0","0","1","2","0","2","0","0"
"Covington","9,133","101","0","3","21","77","536","140","371","25","2"
"Cowan","1,778","6","0","0","0","6","31","5","20","6","0"
"Cross Plains","1,536","3","0","0","0","3","26","5","19","2","0"
"Crossville","10,557","91","0","5","6","80","840","220","554","66","1"
"Crump","1,560","8","0","0","0","8","88","42","37","9","0"
"Cumberland City","325","2","0","0","0","2","3","0","3","0","0"
"Cumberland Gap","205","2","2","0","0","0","8","3","4","1","0"
"Dandridge","2,377","5","0","0","2","3","236","19","210","7","0"
"Dayton","6,525","21","1","2","0","18","283","44","229","10","0"
"Decatur","1,468","3","0","0","0","3","73","14","52","7","0"
"Decaturville","857","3","1","0","0","2","6","1","3","2","0"
"Decherd","2,218","11","0","1","0","10","105","30","71","4","0"
"Dickson","13,037","114","1","12","19","82","774","104","596","74","5"
"Dover","1,514","5","0","0","0","5","20","3","16","1","0"
"Dresden","2,737","13","0","1","0","12","69","18","51","0","0"
"Dunlap","4,741","15","0","0","1","14","99","18","68","13","1"
"Dyer","2,449","4","0","0","0","4","35","13","20","2","1"
"Dyersburg","17,688","174","1","16","24","133","1,453","332","1,052","69","4"
"Eagleville","464","0","0","0","0","0","6","4","2","0","0"
"East Ridge","20,073","154","0","13","33","108","1,111","254","772","85","7"
"Elizabethton","14,121","94","0","5","14","75","764","173","563","28","9"
"Elkton","512","1","0","0","0","1","9","4","3","2","0"
"Englewood","1,687","12","0","0","0","12","68","10","49","9","0"
"Erin","1,460","6","0","0","0","6","58","9","44","5","0"
"Erwin","5,860","18","0","0","1","17","235","40","185","10","1"
"Estill Springs","2,207","6","0","0","2","4","34","6","26","2","0"
"Ethridge","562","1","0","0","0","1","27","16","11","0","2"
"Fairview","7,281","19","1","4","2","12","161","44","109","8","1"
"Fayetteville","7,123","60","1","1","6","52","354","91","251","12","1"
"Franklin","53,989","94","1","11","17","65","954","127","783","44","2"
"Friendship","620","2","0","0","0","2","6","2","3","1","0"
"Gadsden","567","2","0","0","1","1","10","5","4","1","0"
"Gainesboro","870","3","0","0","0","3","27","4","23","0","0"
"Gallatin","27,060","149","0","13","18","118","671","97","519","55","8"
"Gallaway","721","9","0","1","0","8","14","5","8","1","0"
"Gates","874","0","0","0","0","0","23","8","11","4","0"
"Gatlinburg","4,482","41","0","5","4","32","447","138","287","22","4"
"Germantown","37,957","39","0","5","10","24","720","170","512","38","2"
"Gibson","412","2","0","0","0","2","16","1","13","2","0"
"Gleason","1,444","6","0","0","0","6","29","11","15","3","0"
"Goodlettsville","15,515","82","1","3","33","45","814","130","624","60","2"
"Gordonsville","1,144","3","0","0","1","2","41","8","29","4","0"
"Grand Junction","320","5","0","0","5","0","6","2","3","1","0"
"Graysville","1,444","9","0","0","0","9","41","8","32","1","0"
"Greenbrier","6,131","37","1","3","2","31","185","45","122","18","1"
"Greeneville","15,579","88","0","4","29","55","1,262","272","935","55","1"
"Greenfield","2,111","4","0","0","1","3","28","4","22","2","0"
"Halls","2,264","19","0","2","1","16","41","19","18","4","0"
"Henderson","6,138","23","2","2","4","15","234","40","189","5","1"
"Hendersonville","45,447","206","2","11","21","172","1,002","204","744","54","6"
"Henning","1,298","8","0","0","0","8","35","14","19","2","0"
"Henry","536","2","0","0","0","2","8","2","5","1","0"
"Hohenwald","3,839","16","0","0","1","15","103","27","68","8","0"
"Hollow Rock","958","2","0","0","2","0","16","2","13","1","0"
"Hornbeak","429","0","0","0","0","0","1","0","0","1","0"
"Humboldt","9,387","140","0","4","16","120","617","195","383","39","9"
"Huntingdon","4,239","14","0","0","1","13","106","29","70","7","0"
"Huntland","897","2","0","0","0","2","18","7","8","3","0"
"Jacksboro","2,017","11","0","0","1","10","194","10","175","9","1"
"Jackson","62,889","785","11","28","189","557","4,492","1,160","2,876","456","18"
"Jamestown","1,889","13","0","2","1","10","91","18","69","4","1"
"Jasper","3,121","0","0","0","0","0","107","29","66","12","1"
"Jefferson City","8,032","14","0","0","4","10","518","87","407","24","0"
"Jellico","2,546","10","0","0","0","10","121","12","99","10","1"
"Johnson City","59,465","329","6","19","63","241","3,397","701","2,493","203","14"
"Jonesborough","4,608","13","0","0","0","13","123","24","95","4","0"
"Kenton","1,318","5","0","0","0","5","9","5","4","0","0"
"Kimball","1,370","10","0","1","2","7","85","4","75","6","0"
"Kingsport","44,691","387","3","29","79","276","2,667","440","2,062","165","9"
"Kingston","5,542","13","0","0","3","10","104","28","69","7","0"
"Kingston Springs","2,907","2","0","0","0","2","34","6","26","2","0"
"Knoxville","182,421","1,894","18","89","538","1,249","11,063","2,281","7,684","1,098","114"
"Lafayette","4,230","6","0","2","1","3","88","30","54","4","0"
"La Follette","8,270","68","0","3","5","60","473","170","265","38","0"
"La Grange","148","0","0","0","0","0","2","0","1","1","0"
"Lake City","1,867","3","0","0","1","2","120","23","85","12","3"
"Lakewood","2,418","4","0","0","3","1","32","9","18","5","0"
"La Vergne","26,214","166","0","7","10","149","670","170","432","68","5"
"Lawrenceburg","11,050","107","0","7","11","89","713","169","497","47","3"
"Lebanon","23,336","288","1","14","64","209","1,342","233","997","112","7"
"Lenoir City","7,773","65","0","3","4","58","535","129","375","31","0"
"Lewisburg","10,927","68","0","2","5","61","319","88","218","13","1"
"Lexington","7,765","66","0","8","4","54","592","117","441","34","3"
"Livingston","3,533","17","0","0","3","14","147","58","82","7","2"
"Lookout Mountain","1,922","0","0","0","0","0","10","1","9","0","0"
"Loretto","1,732","7","0","0","0","7","41","9","26","6","1"
"Loudon","4,805","9","0","0","0","9","178","25","147","6","0"
"Lynnville","343","0","0","0","0","0","0","0","0","0","0"
"Madisonville","4,407","18","0","0","1","17","382","44","313","25","1"
"Manchester","9,618","86","0","2","4","80","570","81","453","36","2"
"Martin","10,280","37","0","4","3","30","310","57","250","3","0"
"Maryville","26,180","66","1","8","18","39","682","135","497","50","3"
"Mason","1,160","10","1","1","0","8","32","7","24","1","0"
"Maury City","726","2","0","1","0","1","9","5","3","1","0"
"Maynardville","1,939","1","0","0","0","1","59","20","36","3","0"
"McEwen","1,689","1","0","0","0","1","11","1","9","1","0"
"McKenzie","5,503","18","0","0","4","14","235","52","178","5","0"
"McMinnville","13,410","78","1","9","3","65","574","137","397","40","3"
"Medina","1,306","8","0","0","0","8","30","11","17","2","0"
"Memphis","680,828","13,544","147","425","5,311","7,661","56,905","16,450","33,736","6,719","246"
"Middleton","630","8","0","0","0","8","31","7","23","1","0"
"Milan","7,923","61","0","3","2","56","386","70","300","16","3"
"Millersville","6,192","37","0","2","2","33","98","24","56","18","0"
"Millington","10,437","79","0","3","19","57","519","115","343","61","3"
"Minor Hill","433","3","0","0","0","3","7","1","6","0","1"
"Monteagle","1,236","6","0","0","0","6","34","11","19","4","1"
"Monterey","2,826","4","0","0","3","1","72","23","45","4","0"
"Morristown","26,520","251","1","19","30","201","1,685","175","1,396","114","12"
"Moscow","548","3","0","0","0","3","17","6","10","1","0"
"Mountain City","2,450","3","1","0","0","2","13","7","3","3","0"
"Mount Carmel","5,337","9","0","0","1","8","77","16","55","6","1"
"Mount Juliet","18,329","77","0","4","12","61","445","82","335","28","2"
"Mount Pleasant","4,509","34","1","2","3","28","250","63","174","13","0"
"Munford","5,724","23","0","1","0","22","159","32","112","15","3"
"Murfreesboro","87,897","706","6","39","179","482","4,324","895","3,144","285","17"
"Nashville","560,813","8,565","80","320","2,425","5,740","32,625","6,370","23,234","3,021","125"
"Newbern","3,128","21","0","1","3","17","80","19","60","1","0"
"New Hope","1,038","1","0","0","0","1","5","1","3","1","0"
"New Johnsonville","1,989","3","0","1","0","2","14","3","11","0","0"
"New Market","1,335","0","0","0","0","0","3","0","3","0","0"
"Newport","7,392","97","0","6","14","77","754","75","627","52","2"
"New Tazewell","2,919","17","0","3","2","12","203","34","158","11","0"
"Niota","806","2","0","0","0","2","19","9","7","3","0"
"Nolensville","2,604","4","0","0","1","3","48","17","30","1","0"
"Norris","1,457","0","0","0","0","0","14","4","10","0","0"
"Oakland","2,500","10","0","0","0","10","74","11","55","8","0"
"Oak Ridge","27,644","148","1","17","35","95","1,615","347","1,159","109","6"
"Obion","1,123","12","0","0","0","12","22","9","13","0","0"
"Oliver Springs","3,317","10","0","0","3","7","148","26","107","15","1"
"Oneida","3,724","17","0","2","1","14","201","32","165","4","1"
"Paris","10,000","50","0","5","6","39","510","143","348","19","1"
"Parsons","2,476","8","0","0","1","7","66","26","35","5","0"
"Petersburg","604","1","0","0","0","1","8","1","5","2","0"
"Pigeon Forge","5,858","48","0","6","6","36","730","168","510","52","1"
"Piperton","962","2","0","0","0","2","20","2","17","1","0"
"Pittman Center","566","0","0","0","0","0","9","1","6","2","0"
"Pleasant View","3,497","5","0","0","0","5","64","11","49","4","0"
"Portland","10,474","73","0","8","1","64","348","123","205","20","3"
"Powells Crossroads","1,237","1","0","0","0","1","7","2","3","2","0"
"Pulaski","8,018","74","0","11","10","53","424","116","292","16","3"
"Puryear","679","1","0","0","1","0","28","2","26","0","0"
"Red Bank","11,875","84","0","7","16","61","517","114","374","29","0"
"Red Boiling Springs","1,072","2","0","1","0","1","26","11","14","1","0"
"Ridgely","1,613","4","0","0","1","3","34","11","21","2","1"
"Ridgetop","1,701","2","0","0","0","2","16","2","12","2","0"
"Ripley","7,871","124","1","5","9","109","676","224","422","30","0"
"Rockwood","5,495","20","0","0","4","16","329","55","258","16","0"
"Rogersville","4,337","46","0","3","2","41","341","37","292","12","2"
"Rossville","485","1","0","0","0","1","20","5","15","0","0"
"Rutherford","1,261","9","0","1","1","7","22","5","15","2","1"
"Rutledge","1,277","6","0","0","0","6","52","9","38","5","1"
"Savannah","7,292","46","0","4","14","28","576","135","401","40","0"
"Scotts Hill","926","0","0","0","0","0","13","7","6","0","0"
"Selmer","4,677","42","0","0","4","38","280","58","201","21","1"
"Sevierville","14,976","58","1","11","7","39","1,015","162","784","69","1"
"Sewanee","2,506","1","0","1","0","0","65","34","30","1","0"
"Sharon","947","5","0","0","0","5","15","8","6","1","0"
"Shelbyville","18,885","90","0","6","21","63","662","161","450","51","1"
"Signal Mountain","7,237","5","0","0","0","5","92","16","76","0","0"
"Smithville","4,213","33","0","0","1","32","279","47","219","13","3"
"Sneedville","1,334","3","0","0","1","2","69","19","48","2","0"
"Soddy-Daisy","12,137","68","0","2","3","63","376","97","257","22","1"
"Somerville","2,944","11","0","1","3","7","54","3","47","4","0"
"South Carthage","1,338","3","0","0","0","3","62","24","36","2","0"
"South Fulton","2,483","17","1","0","2","14","80","14","58","8","0"
"South Pittsburg","3,163","14","0","0","1","13","165","39","112","14","0"
"Sparta","4,827","19","0","3","2","14","367","80","271","16","5"
"Spencer","1,716","2","0","0","0","2","7","4","3","0","0"
"Spring City","2,035","1","0","0","0","1","36","6","30","0","0"
"Springfield","16,118","217","2","15","30","170","945","132","748","65","4"
"Spring Hill","17,366","29","0","3","1","25","179","46","128","5","1"
"St. Joseph","869","2","0","0","0","2","12","4","8","0","0"
"Surgoinsville","1,766","4","0","0","1","3","27","4","21","2","0"
"Sweetwater","6,195","51","0","2","3","46","342","58","263","21","2"
"Tazewell","2,177","15","0","0","2","13","167","32","126","9","1"
"Tellico Plains","942","8","0","0","0","8","56","17","36","3","0"
"Tiptonville","4,151","16","0","0","1","15","49","12","36","1","8"
"Toone","363","0","0","0","0","0","3","1","2","0","0"
"Townsend","261","0","0","0","0","0","14","4","10","0","0"
"Trenton","4,635","27","0","1","3","23","238","64","172","2","1"
"Trezevant","904","2","0","0","0","2","28","11","16","1","2"
"Trimble","735","4","0","0","0","4","17","2","12","3","0"
"Troy","1,265","3","0","0","0","3","60","16","41","3","1"
"Tullahoma","19,150","68","2","6","18","42","924","257","623","44","3"
"Tusculum","2,239","4","0","2","0","2","43","7","34","2","0"
"Union City","10,925","61","0","0","7","54","712","136","552","24","3"
"Vonore","1,401","10","0","0","1","9","84","11","70","3","2"
"Wartburg","925","1","0","1","0","0","13","5","6","2","0"
"Wartrace","571","1","0","0","0","1","6","2","4","0","0"
"Watertown","1,410","4","0","0","1","3","56","12","41","3","1"
"Waverly","4,187","11","0","0","0","11","68","18","48","2","1"
"Waynesboro","2,203","10","0","0","0","10","51","16","32","3","1"
"Westmoreland","2,193","9","0","0","1","8","68","11","55","2","1"
"White Bluff","2,402","2","0","0","1","1","23","11","11","1","0"
"White House","8,834","15","0","1","0","14","113","21","84","8","0"
"White Pine","2,081","1","0","1","0","0","107","13","88","6","1"
"Whiteville","4,546","12","0","0","1","11","70","22","42","6","1"
"Whitwell","1,624","10","0","0","1","9","77","19","50","8","0"
"Winchester","7,851","78","0","1","12","65","356","91","241","24","3"
"Winfield","991","16","0","0","1","15","52","12","32","8","2"
"Woodbury","2,556","4","0","0","0","4","45","7","33","5","1"
