"City","Population","Violent crime","Murder and nonnegligent manslaughter","Forcible rape","Robbery","Aggravated assault","Property crime","Burglary","Larceny-theft","Motor vehicle theft","Arson1"
"Hotchkiss","1,063","28","0","2","1","25","36","10","22","4","0"
"Idaho Springs","1,841","21","0","2","0","19","80","6","66","8","0"
"Ignacio","692","1","0","0","0","1","3","1","2","0","0"
"Johnstown","7,387","17","1","1","1","14","175","39","128","8","3"
"Kersey","1,427","5","0","0","0","5","45","8","32","5","0"
"Kiowa","607","8","0","0","0","8","22","7","14","1","0"
"Kremmling","1,583","6","0","0","1","5","18","1","13","4","0"
"Lafayette","24,336","54","0","4","6","44","514","81","404","29","9"
"La Junta","7,397","39","1","14","7","17","344","61","270","13","10"
"Lakeside","20","8","0","0","3","5","73","2","65","6","0"
"Lakewood","143,331","702","4","98","176","424","6,995","1,182","4,710","1,103","24"
"Lamar","8,573","21","0","4","5","12","365","65","283","17","3"
"Las Animas","2,591","11","0","0","0","11","75","22","53","0","0"
"Leadville","2,739","11","0","0","0","11","47","5","40","2","0"
"Limon","1,915","8","0","2","0","6","31","5","20","6","0"
"Littleton","41,160","30","1","1","17","11","1,481","265","1,034","182","25"
"Lone Tree","8,716","14","0","2","6","6","388","43","314","31","0"
"Louisville","18,705","26","0","0","3","23","321","69","223","29","9"
"Loveland","60,689","98","0","9","18","71","1,807","242","1,465","100","16"
"Manitou Springs","5,134","9","0","0","3","6","168","36","124","8","1"
"Milliken","5,699","9","0","2","1","6","90","21","63","6","1"
"Monte Vista","4,292","17","0","2","0","15","164","39","119","6","1"
"Montrose","15,772","33","1","6","3","23","631","89","510","32","2"
"Monument","2,555","25","0","1","0","24","165","28","133","4","1"
"Morrison","418","6","0","0","0","6","19","8","8","3","0"
"Mountain View","539","3","0","0","1","2","26","17","8","1","1"
"Mount Crested Butte","770","4","0","0","0","4","35","2","31","2","0"
"Nederland","1,362","3","0","0","0","3","6","2","4","0","0"
"New Castle","3,074","10","0","0","1","9","53","6","42","5","0"
"Northglenn","33,528","94","1","8","16","69","1,349","196","936","217","13"
"Oak Creek","812","7","0","0","0","7","7","2","0","5","0"
"Olathe","1,711","2","0","2","0","0","27","9","13","5","0"
"Pagosa Springs","1,659","5","0","1","0","4","95","11","79","5","0"
"Palisade","2,734","0","0","0","0","0","16","3","13","0","0"
"Parachute","1,115","2","0","1","0","1","46","9","28","9","0"
"Parker","39,155","24","1","6","0","17","752","149","548","55","9"
"Platteville","2,647","16","0","0","0","16","33","12","17","4","0"
"Pueblo","105,452","628","6","49","170","403","6,317","1,453","4,409","455","55"
"Rangely","2,077","3","0","0","1","2","20","4","14","2","1"
"Rocky Ford","4,199","27","0","1","3","23","79","18","57","4","0"
"Salida","5,580","24","0","4","1","19","174","16","151","7","0"
"Sheridan","5,587","14","0","2","4","8","448","75","298","75","0"
"Silt","2,303","5","0","0","1","4","50","5","41","4","0"
"Silverthorne","3,678","9","0","1","1","7","128","10","116","2","2"
"Snowmass Village","1,800","1","0","0","0","1","95","8","85","2","0"
"South Fork","586","4","0","0","0","4","17","2","12","3","0"
"Springfield","1,389","2","0","0","0","2","5","0","5","0","0"
"Steamboat Springs","9,531","67","0","4","3","60","430","72","324","34","1"
"Sterling","12,827","29","0","4","1","24","452","158","275","19","3"
"Telluride","2,347","12","0","0","0","12","171","20","145","6","0"
"Thornton","107,171","366","4","75","46","241","4,711","722","3,339","650","52"
"Trinidad","9,249","25","0","4","5","16","212","75","131","6","2"
"Vail","4,676","13","0","1","2","10","386","32","339","15","1"
"Victor","427","3","0","0","0","3","12","1","11","0","0"
"Walsh","695","0","0","0","0","0","2","0","0","2","0"
"Westminster","107,071","285","5","37","53","190","4,366","653","3,121","592","16"
"Wheat Ridge","31,833","128","0","33","33","62","1,769","334","1,200","235","7"
"Windsor","15,155","7","0","2","1","4","320","84","217","19","1"
"Woodland Park","6,786","12","0","0","0","12","177","22","144","11","3"
"Wray","2,188","2","0","0","0","2","19","2","16","1","0"
"Yuma","3,292","2","0","0","0","2","54","10","41","3","1"
