"City","Population","Violent crime","Murder and nonnegligent manslaughter","Forcible rape","Robbery","Aggravated assault","Property crime","Burglary","Larceny-theft","Motor vehicle theft","Arson1"
"Durant","14,926","56","0","10","11","35","719","193","474","52","1"
"Edmond","75,542","91","1","30","14","46","1,961","370","1,499","92","8"
"Elk City","10,838","5","0","2","0","3","185","12","166","7","0"
"El Reno","16,239","79","1","7","14","57","546","176","339","31","10"
"Enid","46,826","180","1","25","30","124","2,037","481","1,429","127","5"
"Eufaula","2,814","7","0","0","2","5","124","30","82","12","2"
"Fairfax","1,518","9","0","1","0","8","51","12","36","3","4"
"Fairview","2,652","2","0","0","0","2","76","12","60","4","1"
"Fort Gibson","4,290","8","0","1","0","7","34","5","28","1","0"
"Frederick","4,232","11","0","0","4","7","122","38","80","4","1"
"Geary","1,301","12","0","0","0","12","29","5","22","2","0"
"Glenpool","9,039","9","0","1","1","7","145","29","101","15","0"
"Goodwell","1,139","0","0","0","0","0","18","9","9","0","0"
"Grove","5,803","18","0","0","0","18","199","38","152","9","1"
"Guthrie","10,895","35","1","7","6","21","256","81","160","15","1"
"Guymon","10,737","25","1","6","3","15","277","42","221","14","3"
"Harrah","4,983","17","0","1","1","15","111","35","72","4","1"
"Hartshorne","2,091","5","0","0","1","4","35","5","27","3","0"
"Haskell","1,792","0","0","0","0","0","9","4","4","1","0"
"Healdton","2,802","3","0","0","0","3","46","16","24","6","0"
"Heavener2","3,275"," ","0","8","2"," ","84","23","55","6","0"
"Henryetta","6,164","11","0","2","1","8","136","30","90","16","0"
"Hinton","2,202","1","0","1","0","0","24","4","17","3","0"
"Hobart","3,839","43","0","3","1","39","51","16","32","3","1"
"Holdenville","5,587","19","0","2","1","16","90","18","59","13","2"
"Hollis","2,105","6","0","1","0","5","54","20","33","1","0"
"Hominy","3,766","37","0","1","0","36","68","39","28","1","2"
"Hooker","1,736","1","0","0","0","1","24","8","10","6","0"
"Hugo","5,570","13","1","0","1","11","136","58","73","5","1"
"Hulbert","538","3","0","0","2","1","1","0","0","1","0"
"Hydro","1,054","1","0","0","0","1","15","5","9","1","0"
"Idabel","6,977","30","1","3","5","21","253","57","179","17","0"
"Jay","2,865","9","0","0","0","9","67","18","44","5","2"
"Jenks","13,211","16","0","1","1","14","244","57","176","11","0"
"Jones","2,634","2","0","0","0","2","23","5","17","1","0"
"Kingfisher","4,541","7","0","2","0","5","75","9","63","3","0"
"Kingston","1,539","5","0","2","0","3","15","6","5","4","2"
"Konawa","1,447","3","0","0","0","3","19","4","14","1","1"
"Krebs","2,139","9","0","0","0","9","24","6","17","1","1"
"Lawton","91,031","929","8","82","169","670","4,727","1,550","2,886","291","65"
"Lexington","2,097","4","0","0","0","4","67","18","47","2","1"
"Lindsay","2,916","5","0","1","0","4","64","24","34","6","0"
"Locust Grove","1,590","5","0","0","0","5","68","13","46","9","0"
"Lone Grove","5,120","11","0","0","1","10","122","19","95","8","1"
"Luther","1,093","8","0","0","1","7","17","7","8","2","0"
"Madill","3,721","19","0","2","2","15","172","41","118","13","1"
"Mangum","2,769","13","0","0","0","13","53","7","45","1","1"
"Mannford","2,782","13","0","1","0","12","45","14","29","2","0"
"Marietta","2,548","11","0","1","2","8","119","26","82","11","1"
"Marlow","4,571","57","0","8","1","48","85","18","58","9","0"
"Maysville","1,307","3","0","0","0","3","19","9","7","3","1"
"McAlester","18,265","50","0","4","17","29","887","126","725","36","2"
"McLoud","4,086","9","0","0","2","7","53","23","24","6","0"
"Meeker","998","4","0","0","0","4","45","23","22","0","1"
"Miami","13,685","99","1","11","8","79","773","207","545","21","9"
"Midwest City","55,375","266","3","25","50","188","2,186","484","1,522","180","16"
"Minco","1,783","0","0","0","0","0","4","1","3","0","1"
"Moore","48,118","115","0","14","22","79","1,907","396","1,344","167","14"
"Mooreland","1,232","0","0","0","0","0","25","10","14","1","0"
"Morris","1,338","0","0","0","0","0","22","7","11","4","0"
"Mountain View","837","2","0","0","0","2","10","2","8","0","0"
"Muldrow","3,196","12","0","5","2","5","111","42","66","3","2"
"Muskogee","40,117","297","1","27","64","205","1,631","550","944","137","17"
"Mustang","16,027","53","1","7","1","44","490","91","354","45","2"
"Newcastle","6,359","12","3","1","3","5","186","53","120","13","2"
"Newkirk","2,181","19","0","2","1","16","100","21","75","4","0"
"Nichols Hills","4,032","2","0","0","1","1","71","10","57","4","0"
"Nicoma Park","2,409","22","0","1","6","15","77","23","49","5","2"
"Noble","5,567","4","0","2","0","2","126","33","81","12","1"
"Norman","102,617","211","5","38","50","118","3,582","881","2,415","286","5"
"Nowata","4,070","22","0","3","3","16","69","19","44","6","3"
"Oilton","1,153","4","0","0","0","4","27","8","17","2","0"
"Okemah","2,996","16","0","1","0","15","137","31","101","5","1"
"Oklahoma City","536,016","4,301","55","327","1,179","2,740","34,292","9,304","20,169","4,819","201"
"Okmulgee","12,968","78","1","5","12","60","390","100","263","27","0"
"Oologah","1,131","1","0","0","0","1","24","10","12","2","0"
"Owasso","23,981","81","0","12","6","63","550","85","410","55","10"
"Pauls Valley","6,233","38","0","4","3","31","493","105","368","20","1"
"Pawhuska","3,564","51","0","0","1","50","90","24","54","12","0"
"Pawnee","2,223","4","0","0","0","4","35","11","23","1","0"
"Perkins","2,205","7","0","0","1","6","81","19","60","2","0"
"Perry","5,150","12","0","0","2","10","119","21","88","10","2"
"Piedmont","4,708","10","0","0","1","9","56","17","37","2","0"
"Pocola","4,412","20","0","2","0","18","56","32","16","8","0"
"Ponca City","25,291","168","0","11","15","142","1,291","261","961","69","19"
"Porum","739","0","0","0","0","0","14","3","10","1","0"
"Poteau","8,224","47","0","5","0","42","314","45","249","20","5"
"Prague","2,143","3","0","0","0","3","11","3","7","1","0"
"Pryor","9,308","78","0","5","1","72","336","96","202","38","0"
"Purcell","5,910","14","1","2","2","9","254","94","148","12","1"
"Ringling","1,092","1","0","1","0","0","21","4","14","3","0"
"Roland","3,137","7","0","0","1","6","27","8","18","1","0"
"Rush Springs","1,336","5","0","1","0","4","24","8","15","1","0"
"Sallisaw","8,697","84","0","4","5","75","316","66","233","17","3"
"Sand Springs","17,823","30","0","3","10","17","511","114","322","75","2"
"Sapulpa","20,801","62","0","3","11","48","676","145","478","53","12"
"Sayre","2,861","7","0","3","1","3","64","9","47","8","1"
"Seiling","828","10","0","0","0","10","11","2","8","1","0"
"Seminole","6,974","20","1","2","5","12","366","100","241","25","0"
"Shawnee","30,087","151","0","13","15","123","1,642","391","1,093","158","7"
"Skiatook","6,346","15","0","2","1","12","279","81","167","31","2"
"Snyder","1,465","9","0","1","1","7","38","15","20","3","0"
"Spencer","3,874","11","0","5","0","6","70","22","34","14","0"
"Spiro","2,307","11","1","0","1","9","44","13","29","2","0"
"Stigler","2,846","12","0","0","0","12","59","14","44","1","0"
"Stillwater","41,267","126","2","18","14","92","1,347","318","975","54","13"
"Stilwell","3,503","6","0","0","1","5","123","8","108","7","0"
"Stratford","1,497","3","0","0","0","3","17","5","11","1","0"
"Stringtown","416","0","0","0","0","0","5","2","3","0","0"
"Stroud","2,779","8","0","1","1","6","98","19","70","9","0"
"Sulphur","4,920","17","0","3","2","12","139","45","91","3","0"
"Tahlequah","16,217","42","0","11","5","26","619","153","409","57","1"
"Talihina","1,245","10","0","1","3","6","33","10","20","3","1"
"Tecumseh","6,574","53","0","2","2","49","193","62","119","12","3"
"Texhoma","936","2","0","0","0","2","15","3","12","0","0"
"The Village","9,914","51","1","1","13","36","354","100","225","29","1"
"Tishomingo","3,164","10","0","2","0","8","82","16","59","7","3"
"Tonkawa","3,160","7","0","0","0","7","103","33","65","5","7"
"Tulsa","385,834","4,816","53","289","997","3,477","24,011","6,315","14,523","3,173","271"
"Tushka","365","1","0","0","0","1","1","0","0","1","0"
"Tuttle","5,412","8","0","2","0","6","137","44","86","7","0"
"Valliant","766","9","0","1","4","4","25","4","20","1","0"
"Vian","1,473","17","0","0","1","16","20","10","9","1","0"
"Vinita","6,070","15","1","1","1","12","201","47","147","7","2"
"Wagoner","7,947","68","1","0","7","60","362","104","241","17","0"
"Walters","2,633","11","1","2","0","8","53","20","31","2","0"
"Warner","1,456","3","0","0","0","3","10","3","6","1","0"
"Warr Acres","9,559","65","1","3","12","49","428","111","270","47","2"
"Watonga","5,637","11","0","0","0","11","75","13","54","8","0"
"Waukomis","1,212","0","0","0","0","0","19","5","13","1","0"
"Waurika","1,873","0","0","0","0","0","15","7","7","1","0"
"Waynoka","938","4","0","0","1","3","44","24","18","2","0"
"Weatherford","9,824","34","0","2","3","29","352","85","247","20","0"
"Weleetka","962","2","0","0","1","1","27","11","14","2","0"
"Westville","1,667","17","0","2","0","15","109","14","88","7","0"
"Wetumka","1,433","2","0","0","0","2","49","31","17","1","2"
"Wewoka","3,467","16","0","0","2","14","162","58","93","11","0"
"Wilburton","2,960","5","0","1","1","3","32","9","20","3","0"
"Wilson","1,637","9","0","0","0","9","36","9","25","2","0"
"Woodward","12,036","23","1","6","4","12","685","173","490","22","0"
"Wright City","821","4","0","0","0","4","22","6","15","1","2"
"Wynnewood","2,334","6","0","0","0","6","47","16","30","1","0"
"Yale","1,265","5","0","0","0","5","7","3","4","0","0"
"Yukon","22,227","33","0","5","7","21","615","122","461","32","1"
