"City","Population","Violent crime","Murder and nonnegligent manslaughter","Forcible rape","Robbery","Aggravated assault","Property crime","Burglary","Larceny-theft","Motor vehicle theft","Arson1"
"Dumfries","4,864","25","0","1","8","16","134","30","90","14","1"
"Elkton","2,632","3","0","1","0","2","57","35","19","3","0"
"Emporia","5,643","52","1","1","19","31","331","53","260","18","2"
"Exmore","1,407","7","1","1","2","3","38","8","29","1","0"
"Farmville","6,945","1","0","0","1","0","71","22","46","3","0"
"Franklin","8,680","53","0","6","17","30","280","36","225","19","0"
"Fredericksburg","20,939","106","1","15","29","61","937","71","791","75","6"
"Fries","579","0","0","0","0","0","2","0","1","1","0"
"Front Royal","14,644","31","0","6","12","13","441","34","371","36","8"
"Galax","6,743","22","1","2","3","16","272","17","247","8","5"
"Gate City","2,093","4","0","0","0","4","49","9","38","2","0"
"Glasgow","1,029","1","0","0","0","1","5","2","3","0","0"
"Glen Lyn","165","0","0","0","0","0","10","1","9","0","0"
"Gordonsville","1,633","1","0","1","0","0","27","2","24","1","0"
"Grottoes","2,190","3","0","2","0","1","20","7","11","2","1"
"Halifax","1,306","0","0","0","0","0","12","4","8","0","0"
"Hampton","147,030","571","11","53","269","238","4,861","767","3,594","500","37"
"Harrisonburg","40,841","130","4","16","28","82","1,261","254","925","82","9"
"Haymarket","1,094","1","0","1","0","0","15","1","13","1","0"
"Herndon","22,184","86","1","7","24","54","489","44","421","24","3"
"Hillsville","2,743","13","0","2","0","11","61","5","47","9","1"
"Honaker","930","3","0","0","0","3","15","7","8","0","0"
"Hopewell","22,916","148","1","13","50","84","1,008","177","710","121","13"
"Independence","930","1","0","1","0","0","9","2","5","2","0"
"Jonesville","990","0","0","0","0","0","14","6","8","0","0"
"Kenbridge","1,332","7","0","1","0","6","9","0","8","1","0"
"Lawrenceville","1,169","5","0","1","0","4","29","8","20","1","0"
"Lebanon","3,257","8","0","3","2","3","146","22","119","5","1"
"Leesburg","36,630","73","0","12","19","42","783","67","668","48","4"
"Lexington","6,844","3","0","0","2","1","107","16","89","2","0"
"Louisa","1,525","1","0","0","1","0","34","8","22","4","0"
"Luray","4,913","5","0","1","0","4","131","11","117","3","0"
"Lynchburg","67,640","340","2","34","91","213","2,402","442","1,796","164","23"
"Manassas","37,943","195","2","15","72","106","1,206","160","927","119","12"
"Manassas Park","11,738","38","0","6","8","24","334","34","254","46","1"
"Marion","6,225","46","0","1","3","42","221","39","172","10","4"
"Martinsville","15,074","45","0","3","12","30","536","72","426","38","3"
"Middleburg","889","0","0","0","0","0","27","6","18","3","0"
"Mount Jackson","1,784","2","0","0","1","1","36","9","26","1","0"
"Narrows","2,171","1","0","0","1","0","17","3","14","0","0"
"Newport News","181,692","1,422","19","109","473","821","7,578","1,661","5,160","757","87"
"Norfolk","234,266","1,844","28","100","948","768","11,683","1,614","9,032","1,037","76"
"Norton","3,714","17","0","3","1","13","200","20","172","8","1"
"Occoquan","765","0","0","0","0","0","2","1","1","0","0"
"Onancock","1,492","4","0","0","0","4","22","5","16","1","0"
"Onley","501","1","0","0","1","0","36","0","36","0","0"
"Orange","4,473","16","1","1","5","9","132","11","114","7","0"
"Poquoson","11,929","15","0","0","1","14","132","24","104","4","1"
"Portsmouth","101,167","870","18","37","336","479","5,045","1,100","3,591","354","12"
"Pound","1,098","4","0","0","0","4","38","9","29","0","0"
"Pulaski","9,179","32","0","5","10","17","368","92","256","20","4"
"Purcellville","4,727","3","0","0","1","2","86","6","78","2","2"
"Quantico","628","1","0","0","1","0","31","4","27","0","0"
"Radford","14,720","55","1","8","7","39","540","111","401","28","5"
"Richlands","4,157","22","3","2","3","14","252","61","184","7","3"
"Richmond","195,708","2,041","76","76","987","902","10,092","2,284","6,351","1,457","70"
"Roanoke","93,554","953","12","60","220","661","5,295","978","3,887","430","36"
"Rocky Mount","4,614","14","0","3","5","6","115","9","98","8","2"
"Rural Retreat","1,367","0","0","0","0","0","0","0","0","0","0"
"Salem","24,900","31","0","3","16","12","660","89","542","29","1"
"Saltville","2,290","6","0","2","0","4","58","10","44","4","2"
"Shenandoah","1,889","4","0","0","0","4","39","5","31","3","0"
"South Boston","8,196","46","0","5","15","26","397","78","304","15","5"
"South Hill","4,653","29","0","1","6","22","235","24","191","20","0"
"Stanley","1,344","3","0","0","0","3","23","0","22","1","0"
"Staunton","23,570","52","0","5","12","35","790","115","637","38","11"
"Stephens City","1,259","1","0","0","0","1","49","7","42","0","0"
"St. Paul","974","0","0","0","0","0","2","0","1","1","0"
"Strasburg","4,312","5","0","0","1","4","97","12","82","3","0"
"Suffolk","79,781","395","8","25","106","256","2,515","427","1,943","145","27"
"Tappahannock","2,176","13","0","2","1","10","132","8","118","6","0"
"Tazewell","4,448","9","0","2","1","6","116","15","90","11","0"
"Victoria","1,807","8","0","4","0","4","23","2","19","2","0"
"Vinton","7,811","16","0","3","3","10","291","34","238","19","0"
"Virginia Beach","442,784","1,256","19","115","678","444","12,855","2,048","10,212","595","165"
"Warrenton","8,721","34","0","4","2","28","241","22","213","6","0"
"Warsaw","1,380","1","0","0","1","0","9","0","9","0","0"
"Waverly","2,198","6","1","0","0","5","27","5","19","3","0"
"Waynesboro","21,481","104","0","4","13","87","646","106","495","45","11"
"Weber City","1,296","5","0","0","1","4","53","13","38","2","0"
"West Point","3,043","5","0","1","3","1","50","9","38","3","0"
"Williamsburg","11,868","27","3","5","8","11","235","21","200","14","0"
"Winchester","25,369","107","0","5","48","54","1,395","201","1,122","72","5"
"Wise","3,315","6","0","2","1","3","103","14","85","4","0"
"Woodstock","4,271","8","0","0","2","6","32","5","21","6","1"
