"City","Population","Violent crime","Murder and nonnegligent manslaughter","Forcible rape","Robbery","Aggravated assault","Property crime","Burglary","Larceny-theft","Motor vehicle theft","Arson1"
"Claremont","1,126","0","0","0","0","0","88","15","64","9","0"
"Clayton","13,201","40","1","5","16","18","453","106","330","17","2"
"Cleveland","839","3","0","1","0","2","59","17","42","0","0"
"Clinton","8,943","73","1","4","21","47","536","139","361","36","4"
"Clyde","1,384","2","0","0","0","2","25","12","13","0","0"
"Concord","62,311","280","3","14","98","165","2,924","459","2,149","316","12"
"Creedmoor","3,218","17","0","3","2","12","104","13","85","6","3"
"Dobson","1,538","1","0","0","0","1","40","7","32","1","0"
"Drexel","1,932","2","1","0","0","1","32","8","22","2","0"
"Dunn","10,086","113","0","8","29","76","732","261","403","68","5"
"Durham2","208,932","1,957","13","98","977","869","11,866","3,098","7,617","1,151","48"
"Edenton","5,101","19","0","1","4","14","227","46","167","14","0"
"Elizabethtown","3,921","23","1","0","8","14","285","53","221","11","0"
"Elkin","4,401","22","0","2","3","17","225","32","183","10","0"
"Elon","7,242","11","0","2","3","6","115","32","82","1","0"
"Emerald Isle","3,760","1","0","0","1","0","220","107","108","5","0"
"Enfield","2,348","14","0","1","3","10","142","61","77","4","0"
"Erwin","4,888","7","0","0","1","6","211","73","120","18","0"
"Fairmont","2,670","56","0","1","7","48","289","120","149","20","1"
"Farmville","4,637","47","0","1","15","31","266","71","189","6","1"
"Fayetteville","132,521","1,299","15","61","510","713","13,091","3,519","8,549","1,023","49"
"Fletcher","4,612","12","0","0","6","6","194","37","134","23","0"
"Four Oaks","1,800","6","0","0","1","5","47","15","24","8","0"
"Franklin","3,683","10","0","1","0","9","188","70","107","11","1"
"Franklinton","1,937","4","0","1","1","2","131","31","96","4","0"
"Fuquay-Varina","12,443","71","0","3","14","54","492","106","360","26","2"
"Garner","22,810","73","0","9","26","38","1,169","220","906","43","2"
"Garysburg","1,226","9","0","0","0","9","56","34","21","1","0"
"Gastonia","70,340","710","4","30","220","456","5,816","1,271","4,056","489","62"
"Goldsboro","39,442","328","4","3","95","226","2,435","633","1,650","152","3"
"Graham","14,230","106","0","3","16","87","772","166","538","68","7"
"Granite Falls","4,664","11","0","0","2","9","232","95","132","5","0"
"Granite Quarry","2,277","3","0","0","2","1","78","25","50","3","1"
"Greensboro","236,591","2,062","27","86","901","1,048","14,336","4,129","9,000","1,207","109"
"Greenville","70,904","640","6","22","240","372","4,537","1,323","2,932","282","16"
"Grifton","2,107","3","0","0","3","0","82","18","62","2","2"
"Hamlet","5,940","44","2","1","12","29","385","107","245","33","3"
"Havelock","22,097","65","0","8","16","41","568","125","415","28","5"
"Henderson","16,537","182","5","4","79","94","1,491","366","1,049","76","7"
"Hendersonville","11,623","104","2","6","21","75","993","154","765","74","1"
"Hertford","2,146","8","0","1","3","4","123","48","68","7","1"
"Hickory","41,035","320","1","26","115","178","3,063","736","2,082","245","10"
"Highlands","960","0","0","0","0","0","69","26","40","3","0"
"High Point","96,983","699","8","41","269","381","5,652","1,697","3,449","506","28"
"Hillsborough","5,489","48","0","1","11","36","300","69","208","23","1"
"Holden Beach","864","2","0","0","0","2","87","57","28","2","0"
"Holly Ridge","776","1","0","0","0","1","58","15","40","3","0"
"Holly Springs","15,532","22","1","0","3","18","215","66","142","7","0"
"Hope Mills","13,037","63","0","4","28","31","866","178","646","42","1"
"Hudson","3,122","5","0","0","0","5","120","26","91","3","1"
"Huntersville","37,103","101","0","11","30","60","1,180","268","858","54","15"
"Jacksonville2","73,696","208","2","26","48","132","2,002","408","1,476","118","7"
"Jefferson","1,393","0","0","0","0","0","13","4","9","0","0"
"Jonesville","2,321","10","0","0","3","7","170","54","108","8","0"
"Kannapolis","39,820","155","4","12","54","85","1,037","292","636","109","13"
"Kenansville","899","0","0","0","0","0","49","6","42","1","1"
"Kenly","1,867","19","0","0","7","12","176","68","98","10","0"
"Kernersville","21,787","127","0","5","25","97","1,050","202","801","47","6"
"Kill Devil Hills","6,681","40","0","7","8","25","432","105","305","22","1"
"King","6,480","23","1","4","4","14","261","35","219","7","3"
"Kings Mountain","11,079","38","2","1","20","15","520","114","387","19","2"
"Kinston","23,307","237","5","9","44","179","1,887","396","1,397","94","14"
"Kitty Hawk","3,425","6","0","2","0","4","135","33","96","6","0"
"Knightdale","6,445","27","0","1","8","18","292","62","219","11","2"
"La Grange","2,860","30","0","1","1","28","120","34","83","3","0"
"Landis","3,125","7","2","1","2","2","158","24","115","19","1"
"Laurel Park","2,125","0","0","0","0","0","23","1","19","3","0"
"Laurinburg","16,125","121","0","10","32","79","835","284","496","55","15"
"Leland","4,529","19","0","4","3","12","365","166","188","11","0"
"Lenoir","18,269","58","2","0","26","30","808","226","529","53","1"
"Lexington","20,805","181","1","10","37","133","1,151","319","771","61","7"
"Liberty","2,766","2","0","1","1","0","58","11","43","4","0"
"Lillington","3,225","15","1","0","4","10","99","41","49","9","0"
"Lincolnton","10,600","64","3","1","18","42","766","162","563","41","2"
"Longview","4,937","24","0","9","4","11","399","166","185","48","5"
"Louisburg","3,423","8","0","3","2","3","199","54","137","8","0"
"Lumberton","22,022","267","5","12","120","130","2,444","638","1,597","209","9"
"Madison","2,284","36","0","0","0","36","160","43","117","0","0"
"Maiden","3,329","12","0","0","2","10","145","26","114","5","0"
"Manteo","1,327","1","0","0","0","1","73","22","49","2","0"
"Marion","5,113","30","0","1","5","24","459","154","289","16","3"
"Mars Hill","1,871","3","0","0","0","3","34","16","17","1","0"
"Marshville","2,876","17","0","0","5","12","105","24","75","6","1"
"Matthews","25,811","60","1","6","21","32","1,164","192","897","75","15"
"Mayodan","2,547","3","0","0","0","3","100","23","77","0","0"
"Maysville","1,010","3","0","0","0","3","11","3","7","1","0"
"Mebane","9,123","57","0","0","6","51","389","87","277","25","4"
"Middlesex","868","4","0","0","0","4","49","20","25","4","0"
"Mint Hill","18,228","66","0","3","30","33","395","219","141","35","4"
"Mocksville","4,553","16","0","1","5","10","299","42","250","7","0"
"Monroe","30,585","230","2","7","65","156","1,963","505","1,277","181","9"
"Mooresville","20,897","73","0","5","27","41","1,058","117","881","60","10"
"Morehead City","9,024","71","1","6","10","54","506","113","373","20","2"
"Morrisville","12,435","10","0","2","2","6","360","81","256","23","0"
"Mount Airy","8,623","39","0","6","16","17","669","147","482","40","9"
"Mount Gilead","1,415","6","0","0","2","4","67","44","23","0","0"
"Mount Holly","9,869","61","1","2","12","46","289","86","178","25","2"
"Mount Olive","4,531","67","0","1","8","58","332","56","258","18","0"
"Murfreesboro","2,265","21","0","1","7","13","149","32","116","1","1"
"Murphy","1,596","12","0","1","1","10","100","13","83","4","1"
"Nags Head","3,137","23","0","6","3","14","298","74","216","8","1"
"Nashville","4,566","23","0","2","6","15","111","43","60","8","0"
"New Bern","24,587","150","0","18","49","83","1,434","307","1,056","71","2"
"Newland","700","0","0","0","0","0","21","5","15","1","0"
"Newport","3,917","7","0","1","1","5","97","27","67","3","0"
"Newton","13,276","40","2","0","21","17","806","202","547","57","0"
"North Topsail Beach","877","3","0","0","1","2","63","25","33","5","0"
"North Wilkesboro","4,288","21","0","2","7","12","323","70","240","13","0"
"Norwood","2,203","13","0","0","4","9","91","40","49","2","3"
"Oak Island","7,832","30","2","4","4","20","306","138","154","14","0"
"Ocean Isle Beach","514","4","0","0","0","4","131","49","76","6","0"
"Old Fort","987","2","0","0","2","0","19","9","10","0","1"
"Oxford","8,700","125","0","5","36","84","634","224","374","36","4"
"Pembroke","2,747","23","3","1","8","11","286","147","124","15","4"
"Pine Level","1,479","3","0","2","0","1","54","4","43","7","0"
"Pinebluff","1,244","3","0","0","3","0","28","12","16","0","0"
"Pinehurst","11,665","8","0","0","0","8","119","3","111","5","1"
"Pine Knoll Shores","1,601","3","0","0","0","3","48","16","30","2","0"
"Pineville","3,723","82","1","4","45","32","1,061","110","870","81","5"
"Pittsboro","2,501","8","0","4","3","1","97","26","69","2","1"
"Plymouth","4,043","50","0","2","1","47","208","84","122","2","0"
"Raeford","3,666","27","0","3","12","12","256","99","144","13","0"
"Raleigh","348,345","2,223","19","97","782","1,325","12,650","2,978","8,666","1,006","71"
"Ramseur","1,738","3","0","0","2","1","117","33","82","2","0"
"Randleman","3,726","11","0","0","0","11","310","77","226","7","2"
"Red Springs","3,554","39","0","0","18","21","378","208","140","30","2"
"Reidsville","15,073","65","2","0","22","41","1,277","314","902","61","6"
"Richlands","844","1","0","0","0","1","49","7","39","3","0"
"River Bend","2,810","0","0","0","0","0","10","4","6","0","0"
"Roanoke Rapids","16,786","110","2","2","37","69","1,008","278","661","69","7"
"Robersonville","1,670","14","0","0","6","8","104","34","64","6","1"
"Rockingham","9,404","76","0","5","18","53","1,075","265","772","38","2"
"Rockwell","2,022","3","0","0","1","2","43","10","31","2","0"
"Rocky Mount","57,756","577","12","22","225","318","5,617","1,696","3,535","386","11"
"Rose Hill","1,404","3","0","0","1","2","42","18","23","1","0"
"Rowland","1,171","10","0","1","4","5","69","37","23","9","0"
"Roxboro","8,930","87","0","7","11","69","567","191","348","28","0"
"Rutherfordton","4,181","1","0","0","1","0","134","18","107","9","0"
"Salisbury","28,113","281","3","17","131","130","2,132","461","1,521","150","15"
"Sanford","27,243","127","2","9","67","49","1,702","411","1,208","83","5"
"Scotland Neck","2,285","51","0","1","8","42","250","82","164","4","2"
"Selma","6,779","75","1","6","28","40","479","233","219","27","3"
"Shallotte","1,620","10","0","1","5","4","265","43","209","13","1"
"Sharpsburg","2,509","9","0","0","2","7","29","12","15","2","2"
"Shelby","21,687","180","5","14","67","94","1,319","373","855","91","5"
"Siler City","8,240","48","0","5","7","36","326","68","232","26","1"
"Smithfield","12,209","112","1","5","30","76","915","183","670","62","4"
"Southern Pines","12,118","71","3","3","24","41","614","181","402","31","3"
"Southern Shores","2,695","3","0","0","1","2","75","29","44","2","0"
"Southport","2,779","19","0","1","2","16","133","31","93","9","1"
"Sparta","1,833","1","0","1","0","0","41","10","29","2","1"
"Spencer","3,412","16","0","0","9","7","234","79","154","1","3"
"Spindale","3,999","20","0","0","9","11","218","73","135","10","1"
"Spring Hope","1,297","4","0","0","1","3","50","18","30","2","0"
"Spring Lake","8,361","78","1","5","31","41","727","283","386","58","3"
"Stallings","3,931","57","3","2","14","38","236","80","127","29","0"
"Stanley","3,156","10","0","1","5","4","146","58","84","4","1"
"Statesville","25,371","243","2","6","100","135","2,174","777","1,273","124","7"
"St. Pauls","2,309","7","0","0","4","3","117","47","62","8","3"
"Sugar Mountain","224","0","0","0","0","0","10","5","5","0","0"
"Sunset Beach","2,219","0","0","0","0","0","99","50","47","2","0"
"Surf City","1,750","8","0","0","0","8","157","54","97","6","0"
"Swansboro","1,365","8","0","0","3","5","73","15","48","10","2"
"Sylva","2,446","34","1","1","2","30","205","35","163","7","1"
"Tabor City","2,681","17","0","1","3","13","154","59","85","10","0"
"Tarboro","10,812","50","0","1","17","32","485","126","350","9","2"
"Taylorsville","1,892","10","1","3","2","4","111","37","67","7","0"
"Thomasville","26,388","189","2","3","47","137","1,608","442","1,071","95","6"
"Trent Woods","4,040","5","0","0","0","5","46","2","44","0","0"
"Troutman","1,740","3","0","1","0","2","120","33","81","6","0"
"Troy","3,334","26","0","0","3","23","256","51","201","4","3"
"Tryon","1,787","5","0","1","1","3","45","10","33","2","0"
"Valdese","4,620","13","0","0","1","12","100","27","70","3","2"
"Vanceboro","863","3","0","0","3","0","27","19","7","1","0"
"Vass","785","6","0","0","2","4","55","6","48","1","0"
"Wadesboro","5,368","46","0","7","14","25","407","145","248","14","2"
"Wake Forest","20,528","40","0","3","7","30","689","171","504","14","1"
"Wallace","3,601","18","2","0","5","11","165","58","101","6","1"
"Warsaw","3,154","24","0","2","5","17","187","31","148","8","3"
"Washington","10,037","64","0","9","23","32","473","117","326","30","2"
"Waxhaw","3,271","14","0","0","4","10","142","44","85","13","2"
"Waynesville","9,573","28","0","3","4","21","405","135","241","29","2"
"Weaverville","2,558","8","0","1","2","5","80","13","64","3","0"
"Wendell","4,606","22","1","0","3","18","130","30","94","6","0"
"Whispering Pines","2,180","1","0","0","0","1","17","7","10","0","0"
"Whitakers","788","7","0","1","1","5","35","13","21","1","0"
"White Lake","543","9","0","1","2","6","85","27","53","5","0"
"Whiteville","5,316","86","0","1","24","61","735","137","554","44","2"
"Wilkesboro","3,268","13","0","1","5","7","333","61","261","11","1"
"Williamston","5,763","64","0","3","8","53","365","102","250","13","0"
"Wilmington","97,381","857","7","62","409","379","6,207","1,694","3,865","648","22"
"Wilson","47,904","310","1","13","91","205","2,204","494","1,602","108","17"
"Windsor","2,276","2","0","0","1","1","116","29","82","5","0"
"Wingate","2,923","11","0","0","3","8","114","49","52","13","1"
"Winston-Salem","197,621","1,654","20","126","669","839","13,449","4,289","8,126","1,034","10"
"Winterville","4,782","23","0","1","3","19","238","45","181","12","2"
"Winton","938","4","0","1","0","3","11","6","4","1","1"
"Woodfin","3,342","11","0","0","5","6","133","41","84","8","0"
"Woodland","813","8","0","0","1","7","34","10","21","3","0"
"Wrightsville Beach","2,618","3","0","1","0","2","190","45","143","2","0"
"Yadkinville","2,924","16","0","3","3","10","165","22","138","5","2"
"Yanceyville","2,190","10","0","0","2","8","89","26","57","6","0"
"Youngsville","726","1","0","0","0","1","39","17","22","0","1"
"Zebulon","4,302","47","0","2","19","26","340","61","267","12","0"
