"City","Population","Violent crime","Murder and nonnegligent manslaughter","Forcible rape","Robbery","Aggravated assault","Property crime","Burglary","Larceny-theft","Motor vehicle theft","Arson1"
"Emporia","26,643","117","3","29","14","71","1,683","254","1,389","40","8"
"Eudora","5,321","13","0","2","0","11","133","23","99","11","1"
"Fairway","3,867","4","0","1","0","3","56","17","36","3","1"
"Florence","655","0","0","0","0","0","21","4","16","1","1"
"Fort Scott","8,046","41","0","7","6","28","339","75","245","19","5"
"Fredonia","2,472","5","0","0","1","4","106","28","73","5","0"
"Frontenac","3,123","2","0","0","0","2","73","16","49","8","0"
"Galena","3,185","10","0","0","1","9","93","15","74","4","0"
"Garden City","27,289","132","1","18","8","105","1,327","232","1,025","70","6"
"Gardner","14,418","70","0","12","1","57","453","66","366","21","6"
"Garnett","3,362","10","0","1","1","8","136","27","99","10","1"
"Girard","2,705","10","0","3","1","6","75","14","60","1","0"
"Goddard","3,361","4","0","0","0","4","104","16","86","2","0"
"Grandview Plaza","1,046","9","0","0","1","8","31","8","20","3","2"
"Great Bend2","15,549"," ","0","7","4"," ","757","161","561","35","4"
"Halstead","1,926","0","0","0","0","0","4","1","3","0","0"
"Hays","19,771","72","0","12","6","54","624","87","508","29","2"
"Haysville","9,886","42","1","9","0","32","406","54","334","18","4"
