"City","Population","Violent crime","Murder and nonnegligent manslaughter","Forcible rape","Robbery","Aggravated assault","Property crime","Burglary","Larceny-theft","Motor vehicle theft","Arson1"
"Litchfield","8,308","6","0","2","2","2","91","21","66","4","4"
"Littleton","6,162","5","0","1","1","3","71","11","58","2","1"
"Londonderry","24,931","28","0","3","7","18","327","47","242","38","4"
"Loudon","5,081","3","0","0","0","3","51","9","38","4","0"
"Madison","2,277","2","0","0","0","2","54","9","45","0","0"
"Manchester","110,106","313","4","44","157","108","3,454","781","2,423","250","66"
"Marlborough","2,102","3","0","3","0","0","33","8","25","0","0"
"Merrimack","26,753","3","0","0","1","2","300","30","265","5","1"
"Middleton","1,695","1","0","1","0","0","27","7","20","0","0"
"Milford","14,918","20","0","4","3","13","205","32","162","11","5"
"Milton","4,368","25","0","2","1","22","74","14","47","13","1"
"Moultonborough","4,971","2","0","1","0","1","46","23","23","0","0"
"Nashua","87,651","190","1","21","47","121","2,241","333","1,801","107","33"
"New Boston","4,898","1","0","0","0","1","22","11","7","4","1"
"New Durham","2,463","1","0","1","0","0","54","12","39","3","1"
"Newfields","1,595","3","0","0","0","3","15","2","13","0","0"
"New Hampton","2,243","2","0","0","0","2","35","8","25","2","0"
"New Ipswich","5,037","0","0","0","0","0","62","9","48","5","1"
"New London","4,480","0","0","0","0","0","30","6","22","2","0"
"Newmarket","9,210","8","0","3","2","3","78","25","49","4","1"
"Newport","6,586","12","0","1","3","8","265","37","215","13","2"
"Newton","4,474","6","0","0","1","5","41","9","29","3","0"
"Northfield","4,991","6","0","1","2","3","82","9","66","7","0"
"Northumberland","2,426","3","0","0","0","3","24","7","14","3","0"
"Northwood","3,994","2","0","0","1","1","34","21","6","7","1"
"Nottingham","4,389","1","0","0","0","1","49","6","41","2","0"
"Ossipee","4,655","5","0","1","0","4","125","23","94","8","1"
"Pelham","12,521","5","0","1","2","2","170","31","107","32","3"
"Pembroke","7,394","7","0","2","2","3","83","20","57","6","0"
"Peterborough","6,096","9","0","2","1","6","114","19","94","1","1"
"Plaistow","7,798","4","0","1","3","0","184","17","147","20","1"
"Plymouth","6,227","5","0","0","0","5","232","29","194","9","1"
"Portsmouth","20,752","45","0","9","16","20","670","86","554","30","11"
"Raymond","10,160","18","0","7","1","10","156","25","121","10","2"
"Rindge","6,326","7","0","2","1","4","58","14","37","7","2"
"Rochester","30,117","73","0","19","8","46","689","114","537","38","5"
"Rollinsford","2,635","1","0","0","0","1","22","5","16","1","1"
"Rye","5,261","1","0","0","0","1","31","9","22","0","1"
"Sandown","5,747","2","0","0","0","2","43","17","18","8","0"
"Sandwich","1,353","0","0","0","0","0","40","9","31","0","0"
"Seabrook","8,466","21","0","2","8","11","205","26","169","10","1"
"Strafford","3,994","1","0","0","0","1","26","7","16","3","0"
"Thornton","2,029","0","0","0","0","0","15","6","8","1","0"
"Tilton","3,650","2","0","1","0","1","94","10","84","0","0"
"Troy","2,069","0","0","0","0","0","30","4","21","5","0"
"Warner","2,984","0","0","0","0","0","18","3","13","2","0"
"Washington","1,047","1","0","0","0","1","11","6","5","0","0"
"Weare","8,763","3","0","2","0","1","50","10","32","8","0"
"Webster","1,830","1","0","0","0","1","16","6","8","2","3"
"Wilton","3,899","4","0","2","0","2","77","28","47","2","1"
"Windham","12,769","10","0","0","0","10","151","28","109","14","0"
"Wolfeboro","6,685","3","0","0","1","2","93","22","53","18","2"
"Woodstock","1,175","3","0","2","0","1","28","7","19","2","0"
