"City","Population","Violent crime","Murder and nonnegligent manslaughter","Forcible rape","Robbery","Aggravated assault","Property crime","Burglary","Larceny-theft","Motor vehicle theft","Arson1"
"New Bedford","93,661","1,143","7","58","283","795","3,140","842","1,866","432","38"
"Newburyport","17,519","23","0","4","2","17","203","43","149","11","0"
"Newton","83,658","143","1","8","23","111","1,055","189","829","37","10"
"Norfolk","10,553","2","0","0","0","2","53","6","42","5","0"
"North Adams","14,094","93","1","15","1","76","571","240","297","34","1"
"Northampton","28,888","113","0","6","12","95","822","117","634","71","4"
"North Attleboro","28,302","47","1","1","6","39","728","95","591","42","2"
"Northborough","14,763","0","0","0","0","0","119","19","96","4","1"
"Northbridge","14,301","23","0","6","0","17","197","58","124","15","3"
"North Brookfield2","4,843"," ","0","1","2"," ","28","12","13","3","0"
"Northfield","3,249","6","0","1","0","5","68","26","34","8","0"
"North Reading","14,033","6","0","0","3","3","54","21","27","6","0"
"Norwell","10,458","10","0","1","2","7","119","34","82","3","0"
"Norwood","28,649","45","0","1","12","32","603","94","439","70","1"
"Oak Bluffs","3,810","13","0","1","0","12","84","34","50","0","0"
"Oakham","1,908","3","0","0","0","3","27","6","16","5","2"
"Orange","7,713","35","0","2","1","32","198","82","100","16","2"
"Orleans2","6,497"," ","0","0","0"," ","170","26","140","4","0"
"Oxford","13,800","47","0","5","3","39","93","31","46","16","3"
"Palmer","13,003","43","0","4","14","25","253","86","149","18","8"
"Paxton","4,585","19","0","0","2","17","21","10","10","1","0"
"Peabody","51,547","121","2","4","27","88","1,166","186","879","101","3"
"Pembroke","18,204","28","0","0","3","25","209","58","140","11","0"
"Pepperell","11,477","7","0","0","0","7","110","31","75","4","1"
"Pittsfield","44,124","343","1","40","36","266","1,240","348","804","88","5"
"Plainville","8,070","34","0","1","5","28","163","46","106","11","0"
"Plymouth","55,253","105","0","5","22","78","681","145","506","30","2"
"Princeton","3,544","2","0","0","0","2","18","8","10","0","0"
"Provincetown2","3,447"," ","0","1","1"," ","192","13","175","4","0"
"Quincy","90,792","305","3","23","92","187","1,684","473","1,058","153","16"
"Randolph","30,651","156","1","19","31","105","721","95","544","82","1"
"Raynham","13,579","31","0","4","5","22","429","61","320","48","1"
"Reading","23,303","16","0","0","7","9","202","35","157","10","0"
"Rehoboth","11,324","20","0","4","2","14","143","33","94","16","0"
"Revere","46,082","255","0","12","68","175","1,539","297","949","293","12"
"Rochester","5,342","4","0","0","0","4","59","33","24","2","0"
"Rockland","17,946","20","0","1","8","11","341","61","222","58"," "
"Rowley","5,880","8","1","0","3","4","44","16","27","1","1"
"Royalston","1,376","11","0","1","0","10","11","7","3","1","0"
"Rutland","7,491","14","0","3","0","11","45","18","22","5","0"
"Salem","42,007","122","0","10","26","86","877","191","627","59","0"
"Salisbury2","8,334"," ","0","8","2"," ","186","75","91","20","2"
"Sandwich","20,851","49","0","5","1","43","263","107","143","13","1"
"Saugus2","27,077"," ","0","10","40"," ","1,011","333","601","77","2"
"Savoy","729","2","0","1","0","1","3","3","0","0","0"
"Scituate","18,229","18","0","0","0","18","151","41","103","7","0"
"Seekonk","13,750","34","0","2","11","21","500","79","378","43","0"
"Sharon","17,310","4","0","0","1","3","126","22","99","5","2"
"Shelburne","2,066","0","0","0","0","0","11","2","8","1","0"
"Sherborn","4,248","1","0","1","0","0","26","13","11","2","2"
"Shirley","7,658","3","0","0","0","3","24","7","14","3","0"
"Shrewsbury","33,373","26","0","9","2","15","344","30","297","17","1"
"Somerset","18,682","55","0","1","1","53","351","67","260","24","4"
"Somerville","75,413","322","2","19","129","172","1,954","434","1,204","316","6"
"Southampton2","5,876"," ","0","0","0"," ","50","8","39","3","1"
"Southborough","9,616","1","0","0","0","1","51","12","33","6","0"
"Southbridge","17,338","76","0","7","16","53","355","154","177","24","4"
"South Hadley","17,166","31","0","8","1","22","269","66","190","13","3"
"Southwick","9,605","10","0","2","0","8","139","36","92","11","2"
"Spencer","12,165","37","0","0","4","33","157","29","110","18","1"
"Springfield","152,644","2,260","15","115","682","1,448","8,747","2,178","4,963","1,606","75"
"Sterling","7,817","13","0","1","0","12","57","35","16","6","1"
"Stockbridge","2,270","9","0","0","0","9","56","14","39","3","1"
"Stoneham","21,712","24","0","0","6","18","382","82","276","24"," "
"Stow","6,216","4","0","0","1","3","42","25","16","1","1"
"Sturbridge","8,913","21","0","3","0","18","143","37","101","5","0"
"Sudbury","17,169","3","0","1","0","2","88","12","75","1","0"
"Sunderland","3,826","11","0","0","1","10","33","16","17","0","1"
"Sutton","9,043","8","0","1","1","6","94","37","50","7","1"
"Swansea","16,348","40","2","3","5","30","299","56","203","40","1"
"Taunton","56,589","290","1","9","68","212","1,088","407","537","144","2"
"Templeton","7,536","11","0","1","3","7","85","45","28","12","3"
"Tewksbury","29,218","42","0","7","7","28","489","72","376","41","1"
"Tisbury","3,835","13","0","1","0","12","141","31","100","10","0"
"Topsfield","6,220","1","0","0","0","1","36","6","28","2","0"
"Townsend","9,341","1","0","0","1","0","106","22","82","2","0"
"Truro","2,177","0","0","0","0","0","19","1","18","0","0"
"Tyngsboro","11,406","18","0","0","3","15","156","38","101","17","2"
"Upton","6,435","3","0","0","0","3","55","11","36","8","1"
"Uxbridge","12,484","21","0","3","0","18","123","49","64","10","2"
"Wakefield","24,723","57","2","3","9","43","270","45","202","23","0"
"Walpole","23,251","18","0","6","0","12","271","33","220","18","0"
"Waltham","59,914","98","0","8","20","70","690","113","528","49","1"
"Ware","10,065","32","0","7","3","22","154","42","97","15","8"
"Wareham2","21,424"," ","1","5","24"," ","695","231","406","58","2"
"Warren","5,075","35","0","6","0","29","40","20","15","5","2"
"Watertown","32,497","37","0","2","9","26","549","77","452","20","0"
"Wayland","13,080","5","0","2","2","1","93","12","76","5","0"
"Webster","16,952","80","0","8","17","55","310","102","175","33","3"
"Wellesley","27,140","19","0","2","0","17","250","73","174","3","1"
"Wellfleet","2,839","8","0","0","0","8","83","11","71","1","0"
"Wenham","4,678","1","0","0","1","0","50","26","23","1","0"
"Westborough","18,845","28","0","2","2","24","267","53","189","25","3"
"West Boylston","7,745","10","0","2","0","8","166","20","137","9","0"
"West Brookfield","3,918","11","0","0","0","11","44","13","25","6","0"
"Westfield2","40,769"," ","1","11","9"," ","643","260","331","52","9"
"Westford","21,590","3","0","2","0","1","148","12","134","2","0"
"Westhampton","1,577","1","0","0","0","1","7","2","5","0","0"
"West Newbury","4,332","15","0","1","0","14","25","6","17","2","0"
"Westport","15,162","34","0","1","1","32","216","109","93","14","0"
"West Springfield","28,157","106","1","10","29","66","1,270","235","905","130","5"
"West Tisbury","2,687","0","0","0","0","0","9","0","9","0","0"
"Westwood","13,984","12","0","0","2","10","153","22","121","10","2"
"Whately","1,594","5","0","0","1","4","33","7","25","1","0"
"Wilbraham","14,087","26","0","4","0","22","189","32","143","14","1"
"Williamstown","8,288","9","0","3","0","6","202","27","166","9","1"
"Wilmington","21,601","30","0","4","4","22","393","68","307","18"," "
"Winchendon","10,165","49","0","2","0","47","184","58","109","17","3"
"Winchester","21,308","11","0","0","3","8","307","49","241","17","0"
"Winthrop","17,172","66","0","3","6","57","154","74","77","3","1"
"Woburn","37,370","91","0","5","29","57","803","100","641","62","2"
"Worcester","176,956","1,496","6","124","388","978","5,671","1,231","3,452","988","16"
"Yarmouth2","24,769"," ","0","4","11"," ","736","318","387","31","3"
