"City","Population","Violent crime","Murder and nonnegligent manslaughter","Forcible rape","Robbery","Aggravated assault","Property crime","Burglary","Larceny-theft","Motor vehicle theft","Arson1"
"Stafford Township","25,541","21","4","0","1","16","481","42","414","25","6"
"Stanhope","3,704","4","0","1","1","2","66","18","47","1","0"
"Stillwater Township","4,400","1","0","0","0","1","26","2","21","3","0"
"Stone Harbor","1,063","5","0","1","0","4","43","7","35","1","0"
"Stratford","7,189","15","0","1","7","7","208","29","169","10","1"
"Summit","21,216","8","0","2","2","4","245","15","218","12","0"
"Surf City","1,528","1","0","0","1","0","41","3","37","1","0"
"Swedesboro","2,052","6","0","1","3","2","41","13","27","1","0"
"Tavistock","24","0","0","0","0","0","0","0","0","0","0"
"Teaneck Township","39,665","65","1","0","27","37","621","127","449","45","9"
"Tenafly","14,373","1","0","0","1","0","106","22","78","6","2"
"Teterboro","18","4","0","0","0","4","27","1","24","2","0"
"Tewksbury Township","6,055","3","0","1","0","2","34","11","21","2","0"
"Tinton Falls","17,287","17","0","3","7","7","315","49","250","16","0"
"Toms River Township","94,732","112","0","12","44","56","1,958","312","1,548","98","17"
"Totowa","10,600","9","0","0","6","3","327","53","234","40","0"
"Trenton","84,703","1,274","18","31","632","593","2,477","806","1,211","460","23"
"Tuckerton","3,783","4","0","0","0","4","67","15","48","4","0"
"Union Beach","6,664","6","0","0","0","6","41","13","27","1","0"
"Union City","65,178","407","1","4","214","188","1,576","405","931","240","6"
"Union Township","55,368","152","2","2","69","79","1,582","231","1,144","207","0"
"Upper Saddle River","8,515","5","0","0","0","5","37","10","23","4","2"
"Ventnor City","12,747","18","0","2","8","8","315","103","199","13","0"
"Vernon Township","25,559","10","1","0","2","7","491","44","445","2","3"
"Verona","13,135","9","0","1","0","8","205","38","145","22","1"
"Vineland","58,208","539","6","19","167","347","2,737","539","2,068","130","14"
"Voorhees Township","28,980","59","0","6","16","37","827","124","687","16","7"
"Waldwick","9,657","4","0","0","2","2","87","9","78","0","2"
"Wallington","11,500","11","0","0","8","3","159","33","103","23","0"
"Wall Township","26,034","27","0","0","7","20","480","120","341","19","2"
"Wanaque","10,624","5","0","0","0","5","137","27","101","9","1"
"Warren Township","15,648","3","0","0","2","1","103","13","88","2","1"
"Washington","6,881","9","1","0","1","7","174","37","127","10","6"
"Washington Township, Bergen County","9,672","5","2","0","1","2","32","1","29","2","0"
"Washington Township, Gloucester County","50,928","80","1","10","27","42","1,021","221","732","68","12"
"Washington Township, Mercer County","11,628","8","0","1","2","5","122","18","95","9","0"
"Washington Township, Morris County","18,626","8","0","0","0","8","129","18","101","10","0"
"Washington Township, Warren County","6,950","4","0","0","0","4","61","10","51","0","0"
"Watchung","6,175","6","0","0","6","0","311","13","284","14","0"
"Waterford Township","10,721","15","0","1","5","9","174","29","134","11","3"
"Wayne Township","55,192","39","0","2","21","16","1,255","174","1,003","78","3"
"Weehawken Township","12,943","35","1","1","16","17","328","75","218","35","0"
"Wenonah","2,334","2","0","0","0","2","17","6","11","0","0"
"Westampton Township","8,668","24","0","3","3","18","230","24","182","24","0"
"West Amwell Township","2,933","5","0","1","0","4","24","4","19","1","0"
"West Caldwell Township","10,959","4","0","0","1","3","111","10","93","8","1"
"West Cape May","1,039","0","0","0","0","0","38","6","31","1","0"
"West Deptford Township","20,927","42","1","11","5","25","539","93","398","48","8"
"Westfield","29,941","15","0","2","6","7","337","66","259","12","3"
"West Long Branch","8,292","10","0","2","2","6","268","31","231","6","1"
"West Milford Township","28,202","24","0","7","3","14","443","120","313","10","5"
"West New York","46,703","186","3","5","85","93","835","215","464","156","1"
"West Orange","44,264","81","0","0","51","30","1,061","196","684","181","0"
"West Paterson","11,254","12","0","0","6","6","260","53","188","19","1"
"Westville","4,469","10","0","0","2","8","116","30","71","15","2"
"West Wildwood","413","0","0","0","0","0","19","6","13","0","0"
"West Windsor Township","26,005","17","1","1","7","8","544","53","472","19","1"
"Westwood","11,002","7","0","4","1","2","142","17","118","7","0"
"Wharton","6,227","2","0","0","0","2","120","20","96","4","0"
"Wildwood","5,295","78","0","4","35","39","449","110","314","25","2"
"Wildwood Crest","3,875","5","0","0","1","4","199","56","137","6","0"
"Willingboro Township","33,152","130","3","12","56","59","637","133","434","70","6"
"Winfield Township","1,499","0","0","0","0","0","8","1","6","1","0"
"Winslow Township","37,536","184","0","7","52","125","830","246","535","49","14"
"Woodbine","2,571","2","0","0","1","1","8","0","8","0","0"
"Woodbridge Township","100,655","260","0","17","80","163","2,804","415","2,113","276","15"
"Woodbury","10,443","55","0","5","24","26","656","100","533","23","3"
"Woodbury Heights","3,024","10","0","0","4","6","99","23","71","5","0"
"Woodcliff Lake","5,891","1","0","0","0","1","31","0","30","1","0"
"Woodlynne","2,747","18","0","0","4","14","109","20","69","20","0"
"Wood-Ridge","7,640","7","0","0","2","5","54","7","42","5","0"
"Woodstown","3,315","4","0","0","2","2","61","14","46","1","0"
"Woolwich Township","7,569","4","0","0","1","3","79","8","69","2","0"
"Wyckoff Township","17,219","4","0","0","1","3","111","18","92","1","0"
