"City","Population","Violent crime","Murder and nonnegligent manslaughter","Forcible rape","Robbery","Aggravated assault","Property crime","Burglary","Larceny-theft","Motor vehicle theft","Arson1"
"Greenville","4,306","1","0","0","0","1","8","3","5","0","0"
"Guthrie","1,445","5","0","1","1","3","5","2","3","0","0"
"Hardinsburg","2,471","0","0","0","0","0","6","3","3","0","0"
"Harlan","1,927","6","0","1","1","4","134","26","103","5","0"
"Harrodsburg","8,190","26","1","6","3","16","116","49","54","13","2"
"Hartford","2,673","3","0","0","2","1","45","12","32","1","0"
"Hawesville","989","0","0","0","0","0","4","0","4","0","0"
"Hazard","4,857","15","0","5","2","8","213","37","152","24","1"
"Heritage Creek","1,538","0","0","0","0","0","21","7","9","5","1"
"Hickman","2,390","7","0","0","3","4","37","9","24","4","0"
"Hillview","7,407","9","0","0","3","6","119","34","78","7","0"
"Hodgenville","2,810","8","0","0","3","5","25","10","14","1","0"
"Hopkinsville","29,047","141","3","17","52","69","1,706","388","1,227","91","9"
"Horse Cave","2,332","8","0","1","0","7","20","4","13","3","0"
"Indian Hills","3,000","1","0","0","1","0","45","12","32","1","0"
"Irvine","2,735","7","0","0","0","7","73","21","48","4","0"
"Irvington","1,370","2","0","0","0","2","3","1","1","1","0"
"Jackson","2,432","3","0","0","2","1","61","14","40","7","1"
"Jamestown","1,724","2","0","0","0","2","50","17","32","1","0"
"Jeffersontown","26,304","66","0","9","42","15","593","96","423","74","0"
"Jenkins","2,315","0","0","0","0","0","13","5","8","0","0"
"La Grange","6,093","9","0","3","6","0","171","39","123","9","0"
"Lakeside Park-Crestview Hills","6,096","2","0","0","0","2","147","15","128","4","0"
"Lawrenceburg","9,477","11","0","2","1","8","159","30","118","11","0"
"Lebanon Junction","1,949","0","0","0","0","0","31","5","21","5","0"
"Leitchfield","6,513","7","0","2","0","5","132","53","72","7","0"
"Lewisburg","925","0","0","0","0","0","9","4","5","0","0"
"Lexington2","270,179","1,712","9","128","505","1,070","10,437","2,184","7,550","703","36"
"Liberty","1,907","1","0","0","0","1","10","2","7","1","1"
"London","7,848","30","0","6","8","16","415","51","327","37","0"
"Lone Oak","442","0","0","0","0","0","11","6","5","0","0"
"Louisa","2,067","1","0","0","0","1","21","4","14","3","1"
"Louisville Metro","626,018","3,836","50","175","1,738","1,873","29,136","7,587","17,855","3,694","295"
"Lynch","851","0","0","0","0","0","6","4","2","0","0"
"Lynnview","968","0","0","0","0","0","10","3","6","1","0"
"Manchester","1,983","0","0","0","0","0","44","13","27","4","0"
"Marion","3,057","3","0","1","0","2","60","16","42","2","0"
"Maysville","9,208","42","0","3","8","31","481","95","368","18","0"
"Morganfield","3,457","12","0","1","3","8","139","34","97","8","0"
"Mortons Gap","963","1","0","1","0","0","14","2","12","0","0"
"Mount Sterling","6,366","24","0","3","12","9","291","50","220","21","0"
"Mount Vernon","2,619","7","0","2","2","3","57","9","39","9","1"
"Mount Washington","8,692","7","0","1","3","3","137","42","78","17","0"
"Muldraugh","1,357","0","0","0","0","0","12","5","6","1","0"
"Munfordville","1,616","5","0","5","0","0","17","6","9","2","0"
"New Castle","936","0","0","0","0","0","5","1","4","0","0"
"New Haven","871","0","0","0","0","0","2","1","0","1","0"
"Newport","16,036","129","1","25","72","31","1,393","257","1,009","127","6"
"Nortonville","1,262","1","0","1","0","0","4","1","3","0","0"
"Oak Grove","7,629","23","1","4","6","12","263","120","129","14","2"
"Olive Hill","1,837","3","0","0","1","2","19","4","13","2","0"
"Owenton","1,482","1","0","0","0","1","6","3","3","0","0"
"Paducah","25,775","176","3","19","37","117","1,583","219","1,241","123","12"
"Paintsville","4,173","3","0","0","0","3","98","13","77","8","1"
"Paris","9,407","25","0","1","4","20","204","60","131","13","0"
"Park Hills","2,825","1","0","0","0","1","14","2","10","2","0"
"Pewee Valley","1,558","0","0","0","0","0","10","6","4","0","0"
"Pikeville","6,361","18","0","3","3","12","487","44","403","40","0"
"Pineville","2,030","2","0","0","0","2","56","10","45","1","0"
"Pioneer Village","2,652","0","0","0","0","0","23","10","10","3","0"
"Powderly","850","2","0","0","1","1","46","10","36","0","0"
"Prestonsburg","3,735","4","0","0","0","4","118","31","82","5","0"
"Princeton","6,497","21","1","2","4","14","221","70","145","6","0"
"Prospect","4,915","0","0","0","0","0","4","3","1","0","0"
"Providence","3,577","9","0","2","3","4","44","21","21","2","0"
"Raceland","2,496","2","0","0","2","0","32","8","20","4","0"
"Radcliff3","21,639"," ","0","15","16"," ","608","149","430","29","4"
"Richmond","31,135","95","2","10","16","67","1,268","291","897","80","6"
"Russell","3,625","12","0","2","6","4","140","20","114","6","0"
"Russell Springs","2,557","8","0","4","2","2","97","29","66","2","0"
"Russellville","7,328","18","1","1","3","13","295","70","219","6","1"
"Sadieville","296","0","0","0","0","0","1","1","0","0","0"
"Science Hill","658","0","0","0","0","0","5","3","2","0","0"
"Scottsville","4,560","1","0","0","0","1","12","1","10","1","0"
"Shelbyville","10,814","51","0","3","24","24","335","92","216","27","1"
"Shepherdsville","8,943","13","0","4","1","8","451","65","362","24","3"
"Shively","15,331","87","2","10","50","25","723","249","367","107","3"
"Silver Grove","1,183","0","0","0","0","0","9","4","5","0","0"
"Somerset","12,231","41","1","5","15","20","451","85","358","8","0"
"Southgate","3,382","2","0","0","0","2","45","6","32","7","0"
"Springfield","2,828","4","0","0","2","2","46","21","22","3","0"
"Stanford","3,479","5","0","0","0","5","26","3","18","5","0"
"Stanton","3,133","3","0","0","2","1","70","17","50","3","1"
"St. Matthews","17,444","33","0","1","20","12","820","112","664","44","0"
"Sturgis","2,024","2","0","0","0","2","24","8","15","1","0"
"Taylor Mill","6,786","0","0","0","0","0","26","6","14","6","0"
"Taylorsville","1,182","3","0","0","1","2","23","6","16","1","0"
"Tompkinsville","2,654","0","0","0","0","0","12","2","6","4","0"
"Uniontown","1,071","0","0","0","0","0","1","0","1","0","0"
"Vanceburg","1,711","5","0","0","1","4","21","4","15","2","0"
"Villa Hills","7,810","0","0","0","0","0","44","12","28","4","0"
"Vine Grove","4,014","4","0","0","0","4","65","13","49","3","0"
"West Buechel","1,333","8","0","0","8","0","172","5","151","16","0"
"West Liberty","3,375","3","0","0","0","3","43","7","36","0","0"
"West Point","1,040","0","0","0","0","0","16","5","7","4","0"
"Wilder","3,004","1","0","0","0","1","42","4","36","2","0"
"Williamsburg","5,202","5","0","3","0","2","65","21","39","5","1"
"Williamstown","3,450","3","0","0","1","2","62","21","36","5","0"
"Wilmore","5,872","1","0","1","0","0","47","14","30","3","0"
"Winchester","16,623","61","0","7","13","41","901","221","633","47","1"
"Worthington","1,692","0","0","0","0","0","2","0","2","0","0"
