"City","Population","Violent crime","Murder and nonnegligent manslaughter","Forcible rape","Robbery","Aggravated assault","Property crime","Burglary","Larceny-theft","Motor vehicle theft","Arson1"
"Tallmadge","17,429","16","0","4","7","5","404","92","291","21","6"
"Tiffin","17,459","21","0","6","11","4","785","158","599","28","2"
"Tipp City","9,368","11","0","4","3","4","225","21","195","9","0"
"Toledo","301,652","3,461","35","169","1,248","2,009","22,711","6,915","13,239","2,557","362"
"Twinsburg","17,401","18","1","3","6","8","170","35","129","6","0"
"Uniontown","2,833","4","0","0","1","3","109","34","74","1","3"
"University Heights","13,258","20","0","3","10","7","247","66","166","15","1"
"Upper Arlington","31,588","24","0","6","8","10","442","96","333","13","2"
"Vandalia","14,315","18","0","4","7","7","438","77","335","26","6"
"Van Wert","10,448","38","0","6","10","22","511","83","416","12","5"
"Vermilion","11,013","7","0","1","0","6","337","68","254","15","2"
"Wadsworth","19,975","14","0","9","3","2","397","54","325","18","0"
"Waite Hill","526","0","0","0","0","0","3","2","1","0","0"
"Walbridge","3,100","3","0","2","0","1","54","12","37","5","0"
"Walton Hills","2,350","2","0","0","0","2","30","2","26","2","0"
"Wapakoneta","9,614","10","0","0","2","8","202","47","155","0","1"
"Warrensville Heights","14,240","52","0","10","37","5","404","136","176","92","0"
"Warren Township","6,274","25","0","1","4","20","126","31","85","10","0"
"Washington Court House","13,482","20","2","2","5","11","496","109","363","24","2"
"Wauseon","7,320","4","0","2","2","0","189","30","159","0","0"
"West Carrollton","13,214","44","2","12","14","16","512","120","321","71","3"
"West Chester Township","54,267","102","2","24","37","39","1,730","247","1,431","52","15"
"Westerville","34,764","33","0","6","22","5","887","124","738","25","18"
"West Jefferson","4,292","7","0","1","0","6","164","29","128","7","1"
"Whitehall","18,074","160","2","20","105","33","1,370","352","897","121","2"
"Willard","6,826","3","0","0","1","2","217","29","173","15","0"
"Williamsburg","2,335","2","0","1","0","1","88","20","67","1","1"
"Willoughby","22,363","20","2","5","7","6","426","78","319","29","1"
"Willoughby Hills","8,469","5","0","0","1","4","209","38","148","23","1"
"Willowick","14,021","9","1","1","6","1","165","21","130","14","0"
"Wilmington","12,489","26","0","6","9","11","711","59","648","4","1"
"Windham","2,752","7","1","3","0","3","170","41","120","9","1"
"Wintersville","3,894","3","0","1","1","1","81","2","75","4","0"
"Woodlawn","2,587","15","0","1","7","7","194","32","157","5","0"
"Wooster","25,699","72","1","15","30","26","1,051","206","828","17","18"
"Wyoming","7,728","2","0","0","0","2","180","18","152","10","0"
"Xenia","23,629","38","1","13","21","3","1,211","207","949","55","8"
"Youngstown","82,938","993","32","48","358","555","4,854","2,017","2,136","701","321"
"Zanesville","25,284","68","0","14","34","20","1,633","340","1,221","72","9"
