"Criminal Justice Information Services Division","Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home"
"City","Population","Violentcrime","Murder andnonnegligentmanslaughter","Rape(reviseddefinition)1","Rape(legacydefinition)2","Robbery","Aggravatedassault","Propertycrime","Burglary","Larceny-theft","Motorvehicletheft","Arson3"
"North Reading","15,406","12","0","0","","3","9","134","17","112","5","0"
"Norton","19,414","8","0","0","","2","6","90","36","53","1","0"
"Norwell","10,622","12","0","1","","0","11","122","28","89","5","0"
"Norwood","28,906","18","0","1","","9","8","386","85","281","20","2"
"Oak Bluffs","4,679","18","0","0","","0","18","137","26","107","4","0"
"Orange","7,818","25","0","5","","3","17","166","52","110","4","4"
"Orleans","5,892","9","0","1","","1","7","148","24","123","1","1"
"Oxford","13,828","27","0","1","","4","22","212","42","160","10","1"
"Palmer","12,155","38","0","8","","5","25","210","88","111","11","0"
"Paxton","4,884","4","0","2","","0","2","25","10","14","1","0"
"Peabody","52,178","115","0","14","","24","77","1,061","121","877","63","2"
"Pelham","1,321","0","0","0","","0","0","5","4","1","0","0"
"Pembroke","18,040","33","0","2","","3","28","159","38","114","7","0"
"Pepperell","11,920","22","0","1","","1","20","126","32","89","5","1"
"Pittsfield","43,992","111","0","31","","29","51","1,352","481","827","44","3"
"Plainville","8,512","2","0","0","","1","1","136","31","101","4","0"
"Plymouth","57,893","184","0","9","","18","157","806","236","540","30","1"
"Plympton","2,852","7","0","1","","1","5","42","17","24","1","0"
"Princeton","3,452","7","0","1","","0","6","32","14","17","1","0"
"Provincetown","2,983","17","0","1","","0","16","105","17","85","3","1"
"Quincy","93,490","361","0","35","","87","239","1,647","461","1,113","73","4"
"Randolph","33,583","176","0","16","","31","129","536","126","374","36","2"
"Raynham","13,580","26","0","2","","9","15","395","68","310","17","1"
"Reading","25,398","10","0","0","","3","7","184","51","122","11","0"
"Rehoboth","11,809","13","0","1","","1","11","143","51","83","9","0"
"Revere","53,777","317","0","19","","82","216","1,161","182","813","166","8"
"Rochester","5,367","3","0","1","","0","2","50","18","28","4","0"
"Rockport","7,116","6","0","1","","1","4","8","5","3","0","0"
"Rowley","6,015","6","0","1","","1","4","24","7","14","3","0"
"Rutland","8,272","25","1","3","","1","20","52","11","37","4","0"
"Salem","42,468","128","0","3","","22","103","1,238","135","1,058","45","8"
"Salisbury","8,490","45","1","7","","5","32","178","57","113","8","0"
"Sandwich","20,713","31","0","8","","1","22","259","70","181","8","1"
"Saugus","27,628","80","0","10","","15","55","648","84","527","37","2"
"Scituate","18,230","24","0","3","","3","18","135","26","105","4","0"
"Seekonk","14,102","33","1","0","","4","28","351","50","280","21","0"
"Sharon","17,935","1","0","0","","0","1","76","26","46","4","0"
"Sherborn","4,236","3","0","1","","1","1","39","13","23","3","2"
"Shirley","7,649","11","0","0","","0","11","44","20","23","1","0"
"Shrewsbury","36,315","6","0","0","","2","4","269","54","204","11","0"
"Somerset","18,340","28","0","3","","2","23","263","45","208","10","0"
"Somerville","77,768","191","0","18","","51","122","1,525","426","998","101","21"
"Southampton","5,976","4","0","2","","1","1","46","9","36","1","0"
"Southborough","9,908","2","0","1","","0","1","58","31","24","3","0"
"Southbridge","16,870","82","0","11","","14","57","407","149","236","22","10"
"South Hadley","17,794","38","0","4","","4","30","276","97","167","12","1"
"Southwick","9,597","8","0","0","","1","7","122","41","70","11","2"
"Spencer","11,801","29","0","4","","1","24","161","34","116","11","0"
"Springfield","153,586","1,673","22","89","","598","964","7,113","2,360","4,018","735","56"
