"Criminal Justice Information Services Division","Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home"
"City","Population","Violentcrime","Murder andnonnegligentmanslaughter","Rape(reviseddefinition)1","Rape(legacydefinition)2","Robbery","Aggravatedassault","Propertycrime","Burglary","Larceny-theft","Motorvehicletheft","Arson"
"Troy","3,488","14","0","","0","1","13","120","24","94","2","2"
"Tryon","1,615","2","0","","0","0","2","47","8","34","5","0"
"Valdese","4,493","2","0","","0","1","1","69","15","53","1","0"
"Vanceboro","1,015","2","0","","0","1","1","51","12","39","0","0"
"Wadesboro","5,673","80","2","","2","11","65","387","120","258","9","3"
"Wake Forest","33,852","43","0","","2","11","30","731","98","618","15","2"
"Wallace","4,015","13","0","","2","3","8","177","37","135","5","0"
"Warsaw","3,172","14","0","","0","3","11","119","44","73","2","0"
"Waxhaw","10,481","15","0","","1","2","12","161","27","130","4","0"
"Weaverville","3,814","3","0","","1","1","1","193","23","165","5","0"
"Weldon","1,621","4","0","","0","1","3","70","15","49","6","0"
"Wendell","6,248","13","0","","1","0","12","170","41","121","8","0"
"Whispering Pines","3,045","0","0","","0","0","0","43","1","42","0","0"
"Whitakers","739","6","0","","0","1","5","33","10","22","1","0"
"Whiteville","5,466","97","2","","0","27","68","625","155","449","21","3"
"Wilkesboro","3,431","19","0","","3","7","9","324","13","301","10","1"
"Williamston","5,390","64","0","","1","18","45","543","181","350","12","2"
"Wilmington","110,985","687","7","","39","253","388","5,549","1,645","3,569","335","17"
"Wilson's Mills","2,374","3","0","","0","0","3","32","12","18","2","0"
"Windsor","3,564","10","0","","0","1","9","52","10","42","0","0"
"Wingate","3,702","20","0","","0","3","17","115","36","72","7","0"
"Winston-Salem","235,811","1,426","15","","80","439","892","12,853","3,883","8,359","611","72"
"Winterville","9,539","8","0","","1","3","4","84","7","72","5","1"
"Woodfin","6,178","17","0","","2","3","12","110","51","53","6","0"
"Wrightsville Beach","2,551","11","0","","5","1","5","205","45","158","2","0"
"Yadkinville","2,949","22","0","","0","4","18","130","32","93","5","3"
"Zebulon","4,664","31","0","","1","9","21","310","50","255","5","1"
