"Criminal Justice Information Services Division","Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home"
"City","Population","Violentcrime","Murder andnonnegligentmanslaughter","Rape(reviseddefinition)1","Rape(legacydefinition)2","Robbery","Aggravatedassault","Propertycrime","Burglary","Larceny-theft","Motorvehicletheft","Arson3"
"Pine Lawn","3,257","41","0","6","","6","29","117","62","49","6","2"
"Pineville","785","1","0","0","","0","1","0","0","0","0","0"
"Platte City","4,809","5","0","0","","2","3","74","5","63","6","0"
"Platte Woods","397","0","0","0","","0","0","11","1","7","3","0"
"Plattsburg","2,281","3","0","1","","0","2","33","7","26","0","0"
"Pleasant Hill","8,193","2","0","0","","0","2","119","24","88","7","0"
"Pleasant Hope","611","1","0","0","","0","1","2","0","2","0","0"
"Pleasant Valley","3,031","5","0","2","","0","3","51","9","38","4","0"
"Polo","547","0","0","0","","0","0","7","1","6","0","0"
"Poplar Bluff","17,216","77","0","3","","18","56","1,364","248","1,063","53","12"
"Portageville","3,140","1","0","0","","0","1","20","1","19","0","0"
"Potosi","2,658","5","0","0","","1","4","197","18","171","8","0"
"Purdy","1,092","3","0","0","","0","3","23","6","14","3","0"
"Puxico","870","1","1","0","","0","0","3","0","1","2","0"
"Qulin","458","0","0","0","","0","0","5","0","5","0","0"
"Randolph","53","0","0","0","","0","0","2","0","2","0","0"
"Raymore","19,643","16","1","2","","4","9","400","29","358","13","0"
"Raytown","29,501","113","1","4","","36","72","1,302","244","939","119","8"
"Reeds Spring","900","1","0","0","","1","0","17","7","10","0","0"
"Republic","15,569","39","0","6","","2","31","409","50","346","13","0"
"Rich Hill","1,351","8","0","1","","0","7","34","9","22","3","0"
"Richland","1,888","9","0","2","","2","5","61","19","40","2","2"
"Richmond","5,648","10","0","2","","0","8","280","51","221","8","2"
"Richmond Heights","8,555","23","0","2","","13","8","586","52","524","10","0"
"Riverside","3,032","6","0","1","","2","3","136","8","108","20","1"
"Riverview","2,840","30","0","2","","8","20","148","59","73","16","3"
"Rockaway Beach","847","4","0","0","","0","4","6","3","3","0","0"
"Rock Hill","4,637","6","0","0","","0","6","83","15","67","1","0"
"Rock Port","1,271","0","0","0","","0","0","9","1","7","1","0"
"Rogersville","3,266","1","0","0","","0","1","104","12","87","5","0"
"Rolla","19,839","65","0","6","","9","50","677","76","583","18","5"
"Rosebud","410","0","0","0","","0","0","0","0","0","0","0"
"Salem","4,966","8","0","0","","1","7","256","39","206","11","0"
"Salisbury","1,565","2","0","0","","0","2","16","4","11","1","0"
"Sarcoxie","1,284","3","0","0","","0","3","49","13","34","2","0"
"Savannah","5,113","3","0","0","","0","3","43","16","24","3","0"
"Scott City","4,541","14","0","0","","0","14","148","41","106","1","1"
"Sedalia","21,494","122","0","7","","14","101","1,502","329","1,110","63","2"
"Seligman","840","0","0","0","","0","0","0","0","0","0","0"
"Senath","1,762","2","0","0","","0","2","20","1","19","0","0"
"Seneca","2,408","5","0","0","","0","5","64","15","46","3","1"
"Seymour","1,928","15","0","0","","1","14","52","13","37","2","0"
"Shelbina","1,658","0","0","0","","0","0","27","9","16","2","0"
"Shrewsbury","6,239","3","0","1","","2","0","70","6","59","5","0"
"Sikeston","16,328","329","2","1","","30","296","972","219","724","29","12"
"Silex","257","0","0","0","","0","0","5","2","3","0","0"
"Slater","1,851","2","0","0","","0","2","41","5","34","2","0"
"Smithville","8,867","9","0","4","","0","5","97","10","85","2","0"
"Southwest City","957","5","0","0","","0","5","28","10","16","2","0"
"Sparta","1,783","3","0","0","","0","3","28","6","19","3","0"
"Springfield","163,062","1,894","12","281","","395","1,206","14,691","2,313","11,232","1,146","63"
"St. Ann","12,966","89","0","3","","7","79","407","71","307","29","1"
"St. Charles","66,628","113","0","17","","27","69","1,770","201","1,502","67","12"
"St. Clair","4,694","13","0","1","","1","11","315","48","250","17","1"
"Steele","2,175","35","0","1","","7","27","101","34","64","3","1"
"Steelville","1,698","3","0","0","","0","3","75","13","56","6","0"
"Ste. Genevieve","4,286","16","0","0","","1","15","88","10","78","0","1"
"Stewartsville","753","0","0","0","","0","0","0","0","0","0","0"
"St. James","4,149","5","0","1","","0","4","97","12","84","1","0"
"St. John","6,487","27","0","1","","11","15","194","43","140","11","1"
"St. Joseph","77,347","374","1","61","","85","227","4,338","805","3,237","296","16"
"St. Louis","318,563","5,077","120","333","","1,457","3,167","21,087","4,305","13,452","3,330","179"
"St. Marys","347","2","0","0","","0","2","4","0","4","0","0"
"Stover","1,063","14","0","0","","0","14","39","4","34","1","1"
"St. Peters","54,503","117","0","11","","10","96","1,283","135","1,118","30","6"
"Strafford","2,372","8","0","1","","0","7","82","10","71","1","1"
"Strasburg","142","0","0","0","","0","0","0","0","0","0","0"
"St. Robert","4,615","19","1","1","","7","10","371","57","301","13","1"
"Sturgeon","901","0","0","0","","0","0","1","1","0","0","0"
"Sugar Creek","3,339","12","0","2","","4","6","236","58","155","23","2"
"Sullivan","7,067","35","0","3","","7","25","411","54","351","6","0"
"Summersville","499","1","0","0","","0","1","11","5","4","2","0"
"Sunset Hills","8,522","10","0","0","","3","7","169","29","127","13","0"
"Sweet Springs","1,481","2","0","0","","0","2","14","3","11","0","0"
"Tarkio","1,522","0","0","0","","0","0","19","5","13","1","0"
"Terre du Lac","2,340","5","0","0","","0","5","15","4","8","3","0"
"Thayer","2,260","0","0","0","","0","0","16","2","13","1","0"
"Tipton","3,204","0","0","0","","0","0","21","6","14","1","0"
"Town and Country","10,881","6","2","2","","2","0","115","15","99","1","0"
"Trenton","6,048","39","1","2","","1","35","161","37","119","5","0"
"Trimble","630","5","0","0","","2","3","5","2","3","0","0"
"Troy","11,049","28","0","1","","1","26","331","30","293","8","1"
"Truesdale","717","7","0","0","","0","7","15","11","3","1","0"
