"Criminal Justice Information Services Division","Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home"
"City","Population","Violentcrime","Murder andnonnegligentmanslaughter","Rape(reviseddefinition)1","Rape(legacydefinition)2","Robbery","Aggravatedassault","Propertycrime","Burglary","Larceny-theft","Motorvehicletheft","Arson3"
"Roseau","2,603","0","0","0","","0","0","62","5","52","5","0"
"Rosemount","22,579","9","2","2","","0","5","243","38","199","6","1"
"Roseville","34,991","52","1","13","","18","20","1,481","179","1,232","70","0"
"Sartell","16,258","4","0","2","","0","2","314","27","280","7","0"
"Sauk Centre","4,325","2","0","0","","0","2","109","13","95","1","0"
"Sauk Rapids","13,008","12","0","5","","1","6","215","28","168","19","2"
"Savage","28,285","35","0","5","","9","21","600","97","494","9","2"
"Shakopee","39,214","53","2","12","","11","28","1,024","108","882","34","1"
"Shoreview","25,810","12","2","1","","0","9","294","47","231","16","8"
"Silver Bay","1,861","3","0","2","","0","1","1","0","1","0","0"
"Silver Lake","815","0","0","0","","0","0","12","3","9","0","0"
"Slayton","2,095","1","0","0","","0","1","17","5","12","0","0"
"Sleepy Eye","3,501","3","0","1","","0","2","2","0","2","0","0"
"South Lake Minnetonka","11,992","16","1","9","","0","6","120","20","92","8","0"
"South St. Paul","20,484","88","0","15","","9","64","522","88","378","56","42"
"Springfield","2,102","0","0","0","","0","0","0","0","0","0","0"
"Spring Grove","1,304","0","0","0","","0","0","0","0","0","0","0"
"Spring Lake Park","6,458","29","0","3","","11","15","277","41","216","20","0"
"St. Anthony","8,445","9","0","2","","5","2","373","51","306","16","1"
"Staples","2,916","7","0","2","","0","5","88","19","69","0","0"
"St. Charles","3,688","4","0","1","","0","3","15","3","12","0","0"
"St. Cloud","65,977","250","1","56","","46","147","2,842","371","2,308","163","25"
"St. Francis","6,274","6","0","1","","1","4","119","22","92","5","0"
"Stillwater","18,631","16","0","6","","4","6","320","45","262","13","2"
"St. James","4,580","10","0","5","","0","5","81","22","54","5","0"
"St. Joseph","6,671","2","0","2","","0","0","40","1","38","1","0"
"St. Louis Park","46,723","68","1","5","","25","37","1,288","188","1,037","63","7"
"St. Paul","294,690","2,200","14","218","","716","1,252","10,973","2,769","6,443","1,761","112"
"St. Paul Park","5,335","15","1","0","","2","12","133","27","95","11","1"
"St. Peter","11,506","22","1","5","","2","14","237","36","191","10","0"
"Thief River Falls","8,686","11","0","7","","0","4","159","15","136","8","1"
"Tracy","2,135","0","0","0","","0","0","0","0","0","0","0"
"Two Harbors","3,676","5","0","0","","1","4","72","10","60","2","0"
"Vadnais Heights","12,911","17","0","5","","5","7","294","28","234","32","2"
"Virginia","8,625","37","0","5","","4","28","524","78","429","17","1"
"Wabasha","2,497","5","0","0","","0","5","37","9","27","1","0"
"Wadena","4,092","4","0","2","","0","2","23","0","22","1","0"
"Waite Park","6,683","22","0","6","","6","10","735","44","666","25","1"
"Warroad","1,768","0","0","0","","0","0","57","2","54","1","0"
"Waseca","9,443","5","0","3","","0","2","202","30","165","7","0"
"Wayzata","3,805","4","0","0","","3","1","105","16","82","7","0"
"Wells","2,275","0","0","0","","0","0","24","7","17","0","0"
"West Hennepin","5,458","6","0","1","","0","5","37","7","29","1","0"
"West St. Paul","19,761","84","1","11","","16","56","962","63","856","43","3"
"Wheaton","1,368","0","0","0","","0","0","0","0","0","0","0"
"White Bear Lake","24,472","44","0","8","","7","29","652","128","495","29","1"
"White Bear Township","11,266","3","0","1","","2","0","148","26","118","4","1"
"Willmar","19,691","42","0","8","","7","27","579","54","501","24","4"
"Windom","4,594","5","0","2","","0","3","71","12","52","7","0"
"Winnebago","1,394","2","0","0","","0","2","18","5","11","2","0"
"Winona","28,077","30","0","2","","4","24","396","75","298","23","0"
"Winsted","2,299","2","0","2","","0","0","24","10","14","0","0"
"Woodbury","65,259","21","0","0","","7","14","1,386","184","1,166","36","0"
"Worthington","12,903","25","0","4","","2","19","159","30","123","6","1"
"Wyoming","7,690","3","0","0","","0","3","74","11","58","5","0"
"Zumbrota","3,305","1","0","0","","0","1","59","9","42","8","0"
