"Criminal Justice Information Services Division","Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home"
"City","Population","Violentcrime","Murder andnonnegligentmanslaughter","Rape(reviseddefinition)1","Rape(legacydefinition)2","Robbery","Aggravatedassault","Propertycrime","Burglary","Larceny-theft","Motorvehicletheft","Arson3"
"Forest Hills","6,510","10","0","0","","3","7","89","21","68","0","0"
"Forks Township","15,131","3","0","0","","0","3","125","11","109","5","1"
"Forty Fort","4,186","5","1","1","","1","2","61","9","49","3","0"
"Forward Township","3,375","1","0","0","","0","1","54","8","45","1","1"
"Foster Township, McKean County","4,287","4","1","1","","1","1","27","2","25","0","0"
"Foster Township, Schuylkill County","253","0","0","0","","0","0","0","0","0","0","0"
"Fountain Hill","4,631","17","0","2","","2","13","145","20","123","2","2"
"Fox Chapel","5,415","1","0","0","","0","1","16","4","12","0","0"
"Frackville","3,757","10","0","2","","0","8","19","1","17","1","0"
"Franconia Township","13,245","5","0","1","","0","4","100","15","80","5","0"
"Franklin","6,415","8","0","1","","1","6","180","30","146","4","1"
"Franklin Park","14,027","3","0","0","","0","3","59","4","55","0","0"
"Franklin Township, Carbon County","4,236","11","0","2","","1","8","49","12","37","0","0"
"Frazer Township","1,155","0","0","0","","0","0","113","0","112","1","0"
"Freedom","1,553","9","0","1","","0","8","45","6","35","4","0"
"Freeland","3,509","16","0","1","","3","12","127","43","80","4","0"
"Freemansburg","2,624","3","0","1","","0","2","83","18","64","1","0"
"Freeport","1,785","5","0","0","","0","5","11","1","10","0","0"
"Galeton","1,157","0","0","0","","0","0","11","3","8","0","0"
"Gallitzin Township","1,303","0","0","0","","0","0","0","0","0","0","0"
"Geistown","2,410","0","0","0","","0","0","47","13","31","3","0"
"Gettysburg","7,653","27","0","8","","8","11","141","28","110","3","2"
"Gilberton","759","0","0","0","","0","0","0","0","0","0","0"
"Girard","3,068","7","0","0","","1","6","32","1","31","0","0"
"Girardville","1,501","2","0","0","","0","2","2","1","1","0","0"
"Glassport","4,466","22","0","1","","11","10","139","27","103","9","2"
"Granville Township","5,108","2","0","0","","0","2","127","10","116","1","0"
"Great Bend","713","0","0","0","","0","0","9","2","7","0","0"
"Greencastle4","4,025","2","0","0","","0","2","64","6","57","1","0"
"Greenfield Township, Blair County","4,165","1","0","0","","0","1","96","10","84","2","0"
"Greensburg","14,689","26","0","4","","4","18","334","50","282","2","1"
"Green Tree","4,431","14","0","0","","0","14","68","13","55","0","2"
"Greenville","5,890","24","0","4","","3","17","116","45","67","4","0"
"Grove City","8,206","3","0","0","","0","3","78","18","59","1","0"
"Hamburg","4,283","14","0","2","","2","10","93","15","74","4","0"
"Hampton Township","18,478","14","0","0","","2","12","111","14","95","2","0"
"Hanover","15,362","24","1","1","","8","14","505","36","465","4","0"
"Hanover Township, Luzerne County","11,075","31","0","3","","9","19","293","66","208","19","2"
"Harmony Township","3,157","7","0","1","","1","5","53","11","39","3","0"
"Harrisville","900","0","0","0","","0","0","1","1","0","0","0"
"Harveys Lake","2,800","2","0","0","","0","2","39","6","32","1","0"
"Hatboro","7,387","2","0","0","","2","0","72","7","62","3","0"
"Hatfield Township","20,890","17","1","3","","6","7","252","37","203","12","1"
"Haverford Township","48,717","27","0","1","","11","15","715","100","603","12","0"
"Hazleton","25,191","83","1","2","","26","54","631","242","358","31","5"
"Heidelberg","1,246","3","0","0","","0","3","5","2","3","0","0"
"Heidelberg Township, Berks County","1,738","1","0","0","","0","1","10","0","10","0","0"
"Hellam Township","8,691","21","0","4","","0","17","91","14","70","7","1"
"Hellertown","5,857","18","0","0","","1","17","67","15","52","0","0"
"Hemlock Township","2,246","1","0","0","","1","0","105","7","95","3","0"
"Hempfield Township, Mercer County","3,777","6","1","1","","0","4","168","25","137","6","0"
"Hermitage","16,163","38","0","5","","15","18","559","67","488","4","1"
"Hickory Township","2,443","1","0","1","","0","0","17","4","12","1","0"
"Highland Township","1,288","0","0","0","","0","0","1","0","1","0","0"
"Highspire","2,384","9","1","0","","2","6","77","10","66","1","0"
"Hilltown Township","15,199","13","1","2","","2","8","222","40","180","2","0"
"Hollidaysburg","5,836","3","0","1","","1","1","51","4","45","2","2"
"Homestead","3,152","43","2","2","","24","15","236","38","179","19","0"
"Honesdale","4,294","20","0","1","","2","17","120","18","98","4","0"
"Honey Brook","1,749","2","0","0","","0","2","1","0","1","0","0"
"Horsham Township","26,397","25","0","5","","5","15","206","37","160","9","2"
"Hughesville","2,150","2","0","0","","1","1","28","2","26","0","0"
"Hulmeville","1,011","0","0","0","","0","0","2","0","2","0","0"
"Hummelstown","4,517","1","0","0","","0","1","66","11","51","4","0"
"Huntingdon","7,068","12","0","0","","0","12","60","1","57","2","0"
"Independence Township, Beaver County","2,487","0","0","0","","0","0","21","7","9","5","0"
"Independence Township, Washington County","1,544","0","0","0","","0","0","10","2","6","2","0"
"Indiana","13,942","199","0","9","","6","184","249","23","224","2","2"
"Indiana Township","7,324","4","0","1","","0","3","50","11","39","0","0"
"Indian Lake","394","1","0","0","","0","1","1","1","0","0","0"
"Ingram","3,319","0","0","0","","0","0","29","7","20","2","0"
"Irwin","3,921","19","0","0","","0","19","58","14","44","0","0"
"Ivyland","1,041","1","0","0","","0","1","7","2","5","0","0"
"Jackson Township, Butler County","3,643","0","0","0","","0","0","27","18","9","0","0"
"Jackson Township, Cambria County","4,297","2","0","0","","0","2","10","4","5","1","0"
"Jamestown","605","0","0","0","","0","0","13","4","8","1","0"
"Jeannette","9,493","7","0","0","","2","5","77","14","63","0","1"
"Jefferson Hills Borough","11,102","10","0","0","","2","8","91","21","67","3","0"
"Jefferson Township, Lackawanna County","3,775","5","0","1","","0","4","20","8","9","3","0"
"Jefferson Township, Mercer County","1,862","2","0","0","","0","2","16","4","11","1","0"
"Jefferson Township, Washington County","1,168","0","0","0","","0","0","0","0","0","0","0"
"Jenkins Township","4,477","4","0","0","","1","3","68","11","55","2","0"
"Jenkintown","4,449","2","0","0","","0","2","22","5","17","0","0"
"Jennerstown","683","0","0","0","","0","0","1","0","1","0","0"
"Jermyn","2,165","23","0","0","","0","23","47","16","29","2","0"
"Jim Thorpe","4,734","8","0","0","","1","7","113","11","100","2","0"
"Johnsonburg","2,435","8","0","0","","3","5","51","11","40","0","1"
"Johnstown","21,954","129","7","2","","44","76","802","277","497","28","7"
"Kenhorst","2,870","13","0","1","","4","8","44","9","34","1","0"
"Kennedy Township","7,848","25","0","2","","4","19","119","8","108","3","0"
"Kennett Square","6,126","11","0","1","","3","7","92","16","72","4","0"
"Kidder Township","1,947","9","0","0","","1","8","100","17","83","0","0"
"Kilbuck Township","702","0","0","0","","0","0","6","0","6","0","0"
"Kingston","13,117","21","0","0","","10","11","323","57","255","11","3"
"Kingston Township","7,035","10","0","0","","2","8","53","7","43","3","1"
"Kittanning","3,966","7","0","0","","6","1","19","1","18","0","1"
"Kline Township","1,422","0","0","0","","0","0","29","2","27","0","0"
"Knox","1,141","2","0","0","","0","2","16","3","13","0","1"
"Kutztown","5,003","10","0","1","","6","3","148","24","116","8","0"
"Laceyville","371","0","0","0","","0","0","0","0","0","0","0"
"Lake City","3,020","2","0","0","","0","2","63","8","55","0","2"
"Lamar Township","2,547","0","0","0","","0","0","11","5","6","0","0"
"Lancaster","59,370","497","5","53","","249","190","2,692","441","2,165","86","19"
"Lancaster Township, Butler County","2,534","0","0","0","","0","0","13","2","11","0","0"
"Lancaster Township, Lancaster County","17,084","20","0","5","","8","7","502","115","365","22","1"
"Langhorne Manor","1,439","2","0","0","","0","2","7","3","3","1","0"
"Lansdale","16,395","34","0","7","","9","18","246","13","224","9","2"
"Lansdowne","10,621","33","0","4","","12","17","249","61","175","13","2"
"Larksville","4,463","9","0","2","","0","7","92","15","74","3","0"
"Latimore Township","2,582","0","0","0","","0","0","20","2","18","0","0"
"Latrobe","8,204","27","0","1","","2","24","201","23","167","11","2"
"Laureldale","3,905","6","0","1","","2","3","28","6","21","1","0"
"Lawrence Park Township","3,933","6","0","0","","0","6","33","4","29","0","0"
"Lawrence Township, Clearfield County","7,583","59","0","5","","4","50","260","33","223","4","0"
"Lawrence Township, Tioga County","1,748","4","0","0","","0","4","1","0","0","1","0"
"Lawrenceville","622","3","0","0","","0","3","6","2","4","0","0"
"Lebanon","25,583","103","2","2","","62","37","785","139","623","23","7"
"Leechburg","2,110","2","0","0","","0","2","17","6","11","0","0"
"Leetsdale","1,214","6","1","0","","0","5","43","3","39","1","0"
"Lehighton","5,417","11","0","0","","4","7","160","34","118","8","2"
"Lehigh Township, Northampton County","10,482","5","0","1","","0","4","144","35","103","6","1"
"Lehman Township","3,518","10","1","0","","0","9","28","4","22","2","0"
"Lewistown","8,370","40","0","3","","2","35","320","46","267","7","2"
"Liberty","2,549","1","0","0","","0","1","15","0","15","0","0"
"Ligonier","1,547","5","0","0","","0","5","19","3","14","2","0"
"Ligonier Township","6,541","8","0","0","","1","7","32","4","27","1","0"
"Limerick Township","18,619","2","0","1","","1","0","480","33","439","8","1"
"Lincoln","1,073","1","0","1","","0","0","12","4","7","1","1"
"Linesville","1,016","2","0","0","","0","2","7","2","5","0","0"
"Lititz","9,389","5","0","1","","0","4","78","19","55","4","2"
"Little Beaver Township","1,389","0","0","0","","0","0","0","0","0","0","0"
"Littlestown","4,434","9","0","0","","1","8","89","13","75","1","0"
"Lock Haven","9,806","17","0","4","","5","8","221","38","178","5","3"
"Locust Township","2,540","4","0","0","","0","4","35","18","17","0","1"
"Logan Township","12,340","47","0","1","","1","45","247","12","228","7","2"
"Loretto","1,390","0","0","0","","0","0","0","0","0","0","0"
"Lower Allen Township","18,040","17","0","6","","5","6","302","41","255","6","1"
"Lower Burrell","11,605","9","0","1","","0","8","132","27","102","3","0"
"Lower Chichester Township","3,470","33","0","1","","6","26","88","7","75","6","0"
"Lower Frederick Township","4,883","1","0","0","","0","1","46","5","41","0","1"
"Lower Gwynedd Township","11,546","14","0","1","","4","9","182","22","155","5","0"
