"Criminal Justice Information Services Division","Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home"
"City","Population","Violentcrime","Murder andnonnegligentmanslaughter","Rape(reviseddefinition)1","Rape(legacydefinition)2","Robbery","Aggravatedassault","Propertycrime","Burglary","Larceny-theft","Motorvehicletheft","Arson"
"Rosemont","4,238","15","0","","3","3","9","223","8","212","3","1"
"Round Lake","18,496","27","0","","4","7","16","181","40","139","2","2"
"Round Lake Beach","28,087","37","1","","6","5","25","629","85","532","12","2"
"Round Lake Heights","2,728","8","0","","2","0","6","32","3","28","1","0"
"Round Lake Park","7,425","16","0","","0","7","9","110","20","90","0","1"
"Roxana","1,508","6","0","","4","1","1","78","8","63","7","0"
"Ruma","318","0","0","","0","0","0","0","0","0","0","0"
"Rushville","3,154","2","0","","0","0","2","38","13","23","2","0"
"Salem","7,349","6","0","","3","1","2","360","54","298","8","2"
"Sauget","155","10","0","","5","1","4","101","5","87","9","0"
"Sauk Village","10,574","72","2","","8","21","41","477","247","203","27","5"
"Savanna","2,944","17","0","","1","0","16","101","21","72","8","1"
"Schaumburg","74,940","71","0","","15","30","26","2,176","175","1,928","73","6"
"Schiller Park","11,876","9","0","","6","0","3","241","40","185","16","0"
"Seneca","2,330","21","0","","0","0","21","72","14","58","0","0"
"Sherman","4,396","2","0","","0","0","2","25","3","19","3","0"
"Shiloh","13,212","25","0","","5","7","13","207","37","163","7","0"
"Shorewood","16,387","18","0","","4","1","13","158","34","121","3","2"
"Silvis","7,505","25","0","","2","6","17","261","27","229","5","0"
"Skokie","65,155","157","0","","9","58","90","1,575","285","1,221","69","5"
"Sleepy Hollow","3,349","1","0","","0","0","1","40","5","35","0","0"
"Smithton","3,757","0","0","","0","0","0","10","0","10","0","0"
"South Barrington","4,683","0","0","","0","0","0","75","7","67","1","0"
"South Beloit","7,804","16","0","","1","3","12","110","26","80","4","2"
"South Chicago Heights","4,162","12","0","","0","6","6","107","12","93","2","0"
"South Elgin","22,295","30","1","","3","6","20","293","18","269","6","1"
"South Holland","22,178","55","0","","5","39","11","416","77","300","39","1"
"South Jacksonville","3,295","1","0","","0","0","1","37","8","29","0","0"
"South Pekin","1,149","8","0","","0","0","8","22","9","13","0","0"
"South Roxana","2,011","3","0","","2","0","1","34","19","13","2","0"
"Sparta","4,295","8","0","","0","0","8","135","34","98","3","0"
"Springfield","117,351","1,191","4","","71","287","829","5,905","1,300","4,439","166","44"
"Spring Grove","5,758","1","0","","1","0","0","30","4","24","2","0"
"Stanford","593","0","0","","0","0","0","1","1","0","0","0"
"St. Anne","1,246","0","0","","0","0","0","28","3","25","0","0"
"Staunton","5,124","8","0","","1","0","7","46","3","43","0","1"
"St. Charles","33,433","20","0","","1","2","17","539","58","473","8","6"
"Steger","9,595","32","0","","1","16","15","394","51","331","12","1"
"Sterling","15,183","25","0","","9","2","14","612","84","514","14","1"
"Stickney","6,826","8","0","","1","3","4","72","6","57","9","1"
"Stockton","1,832","4","0","","1","1","2","26","9","17","0","1"
"Stonington","921","1","0","","0","0","1","3","2","0","1","1"
"Streamwood","40,340","41","1","","5","11","24","663","81","572","10","0"
"Streator","13,514","20","0","","0","0","20","352","54","296","2","1"
"Stronghurst","834","0","0","","0","0","0","1","1","0","0","0"
"Summit","11,579","40","0","","1","19","20","257","45","171","41","12"
"Swansea","13,821","28","1","","4","16","7","280","58","209","13","1"
"Sycamore","17,469","11","0","","1","2","8","270","14","251","5","0"
"Taylorville","11,158","25","0","","12","1","12","206","38","159","9","0"
"Teutopolis","1,551","0","0","","0","0","0","9","2","6","1","0"
"Thomasboro","1,135","10","0","","4","0","6","27","10","17","0","0"
"Thornton","2,347","1","0","","0","1","0","30","7","23","0","0"
"Tinley Park","57,270","46","1","","15","10","20","899","113","758","28","1"
"Tolono","3,467","5","0","","1","1","3","31","12","19","0","0"
"Tonica","758","0","0","","0","0","0","15","1","14","0","0"
"Tower Lakes","1,276","0","0","","0","0","0","3","0","3","0","0"
"Troy","9,960","14","1","","1","0","12","84","17","65","2","0"
"Tuscola","4,442","26","0","","0","0","26","56","14","40","2","1"
"Urbana","41,598","141","2","","27","66","46","1,605","354","1,211","40","11"
"Valmeyer","1,273","0","0","","0","0","0","15","3","12","0","0"
"Vandalia","7,003","27","0","","6","3","18","127","44","79","4","0"
"Vernon Hills","25,860","14","0","","2","2","10","486","25","459","2","1"
"Vienna","1,462","8","0","","0","0","8","19","4","15","0","0"
"Villa Park","22,095","27","0","","5","13","9","441","44","371","26","3"
"Virden","3,479","10","0","","1","0","9","55","11","41","3","0"
"Virginia","1,563","0","0","","0","0","0","0","0","0","0","0"
"Wamac","1,165","10","0","","0","1","9","108","43","64","1","0"
"Warrensburg","1,197","5","0","","0","0","5","10","0","9","1","0"
"Warrenville","13,353","5","0","","3","0","2","132","31","96","5","0"
"Washington","15,488","24","0","","0","5","19","185","56","129","0","2"
"Washington Park","4,095","114","2","","1","28","83","138","47","74","17","0"
"Watseka","5,172","13","0","","4","2","7","154","32","120","2","1"
"Wauconda","13,792","4","0","","0","0","4","124","19","102","3","0"
"Waukegan","88,763","405","3","","31","172","199","2,509","681","1,766","62","14"
"Waverly","1,288","4","0","","0","0","4","4","2","2","0","0"
"Wayne","2,478","0","0","","0","0","0","9","3","6","0","0"
"Westchester","16,812","14","0","","2","7","5","233","68","160","5","0"
"West Chicago","27,659","33","2","","8","7","16","388","57","303","28","3"
"West City","661","4","0","","0","1","3","80","2","77","1","0"
"West Dundee","7,411","4","0","","3","1","0","233","7","226","0","0"
"Westmont","24,965","26","1","","4","8","13","303","56","234","13","3"
"Wheaton","53,614","32","0","","4","7","21","455","51","398","6","5"
"Wheeling","38,027","38","1","","7","3","27","463","70","376","17","4"
"White Hall","2,445","7","0","","0","0","7","40","15","23","2","2"
"Willisville","620","0","0","","0","0","0","0","0","0","0","0"
"Willowbrook","8,654","6","0","","0","3","3","154","14","133","7","0"
"Willow Springs","5,711","4","0","","0","1","3","28","1","27","0","0"
"Wilmington","5,739","5","0","","1","0","4","49","16","29","4","0"
"Winfield","9,507","2","0","","0","1","1","42","6","36","0","0"
"Winnebago","3,055","1","0","","0","0","1","41","6","35","0","0"
"Winnetka","12,425","7","0","","0","1","6","130","15","113","2","0"
"Winthrop Harbor","6,728","16","0","","7","3","6","108","21","84","3","0"
"Witt","879","0","0","","0","0","0","12","3","9","0","0"
"Wood Dale","13,953","9","0","","1","4","4","200","30","163","7","0"
"Woodhull","803","0","0","","0","0","0","0","0","0","0","0"
"Wood River","10,442","31","0","","6","6","19","524","65","450","9","0"
"Woodstock","25,164","17","1","","8","1","7","325","20","301","4","2"
"Worth","10,859","8","0","","1","3","4","96","19","63","14","1"
"Yorkville","17,657","12","0","","8","0","4","210","33","170","7","0"
"Zion","24,338","146","5","","19","34","88","800","243","520","37","5"
