"Criminal Justice Information Services Division","Feedback |
Contact Us |
"Melbourne Village","671","0","0","0","0","0","16","0","14","2","0"
"Mexico Beach","1,087","5","0","0","2","3","65","19","44","2","0"
"Miami","404,901","4,849","68","96","2,002","2,683","22,921","5,141","15,080","2,700","124"
"Miami Beach","88,975","887","4","40","370","473","9,585","1,171","7,838","576","19"
"Miami Gardens","108,628","999","24","19","413","543","5,397","1,485","3,270","642","26"
"Miami Lakes","29,761","70","0","1","19","50","636","93","484","59","0"
"Miami Shores","10,636","43","0","2","18","23","668","139","494","35","0"
"Miami Springs","13,997","23","0","3","8","12","465","112","319","34","0"
"Milton","8,946","20","1","4","3","12","380","96","276","8","1"
"Minneola","9,531","30","0","1","5","24","184","50","124","10","1"
"Miramar","123,704","514","4","40","192","278","3,208","981","1,969","258","9"
"Monticello","2,540","21","0","0","1","20","37","22","14","1","0"
"Mount Dora","12,539","87","0","5","17","65","444","93","321","30","1"
"Naples","19,803","55","1","1","6","47","615","73","526","16","0"
"Neptune Beach","7,133","24","0","0","0","24","231","48","178","5","0"
"New Port Richey","15,114","146","1","4","39","102","887","348","499","40","1"
"New Smyrna Beach","22,770","112","0","6","20","86","1,069","267","760","42","4"
"Niceville","12,923","21","0","2","4","15","172","27","136","9","0"
"North Bay Village","7,234","17","0","1","2","14","195","22","149","24","0"
"North Lauderdale","41,582","233","1","11","83","138","1,221","544","600","77","7"
"North Miami","59,587","605","9","35","240","321","3,060","808","1,931","321","8"
"North Miami Beach","42,089","317","1","13","132","171","1,994","663","1,145","186","3"
"North Palm Beach","12,179","19","0","0","9","10","232","56","162","14","0"
"North Port","58,139","160","1","15","23","121","1,373","375","966","32","6"
"North Redington Beach","1,436","4","0","0","1","3","34","7","26","1","0"
"Oakland","2,573","11","0","3","5","3","67","32","29","6","0"
"Oakland Park","41,927","325","2","12","144","167","2,185","659","1,409","117","4"
"Ocala","57,082","358","5","26","112","215","3,154","713","2,376","65","7"
"Ocean Ridge","1,810","2","0","0","0","2","42","9","31","2","0"
"Ocoee","36,064","159","0","16","47","96","1,517","303","1,128","86","4"
"Okeechobee","5,698","18","0","0","0","18","356","60","279","17","0"
"Oldsmar","13,776","54","1","4","13","36","451","66","370","15","0"
"Opa Locka","15,426","438","9","7","136","286","1,242","340","758","144","5"
"Orange City","10,743","60","0","0","7","53","818","90","703","25","0"
"Orange Park","8,527","48","0","5","12","31","252","57","188","7","0"
"Orlando","241,548","2,591","29","119","697","1,746","17,145","4,165","11,669","1,311","45"
"Ormond Beach","38,657","267","1","7","23","236","1,397","249","1,090","58","2"
"Oviedo","33,796","81","0","4","13","64","507","103","387","17","0"
"Pahokee","5,726","89","2","0","12","75","195","68","120","7","2"
"Palatka","10,702","145","1","10","29","105","790","141","621","28","2"
"Palm Bay","104,596","601","2","22","97","480","2,739","808","1,786","145","19"
"Palm Beach","8,462","7","0","1","1","5","146","23","116","7","0"
"Palm Beach Gardens","49,112","101","1","5","31","64","1,659","207","1,391","61","1"
"Palm Beach Shores","1,158","1","0","0","1","0","39","7","32","0","0"
"Palmetto","12,778","159","2","7","33","117","542","182","331","29","0"
"Palmetto Bay","23,729","66","0","6","16","44","911","211","683","17","1"
"Palm Springs","19,186","107","0","6","38","63","857","255","535","67","4"
"Panama City","36,981","316","3","11","78","224","2,281","410","1,753","118","1"
"Panama City Beach","12,182","84","1","10","18","55","1,111","194","911","6","1"
"Parker","4,376","33","1","0","1","31","269","68","192","9","1"
"Parkland","24,289","17","0","0","3","14","301","77","212","12","1"
"Pembroke Park","6,185","53","1","1","26","25","489","126","301","62","1"
"Pembroke Pines","156,859","310","4","28","119","159","4,944","1,059","3,591","294","11"
"Pensacola","52,631","383","2","28","102","251","2,974","610","2,226","138","2"
"Perry","7,113","94","0","8","5","81","206","73","126","7","3"
"Pinellas Park","49,748","313","0","15","85","213","2,816","504","2,213","99","11"
"Plantation","86,113","292","1","15","129","147","3,913","748","2,929","236","9"
"Plant City","35,194","182","4","8","55","115","1,371","285","983","103","4"
"Pompano Beach","101,206","917","5","41","343","528","5,524","1,343","3,852","329","9"
"Ponce Inlet","3,073","3","0","0","0","3","37","2","34","1","0"
"Port Orange","56,812","86","2","3","6","75","1,437","302","1,086","49","1"
"Port Richey","2,707","11","0","2","2","7","74","15","54","5","0"
"Port St. Joe","3,492","12","0","0","1","11","28","12","16","0","0"
"Port St. Lucie","166,846","371","6","30","61","274","3,861","1,128","2,590","143","11"
"Punta Gorda","16,868","15","0","0","3","12","326","55","258","13","1"
"Quincy","8,081","103","1","5","18","79","344","88","251","5","8"
"Redington Beaches","1,446","2","0","0","1","1","21","9","12","0","0"
"Riviera Beach","32,931","522","7","16","100","399","1,926","749","1,031","146","4"
"Rockledge","25,266","76","1","3","16","56","619","164","439","16","1"
"Royal Palm Beach","34,605","94","2","8","14","70","999","199","731","69","4"
"Safety Harbor","17,114","41","0","4","3","34","330","83","237","10","1"
"Sanford","54,300","329","4","23","159","143","3,234","945","2,143","146","2"
"Sanibel","6,557","5","0","0","0","5","115","24","88","3","0"
"Sarasota","52,625","513","8","28","172","305","3,226","698","2,414","114","4"
"Satellite Beach","10,247","51","0","1","2","48","211","60","148","3","4"
"Sea Ranch Lakes","679","1","0","0","1","0","15","3","12","0","0"
"Sebastian","22,228","41","0","3","5","33","442","128","303","11","0"
"Sebring","10,634","35","0","1","3","31","518","147","358","13","1"
"Seminole","17,468","60","2","3","12","43","643","106","526","11","1"
"Sewall's Point","2,023","0","0","0","0","0","22","3","18","1","0"
"Shalimar","727","4","0","0","0","4","3","2","0","1","0"
"Sneads","1,874","5","0","0","0","5","59","7","51","1","0"
"South Bay","4,942","47","1","4","9","33","148","36","103","9","3"
"South Daytona","12,419","104","0","0","11","93","504","144","325","35","0"
"South Miami","11,816","91","0","6","33","52","837","125","689","23","1"
"South Palm Beach","1,187","0","0","0","0","0","15","6","8","1","0"
"South Pasadena","5,032","17","0","1","6","10","137","19","115","3","0"
"Southwest Ranches","7,445","19","0","0","4","15","173","28","133","12","0"
"Springfield","9,024","66","3","1","15","47","446","128","302","16","0"
"Starke","5,523","41","0","3","5","33","312","12","282","18","0"
"St. Augustine","13,152","84","2","2","22","58","810","104","677","29","4"
"St. Augustine Beach","6,260","4","0","0","0","4","118","34","81","3","0"
"St. Cloud","35,662","134","4","7","18","105","924","206","689","29","3"
"St. Pete Beach","9,473","35","0","1","4","30","391","98","283","10","1"
"St. Petersburg","248,105","2,532","21","90","720","1,701","12,803","3,412","8,544","847","65"
"Stuart","15,806","58","2","5","9","42","721","98","613","10","0"
"Sunny Isles Beach","21,116","22","0","4","11","7","547","76","443","28","0"
"Sunrise","85,590","269","3","9","100","157","3,590","919","2,511","160","6"
"Surfside","5,822","4","0","0","2","2","179","26","149","4","0"
"Sweetwater","13,683","58","1","0","26","31","1,067","70","916","81","0"
"Tallahassee","183,848","1,661","10","107","511","1,033","9,363","3,252","5,748","363","20"
"Tamarac","61,251","159","0","20","60","79","1,512","528","890","94","2"
"Tampa","340,284","2,228","28","58","587","1,555","10,393","2,718","7,042","633","102"
"Tarpon Springs","23,804","120","7","2","14","97","699","173","496","30","5"
"Tavares","14,141","21","0","2","2","17","136","30","90","16","0"
"Temple Terrace","24,875","71","0","5","18","48","743","228","478","37","1"
"Tequesta","5,706","12","0","1","2","9","135","29","100","6","0"
"Titusville","44,357","270","2","27","66","175","1,634","423","1,076","135","14"
"Treasure Island","6,796","17","0","6","1","10","300","42","248","10","0"
"Trenton","2,026","4","0","0","1","3","39","12","26","1","0"
"Umatilla","3,503","8","0","0","2","6","119","4","112","3","0"
"Valparaiso","5,105","2","0","0","0","2","46","12","33","1","0"
"Venice","21,031","28","0","3","9","16","556","129","414","13","1"
"Vero Beach","15,427","46","2","4","13","27","701","175","513","13","0"
"Village of Pinecrest","18,471","21","0","0","7","14","657","97","542","18","1"
"Virginia Gardens","2,407","2","0","0","1","1","21","9","10","2","0"
"Waldo","1,029","11","0","1","2","8","56","22","31","3","0"
"Wauchula","5,069","22","1","1","4","16","216","85","123","8","1"
"Webster","796","4","0","0","1","3","34","10","20","4","0"
"Welaka","711","0","0","0","0","0","6","3","2","1","0"
"Wellington","57,278","143","0","16","27","100","1,389","268","1,050","71","1"
"West Melbourne","18,605","38","0","1","6","31","655","212","429","14","2"
"West Miami","6,046","13","0","0","3","10","171","42","115","14","1"
"Weston","66,223","74","0","3","14","57","742","119","593","30","7"
"West Palm Beach","101,281","769","14","48","235","472","5,383","1,354","3,685","344","13"
"West Park","14,349","115","2","5","46","62","692","290","335","67","3"
"White Springs","788","8","0","0","3","5","22","11","11","0","0"
"Wildwood","6,800","40","0","5","2","33","133","56","74","3","0"
"Williston","2,806","24","0","0","11","13","97","24","71","2","0"
"Wilton Manors","11,791","70","0","1","42","27","617","166","429","22","1"
"Windermere","2,496","0","0","0","0","0","18","6","11","1","0"
"Winter Garden","35,039","178","0","11","23","144","1,187","256","857","74","8"
"Winter Haven","34,336","302","4","12","78","208","1,857","458","1,294","105","9"
"Winter Park","28,232","77","0","5","27","45","870","226","615","29","0"
"Winter Springs","33,736","69","1","5","7","56","407","101","283","23","2"
"Zephyrhills","13,469","62","1","13","10","38","872","150","681","41","1"
