"Criminal Justice Information Services Division","Feedback |
Contact Us |
"El Campo","11,846","49","0","2","4","43","400","82","305","13","2"
"Electra","2,850","7","0","0","0","7","29","5","18","6","1"
"Elgin","8,306","12","0","3","6","3","249","68","172","9","2"
"El Paso","662,780","2,858","16","217","464","2,161","16,312","1,859","12,997","1,456","120"
"Elsa","5,779","34","0","0","3","31","362","98","247","17","2"
"Ennis","18,903","76","1","7","20","48","735","157","542","36","1"
"Euless","52,356","128","0","13","44","71","1,751","473","1,130","148","8"
"Everman","6,237","37","0","4","11","22","223","79","129","15","1"
"Fairfield","3,013","7","0","0","2","5","33","16","15","2","0"
"Fair Oaks Ranch","6,112","3","1","0","0","2","22","9","12","1","0"
"Falfurrias","5,086","13","1","0","0","12","133","65","68","0","5"
"Farmers Branch","29,218","37","1","3","19","14","1,027","236","695","96","3"
"Farmersville","3,370","13","0","1","0","12","110","21","87","2","0"
"Farwell","1,392","3","0","0","1","2","16","3","12","1","1"
"Ferris","2,487","11","0","0","3","8","89","22","58","9","0"
"Flatonia","1,412","2","0","2","0","0","15","8","7","0","0"
"Florence","1,160","2","0","0","0","2","8","3","5","0","0"
"Floresville","6,584","1","0","0","0","1","218","40","175","3","1"
"Flower Mound","66,030","51","0","4","3","44","631","95","495","41","2"
"Floydada","3,102","17","0","3","1","13","69","32","30","7","0"
"Forest Hill","12,615","78","0","5","20","53","608","222","331","55","0"
"Forney","14,970","30","0","5","5","20","285","69","199","17","0"
"Fort Stockton","8,457","56","2","10","0","44","355","83","264","8","1"
"Fort Worth","756,803","4,569","48","350","1,267","2,904","35,117","10,058","22,617","2,442","143"
"Frankston","1,255","2","0","0","1","1","73","23","49","1","0"
"Fredericksburg","10,752","4","0","0","2","2","227","29","193","5","0"
"Freeport","12,303","41","0","4","6","31","331","88","229","14","0"
"Freer","2,877","36","0","0","2","34","85","23","58","4","0"
"Friendswood","36,558","12","0","6","3","3","331","68","253","10","0"
"Friona","4,210","7","0","1","0","6","39","21","15","3","0"
"Frisco","119,451","122","3","6","23","90","2,460","483","1,878","99","4"
"Gainesville","16,339","63","0","2","11","50","896","210","642","44","13"
"Galena Park","11,116","17","0","6","7","4","243","82","138","23","0"
"Galveston1","48,748","302","4","58","88","152","2,291","453","1,697","141","3"
"Ganado","2,045","1","0","0","0","1","0","0","0","0","0"
"Garden Ridge","3,328","0","0","0","0","0","21","4","17","0","0"
"Garland","231,650","530","5","55","247","223","8,683","2,244","5,794","645","52"
"Gatesville","16,082","32","0","9","1","22","204","57","141","6","1"
"Georgetown","48,397","65","1","16","13","35","780","119","631","30","3"
"Giddings","4,984","45","0","2","4","39","142","20","115","7","0"
"Gilmer","5,008","52","0","5","2","45","184","20","148","16","2"
"Gladewater","6,577","30","0","1","3","26","216","61","144","11","1"
"Glenn Heights","11,515","45","2","1","5","37","223","93","114","16","4"
"Godley","1,030","3","0","1","0","2","34","5","29","0","0"
"Gonzales","7,389","63","0","10","6","47","308","67","226","15","0"
"Gorman","1,106","2","0","0","0","2","17","9","7","1","0"
"Graham","9,090","16","2","4","2","8","179","29","141","9","0"
"Granbury","8,146","21","1","3","4","13","458","57","390","11","0"
"Grand Prairie","179,087","591","9","69","201","312","6,956","1,808","4,330","818","39"
"Grand Saline","3,202","4","0","0","0","4","62","21","39","2","0"
"Granger","1,449","3","0","0","0","3","22","6","15","1","0"
"Granite Shoals","5,013","8","0","2","0","6","88","41","38","9","0"
"Grapeland","1,520","7","0","1","1","5","14","9","5","0","0"
"Grapevine","47,309","91","6","12","18","55","1,489","175","1,208","106","4"
"Greenville","26,095","181","3","25","40","113","1,064","281","741","42","4"
"Gregory","1,947","18","0","1","1","16","12","5","6","1","0"
"Groesbeck","4,419","19","0","1","3","15","54","19","32","3","0"
"Groves","16,484","59","0","3","14","42","569","153","387","29","1"
"Gruver","1,219","0","0","0","0","0","23","14","9","0","1"
"Gun Barrel City","5,791","55","0","3","2","50","306","62","237","7","0"
"Hale Center","2,299","7","0","0","0","7","17","6","10","1","0"
"Hallettsville","2,604","7","0","1","1","5","90","11","74","5","0"
"Hallsville","3,652","0","0","0","0","0","37","16","19","2","0"
"Haltom City","43,301","119","1","11","30","77","1,718","587","995","136","7"
"Hamlin","2,169","9","0","0","0","9","43","3","38","2","0"
"Harker Heights","27,262","71","0","9","19","43","1,003","317","645","41","0"
"Harlingen","66,214","337","4","18","65","250","4,078","880","3,099","99","34"
"Haskell","3,392","6","0","0","0","6","62","27","35","0","2"
"Hawk Cove","493","5","0","0","2","3","11","4","5","2","0"
"Hawkins","1,305","0","0","0","0","0","40","5","33","2","0"
"Hawley","647","0","0","0","0","0","11","4","6","1","0"
"Hearne","4,553","27","0","1","8","18","108","39","66","3","2"
"Heath","7,067","5","0","1","0","4","72","13","56","3","0"
"Hedwig Village","2,611","5","0","0","4","1","170","15","135","20","0"
"Helotes","7,495","4","0","1","0","3","77","10","66","1","0"
"Hemphill","1,223","0","0","0","0","0","42","15","26","1","0"
"Hempstead","5,891","20","0","0","5","15","199","75","118","6","2"
"Henderson","14,001","80","0","2","4","74","570","130","409","31","6"
"Hereford","15,693","54","0","1","1","52","402","123","254","25","2"
"Hewitt","13,834","21","0","9","2","10","133","35","90","8","0"
"Hickory Creek","3,315","13","0","1","5","7","71","7","58","6","0"
"Hidalgo","11,434","13","0","0","4","9","118","26","81","11","0"
"Highland Park","8,744","0","0","0","0","0","201","30","162","9","2"
"Highland Village","15,373","7","0","1","2","4","112","18","91","3","0"
"Hill Country Village","1,006","0","0","0","0","0","34","8","23","3","0"
"Hillsboro","8,634","22","0","4","1","17","242","54","181","7","0"
"Hitchcock","7,107","32","0","3","2","27","225","92","119","14","2"
"Holliday","1,795","0","0","0","0","0","16","6","10","0","0"
"Hollywood Park","3,126","1","0","0","0","1","70","6","64","0","0"
"Hondo","8,988","32","1","6","2","23","242","37","201","4","2"
"Hooks","2,827","7","0","5","0","2","18","4","12","2","0"
"Horizon City","17,087","17","0","0","3","14","217","102","91","24","2"
"Horseshoe Bay","3,490","3","0","1","0","2","69","24","43","2","0"
"Houston","2,143,628","20,892","198","771","8,054","11,869","108,336","27,459","68,596","12,281","765"
"Howe","2,655","6","0","0","0","6","36","10","25","1","1"
"Hubbard","1,453","0","0","0","0","0","14","2","12","0","0"
"Hudson","4,831","11","1","1","0","9","89","35","49","5","1"
"Hudson Oaks","1,697","5","0","1","0","4","78","13","63","2","0"
"Hughes Springs","1,797","7","2","0","1","4","31","7","21","3","0"
"Humble","15,451","114","2","25","45","42","1,706","161","1,420","125","1"
"Huntington","2,163","12","0","7","0","5","54","13","37","4","2"
"Huntsville","39,359","188","1","16","24","147","1,045","269","750","26","1"
"Hurst","38,123","177","1","8","33","135","1,905","300","1,542","63","0"
"Hutchins","5,450","23","0","2","4","17","145","29","101","15","0"
"Hutto","15,007","14","0","0","0","14","123","42","80","1","0"
"Idalou","2,297","5","0","0","0","5","22","7","12","3","0"
"Ingleside","9,585","18","0","4","2","12","223","78","138","7","6"
"Ingram","1,842","8","1","5","0","2","41","9","29","3","1"
"Iowa Park","6,489","10","0","1","0","9","87","20","63","4","0"
"Irving","220,841","514","8","25","151","330","6,794","1,603","4,590","601","21"
"Italy","1,902","16","0","2","0","14","46","8","37","1","0"
"Itasca","1,679","1","0","0","0","1","9","4","5","0","0"
"Jacinto City","10,775","18","1","0","8","9","371","102","235","34","2"
"Jacksboro","4,606","7","0","0","0","7","52","17","35","0","0"
"Jacksonville","14,850","175","0","16","19","140","827","273","526","28","15"
"Jamaica Beach","1,004","0","0","0","0","0","0","0","0","0","0"
"Jarrell","1,005","3","0","0","0","3","21","0","20","1","1"
"Jasper","7,750","29","0","6","4","19","351","59","284","8","2"
"Jefferson","2,150","14","0","0","2","12","57","13","41","3","1"
"Jersey Village","7,780","21","1","0","9","11","256","87","152","17","0"
"Johnson City","1,691","0","0","0","0","0","21","7","14","0","0"
"Jones Creek","2,063","0","0","0","0","0","3","1","2","0","0"
"Jonestown","1,873","2","0","0","0","2","51","17","32","2","0"
"Joshua","6,034","6","0","0","1","5","18","11","5","2","0"
"Jourdanton","3,952","7","0","0","1","6","22","8","11","3","1"
"Junction","2,628","5","0","0","0","5","75","16","58","1","0"
"Karnes City","3,106","11","0","2","0","9","78","12","64","2","1"
"Katy","14,399","33","0","0","7","26","578","51","500","27","2"
"Kaufman","6,844","16","0","0","5","11","141","30","103","8","0"
"Keene","6,234","2","0","0","1","1","96","23","70","3","0"
"Keller","40,461","24","2","5","2","15","501","90","398","13","0"
"Kemah","1,810","11","0","0","4","7","105","22","80","3","0"
"Kemp","1,178","5","0","0","1","4","24","8","15","1","0"
"Kenedy","3,365","4","0","0","0","4","143","49","93","1","0"
"Kennedale","6,905","12","0","4","0","8","251","86","149","16","4"
"Kerens","1,606","11","0","1","0","10","16","6","10","0","0"
"Kermit","5,828","11","0","0","1","10","34","15","19","0","0"
"Kerrville","22,817","45","1","0","10","34","619","73","522","24","6"
"Kilgore","13,248","41","1","6","6","28","599","84","464","51","1"
"Killeen","130,613","815","15","69","172","559","5,210","2,034","2,989","187","40"
"Kingsville","26,765","232","0","18","11","203","1,015","353","635","27","1"
"Kirby","8,168","35","0","0","7","28","241","44","174","23","1"
"Kountze","2,168","4","1","0","1","2","29","11","16","2","1"
"Kress","730","0","0","0","0","0","6","0","2","4","0"
"Kyle","28,606","81","1","15","5","60","405","69","315","21","3"
"Lacy-Lakeview","6,626","29","0","5","2","22","264","78","178","8","1"
"La Feria","7,456","4","0","1","1","2","445","110","334","1","1"
"Lago Vista","6,168","17","0","2","0","15","101","24","71","6","0"
"La Grange","4,739","5","0","0","1","4","69","18","46","5","0"
"La Grulla","1,656","3","0","0","0","3","15","10","3","2","0"
"Laguna Vista","3,183","5","0","2","0","3","82","21","58","3","0"
"La Joya","4,069","8","0","0","3","5","44","15","29","0","0"
"Lake Dallas","7,255","9","0","3","1","5","169","29","131","9","1"
"Lake Jackson","27,414","40","0","9","11","20","559","126","420","13","0"
"Lakeside","1,335","0","0","0","0","0","23","10","13","0","0"
"Lakeview, Harris County","6,382","8","0","0","3","5","75","25","44","6","0"
"Lakeway","11,631","11","0","3","1","7","154","20","128","6","0"
"Lake Worth","4,680","13","0","0","8","5","600","129","457","14","0"
"La Marque","14,814","60","2","4","28","26","678","206","440","32","2"
"Lamesa","9,620","72","0","12","2","58","213","72","132","9","4"
"Lampasas","6,822","15","0","4","0","11","205","46","153","6","1"
"Lancaster","37,126","110","2","12","31","65","1,270","436","724","110","0"
"La Porte","34,511","46","0","18","10","18","642","152","441","49","5"
"Laredo","241,059","1,120","11","76","215","818","10,419","1,790","8,143","486","95"
"La Vernia","1,056","5","0","0","0","5","52","7","43","2","0"
"La Villa","1,998","9","0","0","3","6","57","20","36","1","0"
"Lavon","2,266","0","0","0","0","0","18","6","11","1","0"
"League City","85,318","94","3","21","37","33","1,885","374","1,453","58","6"
"Leander","27,079","20","0","4","3","13","350","36","309","5","8"
"Leonard","2,032","11","0","0","0","11","66","28","35","3","0"
"Leon Valley","10,365","25","0","4","12","9","886","119","714","53","0"
"Levelland","13,827","70","0","23","4","43","392","125","253","14","7"
"Lewisville","97,295","183","3","22","53","105","3,095","573","2,223","299","6"
"Liberty","8,574","77","0","4","8","65","464","98","346","20","1"
"Lindale","4,919","24","0","0","0","24","199","36","157","6","1"
"Linden","2,030","8","0","0","1","7","40","19","20","1","0"
"Little Elm","26,443","14","0","0","3","11","224","43","172","9","0"
"Littlefield","6,506","35","0","2","3","30","259","97","150","12","8"
"Live Oak","13,407","29","0","8","6","15","676","73","558","45","3"
"Livingston","5,447","19","0","6","5","8","282","51","224","7","2"
"Llano","3,300","2","0","1","0","1","74","20","52","2","0"
"Lockhart","12,965","53","1","7","3","42","356","57","284","15","1"
"Lockney","1,881","2","0","0","0","2","40","15","24","1","0"
"Lometa","874","0","0","0","0","0","14","7","7","0","0"
"Lone Star","1,614","3","0","1","1","1","75","32","41","2","0"
"Longview","82,148","412","4","20","110","278","3,802","819","2,705","278","28"
"Lorena","1,727","5","0","0","0","5","34","6","26","2","0"
"Lorenzo","1,171","5","0","0","0","5","15","8","4","3","0"
"Los Fresnos","5,659","28","0","0","0","28","126","21","103","2","1"
"Lott","775","2","0","0","0","2","13","5","8","0","0"
"Lubbock","234,404","1,800","8","70","313","1,409","12,078","3,410","7,975","693","56"
"Lufkin","35,805","193","1","19","43","130","1,882","413","1,391","78","1"
"Luling","5,525","19","0","2","1","16","150","33","113","4","0"
"Lumberton","12,194","14","0","4","1","9","267","39","217","11","1"
"Lyford","2,666","4","0","0","1","3","29","20","9","0","3"
"Lytle","2,544","1","0","0","0","1","92","2","86","4","1"
"Madisonville","4,489","16","0","2","6","8","173","59","108","6","0"
"Magnolia","1,422","6","0","0","1","5","26","3","21","2","2"
"Malakoff","2,373","6","0","2","0","4","51","5","44","2","1"
"Manor","5,143","17","0","1","1","15","172","54","115","3","0"
"Mansfield","57,554","62","1","17","17","27","955","211","691","53","4"
"Manvel","5,288","13","0","1","3","9","86","33","51","2","0"
"Marble Falls","6,205","13","0","5","0","8","302","46","242","14","0"
"Marlin","6,093","14","1","1","1","11","58","17","38","3","1"
"Marshall","24,018","194","2","14","26","152","1,020","317","643","60","4"
"Mart","2,255","4","0","0","0","4","16","7","9","0","0"
"Martindale","1,139","0","0","0","0","0","3","1","1","1","0"
"Mathis","5,046","23","1","4","2","16","159","43","106","10","5"
"McAllen","132,610","246","4","27","72","143","5,875","511","5,184","180","6"
"McGregor","5,092","9","0","0","1","8","83","39","44","0","0"
"McKinney","133,876","241","1","33","44","163","2,826","626","2,085","115","34"
"Meadows Place","4,758","11","0","1","7","3","121","21","91","9","0"
"Melissa","4,794","0","0","0","0","0","49","7","42","0","1"
"Memorial Villages","11,359","9","0","1","4","4","117","21","94","2","0"
"Memphis","2,338","4","0","0","0","4","12","7","5","0","0"
"Mercedes","15,898","101","0","7","17","77","826","175","602","49","7"
"Meridian","1,524","1","0","0","0","1","8","6","2","0","0"
"Merkel","2,644","4","0","0","0","4","12","4","7","1","0"
"Mesquite","142,766","397","2","8","177","210","6,542","1,704","4,197","641","10"
"Mexia","7,616","61","3","4","6","48","349","82","254","13","3"
"Midland","113,486","334","4","21","58","251","3,287","715","2,435","137","5"
"Midlothian","18,417","24","0","2","4","18","400","64","310","26","0"
"Milford","743","5","0","1","0","4","10","3","7","0","0"
"Mineola","4,610","13","0","0","0","13","193","36","150","7","0"
"Mineral Wells","17,141","81","2","25","5","49","860","232","605","23","2"
"Mission","78,679","100","2","6","37","55","2,751","464","2,094","193","26"
"Missouri City","68,775","90","0","10","35","45","1,172","294","831","47","11"
"Monahans","7,099","18","0","3","1","14","122","40","72","10","2"
"Mont Belvieu","3,916","11","0","5","2","4","155","25","114","16","0"
"Montgomery","634","4","0","0","1","3","21","1","17","3","0"
"Morgans Point Resort","4,258","1","0","0","0","1","29","5","22","2","0"
"Mount Pleasant","15,892","37","0","0","7","30","550","164","366","20","2"
"Muleshoe","5,267","18","0","1","0","17","96","23","67","6","0"
"Munday","1,327","3","0","1","0","2","14","4","10","0","3"
"Murphy","18,081","11","0","0","1","10","119","14","103","2","0"
"Mustang Ridge","879","0","0","0","0","0","0","0","0","0","0"
"Nacogdoches","33,690","213","1","6","31","175","1,260","317","894","49","1"
"Naples","1,407","8","0","1","2","5","44","20","23","1","0"
"Nash","3,022","3","0","0","0","3","51","16","32","3","0"
"Nassau Bay","4,086","6","0","1","0","5","115","21","85","9","0"
"Navasota","7,197","78","0","1","4","73","275","92","170","13","1"
"Nederland","17,916","65","0","9","8","48","643","157","452","34","0"
"Needville","2,882","6","0","1","1","4","33","10","21","2","0"
"New Boston","4,646","21","1","2","1","17","245","56","177","12","3"
"New Braunfels","58,955","119","2","7","26","84","1,943","298","1,565","80","16"
"New Deal","811","1","0","0","0","1","8","2","6","0","0"
"Nixon","2,435","4","0","0","1","3","29","12","15","2","1"
"Nocona","3,097","9","0","1","0","8","46","21","25","0","2"
"Nolanville","4,349","27","0","1","1","25","76","14","62","0","0"
"Northlake","1,760","6","0","0","1","5","31","4","24","3","0"
"North Richland Hills","64,676","185","0","29","33","123","1,904","374","1,438","92","0"
"Oak Ridge","144","1","0","0","0","1","3","2","1","0","0"
"Oak Ridge North","3,113","2","0","1","1","0","87","16","69","2","1"
"Odessa","102,043","748","6","37","73","632","3,134","617","2,336","181","24"
"O'Donnell","848","0","0","0","0","0","0","0","0","0","0"
"Olmos Park","2,284","0","0","0","0","0","61","12","46","3","0"
"Olney","3,354","1","0","0","1","0","75","30","45","0","0"
