"Criminal Justice Information Services Division","Feedback |
Contact Us |
"Smiths Grove","719","0","0","0","0","0","8","0","7","1","0"
"Somerset","11,273","26","1","6","12","7","698","114","572","12","1"
"South Shore","1,130","0","0","0","0","0","1","0","1","0","0"
"Springfield","2,536","2","0","1","0","1","22","12","10","0","0"
"Stanford","3,511","1","0","0","1","0","45","10","35","0","0"
"Stanton","2,752","0","0","0","0","0","60","26","30","4","0"
"St. Matthews","17,593","32","0","1","16","15","682","128","531","23","0"
"Strathmoor Village","652","0","0","0","0","0","5","2","3","0","0"
"Sturgis","1,911","0","0","0","0","0","5","2","3","0","0"
"Taylor Mill","6,650","4","0","1","2","1","104","27","73","4","1"
"Taylorsville","768","3","0","2","0","1","41","13","26","2","1"
"Tompkinsville","2,419","2","0","0","0","2","3","2","1","0","0"
"Trenton","387","0","0","0","0","0","2","1","1","0","0"
"Uniontown","1,009","2","0","0","0","2","20","8","12","0","0"
"Vanceburg","1,528","3","0","0","0","3","17","1","15","1","0"
"Versailles","8,627","26","1","4","6","15","739","222","494","23","3"
"Villa Hills","7,541","0","0","0","0","0","28","6","17","5","0"
"Vine Grove","4,551","2","0","0","0","2","70","18","49","3","0"
"Warsaw","1,626","1","0","0","0","1","21","8","12","1","0"
"West Liberty","3,459","4","0","1","2","1","64","16","46","2","0"
"West Point","803","0","0","0","0","0","31","12","16","3","0"
"Wheelwright","785","0","0","0","0","0","0","0","0","0","0"
"Whitesburg","2,154","0","0","0","0","0","7","2","5","0","0"
"Wilder","3,056","3","0","1","2","0","113","11","95","7","0"
"Williamsburg","5,281","6","0","1","3","2","132","47","84","1","2"
"Williamstown","3,952","6","0","0","0","6","81","15","59","7","1"
"Wilmore","3,711","1","0","0","0","1","117","32","79","6","0"
"Winchester","18,495","147","2","7","32","106","976","210","756","10","6"
"Worthington","1,620","3","0","3","0","0","8","5","3","0","0"
