"Criminal Justice Information Services Division","Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home"
"City","Population","Violentcrime","Murder andnonnegligentmanslaughter","Forciblerape","Robbery","Aggravatedassault","Propertycrime","Burglary","Larceny-theft","Motorvehicletheft","Arson"
"Jonesville","2,256","6","0","0","0","6","76","21","55","0","0"
"Kalamazoo Township","21,901","86","0","12","16","58","516","183","305","28","5"
"Kalkaska","2,018","1","0","0","1","0","67","3","62","2","1"
"Keego Harbor","2,968","18","0","0","1","17","44","13","28","3","0"
"Kentwood","48,670","179","0","24","53","102","1,371","289","1,026","56","4"
"Kinross Township","7,555","1","0","0","0","1","42","8","32","2","0"
"Lake Angelus","290","0","0","0","0","0","10","3","7","0","0"
"Lake Odessa","2,016","1","0","0","0","1","40","11","29","0","0"
"Lake Orion","2,971","5","0","1","1","3","51","6","44","1","0"
"Lakeview","1,006","6","0","1","1","4","36","0","36","0","0"
"Lansing","114,211","1,169","8","90","275","796","4,287","1,650","2,397","240","24"
"Lapeer","8,834","33","0","4","0","29","379","42","329","8","1"
"Lapeer Township","5,052","0","0","0","0","0","19","2","16","1","0"
"Lathrup Village","4,072","11","0","1","2","8","60","21","34","5","0"
"Laurium","1,976","2","0","0","0","2","15","4","10","1","0"
"Lawton","1,899","2","0","0","0","2","39","6","33","0","0"
"Leslie","1,850","1","0","1","0","0","19","6","13","0","0"
"Lincoln Park","38,115","211","3","12","36","160","1,620","354","1,057","209","10"
"Lincoln Township","14,680","16","0","8","2","6","251","33","217","1","0"
"Linden","3,988","4","0","1","0","3","47","15","32","0","0"
"Litchfield","1,368","3","0","1","0","2","17","2","14","1","0"
"Livonia","96,869","168","1","19","40","108","2,108","308","1,589","211","11"
"Lowell","3,780","6","0","1","0","5","59","19","37","3","1"
"Luna Pier","1,435","2","0","0","0","2","28","5","22","1","1"
"Mackinac Island","492","3","0","2","0","1","222","9","213","0","0"
"Mackinaw City","805","1","0","0","1","0","45","1","44","0","0"
"Madison Heights","29,672","90","0","13","26","51","955","166","641","148","5"
"Madison Township","8,614","2","0","1","0","1","82","2","79","1","0"
"Mancelona","1,389","1","0","0","0","1","46","7","37","2","0"
"Manistique","3,095","9","1","1","0","7","114","19","89","6","1"
"Manton","1,286","1","0","1","0","0","21","3","18","0","0"
"Marenisco Township","1,726","0","0","0","0","0","5","0","4","1","0"
"Marquette","21,339","35","1","19","1","14","414","51","355","8","3"
"Marshall","7,083","20","0","0","0","20","189","39","148","2","1"
"Mason","8,246","18","1","2","0","15","147","20","123","4","2"
"Mayville","949","0","0","0","0","0","21","4","17","0","0"
"Melvindale","10,707","41","0","3","10","28","354","74","226","54","5"
"Mendon","869","1","0","1","0","0","2","0","2","0","0"
"Meridian Township","39,658","66","0","15","12","39","900","188","690","22","6"
"Metamora Township","4,246","7","0","0","0","7","55","16","37","2","0"
"Midland","41,831","54","1","16","3","34","489","60","425","4","7"
"Milan","5,832","10","0","3","0","7","103","15","86","2","0"
"Milford","15,724","9","0","3","1","5","129","32","92","5","2"
"Monroe","20,717","107","0","13","24","70","911","244","622","45","5"
"Montague","2,359","2","0","0","0","2","45","3","41","1","2"
"Montrose Township","7,875","24","0","2","1","21","115","50","60","5","0"
"Mount Morris","3,084","15","0","1","4","10","152","40","101","11","0"
"Mount Morris Township","21,485","198","4","21","53","120","1,082","541","457","84","13"
"Mount Pleasant","25,996","41","0","11","8","22","445","71","354","20","2"
"Mundy Township","15,071","21","0","2","10","9","457","119","326","12","2"
"Munising","2,353","2","0","0","0","2","24","1","23","0","1"
"Muskegon","38,372","364","5","34","86","239","2,157","585","1,500","72","17"
"Muskegon Heights","10,848","178","1","17","41","119","875","340","472","63","16"
"Napoleon Township","6,771","3","0","2","0","1","62","18","42","2","0"
"Nashville","1,627","5","0","0","0","5","52","7","43","2","0"
"Negaunee","4,565","9","0","3","0","6","170","33","133","4","1"
"Newaygo","1,975","19","2","1","0","16","174","38","132","4","0"
"New Baltimore","12,075","7","0","0","0","7","129","10","114","5","1"
"New Era","451","0","0","0","0","0","3","0","3","0","0"
"New Haven","4,638","3","0","0","0","3","25","6","17","2","0"
"Niles","11,591","33","0","12","4","17","420","92","310","18","6"
"North Branch","1,032","1","0","0","0","1","9","3","6","0","0"
"Northfield Township","8,239","18","0","4","1","13","165","33","124","8","0"
"North Muskegon","3,783","3","0","1","1","1","95","10","85","0","1"
"Northville","5,965","5","0","2","2","1","103","6","93","4","0"
"Northville Township","28,476","11","0","4","1","6","407","50","338","19","3"
"Norton Shores","23,976","39","0","3","13","23","759","103","637","19","5"
"Novi","55,182","43","3","5","8","27","964","81","847","36","0"
"Oak Park","29,297","147","1","14","48","84","854","295","447","112","5"
"Olivet","1,604","2","0","0","0","2","18","0","18","0","0"
"Orchard Lake","2,373","3","0","0","1","2","49","8","41","0","0"
"Oscoda Township","6,992","13","0","2","0","11","222","75","136","11","2"
"Otsego","3,953","4","0","0","0","4","53","8","45","0","0"
"Ovid","1,602","0","0","0","0","0","20","2","17","1","0"
"Owendale","241","1","0","0","0","1","3","0","3","0","0"
"Owosso","15,183","71","0","12","4","55","488","93","384","11","4"
"Oxford","3,433","10","0","2","3","5","40","3","35","2","0"
"Paw Paw","3,531","11","0","3","0","8","149","28","119","2","0"
"Petoskey","5,666","5","0","1","0","4","104","17","86","1","3"
"Pinckney","2,425","1","0","0","0","1","52","6","43","3","2"
"Pinconning","1,306","3","0","0","0","3","6","2","4","0","0"
"Pittsfield Township","34,637","80","1","12","21","46","1,000","136","796","68","4"
