"Criminal Justice Information Services Division","Feedback |
Contact Us |
"Richlands","1,539","3","0","0","1","2","26","4","17","5","0"
"River Bend","3,159","2","0","0","0","2","9","7","2","0","0"
"Roanoke Rapids","15,954","62","2","7","19","34","864","306","539","19","4"
"Robbins","1,111","6","2","0","1","3","40","5","35","0","1"
"Robersonville","1,507","18","1","0","5","12","54","20","33","1","0"
"Rockingham","9,679","49","0","3","26","20","1,070","197","856","17","6"
"Rockwell","2,135","3","0","0","0","3","51","18","31","2","0"
"Rocky Mount","58,206","569","12","13","151","393","3,916","1,146","2,625","145","19"
"Rolesville","3,834","5","0","0","0","5","80","49","30","1","0"
"Rowland","1,050","7","0","0","5","2","49","23","22","4","0"
"Roxboro","8,468","66","2","3","19","42","515","131","371","13","1"
"Rutherfordton","4,266","5","0","0","3","2","142","43","97","2","0"
"Salisbury","34,089","223","3","10","86","124","2,264","478","1,697","89","8"
"Sanford","28,450","82","4","0","33","45","960","239","675","46","2"
"Scotland Neck","2,085","14","0","1","2","11","111","56","55","0","0"
"Selma","6,150","51","0","3","14","34","428","193","216","19","1"
"Shallotte","3,722","20","0","0","7","13","209","74","130","5","0"
"Shelby","20,581","108","0","9","36","63","847","295","516","36","8"
"Siler City","7,987","19","0","2","6","11","374","86","277","11","1"
"Smithfield","11,105","98","1","3","22","72","823","181","617","25","3"
"Southern Pines","12,490","81","1","0","21","59","478","121","340","17","4"
"Southern Shores","2,748","4","0","2","0","2","65","25","39","1","0"
"Southport","2,869","3","0","0","2","1","111","10","97","4","1"
"Sparta","1,792","3","0","2","1","0","48","10","35","3","0"
"Spencer","3,308","33","1","1","8","23","204","89","111","4","4"
"Spring Hope","1,337","3","0","0","1","2","36","11","25","0","0"
"Spring Lake","12,116","33","0","1","3","29","594","220","352","22","2"
"Spruce Pine","2,203","3","0","3","0","0","58","3","53","2","0"
"Stallings","14,006","17","0","1","8","8","235","41","189","5","0"
"Stanley","3,601","11","0","2","4","5","116","32","82","2","0"
"Star","887","1","0","0","0","1","27","2","25","0","0"
"Statesville","24,843","250","3","16","55","176","1,884","548","1,238","98","8"
"Stoneville","1,069","2","0","0","0","2","51","11","40","0","0"
"St. Pauls","2,061","7","0","0","2","5","138","51","87","0","1"
"Sunset Beach","3,617","1","0","0","1","0","76","40","35","1","0"
"Surf City","1,876","14","0","1","2","11","156","76","76","4","0"
"Swansboro","2,697","10","0","3","2","5","99","17","78","4","0"
"Sylva","2,621","22","2","1","2","17","195","44","146","5","2"
"Tabor City","2,543","18","2","1","6","9","193","34","148","11","3"
"Tarboro","11,560","68","0","4","10","54","493","125","357","11","0"
"Taylorsville","2,125","3","0","1","0","2","199","53","143","3","1"
"Thomasville","27,096","130","3","9","35","83","1,266","311","934","21","5"
"Trent Woods","4,208","1","0","0","0","1","58","10","42","6","0"
"Troutman","2,413","10","0","0","1","9","75","22","53","0","0"
"Troy","3,229","19","0","0","0","19","159","23","130","6","0"
"Tryon","1,667","3","0","0","0","3","57","30","25","2","1"
"Valdese","4,547","7","0","0","2","5","65","22","39","4","0"
"Vass","729","2","0","0","1","1","27","2","25","0","0"
"Wadesboro","5,887","63","2","7","12","42","479","62","406","11","3"
"Wake Forest","30,499","45","1","2","10","32","725","94","618","13","1"
"Wallace","3,929","15","0","5","4","6","182","38","138","6","1"
"Walnut Cove","1,443","1","0","1","0","0","42","7","34","1","0"
"Warrenton","873","3","0","0","1","2","29","5","23","1","0"
"Warsaw","3,093","6","0","0","4","2","187","77","109","1","0"
"Washington","9,868","76","0","5","23","48","677","156","500","21","5"
"Waxhaw","9,984","23","0","4","1","18","192","51","137","4","3"
"Waynesville","9,994","21","0","1","2","18","431","152","248","31","1"
"Weaverville","3,160","4","0","1","1","2","228","9","218","1","0"
"Wendell","5,919","12","0","4","1","7","124","38","80","6","2"
"West Jefferson","1,315","0","0","0","0","0","68","6","58","4","0"
"Whispering Pines","2,965","0","0","0","0","0","14","4","10","0","0"
"Whitakers","753","4","1","0","2","1","19","5","14","0","0"
"White Lake","812","5","0","0","0","5","70","11","54","5","0"
"Whiteville","5,462","52","1","2","15","34","553","106","428","19","3"
"Wilkesboro","3,456","10","0","1","1","8","402","35","359","8","1"
"Williamston","5,581","60","1","5","19","35","484","157","317","10","5"
"Wilmington","107,826","662","10","32","254","366","5,708","1,454","3,843","411","23"
"Wilson","49,790","244","6","8","71","159","2,212","675","1,420","117","6"
"Wilson's Mills","2,306","10","0","2","4","4","79","41","33","5","2"
"Windsor","3,676","9","0","0","2","7","64","19","42","3","0"
"Wingate","3,535","15","0","1","1","13","89","28","59","2","1"
"Winston-Salem","232,529","1,565","14","93","444","1,014","13,874","4,680","8,522","672","60"
"Winterville","9,387","15","0","2","5","8","187","46","135","6","2"
"Woodfin","6,201","12","0","1","2","9","119","53","59","7","0"
"Wrightsville Beach","2,508","10","0","6","1","3","203","47","150","6","0"
"Yadkinville","2,997","13","0","1","1","11","148","28","116","4","2"
"Youngsville","1,172","0","0","0","0","0","23","3","19","1","0"
"Zebulon","4,489","31","0","1","8","22","286","29","248","9","0"
