"Criminal Justice Information Services Division","Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home"
"City","Population","Violentcrime","Murder andnonnegligentmanslaughter","Forciblerape","Robbery","Aggravatedassault","Propertycrime","Burglary","Larceny-theft","Motorvehicletheft","Arson1"
"Medfield","12,097","7","0","0","1","6","57","16","41","0","0"
"Medway","12,830","6","1","0","0","5","99","20","78","1","0"
"Melrose","27,147","46","0","2","14","30","305","62","221","22","1"
"Mendon","5,875","7","0","0","1","6","30","8","19","3","0"
"Methuen","47,543","87","0","1","30","56","990","201","685","104","0"
"Middleboro","23,257","95","1","6","9","79","445","118","307","20","3"
"Middleton","9,042","10","0","0","0","10","100","3","96","1","0"
"Millbury","13,342","26","0","1","2","23","309","51","240","18","3"
"Millville","3,209","3","0","0","0","3","21","6","13","2","0"
"Milton","27,168","26","0","1","6","19","356","84","258","14",""
"Monson","8,612","31","0","1","1","29","110","55","50","5","0"
"Montague","8,488","60","0","0","4","56","213","75","132","6","3"
"Nahant","3,431","4","0","0","0","4","35","10","25","0","0"
"Nantucket","10,234","24","0","1","3","20","320","54","258","8","2"
"Natick","33,207","45","0","4","5","36","637","52","567","18","1"
"Needham","29,060","4","0","0","0","4","249","30","211","8","0"
"New Bedford","95,649","1,093","4","59","294","736","3,329","969","2,018","342","30"
"Newbury","6,707","11","0","1","0","10","47","19","27","1","0"
"Newburyport","17,522","28","0","1","3","24","206","21","177","8","1"
"Newton","85,665","80","0","2","19","59","1,181","212","942","27","3"
"Norfolk","11,295","1","0","0","0","1","80","29","48","3","0"
"Northampton","28,723","102","0","13","10","79","783","152","610","21","1"
"North Andover","28,525","9","0","0","0","9","338","52","273","13","0"
"Northborough","14,241","15","0","1","0","14","130","31","96","3","0"
"Northbridge","15,803","26","0","2","2","22","280","67","208","5","1"
"North Brookfield","4,709","21","0","1","2","18","77","30","39","8","0"
"Northfield","3,050","2","0","0","1","1","32","12","18","2","0"
"North Reading","14,983","18","0","3","4","11","145","28","111","6","1"
"Norton","19,147","7","0","1","0","6","126","55","64","7","0"
"Norwell","10,570","9","0","0","2","7","159","60","92","7","1"
"Norwood","28,776","20","0","4","7","9","469","84","358","27","0"
"Oak Bluffs","4,555","13","0","0","0","13","176","30","130","16","0"
"Orange","7,887","37","0","3","2","32","212","111","95","6","1"
"Orleans","5,926","14","0","1","0","13","236","93","142","1","0"
"Oxford","13,793","33","0","4","5","24","194","46","128","20","0"
"Palmer","12,214","54","0","6","3","45","198","59","123","16","1"
"Paxton","4,835","6","0","1","0","5","26","12","13","1","1"
"Peabody","51,563","124","2","9","13","100","1,282","212","996","74","2"
"Pelham","1,329","0","0","0","0","0","3","1","2","0","0"
"Pembroke","17,946","38","0","8","4","26","246","56","178","12","0"
"Pepperell","11,567","25","0","2","1","22","185","35","143","7","1"
"Pittsfield","45,010","269","4","31","40","194","1,266","459","738","69","9"
"Plainville","8,314","11","0","1","1","9","170","28","137","5","0"
"Plymouth","56,812","156","2","9","16","129","746","196","533","17","2"
"Plympton","2,837","7","0","0","1","6","36","12","22","2","0"
"Princeton","3,434","2","0","1","0","1","30","13","17","0","1"
"Provincetown","2,960","23","1","1","0","21","98","14","83","1","0"
"Quincy","92,834","394","1","31","91","271","1,776","551","1,087","138","3"
"Randolph","32,308","117","1","6","20","90","593","120","448","25","1"
"Raynham","13,465","32","0","2","13","17","348","78","253","17","1"
"Reading","24,898","11","0","1","2","8","270","105","158","7","0"
"Rehoboth","11,679","11","0","2","0","9","156","46","103","7","0"
"Revere","52,070","181","3","3","49","126","1,340","261","905","174","4"
"Rochester","5,264","10","0","1","3","6","59","15","41","3","0"
"Rockport","6,994","2","0","1","0","1","12","6","5","1","0"
"Rowley","5,892","5","0","0","2","3","23","7","14","2","0"
"Rutland","8,022","19","1","3","0","15","99","48","48","3","3"
"Salem","41,592","119","0","15","22","82","986","173","744","69",""
"Salisbury","8,333","41","0","9","2","30","169","54","108","7","1"
"Sandwich","20,801","50","0","9","1","40","282","59","220","3","2"
"Saugus","26,790","84","0","5","23","56","908","174","666","68","4"
"Scituate","18,244","38","0","1","5","32","197","51","135","11","1"
"Seekonk","13,806","26","0","3","2","21","392","46","335","11","3"
"Sharon","17,719","4","0","0","1","3","144","59","80","5","0"
"Sherborn","4,144","5","0","0","0","5","30","15","10","5","0"
"Shirley","7,255","11","0","1","0","10","43","14","28","1","1"
"Shrewsbury","35,825","5","0","0","3","2","283","69","199","15","0"
"Somerset","18,276","38","0","3","2","33","296","45","229","22","1"
"Somerville","76,216","282","0","17","90","175","1,742","415","1,178","149","3"
"Southampton","5,827","11","0","0","0","11","51","17","32","2","1"
"Southborough","9,827","2","0","0","1","1","69","28","40","1","0"
"Southbridge","16,821","61","0","3","6","52","446","199","222","25","10"
"South Hadley","17,621","45","0","4","9","32","274","65","199","10","3"
"Spencer","11,759","42","0","3","2","37","225","63","156","6","1"
"Springfield","153,993","1,581","20","31","532","998","7,365","2,499","4,072","794","55"
"Sterling","7,856","5","0","1","0","4","84","40","39","5","1"
"Stockbridge","1,959","6","0","2","0","4","91","49","40","2","0"
"Stoneham","21,568","30","0","1","8","21","314","137","163","14","0"
"Stoughton","27,126","116","0","3","23","90","590","129","427","34","6"
"Stow","6,630","4","0","1","2","1","39","14","24","1","0"
"Sturbridge","9,324","30","0","4","5","21","172","44","120","8","3"
"Sudbury","17,767","2","0","0","0","2","128","16","111","1","0"
"Sutton","9,018","3","0","0","0","3","134","54","70","10","0"
"Swampscott","13,871","12","0","0","3","9","203","42","155","6","1"
"Swansea","15,962","36","0","5","2","29","353","63","277","13","1"
"Taunton","56,215","298","0","13","69","216","1,010","451","529","30","4"
"Templeton","8,062","18","0","1","2","15","125","40","78","7","1"
"Tewksbury","29,138","80","0","13","10","57","579","122","436","21","2"
"Topsfield","6,122","0","0","0","0","0","55","14","39","2","0"
"Townsend","8,980","5","0","0","0","5","112","58","52","2","0"
"Truro","2,015","5","0","0","0","5","49","18","31","0","0"
"Tyngsboro","11,361","18","0","1","2","15","193","46","124","23","0"
"Upton","7,588","4","0","2","0","2","51","12","35","4","1"
"Uxbridge","13,539","23","0","3","2","18","178","72","95","11","1"
"Wakefield","25,084","61","1","5","7","48","304","68","220","16","0"
"Wales","1,849","1","0","0","1","0","6","3","3","0","0"
"Walpole","24,217","21","0","3","6","12","353","47","301","5","0"
"Waltham","61,002","174","0","15","24","135","868","191","639","38","3"
"Ware","9,932","48","0","1","7","40","130","37","81","12","1"
"Wareham","21,955","130","2","4","13","111","843","264","550","29","8"
"Watertown","32,110","51","0","2","7","42","492","80","385","27","2"
"Wayland","13,073","2","1","0","0","1","28","6","21","1","1"
"Wellesley","28,153","19","0","2","2","15","184","37","140","7","0"
"Wellfleet","2,767","9","0","0","0","9","54","17","32","5","1"
"Wenham","4,905","2","0","0","0","2","31","7","24","0","0"
"West Boylston","7,716","1","0","1","0","0","138","27","105","6","0"
"West Bridgewater","6,958","16","0","2","5","9","188","36","141","11","0"
"Westfield","41,344","93","0","16","10","67","703","144","537","22","5"
"Westford","22,085","19","0","4","3","12","188","37","144","7","0"
"Westhampton","1,617","0","0","0","0","0","5","4","1","0","0"
"Westminster","7,321","7","0","0","1","6","258","18","236","4","0"
"West Newbury","4,261","10","0","0","0","10","38","7","30","1","0"
"Weston","11,330","6","0","2","0","4","60","15","45","0","0"
"Westport","15,627","23","0","2","1","20","214","69","126","19","0"
"West Springfield","28,564","181","0","20","36","125","1,327","271","973","83","3"
"West Tisbury","2,757","2","0","0","0","2","28","11","16","1","0"
"Westwood","14,707","16","0","2","3","11","133","36","89","8","0"
"Weymouth","54,071","183","4","13","35","131","947","166","738","43","5"
"Whately","1,505","1","0","0","0","1","22","7","14","1","0"
"Whitman","14,577","40","0","2","6","32","208","50","148","10","1"
"Wilbraham","14,306","31","0","3","2","26","193","49","140","4","3"
"Williamstown","7,801","14","0","3","0","11","202","27","173","2","1"
"Wilmington","22,461","26","0","4","1","21","299","77","218","4","0"
"Winchendon","10,363","35","0","0","0","35","285","26","247","12","0"
"Winchester","21,504","5","0","0","2","3","222","45","170","7","0"
"Winthrop","17,604","40","1","2","6","31","221","77","133","11","1"
"Woburn","38,352","82","0","9","14","59","739","140","573","26","1"
"Worcester","182,145","1,800","11","36","411","1,342","6,077","2,066","3,481","530","10"
"Wrentham","11,022","4","0","2","1","1","200","9","191","0","0"
"Yarmouth","23,939","162","0","17","18","127","788","400","370","18","5"
