"Criminal Justice Information Services Division","Feedback |
Contact Us |
"Hanover Township","13,758","14","0","1","3","10","207","39","155","13","0"
"Harding Township","3,851","2","0","0","0","2","31","13","17","1","1"
"Hardyston Township","8,240","6","0","0","3","3","145","32","111","2","1"
"Harrington Park","4,680","0","0","0","0","0","16","1","14","1","0"
"Harrison","13,665","54","3","1","20","30","354","103","187","64","0"
"Harrison Township","12,458","9","0","2","4","3","139","31","105","3","1"
"Harvey Cedars","338","0","0","0","0","0","25","2","23","0","0"
"Hasbrouck Heights","11,881","3","0","0","2","1","78","15","62","1","0"
"Haworth","3,393","0","0","0","0","0","14","9","3","2","0"
"Hawthorne","18,854","14","0","0","8","6","284","65","208","11","0"
"Hazlet Township","20,402","8","0","0","3","5","266","38","221","7","2"
"Helmetta","2,185","1","0","0","0","1","26","7","19","0","0"
"High Bridge","3,660","3","0","1","0","2","28","3","25","0","1"
"Highland Park","14,029","12","0","1","6","5","204","42","150","12","0"
"Highlands","5,022","15","0","3","0","12","71","20","50","1","2"
"Hightstown","5,512","13","0","3","4","6","87","16","67","4","2"
"Hillsborough Township","38,430","10","0","0","4","6","307","74","226","7","1"
"Hillsdale","10,253","3","0","0","0","3","47","4","42","1","0"
"Hillside Township","21,475","89","1","6","63","19","628","138","350","140","0"
"Hi-Nella","873","3","0","0","0","3","31","12","15","4","0"
"Hoboken","50,171","195","0","5","66","124","901","171","629","101","1"
"Ho-Ho-Kus","4,092","0","0","0","0","0","27","8","18","1","0"
"Holland Township","5,309","2","0","0","0","2","29","3","26","0","0"
"Holmdel Township","16,829","8","0","0","2","6","278","33","238","7","1"
"Hopatcong","15,197","7","0","0","0","7","88","23","60","5","0"
"Hopewell","1,928","3","0","0","0","3","19","5","14","0","0"
"Hopewell Township","17,362","11","0","0","1","10","129","21","104","4","0"
"Howell Township","51,245","53","0","2","14","37","703","168","519","16","2"
"Independence Township","5,681","3","0","0","1","2","37","13","23","1","1"
"Interlaken","823","1","0","0","1","0","17","7","8","2","0"
"Irvington","54,105","728","14","24","359","331","1,878","594","721","563","23"
"Island Heights","1,679","0","0","0","0","0","11","5","6","0","0"
"Jackson Township","55,039","64","0","6","19","39","852","234","599","19","9"
"Jamesburg","5,935","10","0","1","6","3","79","27","49","3","0"
"Jefferson Township","21,385","13","1","0","5","7","214","59","150","5","0"
"Jersey City","248,423","1,906","18","49","961","878","5,701","1,402","3,439","860","33"
"Keansburg","10,139","50","0","2","10","38","278","63","210","5","3"
"Kearny","40,819","86","0","3","31","52","1,121","183","768","170","6"
"Kenilworth","7,940","7","0","3","3","1","154","21","127","6","0"
"Keyport","7,264","23","0","2","10","11","140","40","92","8","2"
"Kinnelon","10,282","5","0","0","2","3","66","16","48","2","0"
"Lacey Township","27,736","27","0","0","9","18","736","107","615","14","2"
"Lake Como","1,765","3","0","0","1","2","22","3","18","1","0"
"Lakehurst","2,663","2","0","0","1","1","39","7","30","2","0"
"Lakewood Township","93,152","92","2","6","31","53","1,073","261","786","26","7"
"Lambertville","3,919","5","0","0","0","5","62","7","53","2","0"
"Laurel Springs","1,914","5","0","0","1","4","56","23","31","2","0"
"Lavallette","1,881","3","0","0","0","3","78","15","63","0","0"
"Lawnside","2,955","15","1","1","8","5","90","21","64","5","0"
"Lawrence Township, Mercer County","33,583","40","0","3","23","14","1,033","131","874","28","2"
"Lebanon Township","6,610","2","0","0","0","2","34","12","22","0","0"
"Leonia","8,967","2","0","0","0","2","99","43","52","4","0"
"Lincoln Park","10,556","4","0","0","0","4","104","25","75","4","0"
"Linden","40,634","112","2","1","59","50","1,319","289","847","183","2"
"Lindenwold","17,672","140","3","5","61","71","618","239","328","51","3"
"Linwood","7,116","3","0","0","0","3","87","28","59","0","2"
"Little Egg Harbor Township","20,132","39","0","9","4","26","562","138","409","15","14"
"Little Falls Township","14,480","16","0","0","4","12","207","45","141","21","0"
"Little Ferry","10,661","8","0","1","3","4","121","38","75","8","2"
"Little Silver","5,970","3","0","0","0","3","46","7","38","1","0"
"Livingston Township","29,464","14","0","1","6","7","470","44","390","36","0"
"Loch Arbour","195","0","0","0","0","0","22","9","13","0","0"
"Lodi","24,216","34","0","0","13","21","370","90","252","28","0"
"Logan Township","6,062","4","0","0","0","4","161","31","119","11","0"
"Long Beach Township","3,061","2","0","0","0","2","139","16","123","0","0"
"Long Branch","30,821","131","0","6","51","74","672","200","442","30","0"
"Long Hill Township","8,731","1","0","0","0","1","72","6","65","1","0"
"Longport","898","1","0","1","0","0","12","2","10","0","0"
"Lopatcong Township","8,041","1","0","0","0","1","103","17","83","3","0"
"Lower Alloways Creek Township","1,776","0","0","0","0","0","17","9","8","0","0"
"Lower Township","22,942","37","0","1","9","27","544","128","401","15","3"
"Lumberton Township","12,601","13","0","1","5","7","322","59","255","8","1"
"Lyndhurst Township","20,622","15","0","0","10","5","356","57","274","25","0"
"Madison","15,898","8","0","0","2","6","98","26","69","3","0"
"Magnolia","4,355","12","0","0","7","5","133","44","85","4","0"
"Mahwah Township","25,976","3","0","0","0","3","106","10","84","12","0"
"Manalapan Township","39,001","17","0","1","10","6","401","96","285","20","1"
"Manasquan","5,917","11","0","1","3","7","209","23","185","1","2"
"Manchester Township","43,213","15","0","2","0","13","400","134","257","9","9"
"Mansfield Township, Burlington County","8,572","6","0","0","1","5","98","15","81","2","0"
"Mansfield Township, Warren County","7,751","17","0","1","1","15","164","30","131","3","0"
"Mantoloking","297","1","0","0","0","1","52","4","48","0","0"
"Mantua Township","15,268","12","1","1","7","3","312","49","258","5","1"
"Manville","10,378","4","0","0","3","1","183","12","159","12","2"
"Maple Shade Township","19,195","33","0","3","9","21","382","73","260","49","2"
"Maplewood Township","23,946","57","0","3","33","21","391","64","293","34","3"
"Margate City","6,375","1","0","0","0","1","184","22","155","7","0"
"Marlboro Township","40,325","19","0","0","8","11","405","80","303","22","1"
"Matawan","8,839","11","0","0","5","6","123","47","71","5","0"
"Maywood","9,587","1","0","0","0","1","85","23","58","4","0"
"Medford Lakes","4,160","1","0","0","0","1","35","2","33","0","0"
"Medford Township","23,110","13","0","3","4","6","283","55","225","3","2"
"Mendham","4,998","3","0","0","0","3","34","4","27","3","0"
"Mendham Township","5,889","2","0","0","0","2","19","2","17","0","0"
"Merchantville","3,834","7","0","0","1","6","101","18","78","5","0"
"Metuchen","13,619","6","0","1","3","2","205","51","147","7","2"
"Middlesex","13,680","5","0","1","1","3","138","26","105","7","0"
"Middle Township","18,974","70","0","3","15","52","771","158","592","21","0"
"Middletown Township","66,743","36","1","1","11","23","811","187","602","22","2"
"Midland Park","7,152","3","0","0","2","1","52","5","46","1","0"
"Millburn Township","20,216","22","0","0","10","12","721","60","635","26","1"
"Milltown","6,916","8","0","0","1","7","120","19","98","3","0"
"Millville","28,495","224","1","15","65","143","1,705","439","1,222","44","7"
"Mine Hill Township","3,663","0","0","0","0","0","53","15","37","1","0"
"Monmouth Beach","3,290","1","0","0","1","0","60","7","53","0","0"
"Monroe Township, Gloucester County","36,249","31","0","2","12","17","719","206","496","17","6"
"Monroe Township, Middlesex County","39,262","14","1","1","2","10","286","49","230","7","8"
"Montclair","37,794","80","1","1","46","32","662","188","409","65","5"
"Montgomery Township","22,328","2","0","0","1","1","165","28","134","3","2"
"Montvale","7,870","5","0","1","0","4","36","4","29","3","0"
"Montville Township","21,600","7","0","1","1","5","172","43","120","9","0"
"Moonachie","2,717","1","0","0","0","1","51","9","39","3","0"
"Moorestown Township","20,795","13","0","1","7","5","554","74","470","10","1"
"Morris Plains","5,550","2","0","0","1","1","76","9","64","3","0"
"Morristown","18,472","83","0","1","38","44","487","136","340","11","0"
"Morris Township","22,380","10","0","2","2","6","172","33","128","11","1"
"Mountain Lakes","4,174","7","1","0","2","4","46","7","36","3","0"
"Mountainside","6,707","3","0","0","2","1","30","6","23","1","0"
"Mount Arlington","5,067","7","1","0","0","6","52","14","38","0","0"
"Mount Ephraim","4,692","11","0","0","8","3","176","27","135","14","1"
"Mount Holly Township","9,568","38","0","0","17","21","312","67","232","13","0"
"Mount Laurel Township","42,003","36","0","9","13","14","686","109","558","19","0"
"Mount Olive Township","28,211","10","0","3","0","7","260","61","191","8","1"
"Mullica Township","6,167","11","0","0","3","8","125","47","75","3","0"
"National Park","3,046","10","0","0","6","4","73","17","52","4","0"
"Neptune City","4,885","12","0","1","2","9","178","35","139","4","0"
"Neptune Township","28,028","170","0","8","61","101","1,843","341","1,447","55","8"
"Netcong","3,243","6","0","0","2","4","44","9","34","1","0"
"Newark","278,064","3,243","94","58","1,977","1,114","10,016","2,396","3,921","3,699","50"
"New Brunswick","55,365","479","3","7","250","219","1,609","404","1,102","103","12"
"Newfield","1,558","2","0","0","1","1","19","3","16","0","2"
"New Hanover Township","7,410","0","0","0","0","0","7","3","3","1","0"
"New Milford","16,395","7","0","0","3","4","112","22","87","3","0"
"New Providence","12,212","7","0","0","1","6","107","11","92","4","0"
"Newton","8,024","3","0","0","1","2","121","10","109","2","1"
"North Arlington","15,443","19","0","0","5","14","244","44","163","37","2"
"North Bergen Township","60,975","103","0","4","44","55","744","152","480","112","2"
"North Brunswick Township","40,878","55","1","5","24","25","766","171","528","67","3"
"North Caldwell","6,204","2","0","0","1","1","32","7","21","4","0"
"Northfield","8,653","0","0","0","0","0","112","19","92","1","0"
"North Haledon","8,445","1","0","0","1","0","56","10","46","0","1"
"North Hanover Township","7,704","4","0","1","0","3","76","14","58","4","3"
"North Plainfield","22,009","68","0","6","42","20","344","91","228","25","3"
"Northvale","4,655","1","0","0","0","1","41","10","31","0","0"
"North Wildwood","4,054","6","0","0","2","4","395","101","292","2","0"
"Norwood","5,730","1","0","0","0","1","28","8","20","0","0"
"Nutley Township","28,464","23","0","0","9","14","327","68","229","30","2"
"Oakland","12,796","2","0","0","0","2","90","20","64","6","0"
"Oaklyn","4,051","3","0","1","0","2","122","31","90","1","2"
"Ocean City","11,740","22","0","1","1","20","581","111","468","2","0"
"Ocean Gate","2,018","2","0","0","0","2","89","14","74","1","0"
"Oceanport","5,851","6","0","0","3","3","70","19","49","2","0"
"Ocean Township, Monmouth County","27,382","43","0","5","14","24","625","99","507","19","4"
"Ocean Township, Ocean County","8,360","5","0","0","3","2","156","12","139","5","0"
"Ogdensburg","2,418","1","0","0","0","1","16","3","11","2","0"
"Old Bridge Township","65,593","62","1","3","13","45","983","189","714","80","6"
"Old Tappan","5,769","0","0","0","0","0","30","12","18","0","0"
"Oradell","8,005","1","0","0","0","1","48","3","43","2","0"
"Orange","30,234","325","8","11","189","117","1,078","401","347","330","3"
"Oxford Township","2,522","1","0","0","0","1","11","6","5","0","0"
"Palisades Park","19,687","22","0","0","7","15","188","78","104","6","0"
"Palmyra","7,423","17","0","0","11","6","193","35","149","9","0"
"Paramus","26,430","61","0","3","22","36","1,668","89","1,551","28","3"
"Park Ridge","8,674","2","0","0","0","2","41","8","33","0","0"
"Parsippany-Troy Hills Township","53,415","28","0","2","18","8","580","186","384","10","0"
"Passaic","70,013","590","2","6","241","341","1,574","320","1,046","208","3"
"Paterson","146,685","1,490","17","39","751","683","4,732","1,790","1,888","1,054","5"
"Paulsboro","6,117","22","1","0","18","3","285","98","178","9","1"
"Peapack and Gladstone","2,591","2","0","0","0","2","6","1","4","1","0"
"Pemberton","1,414","9","0","1","0","8","46","7","38","1","0"
"Pemberton Township","28,005","67","0","7","19","41","817","268","503","46","9"
"Pennington","2,594","0","0","0","0","0","16","3","13","0","0"
"Pennsauken Township","36,004","123","0","7","60","56","1,365","307","938","120","3"
"Penns Grove","5,164","34","0","2","15","17","209","75","129","5","1"
"Pennsville Township","13,454","30","0","8","6","16","487","108","365","14","1"
"Pequannock Township","15,592","10","0","0","3","7","174","42","126","6","1"
"Perth Amboy","50,983","226","0","6","93","127","1,190","395","695","100","3"
"Phillipsburg","15,000","30","1","6","9","14","452","82","354","16","3"
"Pine Beach","2,134","1","0","0","0","1","104","2","102","0","0"
"Pine Hill","10,267","40","0","2","6","32","288","86","185","17","7"
"Pine Valley","12","0","0","0","0","0","1","1","0","0","0"
"Piscataway Township","56,231","65","0","0","24","41","686","175","459","52","5"
"Pitman","9,041","1","0","0","0","1","188","34","145","9","0"
"Plainfield","49,974","467","10","16","247","194","1,686","605","934","147","19"
"Plainsboro Township","23,076","4","0","0","0","4","160","25","128","7","1"
"Pleasantville","20,316","190","3","7","80","100","712","253","396","63","4"
"Plumsted Township","8,449","4","0","1","1","2","104","27","63","14","1"
"Pohatcong Township","3,350","1","0","0","0","1","132","10","119","3","0"
"Point Pleasant","18,453","14","0","1","4","9","356","61","292","3","2"
"Point Pleasant Beach","4,681","9","0","3","2","4","209","30","176","3","0"
"Pompton Lakes","11,134","11","0","0","0","11","147","32","114","1","0"
"Princeton","12,348","10","0","0","2","8","381","44","334","3","0"
"Princeton Township","16,319","3","0","0","3","0","160","34","124","2","0"
"Prospect Park","5,885","13","0","0","5","8","159","35","106","18","1"
"Rahway","27,437","85","2","0","33","50","540","114","362","64","6"
"Ramsey","14,521","13","0","1","1","11","162","9","147","6","0"
"Randolph Township","25,820","8","1","1","2","4","210","41","166","3","1"
"Raritan","6,904","8","0","0","3","5","127","23","98","6","0"
"Raritan Township","22,259","2","0","1","0","1","199","21","168","10","1"
"Readington Township","16,180","8","0","0","3","5","117","23","93","1","2"
"Red Bank","12,247","29","1","5","10","13","286","40","236","10","0"
"Ridgefield","11,069","2","0","0","1","1","77","16","47","14","0"
"Ridgefield Park","12,771","19","0","0","7","12","183","34","143","6","0"
"Ridgewood","25,041","8","0","0","1","7","185","36","144","5","2"
"Ringwood","12,269","1","0","0","0","1","68","10","55","3","0"
"Riverdale","3,571","8","1","0","2","5","143","8","132","3","0"
"River Edge","11,378","2","0","1","0","1","108","36","66","6","1"
"Riverside Township","8,106","24","0","3","15","6","147","50","90","7","0"
"Riverton","2,788","1","0","1","0","0","65","12","51","2","1"
"River Vale Township","9,691","3","0","0","0","3","18","4","14","0","0"
"Robbinsville Township","13,687","7","0","0","3","4","149","30","114","5","0"
"Rochelle Park Township","5,548","4","0","0","3","1","89","25","56","8","0"
"Rockaway","6,459","1","0","1","0","0","66","5","60","1","0"
"Rockaway Township","24,236","15","0","0","4","11","568","41","513","14","0"
"Rockleigh","533","0","0","0","0","0","1","1","0","0","0"
"Roseland","5,838","4","0","0","0","4","62","6","47","9","0"
"Roselle","21,155","69","1","1","39","28","471","224","208","39","2"
"Roselle Park","13,341","12","0","0","6","6","142","45","89","8","0"
"Roxbury Township","23,402","9","1","0","4","4","282","72","201","9","0"
"Rumson","7,146","3","0","0","0","3","82","17","60","5","0"
"Runnemede","8,496","24","0","1","12","11","396","60","320","16","0"
"Rutherford","18,121","14","0","0","5","9","268","54","186","28","4"
"Saddle Brook Township","13,704","11","0","0","5","6","305","35","252","18","0"
"Saddle River","3,162","0","0","0","0","0","25","9","14","2","0"
"Salem","5,163","64","0","3","22","39","208","66","138","4","3"
"Sayreville","42,846","50","1","2","16","31","609","159","406","44","4"
"Scotch Plains Township","23,588","17","0","0","8","9","240","50","182","8","0"
"Sea Bright","1,417","0","0","0","0","0","40","2","36","2","0"
"Sea Girt","1,834","3","0","0","1","2","64","7","56","1","0"
"Sea Isle City","2,121","8","0","0","2","6","257","70","187","0","0"
"Seaside Heights","2,897","55","0","2","5","48","304","37","257","10","0"
"Seaside Park","1,584","6","1","1","2","2","82","13","67","2","0"
"Secaucus","16,318","14","0","0","6","8","519","51","427","41","0"
"Ship Bottom","1,160","0","0","0","0","0","62","7","52","3","0"
"Shrewsbury","3,822","3","0","0","3","0","141","18","118","5","0"
"Somerdale","5,168","20","0","1","10","9","272","66","203","3","0"
"Somers Point","10,831","36","0","1","9","26","394","89","301","4","2"
"Somerville","12,138","22","0","0","12","10","230","55","157","18","1"
"South Amboy","8,660","12","0","0","1","11","113","32","77","4","3"
"South Bound Brook","4,578","2","0","0","0","2","51","28","21","2","0"
"South Brunswick Township","43,561","28","0","4","6","18","508","86","393","29","3"
"South Hackensack Township","2,386","11","0","2","3","6","58","9","45","4","0"
"South Harrison Township","3,173","2","0","0","0","2","37","13","19","5","0"
"South Orange","16,252","59","0","0","48","11","361","68","237","56","0"
"South Plainfield","23,463","43","0","0","20","23","368","71","278","19","3"
"South River","16,061","12","0","0","3","9","212","38","168","6","1"
"South Toms River","3,696","11","0","0","2","9","98","31","63","4","0"
"Sparta Township","19,788","3","0","0","1","2","110","18","92","0","0"
"Spotswood","8,284","4","0","0","4","0","114","13","99","2","0"
"Springfield","15,870","9","0","0","5","4","254","35","202","17","0"
"Springfield Township","3,425","0","0","0","0","0","51","22","28","1","0"
