"Criminal Justice Information Services Division","Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home"
"City","Population","Violentcrime","Murder andnonnegligentmanslaughter","Forciblerape","Robbery","Aggravatedassault","Propertycrime","Burglary","Larceny-theft","Motorvehicletheft","Arson1"
"Monroe","13,408","82","0","2","14","66","772","215","535","22","2"
"Montezuma","3,506","39","0","0","6","33","188","69","114","5",""
"Morrow","6,530","28","0","4","17","7","838","64","727","47","0"
"Moultrie","14,456","90","1","6","40","43","1,215","338","845","32","4"
"Mount Zion","1,718","0","0","0","0","0","20","7","11","2","0"
"Nashville","5,004","28","1","3","10","14","280","118","157","5","1"
"Newington","278","0","0","0","0","0","11","1","10","0","0"
"Newnan","33,474","161","2","1","27","131","1,118","274","808","36",""
"Newton","663","2","0","0","1","1","5","5","0","0","0"
"Nicholls","2,835","4","0","0","1","3","38","5","33","0",""
"Norcross","9,236","52","0","4","20","28","492","120","345","27","0"
"Oakwood","4,022","7","0","0","1","6","243","39","195","9","0"
"Ocilla","3,459","19","0","3","2","14","160","26","126","8",""
"Oxford","2,162","2","0","0","2","0","50","14","35","1","1"
"Palmetto","4,547","24","0","1","7","16","105","42","54","9","0"
"Patterson","740","2","0","0","0","2","7","1","6","0","0"
"Pavo","635","0","0","0","0","0","2","0","0","2","0"
"Peachtree City","34,816","8","0","0","5","3","452","50","320","82","4"
"Pelham","3,949","18","0","3","3","12","224","33","186","5","0"
"Perry","14,021","34","0","2","8","24","327","61","243","23",""
"Pine Mountain","1,321","1","0","0","0","1","49","11","37","1",""
"Pooler","19,392","29","1","7","8","13","530","78","420","32","0"
"Porterdale","1,448","18","0","0","0","18","116","25","84","7",""
"Port Wentworth","5,430","13","1","2","2","8","139","39","88","12","1"
"Poulan","862","1","0","0","1","0","20","5","14","1",""
"Powder Springs","14,124","33","1","1","12","19","362","161","178","23","1"
"Quitman","3,901","78","1","3","5","69","249","74","162","13","0"
"Ray City","1,104","1","1","0","0","0","0","0","0","0","0"
"Register","177","0","0","0","0","0","0","0","0","0","0"
"Remerton","1,138","2","0","1","0","1","69","12","55","2","0"
"Reynolds","1,100","0","0","0","0","0","0","0","0","0","0"
"Richland","1,492","0","0","0","0","0","0","0","0","0",""
"Richmond Hill","9,403","13","1","1","1","10","241","36","193","12","0"
"Rincon","8,952","7","0","2","5","0","194","31","161","2",""
"Ringgold","3,627","7","0","0","2","5","188","30","150","8","0"
"Riverdale","15,333","118","0","3","44","71","1,016","311","614","91",""
"Roberta","1,020","0","0","0","0","0","20","3","16","1",""
"Rockmart","4,254","31","1","2","5","23","252","52","183","17","0"
"Rome","36,781","227","4","18","62","143","2,202","472","1,655","75","18"
"Rossville","4,159","14","0","0","5","9","218","53","139","26",""
"Roswell","89,509","72","0","11","32","29","1,727","404","1,262","61","0"
"Royston","2,616","0","0","0","0","0","72","0","72","0","0"
"Sandersville","5,990","23","0","0","10","13","310","75","231","4","1"
"Sandy Springs","95,089","153","1","6","94","52","2,475","587","1,728","160",""
"Sardis","1,012","18","0","0","0","18","5","5","0","0",""
"Savannah-Chatham Metropolitan","226,422","889","26","36","488","339","9,579","2,241","6,608","730","37"
"Screven","776","0","0","0","0","0","5","0","5","0","0"
"Senoia","3,351","5","0","0","3","2","38","8","29","1","0"
"Shiloh","451","1","0","0","0","1","8","2","6","0","0"
"Smyrna","51,946","158","3","7","71","77","1,401","381","915","105","13"
"Snellville","18,482","45","0","1","13","31","782","100","655","27","0"
"Social Circle","4,318","16","0","1","2","13","123","41","74","8",""
"Sparks","2,079","6","0","0","1","5","76","26","50","0","0"
"Sparta","1,418","13","0","1","2","10","44","17","25","2",""
"Springfield","2,890","4","0","0","2","2","50","4","45","1","0"
"Statesboro","28,796","100","1","8","58","33","1,239","304","906","29","5"
"Statham","2,440","17","0","0","0","17","70","20","43","7","0"
"St. Marys","17,346","66","0","3","9","54","560","137","406","17",""
"Summerville","4,594","1","0","0","1","0","50","6","39","5","0"
"Suwanee","15,557","15","0","2","5","8","350","75","259","16","0"
"Sycamore","720","0","0","0","0","0","0","0","0","0","0"
"Sylvania","2,995","9","0","4","1","4","94","26","68","0",""
"Sylvester","6,269","12","0","0","3","9","338","94","223","21","0"
"Tallapoosa","3,212","3","0","1","0","2","189","30","143","16",""
"Temple","4,284","18","0","1","0","17","139","41","94","4","0"
"Tennille","1,559","12","0","1","1","10","99","25","70","4","0"
"Thomaston","9,291","22","1","3","6","12","404","93","302","9","0"
"Thomasville","18,655","55","0","4","25","26","1,089","253","793","43","1"
"Thunderbolt","2,703","1","1","0","0","0","96","22","72","2","0"
"Tifton","16,565","109","0","5","37","67","1,303","287","980","36","4"
"Tignall","553","0","0","0","0","0","23","14","9","0","0"
"Toccoa","8,603","41","0","2","10","29","490","59","426","5","0"
"Toomsboro","478","0","0","0","0","0","0","0","0","0","0"
"Trenton","2,331","4","0","0","1","3","33","8","22","3",""
"Trion","1,851","5","0","0","0","5","26","18","7","1","0"
"Tunnel Hill","867","1","0","0","0","1","46","6","39","1","0"
"Tybee Island","3,029","0","0","0","0","0","113","7","104","2","0"
"Tyrone","6,970","5","0","2","3","0","106","15","79","12","0"
"Union City","19,712","141","2","3","46","90","1,490","370","907","213","2"
"Union Point","1,638","2","0","0","2","0","88","34","54","0","1"
"Valdosta","55,236","268","5","27","102","134","2,500","815","1,598","87","10"
"Vidalia","10,611","67","0","2","13","52","707","142","534","31","1"
"Vienna","4,064","13","0","0","3","10","76","18","58","0","0"
