"Criminal Justice Information Services Division","Feedback |
Contact Us |
"Piedmont","4,901","22","0","2","2","18","295","75","212","8","0"
"Pine Hill","980","19","1","2","2","14","36","9","27","0","0"
"Pleasant Grove","10,159","18","0","2","3","13","200","66","123","11","1"
"Powell","960","1","0","0","0","1","19","7","11","1","0"
"Prattville","34,123","60","1","6","24","29","1,289","207","1,001","81","1"
"Priceville","2,671","0","0","0","0","0","53","11","32","10","0"
"Prichard","22,768","484","6","10","182","286","1,850","825","798","227","22"
"Ragland","1,647","4","0","0","1","3","30","8","21","1","0"
"Rainbow City","9,648","16","0","1","4","11","325","65","237","23","0"
"Rainsville","4,972","7","0","1","0","6","117","19","93","5","0"
"Red Bay","3,173","9","0","2","2","5","76","9","61","6","0"
"Reform","1,710","10","0","2","0","8","51","17","33","1","0"
"Riverside","2,219","8","0","2","0","6","53","17","34","2","1"
"Roanoke","6,103","32","0","3","3","26","220","35","172","13","0"
"Robertsdale","5,301","24","0","3","5","16","276","62","206","8","1"
"Rogersville","1,263","9","0","1","1","7","77","23","48","6","1"
"Russellville","9,877","54","0","3","18","33","363","123","223","17","0"
"Samson","1,949","19","0","2","2","15","90","19","65","6","2"
"Saraland","13,470","41","0","3","11","27","687","108","554","25","2"
"Sardis City","1,712","1","0","0","0","1","60","18","36","6","1"
"Satsuma","6,198","0","0","0","0","0","0","0","0","0","0"
"Scottsboro","14,841","42","0","1","5","36","550","125","410","15","0"
"Selma","20,856","333","3","16","71","243","2,464","779","1,547","138","0"
"Sheffield","9,083","85","0","4","14","67","550","146","369","35","0"
"Shorter","476","5","0","0","1","4","24","12","10","2","1"
"Silverhill","709","3","0","0","0","3","56","11","41","4","2"
"Slocomb","1,990","12","0","0","1","11","81","19","55","7","0"
"Snead","839","9","0","2","0","7","48","15","29","4","0"
"Southside","8,452","15","0","2","0","13","92","20","62","10","1"
"Springville","4,100","1","0","0","1","0","98","24","71","3","0"
"Steele","1,048","2","0","0","0","2","21","5","8","8","1"
"Stevenson","2,056","5","0","0","0","5","11","4","7","0","0"
"St. Florian","415","2","0","1","0","1","20","6","12","2","0"
"Sulligent","1,936","1","0","0","0","1","63","16","46","1","1"
"Sumiton","2,532","13","0","0","4","9","191","28","160","3","3"
"Summerdale","866","8","0","2","0","6","44","8","33","3","0"
"Sylacauga","12,810","39","1","6","9","23","721","202","503","16","0"
"Sylvania","1,846","1","0","0","0","1","14","0","13","1","0"
"Talladega","15,751","115","4","13","14","84","1,276","371","829","76","1"
"Tarrant","6,428","52","1","6","31","14","559","236","296","27","0"
"Taylor","2,386","1","0","0","0","1","17","4","13","0","0"
"Thomasville","4,229","30","0","0","4","26","169","50","103","16","2"
"Thorsby","1,990","2","0","0","0","2","15","2","10","3","1"
"Town Creek","1,105","8","0","0","0","8","34","13","17","4","0"
"Trinity","2,105","6","0","1","0","5","69","27","32","10","0"
"Troy","18,120","141","1","7","30","103","945","250","648","47","2"
"Trussville","20,029","0","0","0","0","0","133","106","2","25","0"
"Tuscaloosa","90,903","432","3","39","194","196","4,402","1,249","2,963","190","20"
"Tuscumbia","8,464","38","1","0","7","30","397","107","264","26","0"
"Tuskegee","9,912","77","2","1","14","60","557","266","254","37","4"
"Valley","9,570","69","0","6","5","58","613","159","425","29","2"
"Vance","1,536","10","0","0","1","9","50","11","33","6","0"
"Vernon","2,010","2","0","0","2","0","29","8","18","3","0"
"Vestavia Hills","34,197","25","0","4","7","14","524","117","376","31","2"
"Warrior","3,191","14","0","1","1","12","86","26","53","7","2"
"Weaver","3,053","31","0","2","0","29","148","47","89","12","2"
"Wedowee","827","0","0","0","0","0","28","8","19","1","0"
"Wetumpka","6,559","33","0","3","8","22","329","71","247","11","0"
"Winfield","4,740","13","0","0","1","12","142","31","106","5","4"
"Woodstock","1,435","12","0","1","2","9","105","15","79","11","1"
"York","2,550","9","0","0","7","2","83","25","49","9","2"
