"Criminal Justice Information Services Division","Feedback |
Contact Us |
Data Quality Guidelines |
UCR Home"
"City","Population","Violentcrime","Murder andnonnegligentmanslaughter","Forciblerape","Robbery","Aggravatedassault","Propertycrime","Burglary","Larceny-theft","Motorvehicletheft","Arson1"
"New Franklin","14,237","4","1","3","0","0","133","47","78","8","3"
"New Lebanon","3,998","4","0","3","0","1","137","30","83","24","0"
"New Lexington","4,734","5","0","2","1","2","216","36","170","10","0"
"New London","2,463","2","0","1","0","1","22","8","13","1","0"
"New Middletown","1,622","0","0","0","0","0","11","5","6","0","0"
"New Philadelphia","17,301","12","0","1","6","5","123","5","116","2","0"
"Newtown","2,674","0","0","0","0","0","30","6","24","0","0"
"New Washington","968","2","0","0","0","2","7","3","4","0","0"
"North Canton","17,501","15","0","3","5","7","317","81","229","7","2"
"North Olmsted","32,742","17","0","1","10","6","562","86","448","28","3"
"North Ridgeville","29,487","13","0","5","0","8","265","68","191","6","0"
"Northwood","5,269","7","0","1","2","4","318","69","239","10","2"
"Norwood","19,221","75","3","3","58","11","1,405","281","1,075","49","3"
"Oberlin","8,292","20","0","6","9","5","241","43","195","3","2"
"Olmsted Falls","9,031","8","0","3","0","5","66","15","49","2","0"
"Olmsted Township","13,523","7","0","2","0","5","68","28","37","3","0"
"Ontario","6,230","9","0","1","4","4","527","29","492","6","0"
"Orange Village","3,325","1","0","0","0","1","17","6","7","4","0"
"Oregon","20,306","40","1","1","10","28","847","156","646","45","3"
"Orrville","8,386","9","1","5","0","3","170","51","115","4","2"
"Ottawa Hills","4,520","5","0","2","0","3","54","19","33","2","0"
"Oxford","21,387","81","0","13","5","63","593","151","425","17","7"
"Painesville","19,577","55","0","8","22","25","537","142","380","15","2"
"Parma Heights","20,733","25","0","7","7","11","343","58","267","18","0"
"Pataskala","14,973","5","0","2","3","0","211","44","156","11","0"
"Paulding","3,608","0","0","0","0","0","7","0","7","0","0"
"Payne","1,195","0","0","0","0","0","11","5","6","0","0"
"Peebles","1,783","3","0","1","0","2","39","11","28","0","1"
"Pepper Pike","5,983","2","0","0","2","0","38","11","27","0","0"
"Perrysburg","20,638","5","0","0","2","3","394","60","316","18","0"
"Perry Township, Allen County","3,534","0","0","0","0","0","35","4","31","0","0"
"Perry Township, Franklin County","3,640","1","0","1","0","0","47","12","35","0","0"
"Perry Township, Montgomery County","3,357","0","0","0","0","0","35","12","19","4","0"
"Pickerington","18,304","17","0","3","6","8","349","46","300","3","1"
"Pierce Township","11,222","3","0","1","2","0","157","40","113","4","0"
"Pioneer","1,381","2","0","0","0","2","49","8","38","3","3"
"Piqua","20,537","28","1","10","14","3","1,245","220","1,007","18","3"
"Poland Township","12,421","2","0","0","0","2","108","26","76","6","0"
"Poland Village","2,557","0","0","0","0","0","25","2","22","1","0"
"Port Clinton","6,060","5","0","3","1","1","222","43","174","5","0"
