"Criminal Justice Information Services Division","Feedback |
Contact Us |
"St. Louis Park","45,599","","1","","23","35","1,405","228","1,110","67","2"
"St. Paul","287,665","1,885","8","169","604","1,104","11,932","3,197","6,890","1,845","106"
"St. Paul Park","5,320","","0","","1","9","154","34","109","11","3"
"St. Peter","11,282","","0","","2","7","280","35","233","12","0"
"Thief River Falls","8,639","","0","","1","3","260","41","214","5","0"
"Two Harbors","3,774","","0","","0","3","40","2","37","1","0"
"Vadnais Heights","12,397","","1","","2","6","227","32","166","29","0"
"Virginia","8,779","","1","","4","28","506","63","433","10","1"
"Wabasha","2,540","","0","","0","0","92","7","84","1","0"
"Wadena","4,120","","0","","0","3","109","11","94","4","0"
"Waite Park","6,767","","0","","7","15","787","44","727","16","1"
"Warroad","1,795","","0","","0","3","18","2","16","0","0"
"Waseca","9,483","","0","","0","18","174","33","131","10","1"
"Wayzata","3,716","","0","","0","2","114","20","92","2","0"
"West Hennepin","5,313","","0","","0","0","46","9","34","3","0"
"West St. Paul","19,691","","0","","17","34","651","76","515","60","1"
"Wheaton","1,435","","0","","0","2","39","9","30","0","0"
"White Bear Lake","23,981","","0","","8","19","767","159","580","28","12"
"White Bear Township","11,034","","0","","0","1","4","1","2","1","0"
"Willmar","19,761","","0","","1","28","489","51","416","22","4"
"Windom","4,682","","0","","0","11","115","22","85","8","0"
"Winnebago","1,448","","0","","0","0","11","5","6","0","0"
"Winona","27,805","","0","","8","23","456","67","368","21","5"
"Winsted","2,373","","0","","0","4","39","9","30","0","0"
"Woodbury","62,439","","0","","4","14","1,300","192","1,066","42","2"
"Worthington","12,863","","0","","6","21","254","46","194","14","1"
"Wyoming","7,851","","0","","1","3","159","7","143","9","0"
"Zumbrota","3,277","","0","","0","2","40","6","30","4","0"
