"Criminal Justice Information Services Division","Feedback |
Contact Us |
"Talihina","1,126","7","0","0","2","5","50","15","33","2","2"
"Tecumseh","6,526","10","1","2","0","7","186","61","109","16","3"
"Texhoma","936","0","0","0","0","0","0","0","0","0","0"
"The Village","9,025","15","0","1","3","11","327","92","216","19","1"
"Tishomingo","3,066","7","0","1","0","6","64","26","32","6","0"
"Tonkawa","3,250","7","0","0","0","7","88","25","61","2","0"
"Tryon","496","2","0","0","0","2","10","3","6","1","0"
"Tulsa","396,101","3,960","49","266","1,090","2,555","21,923","7,353","12,136","2,434","259"
"Tushka","315","0","0","0","0","0","1","0","1","0","0"
"Tuttle","6,083","41","0","8","1","32","161","35","105","21","1"
"Valliant","762","2","0","0","0","2","13","1","11","1","0"
"Verdigris","4,036","4","0","3","1","0","20","6","13","1","0"
"Vian","1,482","7","0","0","1","6","38","13","24","1","1"
"Vinita","5,804","12","0","1","1","10","125","26","88","11","1"
"Wagoner","8,412","92","0","5","7","80","462","127","318","17","5"
"Walters","2,578","0","0","0","0","0","24","0","24","0","0"
"Warner","1,659","1","0","0","0","1","30","12","18","0","0"
"Warr Acres","10,151","65","0","9","24","32","536","138","343","55","2"
"Washington","625","5","0","0","0","5","4","3","0","1","0"
"Watonga","5,166","18","0","0","1","17","37","11","24","2","1"
"Waukomis","1,300","2","0","0","0","2","4","2","2","0","0"
"Waurika","2,086","0","0","0","0","0","33","7","25","1","0"
"Waynoka","937","1","0","0","0","1","10","1","5","4","0"
"Weatherford","10,949","79","0","1","0","78","269","80","179","10","2"
"Weleetka","1,009","7","0","0","0","7","36","7","27","2","0"
"Westville","1,657","10","0","0","0","10","37","5","29","3","0"
"Wetumka","1,296","3","0","0","0","3","23","8","14","1","0"
"Wewoka","3,467","16","1","0","0","15","110","48","59","3","1"
"Wilburton","2,873","5","0","0","1","4","33","16","15","2","0"
"Wilson","1,742","15","0","0","0","15","38","8","23","7","8"
"Woodward","12,180","10","0","7","1","2","571","196","343","32","0"
"Wright City","770","1","0","0","1","0","13","0","12","1","1"
"Wynnewood","2,236","5","2","0","3","0","25","6","16","3","1"
"Yale","1,240","2","0","0","0","2","32","5","25","2","0"
"Yukon","22,952","37","0","5","2","30","493","113","371","9","1"
